t_monotonic,ax,ay,az,gx,gy,gz
327698.593000,-0.545,-0.814,-0.101,2.78,2.78,-0.24
327698.593000,-0.549,-0.805,-0.107,2.78,2.26,-0.03
327698.609000,-0.551,-0.803,-0.118,3.57,1.46,0.61
327698.625000,-0.551,-0.807,-0.127,5.25,1.13,1.13
327698.625000,-0.555,-0.803,-0.14,6.71,1.04,1.74
327698.640000,-0.559,-0.797,-0.153,8.03,1.13,2.5
327698.640000,-0.567,-0.796,-0.168,8.7,1.46,3.17
327698.656000,-0.575,-0.804,-0.174,9.06,2.35,4.12
327698.671000,-0.581,-0.814,-0.174,9.49,3.3,4.73
327698.687000,-0.584,-0.82,-0.171,10.07,4.03,4.85
327698.687000,-0.583,-0.816,-0.169,9.98,4.36,4.64
327698.687000,-0.581,-0.816,-0.172,10.13,4.88,4.67
327698.718000,-0.575,-0.817,-0.171,9.95,5.86,4.46
327698.718000,-0.573,-0.818,-0.167,9.52,7.17,3.72
327698.734000,-0.574,-0.817,-0.157,9.31,8.45,2.96
327698.750000,-0.569,-0.811,-0.152,8.15,8.91,2.41
327698.750000,-0.564,-0.811,-0.148,6.41,9.03,1.71
327698.765000,-0.561,-0.812,-0.141,4.55,9.31,1.04
327698.765000,-0.563,-0.817,-0.131,2.93,9.4,0.31
327698.781000,-0.568,-0.82,-0.12,1.98,9.16,-0.06
327698.796000,-0.572,-0.821,-0.112,1.62,8.27,-0.09
327698.796000,-0.567,-0.822,-0.105,1.37,7.14,0.24
327698.812000,-0.566,-0.818,-0.1,1.71,5.49,0.73
327698.812000,-0.567,-0.815,-0.104,2.29,4.27,1.37
327698.828000,-0.554,-0.814,-0.1,2.11,3.42,2.47
327698.843000,-0.547,-0.816,-0.099,1.68,2.59,3.36
327698.843000,-0.547,-0.814,-0.105,2.08,2.32,3.94
327698.859000,-0.548,-0.817,-0.111,2.78,2.35,4.82
327698.875000,-0.556,-0.819,-0.119,2.9,1.92,5.49
327698.875000,-0.555,-0.822,-0.124,2.41,1.8,5.89
327698.890000,-0.554,-0.821,-0.124,1.68,1.22,6.13
327698.906000,-0.556,-0.82,-0.13,1.34,0.79,6.26
327698.921000,-0.553,-0.823,-0.136,1.19,0.49,6.5
327698.921000,-0.55,-0.829,-0.132,1.86,0.37,6.68
327698.937000,-0.545,-0.821,-0.129,1.59,-0.06,6.56
327698.937000,-0.552,-0.817,-0.132,0.7,-0.34,6.16
327698.953000,-0.555,-0.824,-0.128,0.46,-0.21,5.86
327698.968000,-0.56,-0.818,-0.12,0.4,0.03,5.71
327698.968000,-0.572,-0.816,-0.123,0.15,0.0,5.46
327698.984000,-0.571,-0.834,-0.115,-0.03,0.4,5.37
327698.984000,-0.561,-0.832,-0.105,0.18,0.67,4.88
327699.000000,-0.568,-0.822,-0.108,0.34,0.67,3.85
327699.000000,-0.576,-0.818,-0.115,0.52,0.46,3.3
327699.015000,-0.574,-0.817,-0.113,0.58,0.12,3.51
327699.031000,-0.571,-0.822,-0.114,1.43,-0.27,3.36
327699.046000,-0.575,-0.821,-0.125,2.2,-0.73,3.05
327699.046000,-0.577,-0.816,-0.131,1.98,-1.1,2.96
327699.062000,-0.575,-0.816,-0.132,1.65,-1.53,3.17
327699.062000,-0.579,-0.809,-0.137,1.5,-1.95,3.54
327699.078000,-0.576,-0.806,-0.138,1.34,-2.14,4.12
327699.093000,-0.569,-0.804,-0.138,1.37,-2.08,4.3
327699.093000,-0.563,-0.801,-0.137,1.28,-1.4,3.94
327699.109000,-0.571,-0.792,-0.136,0.92,-0.31,3.63
327699.125000,-0.581,-0.793,-0.133,0.55,-0.06,3.88
327699.125000,-0.588,-0.797,-0.122,0.82,-0.58,4.82
327699.140000,-0.59,-0.8,-0.12,0.82,-1.43,5.74
327699.156000,-0.593,-0.804,-0.124,0.64,-2.9,6.59
327699.156000,-0.593,-0.808,-0.13,0.27,-3.81,7.75
327699.171000,-0.589,-0.818,-0.136,0.15,-4.3,8.51
327699.171000,-0.591,-0.819,-0.147,-0.55,-4.79,8.64
327699.187000,-0.588,-0.819,-0.152,-1.62,-4.12,8.48
327699.203000,-0.583,-0.822,-0.152,-2.29,-2.9,7.81
327699.203000,-0.58,-0.818,-0.147,-3.45,-2.14,6.56
327699.218000,-0.584,-0.809,-0.141,-4.64,-1.77,5.34
327699.234000,-0.583,-0.805,-0.13,-5.4,-1.34,4.67
327699.234000,-0.586,-0.806,-0.119,-3.63,-1.1,3.85
327699.250000,-0.592,-0.804,-0.121,-2.96,-1.74,3.78
327699.265000,-0.592,-0.803,-0.122,-2.78,-2.38,3.66
327699.265000,-0.584,-0.809,-0.122,-2.35,-2.62,2.93
327699.281000,-0.584,-0.81,-0.132,-2.2,-2.75,2.53
327699.281000,-0.583,-0.807,-0.137,-2.26,-2.62,2.23
327699.296000,-0.585,-0.821,-0.138,-1.92,-2.59,1.8
327699.312000,-0.583,-0.824,-0.137,-1.31,-2.59,1.28
327699.328000,-0.584,-0.817,-0.137,-1.04,-3.66,0.61
327699.328000,-0.584,-0.814,-0.135,-1.31,-3.27,-0.12
327699.328000,-0.586,-0.814,-0.135,-1.8,-2.44,-0.55
327699.343000,-0.589,-0.812,-0.126,-2.26,-2.44,-1.07
327699.359000,-0.596,-0.807,-0.129,-2.17,-3.69,-1.25
327699.359000,-0.594,-0.806,-0.123,-1.71,-3.97,-0.73
327699.375000,-0.599,-0.806,-0.125,-0.73,-3.88,0.18
327699.390000,-0.59,-0.807,-0.125,-0.06,-3.33,0.4
327699.390000,-0.59,-0.804,-0.136,-0.09,-3.45,-0.18
327699.406000,-0.594,-0.798,-0.137,-1.19,-3.27,-0.7
327699.421000,-0.591,-0.794,-0.136,-1.95,-3.17,-0.61
327699.437000,-0.59,-0.793,-0.142,-2.5,-3.08,-0.98
327699.437000,-0.583,-0.791,-0.14,-3.42,-2.47,-1.07
327699.453000,-0.584,-0.796,-0.131,-3.57,-2.2,-1.28
327699.453000,-0.59,-0.8,-0.131,-3.78,-2.2,-1.68
327699.468000,-0.593,-0.797,-0.125,-2.78,-2.2,-2.2
327699.484000,-0.592,-0.794,-0.126,-0.67,-2.04,-2.5
327699.500000,-0.588,-0.786,-0.135,0.34,-2.5,-2.26
327699.500000,-0.587,-0.785,-0.135,0.15,-2.5,-1.86
327699.515000,-0.587,-0.788,-0.133,0.21,-2.59,-1.59
327699.515000,-0.589,-0.786,-0.139,0.55,-2.99,-1.01
327699.531000,-0.586,-0.788,-0.138,0.4,-2.87,-0.37
327699.531000,-0.588,-0.796,-0.14,0.98,-2.14,0.31
327699.546000,-0.594,-0.8,-0.141,1.89,-1.4,0.55
327699.562000,-0.591,-0.8,-0.137,1.83,-0.85,0.43
327699.562000,-0.594,-0.794,-0.138,1.56,-0.79,0.37
327699.578000,-0.595,-0.795,-0.133,1.19,-0.7,0.52
327699.578000,-0.592,-0.797,-0.128,1.65,-0.76,0.34
327699.593000,-0.596,-0.792,-0.135,2.41,-1.34,0.43
327699.609000,-0.596,-0.788,-0.138,2.2,-1.68,0.61
327699.609000,-0.6,-0.798,-0.137,2.5,-2.62,0.79
327699.625000,-0.612,-0.813,-0.126,3.75,-5.04,1.77
327699.625000,-0.6,-0.807,-0.123,5.71,-7.69,3.02
327699.656000,-0.589,-0.8,-0.138,6.13,-8.88,3.27
327699.671000,-0.579,-0.799,-0.139,4.15,-8.24,2.29
327699.671000,-0.588,-0.794,-0.136,1.89,-6.62,1.28
327699.687000,-0.586,-0.79,-0.125,0.7,-4.58,1.1
327699.687000,-0.59,-0.799,-0.123,0.0,-2.35,1.13
327699.703000,-0.597,-0.805,-0.117,-0.76,-2.78,0.92
327699.703000,-0.589,-0.808,-0.102,-0.7,-2.87,1.13
327699.718000,-0.595,-0.809,-0.106,0.64,-1.74,0.7
327699.734000,-0.602,-0.803,-0.111,1.65,-1.83,0.61
327699.734000,-0.598,-0.8,-0.112,2.9,-2.69,1.13
327699.750000,-0.593,-0.796,-0.125,3.36,-3.57,1.46
327699.765000,-0.583,-0.79,-0.13,1.68,-3.27,1.31
327699.765000,-0.588,-0.795,-0.131,-0.61,-1.34,0.7
327699.781000,-0.591,-0.797,-0.125,-1.77,-0.27,0.21
327699.796000,-0.594,-0.798,-0.122,-1.43,0.64,0.37
327699.796000,-0.592,-0.796,-0.124,-0.98,0.92,0.52
327699.812000,-0.591,-0.792,-0.126,-0.79,0.92,0.82
327699.812000,-0.592,-0.791,-0.125,-0.79,0.89,1.16
327699.828000,-0.599,-0.8,-0.122,-0.73,0.73,1.4
327699.843000,-0.608,-0.805,-0.12,-0.34,0.52,1.53
327699.843000,-0.612,-0.803,-0.12,0.09,0.09,1.56
327699.859000,-0.61,-0.798,-0.121,0.52,-0.24,1.86
327699.875000,-0.605,-0.798,-0.127,0.73,-0.49,2.11
327699.875000,-0.604,-0.796,-0.128,0.37,-0.46,2.01
327699.875000,-0.6,-0.793,-0.126,0.06,-0.15,1.92
327699.890000,-0.6,-0.793,-0.125,0.49,0.24,2.04
327699.906000,-0.605,-0.793,-0.128,0.82,0.49,1.92
327699.921000,-0.599,-0.789,-0.126,0.73,0.82,2.01
327699.937000,-0.604,-0.788,-0.125,0.4,1.34,2.26
327699.937000,-0.609,-0.796,-0.119,-0.03,1.68,2.32
327699.953000,-0.605,-0.797,-0.11,0.15,1.74,2.44
327699.968000,-0.605,-0.792,-0.112,1.01,1.34,2.41
327699.968000,-0.599,-0.789,-0.113,1.89,1.22,2.66
327699.984000,-0.6,-0.79,-0.114,2.59,1.5,2.87
327699.984000,-0.607,-0.79,-0.119,3.14,1.71,2.99
327700.000000,-0.606,-0.794,-0.117,3.17,2.38,3.14
327700.015000,-0.6,-0.797,-0.115,3.2,2.53,2.93
327700.015000,-0.606,-0.796,-0.12,3.36,2.59,2.47
327700.031000,-0.603,-0.794,-0.121,3.23,2.59,2.56
327700.031000,-0.599,-0.797,-0.124,3.08,2.38,2.78
327700.046000,-0.599,-0.797,-0.126,3.17,2.32,2.81
327700.062000,-0.596,-0.797,-0.126,2.99,2.38,2.56
327700.062000,-0.6,-0.799,-0.125,2.69,2.35,2.23
327700.078000,-0.603,-0.8,-0.129,2.38,2.32,2.26
327700.093000,-0.596,-0.809,-0.122,2.53,3.02,1.92
327700.093000,-0.601,-0.81,-0.112,3.05,3.27,0.58
327700.109000,-0.605,-0.796,-0.113,3.78,3.3,0.0
327700.125000,-0.602,-0.788,-0.112,3.51,3.54,0.06
327700.140000,-0.6,-0.789,-0.104,2.72,3.57,-0.12
327700.140000,-0.602,-0.789,-0.102,2.87,3.17,-0.34
327700.156000,-0.601,-0.792,-0.105,3.08,2.96,-0.49
327700.156000,-0.602,-0.792,-0.106,2.9,2.62,-0.27
327700.171000,-0.602,-0.794,-0.106,2.81,2.38,-0.18
327700.171000,-0.602,-0.798,-0.109,2.75,2.23,-0.06
327700.187000,-0.601,-0.799,-0.11,2.62,2.32,0.0
327700.203000,-0.601,-0.799,-0.11,2.5,2.23,-0.06
327700.203000,-0.602,-0.793,-0.109,2.53,1.92,0.09
327700.218000,-0.602,-0.794,-0.108,2.72,1.77,0.18
327700.218000,-0.605,-0.79,-0.109,2.72,1.53,0.4
327700.234000,-0.602,-0.787,-0.11,2.32,1.19,0.85
327700.250000,-0.6,-0.792,-0.107,1.89,1.07,1.16
327700.250000,-0.599,-0.795,-0.104,1.74,0.98,0.92
327700.265000,-0.597,-0.792,-0.104,1.86,0.61,0.64
327700.265000,-0.604,-0.791,-0.108,1.92,0.24,0.52
327700.281000,-0.605,-0.793,-0.109,1.68,0.06,0.79
327700.296000,-0.603,-0.796,-0.107,1.43,-0.21,0.85
327700.312000,-0.602,-0.799,-0.104,1.25,-0.7,0.73
327700.312000,-0.605,-0.801,-0.105,1.22,-1.1,0.73
327700.328000,-0.605,-0.799,-0.107,1.28,-1.4,0.73
327700.343000,-0.601,-0.799,-0.108,1.28,-1.77,0.95
327700.343000,-0.602,-0.799,-0.108,1.13,-1.8,0.79
327700.359000,-0.607,-0.797,-0.11,0.92,-1.74,0.76
327700.375000,-0.605,-0.793,-0.107,0.52,-1.92,0.95
327700.375000,-0.605,-0.792,-0.106,0.18,-2.11,1.07
327700.390000,-0.607,-0.792,-0.105,-0.06,-2.41,1.07
327700.406000,-0.607,-0.795,-0.105,-0.12,-2.87,1.19
327700.406000,-0.604,-0.797,-0.103,0.24,-3.27,1.25
327700.421000,-0.602,-0.796,-0.105,0.64,-3.57,1.01
327700.421000,-0.597,-0.796,-0.109,0.76,-3.63,0.79
327700.437000,-0.593,-0.791,-0.107,0.61,-3.63,0.55
327700.453000,-0.596,-0.789,-0.109,0.21,-3.42,0.24
327700.453000,-0.598,-0.791,-0.104,0.03,-3.02,0.12
327700.468000,-0.6,-0.795,-0.102,-0.18,-2.93,0.0
327700.484000,-0.602,-0.798,-0.1,-0.24,-2.99,-0.18
327700.484000,-0.602,-0.799,-0.098,0.0,-3.14,-0.34
327700.500000,-0.603,-0.798,-0.097,0.18,-3.33,-0.34
327700.515000,-0.604,-0.799,-0.1,0.15,-3.54,-0.27
327700.515000,-0.604,-0.801,-0.102,0.09,-3.81,-0.21
327700.531000,-0.599,-0.803,-0.099,-0.12,-3.94,-0.18
327700.531000,-0.597,-0.801,-0.099,-0.27,-4.0,-0.61
327700.546000,-0.599,-0.796,-0.099,-0.34,-4.06,-0.98
327700.546000,-0.599,-0.79,-0.101,-0.52,-4.36,-0.89
327700.562000,-0.605,-0.792,-0.101,-0.67,-4.58,-0.58
327700.578000,-0.606,-0.794,-0.101,-0.92,-4.85,-0.31
327700.578000,-0.611,-0.797,-0.1,-1.01,-5.28,-0.18
327700.609000,-0.611,-0.799,-0.1,-1.37,-5.58,-0.09
327700.609000,-0.608,-0.797,-0.1,-1.65,-5.86,-0.03
327700.625000,-0.607,-0.793,-0.101,-1.77,-6.07,0.03
327700.625000,-0.611,-0.792,-0.104,-2.08,-6.35,0.09
327700.640000,-0.609,-0.791,-0.103,-2.66,-6.47,0.24
327700.656000,-0.611,-0.789,-0.099,-3.05,-6.71,0.43
327700.671000,-0.611,-0.793,-0.098,-3.45,-6.84,0.46
327700.671000,-0.605,-0.793,-0.101,-3.42,-6.87,0.21
327700.687000,-0.606,-0.786,-0.102,-3.36,-7.17,-0.09
327700.687000,-0.606,-0.783,-0.105,-3.45,-7.35,0.18
327700.703000,-0.609,-0.783,-0.107,-3.51,-7.35,0.61
327700.703000,-0.607,-0.788,-0.104,-3.39,-7.42,0.92
327700.718000,-0.608,-0.79,-0.109,-3.17,-7.45,1.07
327700.734000,-0.61,-0.787,-0.116,-3.11,-7.35,1.19
327700.734000,-0.612,-0.791,-0.117,-3.17,-7.17,1.62
327700.750000,-0.611,-0.797,-0.117,-3.23,-6.93,1.59
327700.765000,-0.612,-0.796,-0.114,-3.08,-6.96,1.65
327700.781000,-0.614,-0.795,-0.112,-2.84,-7.08,1.74
327700.781000,-0.609,-0.798,-0.109,-2.44,-7.29,1.71
327700.796000,-0.614,-0.8,-0.106,-2.11,-7.48,1.59
327700.796000,-0.61,-0.8,-0.104,-1.68,-7.66,1.4
327700.812000,-0.61,-0.799,-0.104,-1.5,-7.69,1.04
327700.828000,-0.61,-0.802,-0.102,-1.89,-7.57,0.58
327700.828000,-0.604,-0.806,-0.098,-1.95,-6.53,-0.55
327700.828000,-0.607,-0.806,-0.095,-1.92,-6.2,-1.07
327700.859000,-0.615,-0.802,-0.095,-2.11,-5.68,-1.07
327700.859000,-0.612,-0.804,-0.092,-2.23,-5.58,-1.4
327700.875000,-0.613,-0.807,-0.089,-2.11,-5.55,-1.68
327700.875000,-0.615,-0.805,-0.09,-2.14,-5.34,-1.65
327700.890000,-0.611,-0.802,-0.096,-2.78,-5.34,-1.71
327700.906000,-0.608,-0.805,-0.096,-3.45,-5.04,-1.77
327700.906000,-0.606,-0.806,-0.094,-4.21,-4.91,-1.95
327700.921000,-0.606,-0.805,-0.096,-4.76,-5.01,-2.32
327700.921000,-0.602,-0.804,-0.1,-5.04,-5.13,-2.38
327700.937000,-0.601,-0.801,-0.099,-5.68,-5.34,-2.5
327700.953000,-0.601,-0.798,-0.1,-6.1,-5.52,-2.62
327700.953000,-0.604,-0.797,-0.101,-6.35,-5.58,-2.5
327700.968000,-0.608,-0.796,-0.099,-6.96,-5.49,-2.35
327700.968000,-0.608,-0.795,-0.095,-7.57,-5.31,-2.47
327700.984000,-0.606,-0.795,-0.091,-7.84,-5.25,-2.66
327701.000000,-0.606,-0.794,-0.087,-7.69,-5.52,-2.75
327701.015000,-0.615,-0.788,-0.086,-7.45,-6.04,-2.56
327701.015000,-0.623,-0.789,-0.091,-7.11,-6.29,-1.86
327701.031000,-0.612,-0.794,-0.084,-6.84,-6.41,-1.4
327701.046000,-0.608,-0.791,-0.085,-6.41,-7.05,-1.68
327701.046000,-0.61,-0.781,-0.099,-5.95,-7.26,-1.71
327701.062000,-0.605,-0.778,-0.1,-6.04,-7.11,-1.53
327701.062000,-0.604,-0.779,-0.098,-6.56,-7.05,-1.53
327701.078000,-0.606,-0.78,-0.099,-6.74,-6.74,-1.34
327701.093000,-0.606,-0.785,-0.093,-6.74,-6.59,-1.31
327701.093000,-0.605,-0.788,-0.089,-6.38,-6.84,-1.31
327701.109000,-0.608,-0.785,-0.093,-5.68,-7.05,-1.13
327701.109000,-0.607,-0.783,-0.098,-5.07,-7.08,-0.52
327701.125000,-0.607,-0.783,-0.103,-4.55,-7.17,0.4
327701.125000,-0.61,-0.784,-0.106,-4.88,-7.14,1.13
327701.140000,-0.611,-0.786,-0.109,-5.22,-7.11,1.8
327701.156000,-0.612,-0.786,-0.111,-5.89,-7.02,2.47
327701.156000,-0.611,-0.789,-0.109,-6.68,-6.78,3.02
327701.171000,-0.612,-0.793,-0.108,-7.45,-6.41,3.14
327701.171000,-0.614,-0.791,-0.108,-8.42,-6.41,3.11
327701.203000,-0.612,-0.794,-0.104,-8.15,-6.32,3.39
327701.203000,-0.607,-0.794,-0.103,-7.66,-6.1,3.39
327701.218000,-0.608,-0.789,-0.105,-7.29,-5.77,3.23
327701.234000,-0.614,-0.79,-0.107,-6.84,-5.4,2.87
327701.250000,-0.616,-0.787,-0.107,-6.59,-4.97,2.53
327701.250000,-0.617,-0.784,-0.107,-6.53,-4.58,2.53
327701.265000,-0.621,-0.784,-0.108,-6.32,-4.27,2.56
327701.265000,-0.617,-0.789,-0.11,-5.83,-3.85,2.47
327701.281000,-0.616,-0.788,-0.117,-5.28,-3.36,2.2
327701.296000,-0.617,-0.788,-0.121,-5.71,-2.41,1.77
327701.296000,-0.619,-0.789,-0.119,-6.32,-1.31,1.16
327701.312000,-0.613,-0.793,-0.108,-6.32,-0.52,0.46
327701.328000,-0.616,-0.792,-0.106,-5.46,-0.09,-0.52
327701.328000,-0.615,-0.786,-0.107,-4.43,0.18,-1.4
327701.343000,-0.613,-0.777,-0.109,-3.27,0.4,-1.95
327701.359000,-0.612,-0.773,-0.115,-1.59,0.67,-1.77
327701.359000,-0.606,-0.769,-0.122,-0.82,1.4,-1.4
327701.375000,-0.607,-0.77,-0.124,-1.13,1.86,-1.07
327701.375000,-0.611,-0.775,-0.123,-1.95,2.5,-0.98
327701.390000,-0.613,-0.782,-0.119,-2.11,3.02,-0.79
327701.406000,-0.619,-0.787,-0.119,-1.1,2.96,-0.73
327701.406000,-0.618,-0.783,-0.122,-0.12,2.62,-0.27
327701.406000,-0.616,-0.781,-0.121,0.52,2.2,0.24
327701.437000,-0.613,-0.779,-0.123,0.67,2.01,0.64
327701.437000,-0.611,-0.78,-0.121,0.79,2.01,0.89
327701.453000,-0.612,-0.781,-0.125,1.28,2.32,0.85
327701.453000,-0.611,-0.778,-0.13,1.56,2.99,0.92
327701.468000,-0.606,-0.779,-0.124,1.5,3.94,0.98
327701.468000,-0.608,-0.783,-0.125,1.71,4.85,0.7
327701.484000,-0.612,-0.782,-0.123,1.37,5.89,0.52
327701.500000,-0.618,-0.784,-0.116,2.01,6.56,0.61
327701.500000,-0.622,-0.789,-0.112,3.57,7.2,0.98
327701.515000,-0.622,-0.789,-0.112,4.03,7.39,1.04
327701.531000,-0.623,-0.793,-0.111,3.75,7.39,0.79
327701.531000,-0.624,-0.798,-0.112,4.24,7.42,0.31
327701.546000,-0.623,-0.795,-0.115,4.33,7.51,-0.18
327701.546000,-0.616,-0.793,-0.119,3.63,7.45,-0.98
327701.562000,-0.609,-0.796,-0.116,3.05,7.66,-1.86
327701.578000,-0.604,-0.794,-0.116,2.56,8.27,-2.66
327701.593000,-0.601,-0.792,-0.116,2.17,9.06,-3.66
327701.609000,-0.604,-0.786,-0.112,2.9,9.8,-3.63
327701.609000,-0.609,-0.784,-0.113,4.64,10.9,-2.84
327701.625000,-0.605,-0.787,-0.111,4.39,12.09,-2.44
327701.625000,-0.61,-0.793,-0.107,2.66,12.36,-2.66
327701.640000,-0.613,-0.796,-0.1,2.78,12.7,-2.84
327701.656000,-0.61,-0.799,-0.098,3.66,12.91,-2.96
327701.656000,-0.61,-0.8,-0.097,3.51,12.6,-3.97
327701.656000,-0.614,-0.79,-0.101,3.05,11.87,-4.94
327701.687000,-0.609,-0.774,-0.107,3.27,11.26,-4.88
327701.687000,-0.595,-0.769,-0.112,2.62,11.05,-4.55
327701.703000,-0.591,-0.769,-0.112,1.95,10.96,-4.18
327701.718000,-0.591,-0.77,-0.117,2.69,10.9,-3.6
327701.718000,-0.59,-0.769,-0.12,3.36,10.99,-2.81
327701.734000,-0.59,-0.766,-0.123,3.78,11.02,-1.65
327701.734000,-0.588,-0.769,-0.121,2.93,11.66,-1.13
327701.750000,-0.583,-0.776,-0.121,0.73,12.27,-1.89
327701.765000,-0.589,-0.783,-0.112,-2.47,12.85,-3.05
327701.765000,-0.606,-0.787,-0.1,-2.87,12.42,-3.33
327701.781000,-0.61,-0.794,-0.097,0.21,11.29,-2.01
327701.781000,-0.615,-0.804,-0.106,4.85,9.55,-0.27
327701.796000,-0.603,-0.795,-0.126,7.26,7.81,1.16
327701.812000,-0.597,-0.791,-0.141,6.81,6.71,1.86
327701.828000,-0.604,-0.798,-0.141,5.95,6.56,2.2
327701.828000,-0.603,-0.802,-0.133,6.53,6.38,3.3
327701.843000,-0.601,-0.801,-0.129,7.78,5.62,4.21
327701.843000,-0.604,-0.798,-0.128,8.88,4.88,4.49
327701.859000,-0.605,-0.796,-0.126,9.34,4.36,4.49
327701.875000,-0.611,-0.792,-0.12,9.25,3.75,4.18
327701.875000,-0.612,-0.795,-0.114,9.64,3.51,4.15
327701.890000,-0.604,-0.797,-0.111,10.59,3.66,4.24
327701.890000,-0.592,-0.805,-0.109,10.96,3.6,3.57
327701.906000,-0.589,-0.809,-0.106,11.14,3.08,1.77
327701.906000,-0.597,-0.794,-0.112,11.29,2.84,0.82
327701.937000,-0.598,-0.791,-0.117,12.15,2.78,1.31
327701.937000,-0.596,-0.803,-0.116,12.67,2.72,1.89
327701.953000,-0.595,-0.809,-0.117,12.73,2.75,1.65
327701.968000,-0.599,-0.806,-0.115,12.79,3.02,1.46
327701.968000,-0.6,-0.803,-0.113,12.21,2.93,1.5
327701.984000,-0.601,-0.807,-0.11,11.47,2.87,1.68
327702.000000,-0.598,-0.805,-0.107,10.65,2.9,1.65
327702.000000,-0.595,-0.801,-0.103,9.34,3.14,1.59
327702.015000,-0.592,-0.804,-0.099,8.51,3.57,1.46
327702.015000,-0.592,-0.809,-0.1,8.42,4.09,1.28
327702.031000,-0.588,-0.81,-0.094,7.97,4.73,0.85
327702.031000,-0.589,-0.808,-0.092,7.2,4.64,0.67
327702.046000,-0.593,-0.804,-0.09,6.59,4.55,0.67
327702.062000,-0.595,-0.808,-0.084,6.65,4.24,0.67
327702.062000,-0.601,-0.811,-0.079,6.26,3.39,0.61
327702.078000,-0.605,-0.804,-0.078,5.62,2.26,0.61
327702.093000,-0.6,-0.803,-0.078,5.31,1.37,0.85
327702.093000,-0.596,-0.806,-0.08,4.79,0.89,0.82
327702.109000,-0.589,-0.807,-0.082,4.24,0.52,0.37
327702.109000,-0.586,-0.807,-0.083,3.81,0.43,-0.21
327702.125000,-0.584,-0.804,-0.086,3.3,0.34,-0.64
327702.140000,-0.586,-0.806,-0.082,2.44,-0.03,-1.22
