dataset_name,source_session,collector,gesture,trial_index,t_start,t_end,duration_s,imu_sample_count,imu_mean_rate_hz,mmwave_frame_count,mmwave_mean_rate_hz,uwb_round_count,uwb_mean_rate_hz,npz_path,session_dir
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Push,11,327809.734000,327811.796000,2.062000,208,100.87,21,10.18,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Push_011.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Push,12,327814.906000,327817.000000,2.094000,210,100.29,21,10.03,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Push_012.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Push,13,327819.890000,327821.968000,2.078000,208,100.10,20,9.62,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Push_013.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Push,14,327824.875000,327826.968000,2.093000,210,100.33,21,10.03,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Push_014.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Push,15,327829.906000,327831.953000,2.047000,204,99.66,20,9.77,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Push_015.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Push,16,327835.343000,327837.437000,2.094000,210,100.29,21,10.03,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Push_016.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Right,17,327860.296000,327862.375000,2.079000,209,100.53,21,10.10,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Right_017.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Right,18,327983.812000,327985.859000,2.047000,207,101.12,20,9.77,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Right_018.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Right,19,327992.328000,327994.406000,2.078000,209,100.58,21,10.11,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Right_019.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Right,20,328009.765000,328011.859000,2.094000,210,100.29,21,10.03,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Right_020.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Right,21,328016.375000,328018.453000,2.078000,209,100.58,21,10.11,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Right_021.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Right,22,328022.109000,328024.171000,2.062000,207,100.39,20,9.70,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Right_022.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Right,23,328027.984000,328030.031000,2.047000,206,100.64,21,10.26,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Right_023.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Right,24,328033.750000,328035.843000,2.093000,210,100.33,21,10.03,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Right_024.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Left,25,328042.265000,328044.343000,2.078000,209,100.58,21,10.11,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Left_025.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Left,26,328047.890000,328049.953000,2.063000,208,100.82,19,9.21,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Left_026.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Left,27,328053.640000,328055.687000,2.047000,205,100.15,21,10.26,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Left_027.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Left,28,328059.125000,328061.171000,2.046000,205,100.20,20,9.78,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Left_028.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Left,29,328064.281000,328066.328000,2.047000,205,100.15,21,10.26,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Left_029.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Left,30,328069.968000,328072.046000,2.078000,207,99.62,21,10.11,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Left_030.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Left,31,328075.421000,328077.484000,2.063000,207,100.34,20,9.69,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Left_031.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Left,32,328081.062000,328083.093000,2.031000,203,99.95,21,10.34,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Left_032.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Clapping,33,328100.031000,328102.078000,2.047000,206,100.64,20,9.77,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Clapping_033.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Clapping,34,328105.125000,328107.203000,2.078000,209,100.58,21,10.11,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Clapping_034.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Clapping,35,328110.546000,328112.609000,2.063000,207,100.34,21,10.18,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Clapping_035.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Clapping,36,328115.656000,328117.734000,2.078000,209,100.58,21,10.11,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Clapping_036.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Clapping,37,328120.562000,328122.625000,2.063000,207,100.34,21,10.18,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Clapping_037.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Clapping,38,328125.062000,328127.125000,2.063000,208,100.82,21,10.18,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Clapping_038.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Clapping,39,328129.875000,328131.921000,2.046000,206,100.68,21,10.26,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Clapping_039.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
gesture_jianhao_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750,jianhao,Clapping,40,328134.265000,328136.296000,2.031000,205,100.94,21,10.34,0,0,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_jianhao_v1\trials\jianhao_Clapping_040.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260724_135750
