t_monotonic,ax,ay,az,gx,gy,gz
1637763.159951,-0.046,-0.736,0.296,-118.35,78.04,-69.09
1637763.202616,-0.029,-0.68,0.258,-116.92,99.22,-63.14
1637763.252218,0.007,-0.691,0.144,-109.56,139.19,-14.53
1637763.293807,-0.061,-0.882,0.317,-59.72,180.55,10.19
1637763.339478,-0.141,-0.91,0.257,48.01,188.02,65.4
1637763.382699,-0.34,-1.068,0.364,81.58,231.94,72.33
1637763.429100,-0.513,-1.031,0.563,73.7,172.0,37.54
1637763.472440,-0.506,-0.929,0.648,77.58,150.85,34.82
1637763.519689,-0.439,-0.773,0.712,85.82,91.46,46.63
1637763.572762,-0.423,-0.662,0.626,53.25,45.75,41.26
1637763.618821,-0.485,-0.614,0.563,-3.81,38.61,28.32
1637763.659296,-0.524,-0.532,0.507,-31.01,34.03,31.92
1637763.712414,-0.663,-0.516,0.416,-49.29,49.62,77.46
1637763.759322,-0.708,-0.659,0.388,-88.69,57.65,107.3
1637763.799422,-0.751,-0.776,0.303,-34.85,40.77,63.26
1637763.844078,-0.839,-0.736,0.268,0.34,67.93,45.01
1637763.888608,-0.906,-0.71,0.344,41.9,72.45,29.3
1637763.928901,-0.943,-0.626,0.321,48.07,52.03,16.02
1637763.968968,-0.976,-0.585,0.304,38.21,40.35,7.54
1637764.018948,-0.825,-0.591,0.32,20.94,24.29,-5.13
1637764.058995,-0.702,-0.577,0.278,-13.67,-2.01,-25.94
1637764.112293,-0.742,-0.652,0.247,-23.83,-6.26,-17.94
1637764.168837,-0.795,-0.713,0.149,-3.81,-14.22,-6.04
1637764.218525,-0.87,-0.778,0.052,23.96,-7.08,1.28
1637764.258688,-0.751,-0.738,0.074,29.08,-10.04,-16.45
1637764.298746,-0.649,-0.654,0.067,24.38,-13.52,-31.92
1637764.338907,-0.606,-0.631,0.065,9.98,2.08,-29.51
1637764.389391,-0.601,-0.65,0.099,-7.81,24.41,-11.38
1637764.429535,-0.638,-0.704,0.151,-11.2,36.26,11.6
1637764.472493,-0.598,-0.748,0.215,-5.01,29.57,21.03
1637764.512568,-0.502,-0.659,0.179,-1.98,16.57,12.91
1637764.562977,-0.511,-0.518,0.106,-22.61,29.91,0.7
1637764.608509,-0.557,-0.428,0.091,-39.7,36.26,25.21
1637764.648996,-0.686,-0.427,0.033,-45.05,32.53,61.37
1637764.689307,-0.726,-0.356,-0.159,-67.51,25.39,62.23
1637764.732503,-0.937,-0.341,-0.19,-97.23,60.58,82.34
1637764.772665,-0.892,-0.411,-0.139,-55.6,76.33,98.97
1637764.819554,-0.858,-0.293,-0.324,-54.08,71.02,59.91
1637764.859582,-1.04,-0.183,-0.293,-8.3,88.26,42.09
1637764.902647,-1.29,-0.051,-0.385,64.39,135.44,107.79
1637764.952594,-1.273,-0.312,-0.243,139.26,108.1,158.24
1637764.999576,-1.114,-0.321,-0.148,116.49,58.41,112.67
1637765.043068,-1.103,-0.371,-0.147,58.57,14.37,68.94
1637765.089392,-1.028,-0.396,-0.334,1.71,-53.41,20.26
1637765.139178,-0.994,-0.326,-0.377,-55.3,-23.87,-11.6
1637765.179342,-0.961,-0.432,-0.269,-45.32,5.43,-12.54
1637765.219516,-0.995,-0.324,-0.219,-12.39,9.92,-24.69
1637765.259648,-1.041,-0.266,-0.214,-29.45,3.69,-36.1
1637765.302636,-0.98,-0.266,-0.099,-26.8,-27.89,-54.14
1637765.343123,-1.002,-0.092,-0.19,16.57,-47.67,-38.67
1637765.388870,-1.047,-0.135,-0.352,-22.1,-65.07,-20.63
1637765.429021,-0.996,-0.264,-0.375,-31.5,-73.52,-22.4
1637765.469308,-0.893,-0.261,-0.361,-34.03,-58.96,-28.87
1637765.512291,-0.843,-0.235,-0.283,-53.29,-41.54,-38.85
1637765.552925,-0.854,-0.216,-0.31,-56.37,-51.79,-39.12
1637765.598779,-0.884,-0.178,-0.369,-53.93,-35.74,-23.56
1637765.639935,-0.9,-0.193,-0.333,-51.12,-4.64,-12.18
1637765.689232,-0.919,-0.206,-0.325,-34.03,10.65,8.24
1637765.729609,-0.911,-0.231,-0.295,-22.46,19.9,11.66
1637765.772272,-0.886,-0.247,-0.24,-18.22,26.49,9.74
1637765.812650,-0.895,-0.214,-0.192,2.66,30.49,12.05
1637765.858395,-0.917,-0.193,-0.204,7.63,23.38,20.11
1637765.898429,-0.943,-0.205,-0.214,5.04,16.21,18.49
1637765.948549,-0.966,-0.194,-0.261,5.98,10.59,21.18
1637765.988600,-0.953,-0.195,-0.285,-8.24,13.98,21.73
1637766.029021,-0.937,-0.222,-0.274,-18.59,15.93,18.77
1637766.069623,-0.929,-0.246,-0.264,-17.88,19.44,20.17
1637766.122652,-0.968,-0.254,-0.266,-9.34,20.69,13.82
1637766.168644,-1.006,-0.268,-0.246,-10.59,17.09,7.29
1637766.218773,-0.987,-0.266,-0.256,-6.47,4.82,-1.74
1637766.258807,-0.967,-0.244,-0.252,-9.77,-1.5,-12.45
1637766.303066,-0.964,-0.222,-0.237,-2.11,-7.32,-13.43
1637766.348476,-0.944,-0.191,-0.264,-5.04,-10.99,-16.6
1637766.388590,-0.95,-0.188,-0.269,-7.51,-9.7,-15.02
1637766.432762,-0.946,-0.182,-0.272,-10.07,-8.55,-14.68
1637766.473095,-0.937,-0.176,-0.261,-11.14,-12.18,-13.98
1637766.519556,-0.927,-0.181,-0.274,-15.41,-16.39,-14.31
1637766.559859,-0.938,-0.189,-0.283,-16.57,-17.85,-13.43
1637766.612414,-0.929,-0.192,-0.334,-11.41,-24.78,-13.76
1637766.658660,-0.896,-0.193,-0.317,-18.25,-19.59,-17.58
1637766.698862,-0.877,-0.183,-0.303,-10.65,-13.28,-6.84
1637766.748663,-0.895,-0.202,-0.298,-7.9,0.34,5.95
1637766.798277,-0.941,-0.21,-0.296,-2.41,0.64,8.42
1637766.848374,-0.957,-0.225,-0.328,7.75,-2.87,13.0
1637766.898696,-0.917,-0.224,-0.326,16.97,-3.54,12.45
1637766.938779,-0.892,-0.231,-0.323,6.44,8.76,12.91
1637766.989251,-0.95,-0.254,-0.315,-11.72,20.72,3.11
1637767.042498,-0.975,-0.261,-0.246,-0.95,24.14,-1.74
1637767.094052,-0.923,-0.264,-0.192,7.48,12.24,-15.5
1637767.138676,-0.914,-0.21,-0.232,7.2,-8.79,-31.1
1637767.188073,-1.101,-0.081,-0.356,9.31,1.98,-27.92
1637767.238561,-0.923,-0.118,-0.219,18.19,8.06,-10.68
1637767.288712,-0.842,-0.173,-0.215,8.88,8.03,5.31
1637767.339045,-0.949,-0.284,-0.268,9.16,15.17,11.47
1637767.379638,-1.024,-0.312,-0.243,28.87,17.88,16.14
1637767.422737,-0.978,-0.361,-0.209,22.92,5.28,9.74
1637767.473236,-0.9,-0.348,-0.226,10.83,-18.49,-4.91
1637767.518836,-0.907,-0.331,-0.24,1.77,-20.48,-9.89
1637767.568714,-0.93,-0.32,-0.281,5.01,-24.87,-11.9
1637767.608939,-0.875,-0.294,-0.248,11.9,-27.89,-10.01
1637767.660097,-0.814,-0.274,-0.244,16.05,-25.48,2.04
1637767.709669,-0.856,-0.267,-0.288,-2.14,-11.69,6.9
1637767.759505,-0.939,-0.321,-0.261,-12.39,1.56,9.06
1637767.800968,-0.941,-0.348,-0.239,-2.08,1.1,12.15
1637767.848904,-0.921,-0.361,-0.203,3.39,-0.95,4.46
1637767.898663,-0.938,-0.313,-0.221,5.77,-5.89,-0.64
1637767.948178,-0.934,-0.267,-0.238,1.89,-0.82,0.03
1637767.993399,-0.915,-0.26,-0.206,1.04,8.91,5.07
1637768.043382,-0.918,-0.256,-0.176,-7.93,26.92,9.46
1637768.088613,-0.939,-0.255,-0.145,-11.54,17.73,3.17
1637768.128677,-0.981,-0.228,-0.177,-15.87,15.14,3.33
1637768.168793,-1.043,-0.23,-0.199,-14.74,12.3,3.88
1637768.212845,-1.018,-0.267,-0.165,-5.19,5.68,5.65
1637768.262361,-0.952,-0.25,-0.168,-1.31,-8.58,-1.22
1637768.312626,-0.937,-0.229,-0.209,-10.8,-10.86,-9.43
1637768.352769,-0.958,-0.196,-0.249,-7.6,-12.67,-10.86
1637768.394284,-0.928,-0.184,-0.263,-13.58,-6.16,-8.85
1637768.444027,-0.927,-0.211,-0.24,-19.17,0.7,-7.69
1637768.493689,-0.96,-0.231,-0.242,-9.89,2.62,-1.86
1637768.539618,-0.967,-0.248,-0.256,5.25,-2.47,-0.46
1637768.581831,-0.955,-0.218,-0.267,5.86,-7.32,-1.46
1637768.628269,-0.894,-0.255,-0.273,-8.15,-1.16,-0.98
1637768.668384,-0.896,-0.282,-0.271,-5.68,6.99,-0.89
1637768.709644,-0.92,-0.286,-0.258,-4.55,11.9,0.49
1637768.762574,-0.925,-0.285,-0.25,-5.22,10.59,-1.65
1637768.812487,-0.936,-0.272,-0.236,-8.33,9.25,-6.38
1637768.859658,-0.952,-0.261,-0.249,-5.13,6.2,-5.98
1637768.909141,-0.935,-0.26,-0.262,-0.06,2.17,-6.35
1637768.958844,-0.916,-0.246,-0.283,2.29,-0.18,-4.67
1637769.008475,-0.912,-0.237,-0.311,-2.99,6.35,0.46
1637769.052489,-0.892,-0.265,-0.302,-7.2,8.03,0.09
1637769.102200,-0.896,-0.286,-0.305,1.8,10.44,2.96
1637769.152453,-0.897,-0.3,-0.29,9.55,15.17,6.01
1637769.193050,-0.907,-0.307,-0.287,8.97,11.81,6.35
1637769.243997,-0.877,-0.346,-0.26,2.81,9.25,2.04
1637769.289424,-0.902,-0.317,-0.305,5.22,1.25,-0.76
1637769.338934,-0.919,-0.307,-0.351,-1.89,-1.04,-1.65
1637769.388683,-0.895,-0.316,-0.348,-6.84,7.11,2.56
1637769.439048,-0.848,-0.334,-0.275,0.0,14.53,8.15
1637769.489070,-0.858,-0.345,-0.236,-2.29,10.62,5.25
1637769.538908,-0.937,-0.314,-0.279,-5.86,-3.23,-3.57
1637769.589016,-0.973,-0.278,-0.358,-12.45,-11.14,-10.25
1637769.638980,-0.894,-0.3,-0.323,-3.27,-10.62,-8.12
1637769.689038,-0.838,-0.271,-0.337,4.49,-9.52,-2.81
1637769.739057,-0.9,-0.246,-0.365,-5.04,-2.32,-5.89
1637769.781226,-0.946,-0.225,-0.381,-13.0,5.16,-6.2
1637769.828634,-0.953,-0.236,-0.362,-22.06,13.31,-5.89
1637769.879142,-0.961,-0.216,-0.311,-16.48,17.67,-4.09
1637769.932405,-0.839,-0.27,-0.202,-13.86,5.37,-5.92
1637769.979439,-0.91,-0.247,-0.285,-3.57,-1.65,-8.85
1637770.026403,-1.076,-0.167,-0.356,9.34,-4.24,-6.5
1637770.069329,-0.971,-0.183,-0.326,14.31,-17.3,0.76
1637770.122674,-0.782,-0.234,-0.331,14.86,-27.04,3.39
1637770.173095,-0.779,-0.205,-0.427,-10.28,-15.53,-1.13
1637770.218601,-0.896,-0.183,-0.427,-29.51,9.67,6.65
1637770.258844,-0.896,-0.25,-0.421,-13.25,18.56,26.46
1637770.309254,-0.916,-0.316,-0.351,-0.7,28.14,32.65
1637770.359777,-0.928,-0.34,-0.317,-6.56,17.06,18.25
1637770.412700,-0.948,-0.339,-0.346,-16.79,-1.53,-3.27
1637770.462694,-0.926,-0.276,-0.388,1.46,-11.35,-9.7
1637770.512832,-0.86,-0.21,-0.376,-5.8,-1.16,-10.62
1637770.562619,-0.864,-0.223,-0.342,-7.63,9.74,-2.26
1637770.612662,-0.926,-0.221,-0.341,-0.58,15.72,2.72
1637770.662710,-0.96,-0.224,-0.324,-1.37,2.81,-3.85
1637770.712472,-0.912,-0.22,-0.343,-5.62,-8.33,-11.17
1637770.762937,-0.886,-0.201,-0.373,0.79,-12.85,-10.65
1637770.813029,-0.868,-0.186,-0.385,4.15,-5.1,-2.69
1637770.878088,-0.892,-0.196,-0.374,3.97,0.55,4.7
1637770.922368,-0.9,-0.217,-0.372,-4.52,2.69,3.85
1637770.969468,-0.892,-0.234,-0.374,-6.81,-2.87,3.14
1637771.019612,-0.889,-0.218,-0.376,-6.71,-1.83,4.03
1637771.069698,-0.918,-0.173,-0.398,-17.15,-0.89,7.17
1637771.119534,-0.896,-0.193,-0.437,-41.05,0.76,9.46
1637771.169404,-0.816,-0.339,-0.393,-50.54,9.03,6.29
1637771.222738,-0.939,-0.341,-0.296,-12.6,2.9,-26.98
1637771.268655,-1.091,-0.151,-0.355,23.16,-34.49,-44.53
1637771.308860,-0.969,-0.098,-0.396,30.85,-48.55,-47.21
1637771.349341,-0.857,-0.045,-0.404,20.97,-40.71,-45.66
1637771.389374,-0.831,-0.034,-0.414,9.83,-16.39,-26.89
1637771.439297,-0.868,-0.157,-0.345,14.34,13.03,1.4
1637771.482490,-0.877,-0.258,-0.342,23.19,17.49,23.04
1637771.522759,-0.828,-0.33,-0.289,9.49,30.85,16.45
1637771.568421,-0.921,-0.281,-0.211,8.76,27.22,13.31
1637771.608753,-0.972,-0.276,-0.301,-2.93,10.28,21.49
1637771.658697,-0.986,-0.344,-0.314,-8.79,7.87,20.45
1637771.708648,-0.897,-0.333,-0.276,8.3,-3.66,19.56
1637771.759550,-0.824,-0.317,-0.312,4.64,-13.76,14.77
1637771.809134,-0.847,-0.296,-0.329,-5.55,-10.04,9.86
1637771.859176,-0.929,-0.331,-0.394,-7.6,-1.98,12.15
1637771.909135,-0.98,-0.361,-0.363,-4.7,7.54,8.24
1637771.958902,-0.912,-0.358,-0.27,0.55,-0.98,-3.02
1637772.009343,-0.893,-0.281,-0.299,0.06,-15.47,-17.52
1637772.049424,-0.921,-0.195,-0.322,5.52,-9.58,-14.04
1637772.099107,-0.905,-0.183,-0.319,1.95,2.53,-3.02
1637772.148784,-0.901,-0.235,-0.258,2.87,10.04,4.21
1637772.198822,-0.938,-0.234,-0.236,1.4,10.35,3.39
1637772.248575,-0.973,-0.233,-0.246,-2.96,-3.42,-2.17
1637772.288708,-0.959,-0.242,-0.289,5.52,-11.66,-2.23
1637772.338658,-0.917,-0.23,-0.32,12.63,-12.51,-1.25
1637772.378778,-0.89,-0.222,-0.34,2.75,-10.9,-3.66
1637772.423012,-0.88,-0.24,-0.344,-0.95,-9.7,-3.02
1637772.472628,-0.872,-0.238,-0.36,5.86,-1.83,2.47
1637772.519660,-0.899,-0.235,-0.334,1.95,7.42,4.55
1637772.569266,-0.933,-0.24,-0.331,1.74,8.27,6.56
1637772.619379,-0.93,-0.25,-0.294,4.39,8.7,9.92
1637772.668525,-0.895,-0.275,-0.288,-1.53,-0.89,5.92
1637772.712972,-0.876,-0.265,-0.316,-4.43,2.11,3.88
1637772.762674,-0.799,-0.28,-0.244,-5.49,12.36,-0.82
1637772.812885,-1.026,-0.199,-0.34,-10.47,36.96,5.22
1637772.860024,-1.054,-0.254,-0.186,13.49,37.29,14.01
1637772.909555,-0.909,-0.291,-0.147,27.25,7.2,12.02
1637772.959778,-0.847,-0.249,-0.209,17.21,-1.46,-3.94
1637773.009153,-1.021,-0.194,-0.307,9.52,-3.11,-7.02
1637773.059147,-0.973,-0.245,-0.304,7.87,-3.94,-8.0
1637773.108967,-0.883,-0.201,-0.283,24.63,-18.68,1.16
1637773.149271,-0.908,-0.197,-0.402,-1.5,-16.91,2.04
1637773.189314,-0.918,-0.265,-0.418,-28.87,-13.43,-3.97
1637773.229327,-0.89,-0.291,-0.427,-28.87,-16.02,-6.04
1637773.279624,-0.822,-0.292,-0.414,-21.27,1.1,-9.92
1637773.319624,-0.898,-0.233,-0.38,-18.65,3.72,-10.01
1637773.372333,-0.882,-0.252,-0.398,-20.23,-11.47,-7.02
1637773.422870,-0.926,-0.226,-0.484,-29.6,-1.74,-4.73
1637773.472944,-0.865,-0.278,-0.363,-17.55,7.29,-5.68
1637773.522827,-0.858,-0.224,-0.359,-9.67,4.03,-10.25
1637773.572950,-0.877,-0.202,-0.366,-5.49,3.85,-13.15
1637773.618433,-0.934,-0.166,-0.362,5.13,4.67,-13.58
1637773.662829,-0.997,-0.116,-0.394,19.78,5.68,-7.81
1637773.712825,-0.956,-0.098,-0.362,29.66,5.22,2.5
1637773.758638,-0.964,-0.084,-0.395,29.21,12.42,12.24
1637773.809844,-0.873,-0.132,-0.27,16.66,10.93,7.75
1637773.859902,-0.81,-0.165,-0.317,15.87,0.03,16.45
1637773.912960,-0.831,-0.172,-0.368,8.15,13.43,32.87
1637773.953048,-0.924,-0.246,-0.393,-0.06,28.84,43.46
1637773.994573,-0.973,-0.359,-0.353,-4.24,36.01,48.59
1637774.039479,-0.89,-0.439,-0.279,-3.63,10.71,31.95
1637774.088717,-0.858,-0.409,-0.348,-11.81,-8.0,16.45
1637774.139040,-0.956,-0.402,-0.421,-17.4,-5.55,2.87
1637774.189242,-0.954,-0.375,-0.348,-8.7,0.09,-14.4
1637774.239583,-0.919,-0.235,-0.299,-9.31,-11.23,-30.4
1637774.282432,-0.936,-0.153,-0.313,-12.18,-21.15,-31.92
1637774.323003,-0.936,-0.115,-0.344,-11.69,-20.97,-21.36
1637774.369693,-0.845,-0.183,-0.29,-12.57,-6.53,-8.79
1637774.418648,-0.895,-0.172,-0.234,-1.53,-6.74,-10.38
1637774.458936,-0.95,-0.138,-0.254,-2.14,-10.8,-12.7
1637774.509148,-0.937,-0.119,-0.234,-12.82,-14.74,-20.17
1637774.549329,-0.968,-0.082,-0.237,-8.24,-18.34,-21.49
1637774.602538,-1.043,-0.002,-0.254,3.33,-26.95,-12.67
1637774.642548,-1.038,0.036,-0.245,19.65,-36.84,8.03
1637774.682744,-1.017,-0.014,-0.348,21.58,-45.75,36.32
1637774.728768,-0.94,-0.156,-0.473,-0.55,-36.96,45.81
1637774.769118,-0.882,-0.22,-0.467,-22.19,-12.36,33.2
1637774.819474,-0.891,-0.224,-0.441,-35.13,9.77,24.9
1637774.862575,-0.941,-0.247,-0.513,-43.06,24.81,28.2
1637774.903144,-0.899,-0.388,-0.456,-66.59,38.76,25.54
1637774.948986,-0.91,-0.374,-0.399,-53.44,65.89,24.87
1637774.989206,-0.905,-0.246,-0.374,-49.56,66.19,-19.07
1637775.029470,-0.998,-0.162,-0.271,-36.65,52.06,-38.64
1637775.069876,-1.016,-0.087,-0.318,-1.83,30.98,-21.79
1637775.109884,-0.975,-0.084,-0.352,-3.6,20.75,-17.46
1637775.163007,-0.963,-0.08,-0.313,-10.13,21.27,-20.54
1637775.209442,-0.946,-0.096,-0.277,-10.74,11.96,-20.6
1637775.259563,-0.922,-0.09,-0.273,-9.49,-0.43,-25.3
1637775.312828,-0.922,-0.057,-0.301,-15.93,-14.4,-30.82
1637775.359156,-0.91,-0.038,-0.342,-20.6,-19.96,-27.68
1637775.412345,-0.896,-0.053,-0.358,-15.02,-22.03,-13.7
1637775.462811,-0.942,-0.067,-0.415,-6.71,-18.59,2.29
1637775.508287,-0.948,-0.111,-0.432,-10.19,-16.36,5.89
1637775.558944,-0.854,-0.176,-0.416,-18.68,-20.23,0.73
1637775.609366,-0.816,-0.19,-0.451,-20.36,-21.97,-9.64
1637775.649514,-0.864,-0.184,-0.498,-19.44,-14.25,-9.34
1637775.702610,-0.93,-0.192,-0.522,-10.07,4.94,-6.26
1637775.749374,-0.879,-0.249,-0.485,2.26,4.61,-11.11
1637775.789484,-0.892,-0.407,-0.487,35.8,9.83,-23.07
1637775.832444,-0.909,-0.624,-0.518,74.53,40.01,-37.87
1637775.872814,-1.086,-0.817,-0.596,61.59,81.42,-116.73
1637775.919549,-1.143,-0.679,-0.499,-33.3,26.98,-246.16
1637775.962443,-1.054,-0.714,-0.419,18.22,-7.05,-201.48
1637776.009652,-1.031,-0.894,-0.291,151.22,-29.82,-102.97
1637776.052320,-1.089,-0.89,-0.09,249.28,-92.56,-49.65
1637776.099512,-1.047,-0.807,0.234,305.0,-199.44,-10.5
1637776.144632,-0.912,-0.564,0.296,335.92,-255.2,26.0
1637776.194262,-0.678,-0.271,0.364,204.84,-281.01,16.21
1637776.239154,-0.295,-0.081,0.212,-10.19,-207.83,-34.21
1637776.282556,-0.361,-0.36,0.503,-75.78,-107.36,-26.76
