dataset_name,source_session,collector,gesture,trial_index,t_start,t_end,duration_s,imu_sample_count,imu_mean_rate_hz,mmwave_frame_count,mmwave_mean_rate_hz,uwb_round_count,uwb_mean_rate_hz,npz_path,session_dir
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,11,507034.250000,507036.343000,2.093000,44,21.02,21,10.03,42,20.07,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_011.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,12,507039.562000,507041.625000,2.063000,44,21.33,20,9.69,42,20.36,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_012.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,13,507044.593000,507046.656000,2.063000,45,21.81,21,10.18,41,19.87,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_013.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,14,507049.828000,507051.906000,2.078000,45,21.66,21,10.11,42,20.21,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_014.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,15,507055.093000,507057.093000,2.000000,42,21.00,20,10.00,41,20.50,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_015.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,16,507062.703000,507064.734000,2.031000,43,21.17,21,10.34,41,20.19,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_016.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,17,507068.171000,507070.250000,2.079000,45,21.65,21,10.10,42,20.20,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_017.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,18,507073.953000,507076.000000,2.047000,44,21.49,20,9.77,41,20.03,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_018.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,19,507079.796000,507081.859000,2.063000,44,21.33,21,10.18,41,19.87,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_019.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Pull,20,507084.953000,507087.000000,2.047000,44,21.49,20,9.77,41,20.03,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Pull_020.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,21,507092.593000,507094.640000,2.047000,43,21.01,21,10.26,41,20.03,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_021.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,22,507123.703000,507125.703000,2.000000,42,21.00,20,10.00,40,20.00,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_022.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,23,507128.281000,507130.375000,2.094000,45,21.49,21,10.03,43,20.53,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_023.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,24,507132.984000,507135.046000,2.062000,45,21.82,21,10.18,42,20.37,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_024.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,25,507138.000000,507140.093000,2.093000,45,21.50,21,10.03,42,20.07,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_025.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,26,507142.859000,507144.921000,2.062000,44,21.34,20,9.70,41,19.88,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_026.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,27,507148.125000,507150.187000,2.062000,43,20.85,21,10.18,42,20.37,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_027.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,28,507153.765000,507155.859000,2.094000,44,21.01,21,10.03,42,20.06,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_028.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,29,507158.562000,507160.625000,2.063000,43,20.84,20,9.69,42,20.36,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_029.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Clockwise,30,507164.078000,507166.156000,2.078000,44,21.17,21,10.11,42,20.21,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Clockwise_030.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,31,507201.390000,507203.406000,2.016000,43,21.33,20,9.92,40,19.84,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_031.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,32,507205.984000,507208.046000,2.062000,44,21.34,21,10.18,42,20.37,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_032.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,33,507210.484000,507212.531000,2.047000,44,21.49,20,9.77,42,20.52,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_033.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,34,507214.921000,507216.968000,2.047000,43,21.01,21,10.26,41,20.03,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_034.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,35,507219.203000,507221.281000,2.078000,44,21.17,21,10.11,42,20.21,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_035.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,36,507223.656000,507225.687000,2.031000,43,21.17,20,9.85,41,20.19,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_036.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,37,507228.906000,507230.968000,2.062000,42,20.37,21,10.18,41,19.88,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_037.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,38,507233.734000,507235.796000,2.062000,43,20.85,21,10.18,42,20.37,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_038.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,39,507238.296000,507240.296000,2.000000,42,21.00,20,10.00,40,20.00,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_039.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Anti-clockwise,40,507242.703000,507244.812000,2.109000,44,20.86,21,9.96,42,19.91,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Anti-clockwise_040.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,41,507255.296000,507257.390000,2.094000,45,21.49,21,10.03,42,20.06,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_041.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,42,507276.250000,507278.250000,2.000000,43,21.50,20,10.00,40,20.00,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_042.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,43,507281.906000,507283.937000,2.031000,43,21.17,21,10.34,41,20.19,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_043.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,44,507286.968000,507289.000000,2.032000,44,21.65,20,9.84,41,20.18,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_044.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,45,507292.906000,507294.984000,2.078000,44,21.17,21,10.11,42,20.21,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_045.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,46,507298.890000,507300.937000,2.047000,43,21.01,21,10.26,41,20.03,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_046.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,47,507305.500000,507307.593000,2.093000,45,21.50,21,10.03,42,20.07,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_047.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,48,507310.953000,507313.015000,2.062000,44,21.34,20,9.70,41,19.88,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_048.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,49,507316.703000,507318.703000,2.000000,43,21.50,20,10.00,40,20.00,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_049.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Right,50,507323.390000,507325.468000,2.078000,43,20.69,20,9.62,41,19.73,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Right_050.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,51,507331.609000,507333.703000,2.094000,44,21.01,21,10.03,42,20.06,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_051.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,52,507339.906000,507341.984000,2.078000,44,21.17,21,10.11,42,20.21,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_052.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,53,507359.515000,507361.609000,2.094000,45,21.49,20,9.55,42,20.06,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_053.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,54,507365.156000,507367.250000,2.094000,43,20.53,21,10.03,42,20.06,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_054.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,55,507370.781000,507372.875000,2.094000,44,21.01,21,10.03,43,20.53,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_055.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,56,507380.453000,507382.500000,2.047000,43,21.01,20,9.77,41,20.03,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_056.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,57,507387.500000,507389.578000,2.078000,44,21.17,21,10.11,42,20.21,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_057.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,58,507398.796000,507400.843000,2.047000,44,21.49,21,10.26,41,20.03,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_058.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,59,507405.421000,507407.421000,2.000000,43,21.50,20,10.00,41,20.50,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_059.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Left,60,507412.328000,507414.421000,2.093000,45,21.50,21,10.03,43,20.54,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Left_060.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Bye-Bye,61,507422.359000,507424.421000,2.062000,44,21.34,20,9.70,42,20.37,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Bye-Bye_061.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Bye-Bye,62,507427.562000,507429.671000,2.109000,45,21.34,21,9.96,43,20.39,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Bye-Bye_062.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Bye-Bye,63,507431.281000,507433.312000,2.031000,43,21.17,20,9.85,40,19.69,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Bye-Bye_063.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Bye-Bye,64,507434.984000,507437.078000,2.094000,44,21.01,21,10.03,42,20.06,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Bye-Bye_064.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Bye-Bye,65,507438.796000,507440.843000,2.047000,44,21.49,21,10.26,41,20.03,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Bye-Bye_065.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Bye-Bye,66,507442.609000,507444.718000,2.109000,45,21.34,21,9.96,43,20.39,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Bye-Bye_066.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Bye-Bye,67,507446.750000,507448.843000,2.093000,45,21.50,21,10.03,42,20.07,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Bye-Bye_067.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
gesture_new3_plus_eric_v1,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516,evelyn,Bye-Bye,68,507450.953000,507453.000000,2.047000,43,21.01,20,9.77,41,20.03,C:\Users\Prutha Pandit\cosmos_final_project\datasets\gesture_new3_plus_eric_v1\trials\evelyn_Bye-Bye_068.npz,C:\Users\Prutha Pandit\cosmos_final_project\data\raw\session_20260726_154516
