t_monotonic,ax,ay,az,gx,gy,gz
325164.687000,-0.368,-0.877,0.625,0.0,-24.63,6.62
325164.687000,-0.364,-0.866,0.641,2.29,-23.22,4.43
325164.703000,-0.362,-0.852,0.656,6.41,-21.97,2.47
325164.718000,-0.364,-0.844,0.652,8.48,-21.7,0.82
325164.718000,-0.359,-0.857,0.65,5.86,-22.16,-1.22
325164.734000,-0.35,-0.876,0.651,1.34,-22.64,-4.7
325164.734000,-0.346,-0.895,0.651,-1.46,-22.61,-9.22
325164.750000,-0.343,-0.907,0.657,-0.4,-22.03,-13.82
325164.765000,-0.341,-0.9,0.659,4.15,-20.97,-18.43
325164.765000,-0.337,-0.888,0.649,9.31,-20.42,-21.91
325164.781000,-0.327,-0.87,0.635,13.15,-19.78,-24.51
325164.796000,-0.309,-0.854,0.617,15.41,-18.49,-27.13
325164.812000,-0.298,-0.84,0.608,16.14,-16.66,-30.43
325164.812000,-0.301,-0.82,0.615,15.75,-14.56,-33.94
325164.828000,-0.302,-0.804,0.631,14.98,-12.45,-37.08
325164.828000,-0.302,-0.791,0.651,14.92,-11.26,-39.98
325164.843000,-0.305,-0.762,0.667,16.48,-10.53,-42.79
325164.843000,-0.313,-0.724,0.679,19.32,-9.64,-44.31
325164.859000,-0.317,-0.694,0.693,22.25,-9.22,-44.19
325164.875000,-0.321,-0.672,0.715,24.72,-9.43,-43.18
325164.875000,-0.324,-0.654,0.736,27.38,-10.9,-41.78
325164.890000,-0.323,-0.639,0.741,30.52,-13.28,-40.07
325164.906000,-0.315,-0.621,0.735,32.93,-15.38,-38.64
325164.906000,-0.301,-0.621,0.723,33.81,-16.63,-37.57
325164.921000,-0.286,-0.621,0.709,34.0,-16.88,-37.08
325164.937000,-0.272,-0.616,0.712,34.79,-15.9,-37.9
325164.937000,-0.266,-0.595,0.713,35.95,-15.05,-39.25
325164.953000,-0.26,-0.57,0.712,36.81,-14.47,-39.43
325164.968000,-0.254,-0.544,0.718,37.97,-13.58,-38.67
325164.968000,-0.247,-0.509,0.727,39.06,-12.42,-37.32
325164.984000,-0.249,-0.48,0.741,39.83,-11.47,-35.22
325164.984000,-0.25,-0.461,0.767,41.32,-10.25,-32.35
325165.000000,-0.255,-0.441,0.796,44.5,-9.86,-28.96
325165.015000,-0.257,-0.433,0.806,47.09,-10.59,-25.27
325165.015000,-0.257,-0.43,0.808,47.21,-12.12,-22.13
325165.031000,-0.252,-0.434,0.803,45.01,-14.07,-20.05
325165.046000,-0.243,-0.43,0.793,41.66,-15.44,-18.25
325165.062000,-0.23,-0.428,0.779,37.51,-15.29,-16.51
325165.062000,-0.219,-0.424,0.776,33.3,-14.22,-14.8
325165.078000,-0.21,-0.413,0.777,29.33,-12.67,-13.03
325165.078000,-0.201,-0.402,0.791,25.82,-10.99,-10.5
325165.093000,-0.19,-0.401,0.812,24.2,-8.97,-7.48
325165.093000,-0.187,-0.402,0.838,24.87,-7.2,-5.04
325165.109000,-0.197,-0.387,0.86,26.22,-6.59,-2.62
325165.125000,-0.208,-0.388,0.866,26.55,-7.08,0.85
325165.125000,-0.212,-0.404,0.875,23.96,-7.66,3.72
325165.140000,-0.212,-0.417,0.88,19.5,-9.22,4.91
325165.156000,-0.21,-0.443,0.872,14.44,-11.32,5.98
325165.156000,-0.201,-0.467,0.852,9.61,-12.51,6.87
325165.171000,-0.186,-0.481,0.833,5.01,-12.3,6.84
325165.187000,-0.172,-0.489,0.827,-0.06,-11.75,5.86
325165.187000,-0.166,-0.498,0.83,-3.36,-10.86,5.1
325165.203000,-0.162,-0.49,0.832,-2.96,-9.7,5.4
325165.218000,-0.153,-0.483,0.828,-0.52,-8.42,7.02
325165.218000,-0.147,-0.482,0.833,0.58,-7.2,8.67
325165.218000,-0.155,-0.483,0.856,0.21,-6.26,9.86
325165.234000,-0.157,-0.498,0.872,1.07,-6.47,10.99
325165.250000,-0.157,-0.503,0.868,1.4,-7.54,10.93
325165.250000,-0.164,-0.504,0.869,-0.31,-8.55,10.96
325165.265000,-0.167,-0.524,0.873,-1.8,-8.73,11.66
325165.265000,-0.167,-0.537,0.882,-1.74,-8.42,11.87
325165.281000,-0.174,-0.544,0.891,-1.77,-8.45,11.87
325165.296000,-0.174,-0.56,0.892,-0.64,-8.82,12.54
325165.312000,-0.165,-0.561,0.879,0.15,-9.52,12.7
325165.328000,-0.156,-0.563,0.86,-1.34,-10.01,12.02
325165.343000,-0.151,-0.57,0.852,-3.81,-9.46,10.86
325165.343000,-0.153,-0.579,0.861,-5.62,-9.13,9.49
325165.343000,-0.156,-0.575,0.87,-6.1,-9.52,7.57
325165.359000,-0.155,-0.59,0.852,-5.43,-10.65,6.65
325165.375000,-0.162,-0.545,0.864,-4.94,-11.44,6.5
325165.390000,-0.16,-0.569,0.828,-4.0,-11.08,6.96
325165.390000,-0.156,-0.556,0.835,-8.12,-10.41,6.84
325165.406000,-0.148,-0.563,0.831,-10.93,-9.77,6.44
325165.406000,-0.134,-0.576,0.821,-12.79,-8.45,4.88
325165.421000,-0.154,-0.545,0.828,-12.45,-6.41,2.9
325165.437000,-0.156,-0.553,0.843,-11.47,-5.19,3.3
325165.437000,-0.154,-0.555,0.845,-9.98,-5.16,3.39
325165.453000,-0.154,-0.56,0.828,-8.55,-6.23,4.0
325165.468000,-0.149,-0.583,0.817,-7.51,-7.26,4.58
325165.468000,-0.146,-0.597,0.81,-5.98,-7.75,4.67
325165.484000,-0.137,-0.601,0.794,-3.57,-7.75,4.12
325165.484000,-0.127,-0.588,0.785,-1.31,-7.17,3.23
325165.500000,-0.123,-0.583,0.788,1.37,-6.16,2.56
325165.515000,-0.146,-0.582,0.778,5.25,-4.52,2.44
325165.515000,-0.101,-0.562,0.81,9.22,-0.85,1.74
325165.531000,-0.126,-0.503,0.816,13.06,-1.25,1.01
325165.546000,-0.15,-0.514,0.797,12.7,-0.4,1.56
325165.546000,-0.151,-0.492,0.817,8.61,1.71,1.95
325165.562000,-0.165,-0.486,0.828,3.88,2.29,2.38
325165.578000,-0.178,-0.514,0.856,0.76,1.95,2.32
325165.578000,-0.199,-0.527,0.872,1.4,0.46,2.72
325165.593000,-0.201,-0.542,0.855,5.46,-1.92,4.94
325165.609000,-0.193,-0.546,0.832,8.7,-3.51,7.23
325165.609000,-0.178,-0.561,0.805,9.46,-3.94,8.15
325165.625000,-0.161,-0.569,0.793,8.24,-2.72,7.29
325165.625000,-0.156,-0.563,0.794,7.35,-0.76,5.65
325165.640000,-0.151,-0.552,0.802,7.87,1.46,4.27
325165.656000,-0.152,-0.534,0.812,10.35,3.51,3.88
325165.656000,-0.162,-0.527,0.818,14.31,5.62,4.73
325165.671000,-0.171,-0.534,0.825,18.1,7.42,5.98
325165.671000,-0.176,-0.549,0.825,19.29,7.6,6.65
325165.687000,-0.175,-0.565,0.823,18.01,6.81,5.74
325165.703000,-0.176,-0.575,0.821,15.38,5.55,3.88
325165.718000,-0.178,-0.584,0.807,13.4,5.01,2.29
325165.718000,-0.177,-0.595,0.803,11.69,5.46,1.46
325165.734000,-0.174,-0.596,0.817,9.55,5.37,0.12
325165.734000,-0.174,-0.593,0.83,8.24,4.52,-0.89
325165.750000,-0.174,-0.589,0.853,9.46,4.27,-1.19
325165.750000,-0.172,-0.569,0.866,13.73,4.12,-0.85
325165.765000,-0.177,-0.552,0.887,19.23,4.7,0.18
325165.781000,-0.179,-0.54,0.893,23.96,5.43,1.56
325165.781000,-0.18,-0.525,0.893,18.46,5.68,-0.82
325165.796000,-0.184,-0.509,0.898,12.09,5.74,-3.6
325165.796000,-0.183,-0.501,0.901,6.2,5.92,-6.16
325165.812000,-0.184,-0.489,0.902,0.98,5.77,-7.97
325165.828000,-0.188,-0.489,0.9,-1.71,5.25,-8.3
325165.843000,-0.187,-0.491,0.904,-0.82,4.3,-7.57
325165.843000,-0.174,-0.482,0.89,1.31,3.2,-6.16
325165.859000,-0.163,-0.482,0.877,3.57,2.53,-4.91
325165.875000,-0.154,-0.471,0.866,5.31,2.69,-4.49
325165.875000,-0.147,-0.457,0.857,6.38,3.97,-4.06
325165.890000,-0.141,-0.439,0.844,5.16,5.86,-3.88
325165.906000,-0.142,-0.419,0.837,0.0,7.81,-4.06
325165.906000,-0.145,-0.417,0.852,-5.95,10.01,-3.97
325165.921000,-0.148,-0.419,0.888,-10.41,11.87,-4.03
325165.937000,-0.177,-0.409,0.874,-12.39,10.86,-3.05
325165.937000,-0.165,-0.425,0.893,-12.18,12.21,-0.49
325165.953000,-0.171,-0.434,0.861,-13.31,11.9,1.28
325165.953000,-0.162,-0.427,0.861,-16.48,12.94,2.87
325165.968000,-0.167,-0.451,0.858,-18.4,14.22,3.97
325165.984000,-0.17,-0.478,0.882,-18.74,15.93,4.24
325165.984000,-0.182,-0.51,0.891,-16.08,15.47,3.97
325166.000000,-0.19,-0.528,0.88,-13.09,12.91,2.44
325166.000000,-0.182,-0.545,0.857,-11.32,9.52,0.73
325166.015000,-0.178,-0.562,0.838,-8.55,7.02,-0.52
325166.031000,-0.186,-0.557,0.842,-5.43,6.59,-1.16
325166.046000,-0.186,-0.561,0.831,-0.89,6.01,-0.67
325166.046000,-0.188,-0.563,0.835,2.44,5.89,-0.03
325166.046000,-0.214,-0.548,0.892,5.19,6.04,1.31
325166.078000,-0.213,-0.562,0.866,11.54,3.45,4.43
325166.078000,-0.214,-0.535,0.877,10.8,4.43,4.94
325166.093000,-0.212,-0.532,0.884,7.9,3.14,3.78
325166.109000,-0.218,-0.52,0.893,3.05,1.37,1.98
325166.109000,-0.223,-0.519,0.905,-0.27,-0.09,0.37
325166.125000,-0.222,-0.505,0.907,-1.53,-1.74,-0.49
325166.125000,-0.209,-0.501,0.885,-0.89,-3.48,-0.31
325166.140000,-0.197,-0.496,0.869,-0.79,-4.79,0.31
325166.156000,-0.192,-0.503,0.853,-0.85,-5.58,0.79
325166.156000,-0.192,-0.504,0.85,-0.37,-5.31,0.85
325166.171000,-0.191,-0.501,0.847,1.43,-4.55,0.92
325166.187000,-0.188,-0.492,0.843,2.78,-3.6,1.53
325166.187000,-0.188,-0.492,0.842,1.37,-2.87,1.68
325166.203000,-0.194,-0.49,0.842,-1.71,-3.05,1.4
325166.218000,-0.202,-0.487,0.841,-4.55,-3.39,1.56
325166.218000,-0.203,-0.491,0.846,-6.5,-3.23,2.04
325166.234000,-0.204,-0.506,0.85,-7.02,-3.17,2.96
325166.250000,-0.203,-0.522,0.857,-5.58,-3.72,3.94
325166.250000,-0.198,-0.534,0.873,-1.37,-4.12,3.78
325166.265000,-0.196,-0.538,0.851,4.15,-5.68,2.23
325166.265000,-0.191,-0.494,0.833,6.84,-5.31,1.68
325166.281000,-0.188,-0.5,0.828,5.62,-4.67,2.35
325166.296000,-0.186,-0.497,0.834,2.5,-4.06,2.44
325166.296000,-0.199,-0.497,0.848,0.18,-3.45,1.83
325166.296000,-0.208,-0.493,0.862,-0.15,-2.29,1.71
325166.328000,-0.212,-0.486,0.878,0.09,-1.92,2.11
325166.328000,-0.212,-0.483,0.88,-0.92,-2.84,2.93
325166.343000,-0.207,-0.485,0.885,-2.84,-4.39,3.6
325166.343000,-0.21,-0.495,0.908,-3.54,-5.71,3.69
325166.359000,-0.207,-0.487,0.907,-2.81,-7.51,3.14
325166.375000,-0.2,-0.479,0.893,-2.32,-9.43,2.81
325166.390000,-0.198,-0.473,0.889,-2.81,-11.14,2.32
325166.390000,-0.195,-0.473,0.875,-3.63,-11.93,2.66
325166.406000,-0.188,-0.502,0.861,-3.88,-11.75,3.48
325166.406000,-0.187,-0.509,0.854,-3.97,-11.14,3.6
325166.421000,-0.186,-0.525,0.848,-4.09,-10.68,3.33
325166.437000,-0.189,-0.549,0.871,-4.3,-10.86,2.53
325166.437000,-0.198,-0.56,0.887,-3.66,-13.03,0.49
325166.453000,-0.205,-0.556,0.887,-1.16,-16.79,-1.25
325166.453000,-0.205,-0.555,0.878,2.9,-19.62,-1.98
325166.468000,-0.204,-0.541,0.863,6.87,-20.72,-2.26
325166.468000,-0.2,-0.531,0.865,9.19,-20.69,-1.25
325166.484000,-0.197,-0.527,0.867,9.8,-20.54,-0.27
325166.500000,-0.187,-0.518,0.866,8.15,-20.14,-0.18
325166.515000,-0.166,-0.514,0.841,5.95,-19.38,-0.7
325166.515000,-0.156,-0.517,0.842,1.25,-17.79,-3.08
325166.531000,-0.161,-0.523,0.874,-2.41,-15.75,-6.13
325166.546000,-0.173,-0.519,0.897,-1.46,-16.05,-8.12
325166.546000,-0.19,-0.512,0.887,2.29,-17.3,-7.57
325166.546000,-0.181,-0.513,0.86,5.86,-15.66,-4.79
325166.562000,-0.161,-0.517,0.859,6.87,-12.7,-1.71
325166.578000,-0.162,-0.522,0.855,5.55,-9.98,-0.31
325166.593000,-0.165,-0.535,0.861,3.23,-8.94,0.89
325166.609000,-0.178,-0.527,0.865,2.59,-8.12,2.72
325166.609000,-0.18,-0.534,0.87,2.56,-6.53,5.46
325166.625000,-0.196,-0.534,0.882,1.31,-6.44,7.78
325166.625000,-0.213,-0.522,0.887,0.79,-6.01,10.65
325166.640000,-0.224,-0.506,0.894,0.85,-4.82,14.62
325166.640000,-0.231,-0.485,0.91,0.4,-3.33,19.96
325166.640000,-0.224,-0.468,0.904,-0.79,-2.32,26.03
325166.671000,-0.201,-0.486,0.892,-4.03,-2.04,32.01
325166.687000,-0.176,-0.528,0.895,-6.65,-0.58,34.94
325166.687000,-0.166,-0.579,0.94,-5.86,1.34,32.62
325166.703000,-0.17,-0.571,0.949,0.55,1.74,25.21
325166.718000,-0.173,-0.529,0.934,6.2,0.85,17.03
325166.718000,-0.183,-0.505,0.957,5.22,-2.14,10.65
325166.734000,-0.195,-0.499,0.958,1.86,-7.72,6.29
325166.750000,-0.187,-0.479,0.918,-2.2,-13.98,3.85
325166.750000,-0.188,-0.474,0.921,-8.85,-18.25,2.9
325166.765000,-0.181,-0.498,0.947,-9.31,-20.39,3.88
325166.765000,-0.163,-0.474,0.926,-3.88,-22.25,4.7
325166.781000,-0.131,-0.455,0.848,0.03,-22.89,6.2
325166.796000,-0.102,-0.471,0.844,-2.66,-21.67,6.68
325166.812000,-0.094,-0.451,0.835,-4.67,-21.45,5.74
325166.812000,-0.081,-0.457,0.786,-6.81,-20.87,4.94
325166.828000,-0.071,-0.474,0.801,-11.35,-19.01,3.57
325166.828000,-0.064,-0.489,0.815,-10.35,-17.49,1.71
325166.843000,-0.064,-0.474,0.797,-6.35,-16.91,0.46
325166.843000,-0.063,-0.472,0.777,-3.27,-15.66,1.53
325166.859000,-0.054,-0.466,0.759,-2.14,-13.21,3.69
325166.875000,-0.051,-0.467,0.758,-3.63,-10.96,5.4
325166.875000,-0.063,-0.476,0.773,-4.88,-8.61,6.71
325166.890000,-0.075,-0.486,0.788,-3.66,-5.8,8.67
325166.906000,-0.085,-0.475,0.798,-0.79,-3.02,11.08
325166.906000,-0.092,-0.473,0.812,0.73,-0.21,13.37
325166.921000,-0.108,-0.463,0.82,0.06,2.29,14.95
325166.937000,-0.116,-0.47,0.852,-0.27,5.31,17.73
325166.937000,-0.121,-0.467,0.855,0.03,6.78,20.14
325166.953000,-0.131,-0.487,0.87,-1.71,8.06,21.76
325166.968000,-0.137,-0.528,0.905,-3.2,8.7,21.61
325166.968000,-0.15,-0.553,0.927,-3.02,7.26,18.89
325166.984000,-0.145,-0.549,0.912,-1.5,3.54,14.16
325167.000000,-0.151,-0.544,0.879,-1.89,0.24,9.64
325167.000000,-0.163,-0.539,0.873,-3.66,-1.56,8.36
325167.015000,-0.164,-0.545,0.873,-3.36,-2.47,9.86
325167.015000,-0.151,-0.543,0.851,-1.56,-3.17,10.9
325167.031000,-0.14,-0.531,0.828,-1.46,-3.36,10.62
325167.046000,-0.139,-0.513,0.813,-3.36,-2.84,9.89
325167.046000,-0.137,-0.508,0.825,-4.3,-1.28,10.13
325167.062000,-0.125,-0.508,0.836,-1.59,0.09,10.59
325167.078000,-0.12,-0.506,0.849,2.99,0.58,9.8
325167.078000,-0.133,-0.486,0.859,8.06,-0.12,8.06
325167.093000,-0.136,-0.476,0.807,11.75,-0.49,7.97
325167.093000,-0.136,-0.469,0.826,9.09,1.31,7.87
325167.109000,-0.144,-0.479,0.812,6.29,2.41,6.74
325167.125000,-0.151,-0.487,0.838,2.44,4.64,6.1
325167.140000,-0.158,-0.487,0.862,1.1,5.43,6.23
325167.140000,-0.15,-0.49,0.865,1.5,5.37,6.9
325167.156000,-0.152,-0.492,0.881,1.92,4.94,6.65
325167.156000,-0.155,-0.489,0.907,2.62,4.06,5.77
325167.171000,-0.148,-0.465,0.896,2.32,1.86,4.73
325167.187000,-0.147,-0.454,0.9,-0.34,0.27,4.49
325167.187000,-0.146,-0.44,0.892,-3.14,-0.18,4.85
325167.203000,-0.141,-0.426,0.892,-7.9,0.15,5.89
325167.218000,-0.136,-0.417,0.901,-13.06,0.24,7.78
325167.218000,-0.133,-0.419,0.893,-16.79,0.85,10.53
325167.234000,-0.121,-0.428,0.877,-20.51,2.32,12.79
325167.250000,-0.122,-0.452,0.888,-24.26,3.33,13.31
325167.250000,-0.136,-0.462,0.899,-24.78,3.6,12.79
325167.265000,-0.157,-0.454,0.895,-22.86,3.57,13.03
325167.265000,-0.167,-0.43,0.898,-22.0,3.36,15.38
325167.281000,-0.152,-0.462,0.914,-23.19,0.76,18.68
325167.281000,-0.137,-0.495,0.88,-22.71,-2.59,19.59
325167.296000,-0.119,-0.558,0.817,-23.93,-3.39,16.57
325167.312000,-0.15,-0.549,0.799,-27.04,0.15,11.66
325167.328000,-0.154,-0.602,0.837,-27.25,6.07,9.58
325167.328000,-0.166,-0.632,0.865,-25.85,8.85,7.54
325167.343000,-0.181,-0.646,0.891,-23.38,8.51,5.46
325167.359000,-0.183,-0.657,0.88,-19.99,5.89,4.03
325167.359000,-0.186,-0.651,0.853,-14.98,4.15,3.33
325167.375000,-0.19,-0.643,0.836,-15.53,5.13,3.2
325167.375000,-0.185,-0.627,0.823,-18.65,6.07,2.62
325167.390000,-0.175,-0.614,0.788,-24.96,8.39,1.46
325167.406000,-0.173,-0.599,0.783,-31.37,10.44,0.0
325167.421000,-0.18,-0.591,0.812,-35.1,10.25,-1.04
325167.421000,-0.191,-0.58,0.849,-36.26,9.55,-1.4
325167.421000,-0.2,-0.6,0.886,-33.33,8.21,-1.74
325167.437000,-0.198,-0.65,0.812,-24.99,5.25,-2.01
325167.453000,-0.205,-0.619,0.829,-12.18,6.53,-1.65
325167.468000,-0.221,-0.577,0.847,-2.93,6.99,-0.37
325167.468000,-0.214,-0.636,0.84,3.72,4.0,2.78
325167.484000,-0.209,-0.602,0.812,5.98,1.4,2.9
325167.484000,-0.209,-0.584,0.807,2.62,0.61,1.86
325167.500000,-0.207,-0.596,0.811,-2.69,-0.03,0.21
325167.515000,-0.209,-0.573,0.806,-7.14,-1.43,-2.84
325167.515000,-0.208,-0.579,0.808,-9.92,-2.5,-4.82
325167.531000,-0.214,-0.558,0.809,-8.45,-3.08,-5.13
325167.546000,-0.205,-0.551,0.802,-5.74,-2.35,-2.35
325167.562000,-0.196,-0.547,0.796,-4.7,-1.19,0.09
325167.562000,-0.177,-0.562,0.81,-2.87,0.21,1.4
325167.578000,-0.17,-0.51,0.794,1.16,1.74,1.13
325167.578000,-0.183,-0.497,0.796,-0.27,4.21,1.62
325167.593000,-0.203,-0.52,0.837,-1.28,4.88,2.87
325167.593000,-0.21,-0.529,0.857,-0.82,2.87,4.76
325167.609000,-0.219,-0.588,0.85,-2.56,-0.27,5.95
325167.625000,-0.221,-0.662,0.852,-1.53,-4.36,5.25
325167.625000,-0.203,-0.663,0.796,3.75,-6.74,3.97
325167.640000,-0.183,-0.718,0.752,7.48,-5.8,2.38
325167.640000,-0.164,-0.778,0.725,16.66,-3.39,0.06
325167.656000,-0.157,-0.582,0.654,24.54,3.54,-1.65
325167.671000,-0.14,-0.607,0.716,15.26,9.22,0.7
325167.687000,-0.16,-0.602,0.761,10.83,9.13,1.65
325167.703000,-0.165,-0.595,0.791,12.76,7.81,4.0
325167.703000,-0.169,-0.601,0.809,16.79,6.04,6.32
325167.718000,-0.177,-0.583,0.811,20.02,4.7,7.39
325167.718000,-0.177,-0.376,0.768,14.25,5.65,7.81
325167.734000,-0.185,-0.357,0.879,-18.4,9.0,11.02
325167.750000,-0.205,-0.571,0.986,-34.15,4.06,11.66
325167.750000,-0.219,-0.487,0.982,-24.41,4.39,8.88
325167.750000,-0.194,-0.558,0.934,-14.44,3.14,7.32
325167.765000,-0.176,-0.545,0.817,-8.64,2.69,2.9
325167.781000,-0.182,-0.61,0.817,-11.47,4.58,1.22
325167.781000,-0.191,-0.639,0.795,-9.31,5.65,0.67
325167.796000,-0.181,-0.742,0.786,1.46,6.9,1.34
325167.796000,-0.192,-0.751,0.756,19.38,7.45,-0.12
325167.828000,-0.196,-0.734,0.704,32.07,6.01,-1.43
325167.828000,-0.206,-0.623,0.671,34.0,6.04,-0.92
325167.843000,-0.221,-0.56,0.743,22.0,7.17,1.1
325167.859000,-0.245,-0.571,0.839,9.28,5.62,2.01
325167.859000,-0.265,-0.565,0.898,7.02,4.09,1.59
325167.875000,-0.261,-0.57,0.9,12.27,3.2,1.16
325167.890000,-0.255,-0.581,0.898,17.15,2.9,0.31
325167.890000,-0.246,-0.574,0.874,21.03,1.37,-1.07
325167.906000,-0.228,-0.545,0.83,23.16,0.09,-1.92
325167.906000,-0.204,-0.528,0.788,21.76,-0.46,-1.65
325167.921000,-0.197,-0.497,0.74,18.04,0.85,-0.03
325167.937000,-0.202,-0.528,0.761,10.9,3.45,1.92
325167.937000,-0.222,-0.553,0.835,1.43,3.91,0.95
325167.953000,-0.23,-0.538,0.843,-4.94,1.43,-1.31
325167.968000,-0.236,-0.557,0.859,-8.73,0.03,-1.92
325167.968000,-0.239,-0.577,0.887,-12.45,-0.52,-1.83
325167.984000,-0.234,-0.591,0.887,-13.89,-1.62,-2.14
325168.000000,-0.237,-0.596,0.914,-10.83,-2.26,-3.02
325168.000000,-0.24,-0.793,0.991,5.37,-6.44,-2.75
325168.015000,-0.25,-0.856,0.903,50.33,-12.94,-1.71
325168.015000,-0.216,-0.818,0.761,84.78,-14.86,0.34
325168.031000,-0.197,-0.725,0.679,87.16,-14.86,0.03
325168.046000,-0.199,-0.666,0.733,66.23,-13.55,-2.87
325168.046000,-0.194,-0.621,0.784,44.31,-13.0,-7.72
325168.062000,-0.19,-0.553,0.792,28.44,-9.31,-13.86
325168.078000,-0.178,-0.475,0.819,14.44,-3.66,-19.5
325168.078000,-0.199,-0.429,0.881,3.08,1.34,-21.15
325168.093000,-0.202,-0.416,0.94,-1.07,2.56,-19.26
325168.093000,-0.181,-0.365,0.875,-1.68,1.71,-16.97
325168.109000,-0.191,-0.369,0.92,-6.87,1.22,-14.53
325168.125000,-0.219,-0.396,1.011,-3.94,-1.89,-11.2
325168.125000,-0.238,-0.398,1.04,8.36,-8.76,-6.96
325168.140000,-0.232,-0.411,1.017,20.54,-15.81,-3.02
325168.156000,-0.204,-0.418,0.934,25.24,-20.51,-1.56
325168.156000,-0.195,-0.417,0.896,18.92,-20.94,-2.08
325168.171000,-0.188,-0.455,0.89,8.33,-19.41,-2.41
325168.171000,-0.176,-0.48,0.894,0.82,-17.52,-2.66
325168.187000,-0.169,-0.498,0.888,-3.78,-16.57,-2.66
325168.203000,-0.155,-0.519,0.886,-5.4,-17.33,-1.71
325168.218000,-0.144,-0.535,0.863,-2.26,-18.59,-0.21
325168.218000,-0.126,-0.554,0.831,3.66,-17.55,0.7
