t_monotonic,event,trial_index,gesture,note
336425.953000,trial_accept,20,Anti-clockwise,
336432.234000,trial_start,21,Right,
336434.265000,trial_end,21,Right,
336436.031000,trial_accept,21,Right,
336437.375000,trial_start,22,Right,
336439.406000,trial_end,22,Right,
336440.750000,trial_accept,22,Right,
336441.953000,trial_start,23,Right,
336444.000000,trial_end,23,Right,
336445.328000,trial_accept,23,Right,
336452.593000,trial_start,24,Right,
336454.656000,trial_end,24,Right,
336456.125000,trial_accept,24,Right,
336457.468000,trial_start,25,Right,
336459.515000,trial_end,25,Right,
336463.437000,trial_reject,25,Right,repeat requested
336465.468000,trial_start,25,Right,
336467.515000,trial_end,25,Right,
336471.625000,trial_accept,25,Right,
336473.406000,trial_start,26,Right,
336475.406000,trial_end,26,Right,
336476.984000,trial_accept,26,Right,
336478.109000,trial_start,27,Right,
336480.140000,trial_end,27,Right,
336481.796000,trial_accept,27,Right,
336501.734000,trial_start,28,Right,
336503.781000,trial_end,28,Right,
336505.000000,trial_accept,28,Right,
336506.203000,trial_start,29,Right,
336508.234000,trial_end,29,Right,
336509.375000,trial_accept,29,Right,
336510.281000,trial_start,30,Right,
336512.375000,trial_end,30,Right,
336514.359000,trial_accept,30,Right,
336517.937000,trial_start,31,Left,
336519.984000,trial_end,31,Left,
336521.234000,trial_accept,31,Left,
336522.125000,trial_start,32,Left,
336524.187000,trial_end,32,Left,
336525.875000,trial_accept,32,Left,
336526.265000,trial_start,33,Left,
336528.296000,trial_end,33,Left,
336529.484000,trial_accept,33,Left,
336530.484000,trial_start,34,Left,
336532.515000,trial_end,34,Left,
336533.640000,trial_accept,34,Left,
336535.265000,trial_start,35,Left,
336537.328000,trial_end,35,Left,
336538.296000,trial_accept,35,Left,
336539.687000,trial_start,36,Left,
336541.718000,trial_end,36,Left,
336542.609000,trial_accept,36,Left,
336544.187000,trial_start,37,Left,
336546.234000,trial_end,37,Left,
336550.468000,trial_accept,37,Left,
336554.093000,trial_start,38,Left,
336556.171000,trial_end,38,Left,
336562.281000,trial_accept,38,Left,
336565.031000,trial_start,39,Left,
336567.046000,trial_end,39,Left,
336568.625000,trial_accept,39,Left,
336571.453000,trial_start,40,Left,
336573.484000,trial_end,40,Left,
336574.812000,trial_accept,40,Left,
336613.718000,trial_start,41,Bye-Bye,
336615.750000,trial_end,41,Bye-Bye,
336617.109000,trial_accept,41,Bye-Bye,
336618.093000,trial_start,42,Bye-Bye,
336620.125000,trial_end,42,Bye-Bye,
336621.203000,trial_accept,42,Bye-Bye,
336621.859000,trial_start,43,Bye-Bye,
336623.906000,trial_end,43,Bye-Bye,
336625.578000,trial_accept,43,Bye-Bye,
336625.937000,trial_start,44,Bye-Bye,
336627.953000,trial_end,44,Bye-Bye,
336628.984000,trial_accept,44,Bye-Bye,
336630.062000,trial_start,45,Bye-Bye,
336632.109000,trial_end,45,Bye-Bye,
336653.656000,trial_accept,45,Bye-Bye,
336654.968000,trial_start,46,Bye-Bye,
336657.015000,trial_end,46,Bye-Bye,
336658.062000,trial_accept,46,Bye-Bye,
336658.968000,trial_start,47,Bye-Bye,
336661.015000,trial_end,47,Bye-Bye,
336662.859000,trial_accept,47,Bye-Bye,
336663.546000,trial_start,48,Bye-Bye,
336665.546000,trial_end,48,Bye-Bye,
336667.171000,trial_accept,48,Bye-Bye,
336667.687000,trial_start,49,Bye-Bye,
336669.703000,trial_end,49,Bye-Bye,
336671.203000,trial_accept,49,Bye-Bye,
336671.875000,trial_start,50,Bye-Bye,
336673.875000,trial_end,50,Bye-Bye,
336676.187000,trial_accept,50,Bye-Bye,
336706.843000,trial_start,51,One-Arm Boxing,
336708.890000,trial_end,51,One-Arm Boxing,
336710.843000,trial_accept,51,One-Arm Boxing,
336712.187000,trial_start,52,One-Arm Boxing,
336714.203000,trial_end,52,One-Arm Boxing,
336715.421000,trial_accept,52,One-Arm Boxing,
336716.718000,trial_start,53,One-Arm Boxing,
336718.718000,trial_end,53,One-Arm Boxing,
336720.250000,trial_accept,53,One-Arm Boxing,
336721.125000,trial_start,54,One-Arm Boxing,
336723.187000,trial_end,54,One-Arm Boxing,
336724.281000,trial_accept,54,One-Arm Boxing,
336725.140000,trial_start,55,One-Arm Boxing,
336727.203000,trial_end,55,One-Arm Boxing,
336728.281000,trial_accept,55,One-Arm Boxing,
336729.500000,trial_start,56,One-Arm Boxing,
336731.546000,trial_end,56,One-Arm Boxing,
336732.968000,trial_accept,56,One-Arm Boxing,
336734.109000,trial_start,57,One-Arm Boxing,
336736.156000,trial_end,57,One-Arm Boxing,
336737.312000,trial_accept,57,One-Arm Boxing,
336738.671000,trial_start,58,One-Arm Boxing,
336740.718000,trial_end,58,One-Arm Boxing,
336741.921000,trial_accept,58,One-Arm Boxing,
336742.953000,trial_start,59,One-Arm Boxing,
336745.000000,trial_end,59,One-Arm Boxing,
336748.437000,trial_accept,59,One-Arm Boxing,
336749.796000,trial_start,60,One-Arm Boxing,
336751.843000,trial_end,60,One-Arm Boxing,
336753.125000,trial_accept,60,One-Arm Boxing,
336761.765000,trial_start,61,Clapping,
336763.812000,trial_end,61,Clapping,
336767.703000,trial_accept,61,Clapping,
336769.234000,trial_start,62,Clapping,
336771.281000,trial_end,62,Clapping,
336772.687000,trial_accept,62,Clapping,
336773.828000,trial_start,63,Clapping,
336775.843000,trial_end,63,Clapping,
336776.812000,trial_accept,63,Clapping,
336777.781000,trial_start,64,Clapping,
336779.843000,trial_end,64,Clapping,
336780.703000,trial_accept,64,Clapping,
336781.765000,trial_start,65,Clapping,
336783.828000,trial_end,65,Clapping,
336784.968000,trial_accept,65,Clapping,
336785.906000,trial_start,66,Clapping,
336787.953000,trial_end,66,Clapping,
336789.234000,trial_accept,66,Clapping,
336790.671000,trial_start,67,Clapping,
336792.718000,trial_end,67,Clapping,
336794.562000,trial_accept,67,Clapping,
336794.921000,trial_start,68,Clapping,
336796.953000,trial_end,68,Clapping,
336798.078000,trial_accept,68,Clapping,
336799.062000,trial_start,69,Clapping,
336801.093000,trial_end,69,Clapping,
336802.281000,trial_accept,69,Clapping,
336803.468000,trial_start,70,Clapping,
336805.562000,trial_end,70,Clapping,
336806.875000,trial_accept,70,Clapping,
336812.671000,trial_start,71,Two-Arm Boxing,
336814.734000,trial_end,71,Two-Arm Boxing,
336816.140000,trial_accept,71,Two-Arm Boxing,
336817.593000,trial_start,72,Two-Arm Boxing,
336819.640000,trial_end,72,Two-Arm Boxing,
336820.796000,trial_accept,72,Two-Arm Boxing,
336821.656000,trial_start,73,Two-Arm Boxing,
336823.718000,trial_end,73,Two-Arm Boxing,
336824.562000,trial_accept,73,Two-Arm Boxing,
336825.359000,trial_start,74,Two-Arm Boxing,
336827.437000,trial_end,74,Two-Arm Boxing,
336828.468000,trial_accept,74,Two-Arm Boxing,
336829.531000,trial_start,75,Two-Arm Boxing,
336831.593000,trial_end,75,Two-Arm Boxing,
336836.062000,trial_accept,75,Two-Arm Boxing,
336837.406000,trial_start,76,Two-Arm Boxing,
336839.453000,trial_end,76,Two-Arm Boxing,
336840.562000,trial_accept,76,Two-Arm Boxing,
336841.546000,trial_start,77,Two-Arm Boxing,
336843.625000,trial_end,77,Two-Arm Boxing,
336844.625000,trial_accept,77,Two-Arm Boxing,
336845.531000,trial_start,78,Two-Arm Boxing,
336847.578000,trial_end,78,Two-Arm Boxing,
336848.578000,trial_accept,78,Two-Arm Boxing,
336849.359000,trial_start,79,Two-Arm Boxing,
336851.406000,trial_end,79,Two-Arm Boxing,
336852.390000,trial_accept,79,Two-Arm Boxing,
336853.046000,trial_start,80,Two-Arm Boxing,
336855.078000,trial_end,80,Two-Arm Boxing,
336856.312000,trial_accept,80,Two-Arm Boxing,
336856.843000,trial_start,81,T-Arm,
336858.921000,trial_end,81,T-Arm,
336864.781000,trial_reject,81,T-Arm,repeat requested
336872.359000,trial_start,81,T-Arm,
336874.421000,trial_end,81,T-Arm,
336878.203000,trial_accept,81,T-Arm,
336880.515000,trial_start,82,T-Arm,
336882.593000,trial_end,82,T-Arm,
336883.718000,trial_accept,82,T-Arm,
336884.609000,trial_start,83,T-Arm,
336886.640000,trial_end,83,T-Arm,
336887.625000,trial_accept,83,T-Arm,
336888.890000,trial_start,84,T-Arm,
336890.953000,trial_end,84,T-Arm,
336892.187000,trial_accept,84,T-Arm,
336893.296000,trial_start,85,T-Arm,
336895.343000,trial_end,85,T-Arm,
336896.968000,trial_accept,85,T-Arm,
336897.921000,trial_start,86,T-Arm,
336899.953000,trial_end,86,T-Arm,
336901.140000,trial_accept,86,T-Arm,
336902.453000,trial_start,87,T-Arm,
336904.500000,trial_end,87,T-Arm,
336905.515000,trial_accept,87,T-Arm,
336906.515000,trial_start,88,T-Arm,
336908.593000,trial_end,88,T-Arm,
336909.578000,trial_accept,88,T-Arm,
336910.578000,trial_start,89,T-Arm,
336912.609000,trial_end,89,T-Arm,
336914.093000,trial_accept,89,T-Arm,
336914.781000,trial_start,90,T-Arm,
336916.843000,trial_end,90,T-Arm,
336918.078000,trial_accept,90,T-Arm,
336935.640000,trial_start,91,Raise Arms,
336937.687000,trial_end,91,Raise Arms,
336939.093000,trial_accept,91,Raise Arms,
336940.203000,trial_start,92,Raise Arms,
336942.218000,trial_end,92,Raise Arms,
336944.187000,trial_accept,92,Raise Arms,
336945.078000,trial_start,93,Raise Arms,
336947.140000,trial_end,93,Raise Arms,
336948.546000,trial_accept,93,Raise Arms,
336950.109000,trial_start,94,Raise Arms,
336952.125000,trial_end,94,Raise Arms,
336953.218000,trial_accept,94,Raise Arms,
336954.843000,trial_start,95,Raise Arms,
336956.906000,trial_end,95,Raise Arms,
336957.890000,trial_accept,95,Raise Arms,
336959.296000,trial_start,96,Raise Arms,
336961.375000,trial_end,96,Raise Arms,
336962.593000,trial_accept,96,Raise Arms,
336963.765000,trial_start,97,Raise Arms,
336965.812000,trial_end,97,Raise Arms,
336967.078000,trial_accept,97,Raise Arms,
336967.906000,trial_start,98,Raise Arms,
336969.968000,trial_end,98,Raise Arms,
336971.968000,trial_accept,98,Raise Arms,
336972.296000,trial_start,99,Raise Arms,
336974.343000,trial_end,99,Raise Arms,
336975.234000,trial_accept,99,Raise Arms,
336976.171000,trial_start,100,Raise Arms,
336978.218000,trial_end,100,Raise Arms,
336979.656000,trial_accept,100,Raise Arms,
337037.187000,trial_start,101,Soli,
337039.218000,trial_end,101,Soli,
337058.046000,trial_reject,101,Soli,repeat requested
337059.921000,trial_start,101,Soli,
337062.000000,trial_end,101,Soli,
337063.578000,trial_accept,101,Soli,
337064.171000,trial_start,102,Soli,
337066.171000,trial_end,102,Soli,
337067.390000,trial_accept,102,Soli,
337068.187000,trial_start,103,Soli,
337070.203000,trial_end,103,Soli,
337071.312000,trial_accept,103,Soli,
337072.328000,trial_start,104,Soli,
337074.406000,trial_end,104,Soli,
337075.296000,trial_accept,104,Soli,
337076.234000,trial_start,105,Soli,
337078.281000,trial_end,105,Soli,
337079.609000,trial_accept,105,Soli,
337080.109000,trial_start,106,Soli,
337082.187000,trial_end,106,Soli,
337083.046000,trial_accept,106,Soli,
337083.875000,trial_start,107,Soli,
337085.953000,trial_end,107,Soli,
337087.140000,trial_accept,107,Soli,
337087.625000,trial_start,108,Soli,
337089.687000,trial_end,108,Soli,
337092.406000,trial_reject,108,Soli,repeat requested
337095.250000,trial_start,108,Soli,
337097.281000,trial_end,108,Soli,
337099.078000,trial_accept,108,Soli,
337100.218000,trial_start,109,Soli,
337102.312000,trial_end,109,Soli,
337103.890000,trial_accept,109,Soli,
337104.359000,trial_start,110,Soli,
337106.406000,trial_end,110,Soli,
337108.015000,trial_accept,110,Soli,
337136.234000,trial_start,111,Making Fist and Open,
337138.250000,trial_end,111,Making Fist and Open,
337149.000000,trial_accept,111,Making Fist and Open,
337150.156000,trial_start,112,Making Fist and Open,
337152.218000,trial_end,112,Making Fist and Open,
337153.640000,trial_accept,112,Making Fist and Open,
337154.421000,trial_start,113,Making Fist and Open,
337156.484000,trial_end,113,Making Fist and Open,
337157.375000,trial_accept,113,Making Fist and Open,
337158.078000,trial_start,114,Making Fist and Open,
337160.109000,trial_end,114,Making Fist and Open,
337161.015000,trial_accept,114,Making Fist and Open,
337161.703000,trial_start,115,Making Fist and Open,
337163.781000,trial_end,115,Making Fist and Open,
337164.671000,trial_accept,115,Making Fist and Open,
337165.484000,trial_start,116,Making Fist and Open,
337167.531000,trial_end,116,Making Fist and Open,
337168.484000,trial_accept,116,Making Fist and Open,
337169.296000,trial_start,117,Making Fist and Open,
337171.328000,trial_end,117,Making Fist and Open,
337174.453000,trial_accept,117,Making Fist and Open,
337175.250000,trial_start,118,Making Fist and Open,
337177.281000,trial_end,118,Making Fist and Open,
337178.609000,trial_accept,118,Making Fist and Open,
337179.375000,trial_start,119,Making Fist and Open,
337181.406000,trial_end,119,Making Fist and Open,
337183.140000,trial_accept,119,Making Fist and Open,
337183.578000,trial_start,120,Making Fist and Open,
337185.640000,trial_end,120,Making Fist and Open,
337186.937000,trial_accept,120,Making Fist and Open,
337198.796000,trial_start,121,Palm Up-Down,
337200.859000,trial_end,121,Palm Up-Down,
337210.921000,trial_accept,121,Palm Up-Down,
337212.109000,trial_start,122,Palm Up-Down,
337214.187000,trial_end,122,Palm Up-Down,
337217.093000,trial_accept,122,Palm Up-Down,
337218.875000,trial_start,123,Palm Up-Down,
337220.875000,trial_end,123,Palm Up-Down,
337222.296000,trial_accept,123,Palm Up-Down,
337223.671000,trial_start,124,Palm Up-Down,
337225.718000,trial_end,124,Palm Up-Down,
337226.781000,trial_accept,124,Palm Up-Down,
337227.968000,trial_start,125,Palm Up-Down,
337230.046000,trial_end,125,Palm Up-Down,
337231.343000,trial_accept,125,Palm Up-Down,
337232.328000,trial_start,126,Palm Up-Down,
337234.375000,trial_end,126,Palm Up-Down,
337237.093000,trial_accept,126,Palm Up-Down,
337237.328000,trial_start,127,Palm Up-Down,
337239.359000,trial_end,127,Palm Up-Down,
337240.375000,trial_accept,127,Palm Up-Down,
337241.625000,trial_start,128,Palm Up-Down,
337243.671000,trial_end,128,Palm Up-Down,
337246.468000,trial_accept,128,Palm Up-Down,
337246.984000,trial_start,129,Palm Up-Down,
337249.015000,trial_end,129,Palm Up-Down,
337250.437000,trial_accept,129,Palm Up-Down,
337251.703000,trial_start,130,Palm Up-Down,
337253.765000,trial_end,130,Palm Up-Down,
337254.671000,trial_accept,130,Palm Up-Down,
