t_monotonic,ax,ay,az,gx,gy,gz
336102.421000,-0.422,-0.194,-0.817,1.95,-5.68,-2.11
336102.468000,-0.443,-0.23,-0.857,-2.5,-9.06,2.32
336102.515000,-0.459,-0.262,-0.904,-4.43,-7.45,2.2
336102.562000,-0.452,-0.288,-0.929,-0.98,0.37,-0.37
336102.609000,-0.438,-0.277,-0.906,4.24,8.3,-2.81
336102.656000,-0.406,-0.232,-0.832,9.37,9.58,-4.49
336102.703000,-0.413,-0.196,-0.788,2.29,4.27,-2.93
336102.750000,-0.418,-0.204,-0.816,-2.62,-4.03,0.49
336102.796000,-0.432,-0.228,-0.878,-5.98,-5.98,5.19
336102.843000,-0.458,-0.254,-0.922,-5.92,-0.27,5.68
336102.890000,-0.45,-0.262,-0.937,-3.54,6.87,4.94
336102.953000,-0.438,-0.248,-0.899,3.75,14.74,2.08
336103.000000,-0.395,-0.209,-0.856,8.45,13.86,1.68
336103.062000,-0.35,-0.203,-0.81,8.73,6.56,4.09
336103.109000,-0.39,-0.225,-0.805,-2.44,-1.46,8.09
336103.156000,-0.454,-0.263,-0.857,-6.93,-6.23,6.84
336103.203000,-0.459,-0.307,-0.932,-5.49,-8.06,3.08
336103.250000,-0.385,-0.313,-0.915,6.68,0.82,-3.81
336103.296000,-0.392,-0.25,-0.833,6.32,4.85,-7.66
336103.343000,-0.407,-0.201,-0.76,4.09,-2.62,-6.84
336103.390000,-0.453,-0.207,-0.793,-7.14,-12.24,-4.46
336103.437000,-0.46,-0.259,-0.883,-11.78,-17.37,-3.39
336103.484000,-0.448,-0.291,-0.928,-10.96,-10.38,-5.22
336103.531000,-0.455,-0.256,-0.953,-6.81,-1.77,-8.06
336103.578000,-0.439,-0.227,-0.93,-2.47,10.83,-7.9
336103.625000,-0.418,-0.212,-0.872,0.18,14.1,-7.75
336103.671000,-0.388,-0.173,-0.835,4.0,6.56,-3.94
336103.718000,-0.38,-0.166,-0.877,3.17,2.04,2.04
336103.765000,-0.394,-0.209,-0.863,3.17,5.68,7.14
336103.812000,-0.417,-0.23,-0.884,1.65,4.06,8.82
336103.859000,-0.41,-0.284,-0.873,3.36,5.74,7.87
336103.906000,-0.4,-0.293,-0.858,4.49,4.97,2.96
336103.953000,-0.386,-0.272,-0.827,4.21,2.87,-2.93
336104.000000,-0.405,-0.247,-0.789,1.8,-3.05,-3.75
336104.046000,-0.411,-0.242,-0.793,-3.11,-11.75,-5.4
336104.093000,-0.426,-0.249,-0.831,-9.98,-17.4,-5.8
336104.140000,-0.442,-0.256,-0.905,-9.74,-19.41,-5.34
336104.187000,-0.432,-0.256,-0.938,-5.92,-11.51,-5.25
336104.234000,-0.427,-0.242,-0.914,-2.08,-1.95,-4.97
336104.281000,-0.44,-0.212,-0.88,1.34,1.83,-3.88
336104.328000,-0.436,-0.197,-0.854,4.55,1.65,-1.01
336104.375000,-0.424,-0.199,-0.859,3.36,-1.22,2.66
336104.421000,-0.439,-0.225,-0.85,-0.61,0.73,4.94
336104.468000,-0.443,-0.262,-0.873,-4.61,0.0,5.77
336104.515000,-0.445,-0.269,-0.887,-1.77,4.73,2.87
336104.562000,-0.426,-0.251,-0.853,-0.92,6.38,1.01
336104.609000,-0.423,-0.219,-0.837,-2.81,6.13,-0.18
336104.656000,-0.427,-0.202,-0.846,-2.78,0.15,1.46
336104.703000,-0.42,-0.212,-0.823,2.44,-3.97,4.03
336104.765000,-0.46,-0.212,-0.845,-2.38,-7.63,6.87
336104.812000,-0.475,-0.26,-0.897,-6.13,-5.55,4.0
336104.859000,-0.47,-0.28,-0.918,-5.89,-1.77,-0.24
336104.906000,-0.443,-0.256,-0.912,3.78,4.09,-5.37
336104.953000,-0.403,-0.204,-0.871,7.45,7.2,-8.09
336105.000000,-0.423,-0.161,-0.823,7.54,5.4,-3.91
336105.046000,-0.436,-0.169,-0.847,4.27,-0.92,1.22
336105.093000,-0.445,-0.24,-0.865,1.98,-1.34,4.03
336105.140000,-0.433,-0.283,-0.858,2.01,-1.5,3.23
336105.187000,-0.423,-0.29,-0.823,1.53,1.28,-0.18
336105.234000,-0.444,-0.267,-0.828,-1.74,-0.76,-2.66
336105.281000,-0.454,-0.245,-0.843,-2.29,-3.45,-4.82
336105.328000,-0.459,-0.224,-0.875,-2.23,-4.18,-4.18
336105.375000,-0.455,-0.235,-0.888,-4.94,-0.15,-3.08
336105.421000,-0.454,-0.218,-0.914,-3.97,2.66,-2.32
336105.468000,-0.426,-0.203,-0.891,-2.81,6.01,2.32
336105.515000,-0.422,-0.196,-0.831,-3.88,5.46,8.55
336105.562000,-0.45,-0.176,-0.843,-11.72,-2.5,12.97
336105.609000,-0.45,-0.198,-0.858,-11.66,-7.51,10.83
336105.656000,-0.406,-0.193,-0.928,4.55,-6.44,6.56
336105.703000,-0.414,-0.193,-0.909,8.64,2.96,10.22
336105.750000,-0.448,-0.202,-0.821,10.35,5.34,9.31
336105.796000,-0.445,-0.2,-0.795,10.07,-3.48,11.08
336105.843000,-0.472,-0.231,-0.784,3.88,-11.54,13.18
336105.890000,-0.49,-0.256,-0.819,-1.46,-18.98,10.99
336105.937000,-0.508,-0.247,-0.841,-1.4,-21.15,3.57
336105.984000,-0.478,-0.256,-0.839,2.62,-21.39,1.31
336106.031000,-0.47,-0.235,-0.808,3.27,-12.7,-2.87
336106.078000,-0.48,-0.219,-0.752,-10.07,-13.06,-3.57
336106.125000,-0.533,-0.205,-0.778,-0.76,-16.45,-2.56
336106.171000,-0.528,-0.191,-0.804,-4.79,-21.45,2.01
336106.218000,-0.603,-0.157,-0.85,-8.97,-12.76,2.87
336106.265000,-0.583,-0.195,-0.837,-6.1,-18.77,2.04
336106.312000,-0.572,-0.182,-0.934,-3.11,-8.61,1.28
336106.359000,-0.581,-0.22,-0.856,-4.52,7.75,0.4
336106.406000,-0.56,-0.201,-0.808,-2.32,10.41,-5.77
336106.453000,-0.509,-0.227,-0.887,-2.84,28.32,-15.26
336106.500000,-0.557,-0.166,-0.807,5.62,41.93,-16.97
336106.546000,-0.527,-0.135,-0.797,4.15,21.3,-8.64
336106.593000,-0.48,-0.141,-0.79,-10.28,8.0,-4.03
336106.640000,-0.484,-0.12,-0.805,-15.63,-8.15,5.71
336106.687000,-0.508,-0.097,-0.866,-21.73,-13.61,19.23
336106.734000,-0.491,-0.164,-0.825,-30.7,-7.39,16.27
336106.781000,-0.553,-0.098,-0.846,-15.66,-14.16,21.09
336106.828000,-0.516,-0.145,-0.851,-9.98,-17.4,31.98
336106.875000,-0.52,-0.14,-0.815,5.07,-7.93,18.25
336106.921000,-0.554,-0.115,-0.811,17.73,-7.32,15.72
336106.968000,-0.513,-0.165,-0.847,16.63,-0.92,14.13
336107.015000,-0.535,-0.164,-0.796,25.67,13.82,5.8
336107.062000,-0.557,-0.145,-0.808,18.37,9.55,2.59
336107.109000,-0.55,-0.142,-0.767,11.05,10.01,-0.37
336107.156000,-0.555,-0.117,-0.766,3.57,1.77,-5.37
336107.203000,-0.575,-0.075,-0.823,-0.34,-2.66,1.92
336107.250000,-0.544,-0.122,-0.844,-11.23,-1.83,8.94
336107.296000,-0.546,-0.114,-0.859,-10.59,1.4,13.82
336107.343000,-0.561,-0.085,-0.875,-12.76,-4.0,8.33
336107.390000,-0.531,-0.037,-0.88,-25.3,-1.65,10.22
336107.437000,-0.506,-0.08,-0.839,-22.61,-2.11,4.94
336107.484000,-0.534,-0.032,-0.828,-9.89,-5.92,11.29
336107.531000,-0.521,-0.063,-0.792,-21.27,-9.06,0.37
336107.578000,-0.535,-0.037,-0.831,-11.26,-3.97,3.91
336107.625000,-0.555,-0.037,-0.858,-11.23,2.17,10.83
336107.671000,-0.577,0.031,-0.865,-7.42,6.87,12.39
336107.718000,-0.523,0.035,-0.89,4.09,20.05,26.31
336107.765000,-0.488,0.016,-0.846,19.96,65.86,32.65
336107.812000,-0.482,-0.096,-0.911,8.45,85.76,22.74
336107.859000,-0.416,-0.082,-0.838,68.15,77.52,24.69
336107.906000,-0.373,-0.165,-0.881,65.61,70.93,-11.02
336107.953000,-0.342,-0.125,-0.928,37.84,52.49,-1.98
336108.000000,-0.298,-0.158,-0.862,15.47,44.1,-23.77
336108.046000,-0.246,-0.099,-0.859,22.92,29.33,-9.43
336108.093000,-0.204,-0.048,-0.871,5.28,5.77,10.99
336108.140000,-0.188,-0.056,-0.798,-11.9,-43.61,5.34
336108.187000,-0.265,-0.027,-0.871,-19.32,-62.26,9.92
336108.234000,-0.319,-0.097,-1.089,-24.75,-51.7,57.74
336108.281000,-0.364,-0.134,-0.937,-41.93,-38.51,51.67
336108.328000,-0.386,-0.132,-0.91,-17.94,-23.71,42.66
336108.375000,-0.403,-0.087,-0.976,-8.73,1.31,29.15
336108.421000,-0.448,-0.023,-0.879,-10.07,2.5,19.56
336108.468000,-0.4,-0.009,-0.983,-6.01,1.5,21.21
336108.515000,-0.384,-0.031,-0.946,14.56,22.86,13.98
336108.562000,-0.351,-0.009,-0.917,6.26,30.73,1.92
336108.609000,-0.306,-0.015,-0.907,20.97,22.19,1.01
336108.656000,-0.326,-0.001,-0.899,20.91,12.54,5.13
336108.703000,-0.293,-0.069,-0.879,8.67,4.46,-0.06
336108.750000,-0.375,-0.02,-0.972,2.29,0.24,-10.38
336108.796000,-0.332,-0.124,-0.94,2.29,5.28,5.25
336108.843000,-0.36,-0.083,-0.94,21.3,4.55,-10.9
336108.890000,-0.308,-0.134,-0.956,27.44,3.75,6.53
336108.937000,-0.319,-0.104,-0.877,9.13,9.77,-9.95
336108.984000,-0.308,-0.132,-0.833,16.3,-6.2,-2.78
336109.031000,-0.28,-0.157,-0.873,13.18,-13.34,-4.79
336109.078000,-0.354,-0.126,-0.885,0.4,-21.85,-14.95
336109.125000,-0.372,-0.2,-0.828,1.98,-29.24,-4.39
336109.187000,-0.34,-0.173,-0.96,-15.9,-25.15,-11.81
336109.234000,-0.402,-0.19,-0.846,-34.03,-13.09,-24.87
336109.281000,-0.503,-0.053,-0.863,-31.22,-22.89,-33.81
336109.328000,-0.434,-0.064,-0.947,-22.49,-31.28,-26.49
336109.375000,-0.475,-0.046,-0.966,-11.78,-29.85,-48.8
336109.421000,-0.452,-0.104,-0.996,11.47,-28.2,-28.5
336109.468000,-0.464,-0.084,-0.946,29.85,-13.58,-16.21
336109.515000,-0.439,-0.158,-0.926,31.16,-3.27,-7.48
336109.562000,-0.483,-0.117,-0.86,37.63,-1.46,-15.93
336109.609000,-0.443,-0.184,-0.848,30.7,-0.73,0.18
336109.656000,-0.446,-0.242,-0.783,26.25,-5.01,-7.02
336109.703000,-0.449,-0.228,-0.855,14.86,-7.48,-0.12
336109.750000,-0.455,-0.282,-0.818,-7.17,10.47,4.15
336109.796000,-0.474,-0.282,-0.811,-18.89,11.75,1.01
336109.843000,-0.481,-0.25,-0.838,-13.52,6.07,-2.69
336109.890000,-0.454,-0.239,-0.858,-12.21,5.58,-7.66
336109.937000,-0.466,-0.219,-0.85,-17.09,3.94,-8.48
336109.984000,-0.442,-0.235,-0.858,-4.15,-3.2,-3.23
336110.031000,-0.434,-0.224,-0.861,-1.07,-1.68,0.43
336110.078000,-0.43,-0.241,-0.843,-1.77,1.5,2.81
336110.125000,-0.451,-0.243,-0.82,2.81,-3.45,2.41
336110.171000,-0.454,-0.246,-0.834,1.16,-4.73,1.56
336110.218000,-0.465,-0.249,-0.824,-0.55,-4.39,-1.34
336110.265000,-0.457,-0.233,-0.847,-4.0,-6.81,-0.7
336110.312000,-0.451,-0.231,-0.839,-4.76,-3.91,-0.46
336110.359000,-0.475,-0.214,-0.824,-3.57,-2.81,-2.5
336110.406000,-0.494,-0.198,-0.853,-6.56,-5.86,0.09
336110.453000,-0.5,-0.224,-0.855,-7.6,-3.78,-2.11
336110.500000,-0.507,-0.192,-0.897,-5.28,-7.08,-5.25
336110.546000,-0.464,-0.197,-0.895,-4.91,-3.66,-3.81
336110.593000,-0.463,-0.19,-0.864,0.61,0.0,-2.53
336110.640000,-0.469,-0.173,-0.873,1.19,0.64,0.27
336110.687000,-0.472,-0.183,-0.84,3.63,5.49,1.59
336110.734000,-0.471,-0.199,-0.838,5.83,1.74,2.78
336110.781000,-0.465,-0.208,-0.842,5.62,1.37,2.78
336110.828000,-0.471,-0.21,-0.839,6.53,1.77,4.88
336110.875000,-0.473,-0.223,-0.831,1.65,1.98,4.58
336110.921000,-0.482,-0.239,-0.829,-1.74,1.77,1.83
336110.968000,-0.477,-0.219,-0.836,0.46,-1.4,-2.81
336111.015000,-0.482,-0.193,-0.876,-4.33,1.53,-0.18
336111.062000,-0.476,-0.205,-0.84,-2.72,3.23,-1.71
336111.109000,-0.48,-0.188,-0.856,1.95,1.1,1.65
336111.156000,-0.467,-0.231,-0.816,-1.95,3.94,3.23
336111.203000,-0.468,-0.234,-0.825,1.83,-2.04,1.59
336111.250000,-0.467,-0.234,-0.826,-3.57,-2.29,0.55
336111.296000,-0.486,-0.226,-0.829,-2.01,-4.85,-1.86
336111.343000,-0.487,-0.205,-0.841,-0.12,-7.81,-2.08
336111.390000,-0.493,-0.204,-0.833,0.7,-7.6,-1.04
336111.437000,-0.488,-0.213,-0.831,2.41,-9.4,-0.61
336111.484000,-0.505,-0.216,-0.848,0.21,-10.59,-1.25
336111.531000,-0.508,-0.215,-0.854,-0.58,-6.71,-1.59
336111.578000,-0.514,-0.207,-0.85,2.59,-3.94,-1.77
336111.625000,-0.507,-0.215,-0.87,-0.4,2.53,-1.4
336111.671000,-0.518,-0.208,-0.862,0.46,7.42,-2.9
336111.718000,-0.497,-0.193,-0.864,3.05,9.92,-3.36
336111.765000,-0.464,-0.193,-0.834,2.41,11.81,0.34
336111.812000,-0.466,-0.202,-0.816,3.63,12.09,3.33
336111.859000,-0.476,-0.22,-0.819,1.95,8.06,4.33
336111.906000,-0.48,-0.232,-0.847,3.78,6.59,2.23
336111.953000,-0.454,-0.209,-0.842,4.3,3.05,-2.04
336112.000000,-0.457,-0.19,-0.86,-0.31,3.27,2.08
336112.046000,-0.447,-0.227,-0.847,0.55,4.3,3.39
336112.093000,-0.459,-0.208,-0.859,1.1,2.81,5.16
336112.140000,-0.458,-0.248,-0.831,2.44,6.74,7.48
336112.187000,-0.469,-0.244,-0.818,1.77,3.42,5.83
336112.234000,-0.46,-0.251,-0.814,-4.52,1.28,4.15
336112.281000,-0.457,-0.259,-0.811,-6.93,-1.98,1.65
336112.328000,-0.452,-0.263,-0.828,-6.84,-3.45,1.28
336112.375000,-0.466,-0.254,-0.802,-7.39,-2.69,-2.23
336112.421000,-0.495,-0.21,-0.805,-10.56,-6.23,-6.78
336112.468000,-0.508,-0.184,-0.857,-14.4,-10.1,-6.74
336112.515000,-0.495,-0.162,-0.899,-17.43,-9.83,-10.1
336112.562000,-0.478,-0.125,-0.925,-8.97,-8.94,-6.1
336112.609000,-0.446,-0.173,-0.891,1.25,1.56,0.58
336112.671000,-0.501,-0.15,-0.885,1.16,4.7,1.68
336112.718000,-0.484,-0.181,-0.859,3.54,6.41,2.75
336112.765000,-0.472,-0.187,-0.824,5.07,5.77,0.37
336112.812000,-0.457,-0.181,-0.848,2.23,1.83,1.59
336112.875000,-0.443,-0.19,-0.834,-1.89,4.12,-0.15
336112.921000,-0.479,-0.159,-0.853,-7.6,5.52,-0.73
336112.968000,-0.473,-0.18,-0.862,-5.28,2.5,2.01
336113.015000,-0.468,-0.171,-0.886,-4.21,2.81,-2.62
336113.062000,-0.464,-0.15,-0.906,-1.71,5.89,1.8
336113.109000,-0.446,-0.167,-0.85,3.94,8.06,1.86
336113.156000,-0.441,-0.156,-0.85,1.07,3.42,5.13
336113.203000,-0.447,-0.202,-0.85,1.59,3.27,8.03
336113.250000,-0.439,-0.212,-0.84,0.61,1.5,4.79
336113.296000,-0.445,-0.193,-0.851,-2.32,0.55,0.7
336113.343000,-0.44,-0.193,-0.832,-2.84,-4.46,-2.01
336113.406000,-0.437,-0.193,-0.856,-3.08,-6.71,-0.06
336113.453000,-0.471,-0.186,-0.843,-1.98,-2.11,-0.24
336113.500000,-0.485,-0.181,-0.823,-0.67,-3.81,0.03
336113.546000,-0.504,-0.158,-0.862,-4.94,-6.38,-2.44
336113.593000,-0.485,-0.158,-0.904,-11.87,-7.9,-7.57
336113.640000,-0.47,-0.123,-0.97,-6.93,-3.72,-8.33
336113.687000,-0.435,-0.144,-0.927,1.8,8.09,-4.49
336113.734000,-0.449,-0.13,-0.856,8.51,10.19,-1.04
336113.781000,-0.455,-0.13,-0.839,5.98,9.06,1.4
336113.828000,-0.456,-0.172,-0.83,3.17,4.73,2.99
336113.875000,-0.453,-0.182,-0.865,-0.27,-0.49,-0.98
336113.921000,-0.448,-0.174,-0.889,2.96,1.74,-0.79
336113.968000,-0.438,-0.179,-0.862,2.9,4.61,-1.1
336114.015000,-0.454,-0.147,-0.87,1.1,2.96,-0.43
336114.062000,-0.448,-0.168,-0.86,0.61,3.78,2.66
336114.109000,-0.458,-0.182,-0.858,1.28,1.43,2.11
336114.156000,-0.454,-0.194,-0.883,4.33,1.13,1.8
336114.203000,-0.447,-0.192,-0.877,0.43,3.3,-1.92
336114.250000,-0.433,-0.156,-0.898,-0.24,3.45,-1.65
336114.296000,-0.428,-0.179,-0.861,1.4,5.95,1.59
336114.343000,-0.42,-0.178,-0.85,4.88,1.28,3.51
336114.390000,-0.414,-0.206,-0.83,-0.12,1.1,3.78
336114.437000,-0.434,-0.201,-0.832,-0.31,-2.47,1.56
336114.484000,-0.419,-0.204,-0.875,-3.39,-7.81,-0.58
336114.531000,-0.428,-0.208,-0.856,-6.53,-5.13,-2.99
336114.578000,-0.442,-0.186,-0.868,-2.01,-5.43,-1.43
336114.625000,-0.469,-0.179,-0.831,-5.19,-5.04,-0.37
336114.671000,-0.492,-0.183,-0.823,-5.19,-9.25,-1.13
336114.718000,-0.488,-0.184,-0.839,-5.83,-12.33,-2.84
336114.765000,-0.49,-0.154,-0.91,-5.65,-11.44,-5.16
336114.812000,-0.488,-0.156,-0.929,-5.01,-2.38,-3.45
336114.859000,-0.466,-0.169,-0.906,2.75,-0.37,-4.97
336114.906000,-0.445,-0.127,-0.923,5.71,2.41,-5.34
336114.953000,-0.449,-0.129,-0.865,6.62,11.29,0.06
336115.000000,-0.474,-0.145,-0.823,6.74,8.82,4.3
336115.046000,-0.471,-0.17,-0.842,4.18,4.09,7.39
336115.093000,-0.459,-0.207,-0.87,4.24,3.69,6.23
336115.140000,-0.458,-0.206,-0.858,2.53,5.58,1.25
336115.187000,-0.452,-0.188,-0.87,0.31,4.58,0.24
336115.234000,-0.448,-0.172,-0.858,2.66,5.52,1.77
336115.281000,-0.442,-0.196,-0.823,0.27,3.63,2.59
336115.328000,-0.471,-0.169,-0.898,-0.73,-1.1,0.58
336115.375000,-0.438,-0.188,-0.907,2.99,2.41,1.43
336115.421000,-0.436,-0.173,-0.873,4.49,3.57,-1.01
336115.468000,-0.431,-0.18,-0.861,5.19,2.17,2.96
336115.515000,-0.419,-0.213,-0.837,7.72,-0.43,3.63
336115.562000,-0.431,-0.218,-0.859,1.04,0.58,3.45
336115.609000,-0.434,-0.24,-0.839,-0.61,0.98,2.35
336115.656000,-0.449,-0.234,-0.869,-1.25,0.12,1.62
336115.703000,-0.454,-0.241,-0.831,-0.49,5.37,0.7
336115.750000,-0.461,-0.213,-0.798,-4.09,-5.34,-4.33
336115.796000,-0.454,-0.193,-0.825,-8.45,-8.94,-4.58
