t_monotonic,ax,ay,az,gx,gy,gz
502071.968000,-0.499,-0.465,0.737,-2.47,28.69,-15.78
502072.015000,-0.563,-0.359,0.886,-2.38,17.09,-10.96
502072.062000,-0.523,-0.393,0.778,6.01,-14.53,5.07
502072.109000,-0.557,-0.406,0.738,-15.59,-18.13,-1.01
502072.156000,-0.433,-0.663,0.8,56.61,-40.59,23.04
502072.203000,-0.48,-0.399,0.677,69.64,-27.19,8.85
502072.250000,-0.501,-0.306,0.88,81.88,-16.39,-13.09
502072.296000,-0.489,-0.216,0.887,74.01,-21.39,-7.48
502072.343000,-0.423,-0.175,0.923,53.74,-17.61,-21.94
502072.390000,-0.442,-0.187,0.982,45.11,-25.7,-29.27
502072.437000,-0.357,-0.124,0.928,29.73,-30.52,-38.67
502072.484000,-0.358,-0.06,0.971,39.22,-18.56,-37.63
502072.531000,-0.306,-0.002,0.956,5.83,-31.22,-38.51
502072.578000,-0.339,-0.009,1.003,17.76,-17.27,-14.25
502072.625000,-0.308,-0.052,0.958,-7.75,-20.2,-3.57
502072.671000,-0.3,-0.155,0.969,1.19,-15.17,5.98
502072.718000,-0.295,-0.107,0.911,3.94,-7.08,-0.76
502072.765000,-0.326,-0.153,1.019,-9.09,-20.14,-9.89
502072.812000,-0.291,-0.134,0.941,4.88,-22.37,-0.79
502072.859000,-0.262,-0.166,0.959,-8.91,-19.07,-7.6
502072.906000,-0.24,-0.168,0.958,1.13,-20.66,-6.56
502072.953000,-0.229,-0.14,0.971,-10.59,-26.83,-16.14
502073.000000,-0.182,-0.179,0.974,-6.59,-12.15,-7.2
502073.046000,-0.194,-0.184,1.016,0.7,-15.9,-12.09
502073.093000,-0.137,-0.13,0.917,-3.11,-7.26,-7.97
502073.140000,-0.157,-0.181,0.95,1.4,4.15,-9.55
502073.187000,-0.157,-0.166,0.89,11.99,24.93,-8.06
502073.234000,-0.167,-0.197,0.882,-11.6,50.23,-22.19
502073.281000,-0.289,-0.124,1.001,3.94,69.06,-33.66
502073.328000,-0.275,-0.166,1.144,-18.71,55.67,-32.47
502073.375000,-0.293,-0.095,1.101,16.14,31.53,-27.16
502073.421000,-0.292,-0.14,0.999,4.64,10.41,-14.01
502073.468000,-0.32,-0.204,0.937,-0.27,10.62,-19.1
502073.515000,-0.373,-0.35,0.887,-12.82,17.7,-17.15
502073.562000,-0.372,-0.268,0.865,21.12,14.44,-20.08
502073.609000,-0.46,-0.162,0.961,33.78,16.79,-21.33
502073.656000,-0.39,-0.117,0.939,16.91,9.28,-25.85
502073.703000,-0.397,-0.036,0.993,14.1,8.21,-18.68
502073.750000,-0.372,-0.14,0.931,-1.04,8.45,-11.9
502073.796000,-0.393,-0.174,0.935,1.92,13.61,-22.25
502073.843000,-0.438,-0.177,0.967,19.01,9.25,-15.59
502073.890000,-0.418,-0.138,0.921,9.31,8.88,-11.75
502073.953000,-0.369,-0.152,0.894,-9.7,-7.63,-9.46
502074.000000,-0.425,-0.141,0.947,-0.92,-4.88,-24.72
502074.046000,-0.382,-0.177,0.977,-24.38,-18.37,-18.56
502074.093000,-0.329,-0.186,0.917,-16.51,-18.4,-27.01
502074.140000,-0.273,-0.174,0.889,-20.84,-10.35,-22.28
502074.187000,-0.3,-0.233,0.916,-38.91,-7.32,-18.28
502074.234000,-0.322,-0.281,0.92,-11.54,-0.61,-11.14
502074.281000,-0.324,-0.315,0.918,-2.23,-3.6,-5.22
502074.328000,-0.348,-0.255,0.961,35.34,-3.3,28.78
502074.375000,-0.308,-0.21,0.944,50.6,-9.64,39.8
502074.421000,-0.284,-0.179,0.922,24.9,-7.66,29.66
502074.468000,-0.323,-0.15,0.949,13.34,-2.32,11.08
502074.515000,-0.317,-0.152,0.946,4.09,7.57,1.43
502074.562000,-0.324,-0.129,0.914,-6.35,0.0,2.66
502074.609000,-0.34,-0.166,0.955,-2.9,7.14,7.6
502074.656000,-0.335,-0.161,0.931,-21.94,5.13,3.51
502074.703000,-0.304,-0.225,0.835,-12.18,8.82,10.9
502074.750000,-0.307,-0.258,0.716,-23.1,31.16,14.07
502074.796000,-0.389,-0.326,0.755,-45.87,37.02,-1.01
502074.843000,-0.424,-0.305,0.733,-21.36,57.41,5.77
502074.890000,-0.413,-0.303,0.621,-56.25,61.1,-1.04
502074.937000,-0.568,-0.335,0.816,-26.73,84.41,3.81
502074.984000,-0.645,-0.281,0.955,0.76,64.85,-12.79
502075.031000,-0.665,-0.212,1.017,-28.93,72.24,-4.27
502075.078000,-0.619,-0.205,0.818,5.65,36.99,19.59
502075.125000,-0.517,-0.229,0.399,-96.38,113.65,40.35
502075.171000,-0.591,-0.4,0.52,-122.84,127.75,35.43
502075.218000,-0.835,-0.297,0.364,-30.03,70.38,65.4
502075.265000,-0.913,-0.267,0.369,-48.16,31.34,46.08
502075.312000,-0.936,-0.247,0.244,-17.7,41.57,52.74
502075.359000,-0.899,-0.329,0.185,-65.4,54.41,31.65
502075.406000,-0.939,-0.269,0.051,-92.99,101.81,5.43
502075.453000,-1.093,-0.338,0.117,-121.01,137.12,14.5
502075.500000,-1.108,-0.446,0.121,-45.87,107.24,24.08
502075.546000,-1.005,-0.346,-0.059,-81.73,109.65,-1.46
502075.593000,-1.02,-0.272,-0.09,-164.07,127.93,-21.36
502075.640000,-1.058,-0.39,-0.206,-166.57,101.96,4.97
502075.687000,-1.106,-0.522,-0.333,-174.32,86.25,0.73
502075.734000,-1.11,-0.409,-0.277,-83.35,58.02,4.09
502075.781000,-1.028,-0.394,-0.3,15.14,10.65,45.14
502075.828000,-0.925,-0.378,-0.333,17.98,-19.44,32.69
502075.875000,-0.917,-0.263,-0.321,15.96,-26.67,1.53
502075.921000,-0.936,-0.187,-0.319,8.48,-28.84,-4.46
502075.968000,-0.975,-0.12,-0.316,1.65,-41.99,-11.75
502076.015000,-0.951,-0.11,-0.332,-9.95,-44.47,2.66
502076.062000,-0.945,-0.123,-0.289,-14.34,-39.37,1.83
502076.109000,-0.892,-0.155,-0.316,-22.83,-51.55,1.25
502076.156000,-0.841,-0.203,-0.348,-44.47,-53.22,2.11
502076.203000,-0.896,-0.183,-0.374,-29.69,-27.44,-1.98
502076.250000,-0.975,-0.17,-0.365,-26.52,1.31,-1.95
502076.296000,-1.137,-0.095,-0.298,-27.34,4.67,-6.71
502076.359000,-1.034,-0.105,-0.268,-29.79,-5.01,-8.7
502076.406000,-1.053,0.021,-0.338,-21.36,-10.28,-7.63
502076.453000,-1.051,-0.105,-0.44,-44.13,25.57,28.78
502076.500000,-0.758,-0.474,-0.172,-75.69,50.39,7.39
502076.546000,-0.605,-0.309,0.102,74.37,9.28,-58.66
502076.593000,-0.719,-0.002,-0.292,20.45,-64.24,-25.57
502076.656000,-0.836,-0.24,-0.09,31.22,-14.37,10.86
502076.703000,-1.146,-0.125,-0.211,55.42,-23.68,-1.77
502076.750000,-1.223,-0.235,-0.254,53.13,-18.77,29.57
502076.796000,-1.179,-0.49,-0.155,-25.57,-15.41,1.95
502076.843000,-1.127,-0.428,-0.06,-17.15,-21.61,-40.5
502076.890000,-1.013,-0.18,-0.133,24.84,-42.33,-52.13
502076.937000,-0.939,-0.21,-0.152,-38.09,-37.26,-44.19
502076.984000,-0.979,-0.236,-0.054,-15.72,-24.51,-31.56
502077.031000,-0.976,-0.339,-0.084,-34.15,-27.86,-24.38
502077.078000,-0.965,-0.309,-0.014,-41.75,-4.67,-44.56
502077.125000,-1.001,-0.456,0.007,-76.11,-18.25,-47.24
502077.171000,-0.95,-0.44,-0.096,-51.67,-19.1,-53.22
502077.218000,-0.924,-0.467,-0.06,-44.92,-16.42,-57.34
502077.265000,-0.957,-0.377,-0.163,-5.58,-21.58,-48.22
502077.312000,-0.914,-0.374,-0.13,18.52,-17.7,-38.09
502077.359000,-0.893,-0.355,-0.134,23.59,-23.62,-36.93
502077.406000,-0.798,-0.384,-0.146,9.77,-24.6,-30.88
502077.453000,-0.685,-0.391,-0.103,19.53,-8.58,-19.26
502077.500000,-0.742,-0.528,-0.082,1.71,6.44,2.59
502077.546000,-0.873,-0.517,-0.053,-9.58,24.87,-1.71
502077.593000,-0.919,-0.609,0.019,-8.03,20.87,-8.91
502077.640000,-0.846,-0.531,-0.024,0.89,10.44,-17.61
502077.687000,-0.783,-0.504,-0.022,-11.78,2.11,-12.63
502077.734000,-0.778,-0.489,-0.066,0.34,-2.5,-10.22
502077.781000,-0.796,-0.608,-0.096,-41.78,5.83,2.44
502077.828000,-0.87,-0.613,-0.108,-11.84,5.34,-1.77
502077.875000,-0.846,-0.64,-0.092,4.55,-0.43,1.8
502077.921000,-0.78,-0.509,-0.083,21.52,-10.5,-6.87
502077.968000,-0.764,-0.556,-0.081,9.74,-8.03,3.6
502078.015000,-0.811,-0.591,-0.09,1.98,-3.69,-6.29
502078.062000,-0.837,-0.592,-0.059,2.53,-1.95,0.12
502078.109000,-0.807,-0.608,-0.069,0.06,1.37,-5.98
502078.156000,-0.778,-0.56,-0.056,5.37,-7.14,-6.44
502078.203000,-0.761,-0.582,-0.102,7.32,-1.43,0.0
502078.250000,-0.788,-0.585,-0.083,0.37,2.78,2.2
502078.296000,-0.827,-0.618,-0.035,3.63,2.84,1.53
502078.343000,-0.8,-0.627,-0.05,2.87,0.12,1.74
502078.390000,-0.786,-0.598,-0.026,7.29,0.73,-0.76
502078.437000,-0.788,-0.602,-0.031,3.6,-0.34,2.35
502078.484000,-0.802,-0.607,-0.024,3.08,3.14,0.73
502078.531000,-0.807,-0.616,-0.019,-0.18,-2.11,0.89
502078.593000,-0.798,-0.626,-0.056,-4.61,0.76,0.0
502078.656000,-0.797,-0.568,-0.046,5.55,-4.21,-2.93
502078.703000,-0.789,-0.579,-0.032,1.01,0.34,0.92
502078.750000,-0.791,-0.581,-0.023,-1.86,-1.13,0.43
502078.796000,-0.783,-0.565,-0.042,-0.46,0.58,5.25
502078.843000,-0.798,-0.576,-0.019,0.34,-1.71,6.9
502078.890000,-0.794,-0.572,-0.038,-1.62,-2.38,9.92
502078.937000,-0.803,-0.582,-0.041,0.64,-0.73,10.1
502078.984000,-0.825,-0.591,-0.029,-2.87,0.61,9.98
502079.031000,-0.82,-0.581,-0.035,0.67,-0.06,8.42
502079.078000,-0.827,-0.601,-0.024,-0.76,0.76,8.73
502079.125000,-0.829,-0.593,-0.048,1.83,-2.72,5.95
502079.171000,-0.822,-0.604,-0.053,-0.67,0.43,6.41
502079.218000,-0.843,-0.586,-0.047,0.89,0.61,-0.89
502079.265000,-0.84,-0.607,-0.022,1.46,2.26,0.34
502079.312000,-0.832,-0.584,-0.027,6.62,-1.62,-4.21
502079.359000,-0.821,-0.571,-0.027,5.71,-0.64,-3.66
502079.406000,-0.818,-0.597,-0.017,6.16,3.17,-8.7
502079.453000,-0.814,-0.522,-0.012,10.93,4.88,-3.33
502079.500000,-0.827,-0.56,0.01,12.3,0.52,-1.59
502079.546000,-0.815,-0.549,-0.029,8.03,-0.37,-1.86
502079.593000,-0.802,-0.602,-0.003,5.55,3.57,-4.39
502079.640000,-0.778,-0.535,-0.048,27.89,16.45,9.49
502079.687000,-0.842,-0.601,0.065,10.44,-1.22,-1.71
502079.734000,-0.862,-0.627,0.139,17.82,1.37,-2.17
502079.796000,-0.772,-0.601,-0.183,21.61,-8.03,0.79
502079.843000,-0.78,-0.618,-0.07,18.25,-6.53,-9.03
502079.890000,-0.825,-0.577,0.026,21.24,1.56,-7.84
502079.937000,-0.83,-0.571,0.103,20.14,-6.32,-4.0
502079.984000,-0.833,-0.58,0.139,-6.53,-21.61,-9.8
502080.031000,-0.741,-0.596,-0.04,22.22,-2.26,4.21
502080.078000,-0.751,-0.582,0.059,8.76,-5.74,-4.12
502080.125000,-0.802,-0.575,0.126,23.13,18.22,2.9
502080.171000,-0.845,-0.601,0.212,-3.85,-13.15,0.92
502080.218000,-0.86,-0.494,0.101,2.66,13.06,12.7
502080.265000,-0.764,-0.703,0.072,-0.12,-7.87,1.56
502080.328000,-0.825,-0.585,0.181,14.83,19.81,-3.17
502080.375000,-0.876,-0.601,0.25,-11.35,-13.86,-7.32
502080.421000,-0.88,-0.581,0.058,8.15,14.19,4.39
502080.468000,-0.752,-0.676,0.015,3.3,-10.96,-10.01
502080.515000,-0.787,-0.598,0.12,10.99,20.42,-6.78
502080.562000,-0.836,-0.612,0.264,1.86,-2.35,-9.64
502080.609000,-0.726,-0.63,-0.015,3.72,-6.56,-2.93
502080.656000,-0.759,-0.71,0.016,8.82,-10.32,-8.82
502080.703000,-0.737,-0.599,-0.002,7.81,9.58,-9.16
502080.750000,-0.775,-0.625,0.167,8.7,20.81,-10.59
502080.796000,-0.844,-0.607,0.283,-3.08,14.19,-13.4
502080.843000,-0.38,-0.824,-0.374,3.05,71.5,-1.4
502080.890000,-0.824,-0.569,-0.086,3.57,-20.66,-9.58
502080.937000,-0.736,-0.684,0.061,-5.65,10.32,-0.43
502080.984000,-0.729,-0.602,0.17,-5.34,17.67,-14.5
502081.031000,-0.824,-0.635,0.34,-29.79,2.93,-11.23
502081.078000,-0.655,-0.796,-0.194,15.96,-13.06,4.58
502081.125000,-0.716,-0.762,-0.072,18.62,0.52,-2.17
502081.171000,-0.763,-0.641,0.047,20.94,-0.12,8.55
502081.218000,-0.719,-0.63,0.132,13.7,-0.79,2.5
502081.265000,-0.798,-0.635,0.355,-36.84,17.0,-11.69
502081.312000,-0.645,-0.806,-0.331,-6.04,9.4,-2.2
502081.359000,-0.743,-0.67,-0.087,27.65,-2.5,-2.93
502081.406000,-0.739,-0.699,0.056,24.45,-8.09,0.82
502081.453000,-0.739,-0.651,0.187,-3.05,5.01,-4.58
502081.500000,-0.815,-0.648,0.292,-17.82,-16.3,-6.32
502081.546000,-0.766,-0.676,-0.011,-12.82,27.89,-7.75
502081.593000,-0.687,-0.676,-0.056,19.35,-15.84,-3.57
502081.640000,-0.726,-0.643,0.168,11.66,3.39,5.34
502081.687000,-0.754,-0.639,0.261,-14.28,6.41,-1.46
502081.734000,-0.736,-0.717,0.122,-30.52,-12.76,-2.29
502081.781000,-0.749,-0.716,-0.024,20.78,-10.5,-0.03
502081.828000,-0.7,-0.665,-0.008,10.22,-7.05,-7.2
502081.875000,-0.72,-0.659,0.182,9.55,3.72,2.78
502081.921000,-0.779,-0.673,0.263,-13.89,-9.13,2.17
502081.968000,-0.789,-0.679,0.084,0.06,24.78,-3.91
502082.015000,-0.71,-0.696,-0.029,10.99,-17.82,-0.92
502082.062000,-0.696,-0.676,0.08,3.94,10.62,0.89
502082.109000,-0.718,-0.661,0.207,-5.43,9.98,-0.27
502082.156000,-0.796,-0.668,0.288,-23.07,-14.47,2.53
502082.203000,-0.74,-0.73,0.228,-6.04,21.61,-2.72
502082.250000,-0.717,-0.708,-0.021,11.29,-8.61,-4.94
502082.296000,-0.705,-0.672,0.137,7.78,3.23,6.9
502082.343000,-0.735,-0.697,0.233,8.51,-5.77,6.96
502082.390000,-0.713,-0.688,0.043,-25.18,-18.07,-4.79
502082.437000,-0.762,-0.657,0.019,14.44,-3.69,0.76
502082.484000,-0.705,-0.692,0.058,6.93,-5.04,-0.15
502082.531000,-0.73,-0.702,0.196,31.77,-2.99,12.24
502082.578000,-0.739,-0.629,0.195,7.23,-4.7,4.06
502082.625000,-0.604,-0.676,-0.282,-41.57,10.8,-6.71
502082.671000,-0.692,-0.706,0.002,5.62,-20.29,6.2
502082.718000,-0.728,-0.699,0.093,4.09,-6.26,-2.14
502082.765000,-0.721,-0.685,0.191,0.98,4.94,3.72
502082.812000,-0.785,-0.664,0.216,-23.68,-13.82,-7.2
502082.859000,-0.724,-0.722,0.136,4.15,-1.01,3.48
502082.921000,-0.715,-0.679,0.043,6.99,-2.87,-8.48
502082.968000,-0.742,-0.699,0.192,5.77,5.46,2.99
502083.015000,-0.75,-0.67,0.197,-11.87,-14.89,-1.22
502083.062000,-0.755,-0.61,0.043,3.63,41.51,5.95
502083.109000,-0.713,-0.689,0.057,7.93,-11.66,-4.73
502083.156000,-0.71,-0.691,0.163,7.08,18.65,2.53
502083.203000,-0.763,-0.669,0.226,-7.14,-1.07,-0.15
502083.265000,-0.801,-0.669,0.057,-6.59,33.51,-0.76
502083.312000,-0.703,-0.748,0.02,9.8,-15.29,-4.73
502083.359000,-0.714,-0.688,0.113,-0.21,17.91,-6.01
502083.406000,-0.748,-0.67,0.2,9.43,-8.03,3.23
502083.453000,-0.574,-0.7,-0.42,-8.91,20.08,5.13
502083.500000,-0.73,-0.717,0.097,6.96,-24.2,0.4
502083.546000,-0.688,-0.702,0.063,0.82,3.3,-0.76
502083.593000,-0.74,-0.69,0.21,4.06,5.95,-1.28
502083.640000,-0.777,-0.669,0.21,-11.69,-15.41,0.46
502083.687000,-0.718,-0.684,0.195,-3.42,14.68,3.11
502083.734000,-0.726,-0.689,0.046,6.16,-9.13,-5.74
502083.781000,-0.71,-0.708,0.154,7.08,11.51,-0.64
502083.828000,-0.753,-0.673,0.189,-6.9,-5.07,0.21
502083.875000,-0.748,-0.631,0.135,-0.55,22.55,5.43
502083.921000,-0.712,-0.736,0.038,11.05,-15.63,-3.66
502083.968000,-0.707,-0.692,0.153,6.71,15.5,0.18
502084.015000,-0.752,-0.694,0.203,-2.47,-7.08,1.59
502084.062000,-0.653,-0.665,-0.105,-8.61,-10.62,1.83
502084.109000,-0.714,-0.763,0.144,-5.01,-3.45,1.28
502084.156000,-0.695,-0.695,0.075,1.4,4.21,-5.1
502084.203000,-0.744,-0.676,0.185,0.24,-2.96,0.79
502084.250000,-0.771,-0.7,0.18,-15.2,-20.51,-0.4
502084.296000,-0.718,-0.635,0.201,-4.58,-3.08,1.98
502084.343000,-0.698,-0.692,0.061,0.76,6.47,-4.39
502084.390000,-0.749,-0.675,0.194,6.35,-2.44,2.14
502084.437000,-0.78,-0.695,0.188,-12.02,-17.27,0.03
502084.484000,-0.72,-0.652,0.266,-11.75,13.79,4.33
502084.531000,-0.707,-0.709,0.052,6.71,-2.96,-5.77
502084.578000,-0.711,-0.703,0.17,4.0,14.5,-1.59
502084.625000,-0.77,-0.689,0.207,-13.58,-13.0,-2.66
502084.671000,-0.714,-0.673,-0.111,12.79,37.87,12.33
502084.718000,-0.719,-0.726,0.047,2.53,-5.83,-7.66
502084.765000,-0.702,-0.699,0.163,9.0,10.28,-2.99
502084.812000,-0.756,-0.683,0.219,-10.83,-7.81,-1.86
502084.859000,-0.687,-0.643,-0.27,6.65,35.98,9.55
502084.906000,-0.72,-0.734,0.076,4.39,-25.18,-2.99
502084.953000,-0.69,-0.703,0.094,0.73,14.28,-1.59
502085.000000,-0.739,-0.686,0.196,1.43,1.98,-0.31
502085.046000,-0.618,-0.713,-0.201,-5.83,-8.06,0.46
502085.093000,-0.722,-0.752,0.136,-3.94,-10.07,2.26
502085.140000,-0.713,-0.673,0.085,0.18,-5.62,-2.38
502085.187000,-0.72,-0.698,0.191,-1.07,2.5,-0.34
502085.234000,-0.713,-0.657,0.168,-14.37,-14.59,-0.85
502085.281000,-0.693,-0.718,0.023,1.56,-2.9,6.32
502085.328000,-0.734,-0.715,0.087,0.58,-5.46,-2.72
502085.375000,-0.715,-0.683,0.129,6.81,6.44,3.51
502085.421000,-0.715,-0.717,0.199,3.36,2.62,5.19
502085.468000,-0.767,-0.684,0.169,-19.29,-15.35,-2.53
502085.515000,-0.71,-0.665,0.085,-0.06,-1.34,3.05
502085.562000,-0.713,-0.688,0.068,0.7,-0.76,-4.55
502085.609000,-0.701,-0.709,0.16,6.1,15.56,5.52
502085.656000,-0.761,-0.694,0.195,-6.1,-10.47,-0.79
502085.703000,-0.693,-0.744,-0.086,17.18,28.17,8.33
502085.750000,-0.714,-0.696,0.076,9.37,-9.52,-4.82
502085.796000,-0.71,-0.708,0.101,5.07,13.18,2.5
502085.843000,-0.751,-0.678,0.189,-6.35,-7.72,-3.02
502085.890000,-0.709,-0.718,-0.088,5.19,14.22,3.08
502085.937000,-0.73,-0.724,0.102,-0.24,-8.97,-4.46
502085.984000,-0.685,-0.692,0.095,10.01,10.47,-0.52
502086.031000,-0.746,-0.68,0.211,-11.81,-2.66,-1.59
502086.078000,-0.719,-0.633,-0.009,-18.56,-18.28,3.33
502086.125000,-0.734,-0.76,0.091,-10.56,-14.86,-11.99
502086.171000,-0.692,-0.694,0.049,6.9,8.94,-7.08
502086.218000,-0.723,-0.709,0.161,0.49,7.29,0.37
502086.265000,-0.772,-0.704,0.177,-9.64,-19.62,2.5
502086.312000,-0.684,-0.732,0.177,-6.29,-3.51,-0.67
502086.359000,-0.699,-0.7,0.091,17.03,-3.54,-3.33
502086.406000,-0.701,-0.69,0.151,35.95,10.5,9.55
502086.453000,-0.74,-0.66,0.193,-5.4,-1.83,-2.2
502086.500000,-0.768,-0.697,0.223,-16.82,-12.54,1.28
502086.546000,-0.659,-0.747,0.121,9.86,-16.94,5.34
502086.593000,-0.722,-0.762,0.111,-0.4,-5.1,-5.07
502086.640000,-0.718,-0.683,0.14,15.02,14.59,-4.79
502086.687000,-0.735,-0.691,0.205,2.78,0.4,-0.61
502086.734000,-0.737,-0.686,0.136,-14.62,-16.39,-1.77
502086.781000,-0.701,-0.681,0.113,-1.8,-7.93,2.78
502086.828000,-0.735,-0.704,0.144,-3.36,-0.85,-4.15
502086.890000,-0.693,-0.731,0.101,10.68,4.67,0.89
502086.937000,-0.743,-0.707,0.2,1.13,0.95,-1.01
502086.984000,-0.666,-0.709,-0.01,-4.67,4.36,3.66
502087.031000,-0.722,-0.682,0.087,-1.34,-1.4,1.4
502087.078000,-0.723,-0.686,0.099,-1.4,-1.07,1.56
502087.125000,-0.712,-0.729,0.152,0.43,-0.46,0.09
502087.171000,-0.7,-0.703,0.119,16.11,5.86,0.76
502087.218000,-0.734,-0.699,0.15,8.85,7.69,-0.09
502087.265000,-0.744,-0.68,0.182,-6.65,-6.07,-2.62
502087.312000,-0.684,-0.677,0.022,-14.83,-22.74,0.21
502087.359000,-0.714,-0.702,0.193,-13.58,3.81,1.89
502087.406000,-0.731,-0.697,0.131,-5.98,-5.77,5.28
502087.453000,-0.73,-0.718,0.175,-3.6,-1.62,0.15
502087.500000,-0.703,-0.703,0.122,5.04,-0.49,2.66
502087.562000,-0.731,-0.689,0.101,4.0,3.02,-0.92
502087.609000,-0.72,-0.683,0.082,-0.18,0.0,0.34
502087.656000,-0.714,-0.692,0.102,1.86,-0.21,-0.76
502087.703000,-0.72,-0.699,0.138,6.29,1.07,-0.37
502087.750000,-0.716,-0.718,0.136,29.27,11.93,3.45
502087.796000,-0.709,-0.664,0.114,18.86,21.82,-4.21
502087.843000,-0.738,-0.684,0.157,2.9,21.94,-5.31
502087.890000,-0.741,-0.678,0.152,1.31,-2.56,0.82
502087.937000,-0.727,-0.678,0.192,-11.47,-14.53,-1.1
502087.984000,-0.757,-0.675,0.226,-27.34,-37.23,-0.64
502088.031000,-0.711,-0.757,0.225,-7.75,3.57,2.08
502088.078000,-0.721,-0.685,0.063,0.46,-3.02,-4.49
502088.125000,-0.715,-0.7,0.123,8.27,-1.04,1.95
502088.171000,-0.713,-0.699,0.149,-0.67,0.27,-2.35
502088.218000,-0.711,-0.714,0.13,5.25,3.63,-1.01
502088.265000,-0.713,-0.687,0.11,7.57,5.25,-0.52
502088.312000,-0.701,-0.703,0.108,7.39,12.88,0.49
502088.359000,-0.714,-0.678,0.134,5.71,8.73,-1.86
502088.406000,-0.721,-0.678,0.191,6.32,3.6,2.96
502088.453000,-0.75,-0.665,0.283,-13.46,-6.41,1.19
502088.500000,-0.789,-0.687,0.284,-29.42,-42.12,-4.18
502088.546000,-0.689,-0.741,0.148,-7.29,2.69,-1.37
502088.609000,-0.723,-0.658,0.073,-4.15,-7.45,-0.37
502088.656000,-0.721,-0.717,0.133,-2.2,-7.97,4.94
502088.703000,-0.714,-0.711,0.186,-2.84,-1.28,0.82
502088.750000,-0.715,-0.693,0.162,-3.02,0.55,0.18
502088.796000,-0.713,-0.677,0.091,7.05,3.08,-0.52
502088.843000,-0.723,-0.698,0.106,2.53,2.47,1.19
502088.890000,-0.711,-0.7,0.097,0.58,0.09,-0.64
502088.937000,-0.72,-0.682,0.142,0.37,0.15,1.5
502088.984000,-0.713,-0.689,0.139,0.85,-0.06,1.43
502089.031000,-0.723,-0.692,0.151,1.31,1.28,2.47
502089.078000,-0.725,-0.673,0.135,1.19,-1.13,1.62
502089.125000,-0.741,-0.7,0.156,-1.07,-0.7,2.56
502089.171000,-0.729,-0.724,0.15,0.18,-2.23,-0.52
502089.218000,-0.726,-0.703,0.135,1.8,-3.27,-2.44
502089.281000,-0.722,-0.707,0.158,0.09,-2.9,-4.03
502089.328000,-0.717,-0.713,0.154,1.68,-4.73,-6.38
502089.375000,-0.7,-0.699,0.138,0.4,-5.25,-6.04
502089.421000,-0.727,-0.701,0.139,0.15,-6.2,-6.35
502089.468000,-0.709,-0.684,0.151,1.74,-8.15,-8.0
502089.515000,-0.699,-0.709,0.145,3.39,-8.18,-5.83
502089.562000,-0.675,-0.714,0.172,1.04,-6.93,-7.26
502089.609000,-0.669,-0.721,0.18,6.2,-7.6,-4.52
502089.656000,-0.689,-0.744,0.198,-0.46,-2.11,-7.6
502089.703000,-0.666,-0.706,0.161,6.23,-4.97,-7.08
502089.750000,-0.67,-0.7,0.184,2.01,-2.11,-8.88
502089.796000,-0.662,-0.692,0.182,3.27,-1.5,-2.35
502089.843000,-0.671,-0.702,0.184,-0.7,-2.35,-2.87
