t_monotonic,ax,ay,az,gx,gy,gz
506946.187000,-0.93,-0.17,-0.408,-10.25,-5.19,13.21
506946.234000,-0.905,-0.161,-0.423,-3.33,-6.96,-3.3
506946.281000,-0.906,-0.125,-0.434,2.44,-4.88,-15.02
506946.328000,-0.886,-0.102,-0.416,5.71,-2.38,-17.91
506946.375000,-0.868,-0.084,-0.355,1.13,-0.92,-17.88
506946.421000,-0.856,-0.091,-0.322,-1.98,-2.81,-14.62
506946.468000,-0.897,-0.067,-0.305,0.89,-3.69,-8.3
506946.515000,-0.889,-0.085,-0.273,-0.18,-5.28,0.4
506946.562000,-0.934,-0.086,-0.269,0.61,-4.73,0.58
506946.609000,-0.975,-0.085,-0.279,1.25,-3.51,2.47
506946.656000,-0.968,-0.117,-0.264,-3.36,-0.58,-3.85
506946.703000,-1.014,-0.11,-0.198,8.12,5.71,-17.49
506946.750000,-1.036,-0.044,-0.12,26.18,-8.45,-31.95
506946.796000,-1.067,0.037,-0.165,33.2,-32.59,-34.73
506946.843000,-1.1,0.077,-0.249,12.97,-53.59,-20.23
506946.890000,-1.13,0.051,-0.367,-14.62,-58.02,-14.1
506946.937000,-0.898,-0.129,-0.905,-235.05,-88.9,-66.53
506946.984000,-0.77,-0.23,-0.694,-321.12,-71.6,-102.3
506947.031000,-0.823,-0.078,-0.403,30.49,44.74,-11.57
506947.078000,-0.992,0.121,-0.37,146.09,61.56,32.56
506947.125000,-0.894,0.085,-0.331,56.34,34.76,82.46
506947.171000,-0.781,-0.102,-0.33,-33.97,22.03,85.12
506947.218000,-0.894,-0.19,-0.333,-59.82,52.77,77.18
506947.265000,-1.086,-0.188,-0.229,-13.76,78.55,69.0
506947.312000,-1.19,-0.155,-0.145,50.63,58.08,60.58
506947.359000,-1.068,-0.126,-0.111,72.57,5.52,33.75
506947.406000,-0.958,-0.095,-0.213,40.38,-31.37,8.45
506947.453000,-0.865,-0.11,-0.263,-14.68,-34.85,-19.23
506947.500000,-0.908,-0.077,-0.283,-32.99,-23.71,-36.29
506947.562000,-0.985,-0.054,-0.278,-23.01,-27.89,-34.85
506947.609000,-0.992,-0.025,-0.387,7.42,-38.61,-24.48
506947.671000,-0.907,0.002,-0.513,-29.33,-29.91,-41.44
506947.718000,-0.915,0.019,-0.491,-93.17,-6.2,-46.57
506947.765000,-0.919,-0.025,-0.392,-40.22,12.02,-13.98
506947.812000,-0.912,-0.012,-0.345,1.28,18.83,-2.17
506947.859000,-0.918,-0.009,-0.281,0.31,20.42,6.2
506947.906000,-0.934,-0.024,-0.278,-3.39,14.01,15.2
506947.953000,-0.948,-0.064,-0.286,-6.47,8.94,18.52
506948.000000,-0.981,-0.074,-0.27,3.2,7.48,16.08
506948.046000,-0.981,-0.071,-0.268,6.1,-1.74,9.92
506948.093000,-0.939,-0.065,-0.294,10.19,-13.61,5.01
506948.140000,-0.916,-0.058,-0.316,13.46,-12.76,5.25
506948.187000,-0.939,-0.048,-0.309,18.83,-11.66,9.46
506948.234000,-0.95,-0.054,-0.336,19.68,-14.86,12.09
506948.281000,-0.947,-0.053,-0.405,-0.34,-9.28,3.97
506948.328000,-0.967,-0.041,-0.399,-19.07,5.62,-2.75
506948.375000,-0.959,-0.046,-0.372,-22.98,14.68,-2.17
506948.421000,-0.941,-0.074,-0.311,-14.44,14.34,-0.34
506948.468000,-0.931,-0.056,-0.299,1.5,9.8,-2.47
506948.515000,-0.959,-0.025,-0.294,-0.92,12.02,-4.33
506948.562000,-0.952,-0.021,-0.271,-9.58,6.44,-1.37
506948.609000,-0.927,-0.057,-0.281,-11.11,0.0,-1.59
506948.656000,-0.934,-0.079,-0.307,-8.58,-1.1,-7.66
506948.703000,-0.95,-0.056,-0.293,-2.9,-3.17,-13.98
506948.750000,-0.96,-0.017,-0.307,2.29,-8.76,-15.84
506948.796000,-0.945,0.004,-0.339,2.14,-10.9,-12.54
506948.843000,-0.922,-0.005,-0.355,1.59,-9.28,-5.43
506948.890000,-0.908,-0.011,-0.365,3.78,-7.32,-1.16
506948.937000,-0.917,-0.022,-0.369,0.55,-1.68,4.52
506948.984000,-0.929,-0.04,-0.35,1.4,1.74,7.26
506949.031000,-0.944,-0.046,-0.328,-2.23,4.76,6.59
506949.078000,-0.951,-0.05,-0.313,-5.01,4.76,5.16
506949.140000,-0.941,-0.069,-0.315,-3.42,2.04,3.91
506949.187000,-0.942,-0.068,-0.312,0.85,2.04,2.26
506949.234000,-0.955,-0.056,-0.315,2.62,0.67,-0.61
506949.281000,-0.946,-0.05,-0.317,3.51,0.03,-1.04
506949.328000,-0.947,-0.043,-0.319,3.66,0.46,-1.01
506949.375000,-0.942,-0.041,-0.316,0.24,0.34,-0.92
506949.421000,-0.933,-0.042,-0.32,-2.01,0.43,0.21
506949.468000,-0.934,-0.049,-0.324,-4.64,1.19,1.4
506949.515000,-0.942,-0.05,-0.319,-3.85,2.2,2.2
506949.562000,-0.944,-0.057,-0.318,-2.14,1.74,2.44
506949.609000,-0.944,-0.056,-0.313,-0.52,1.53,1.68
506949.656000,-0.94,-0.051,-0.316,1.95,-0.06,1.34
506949.703000,-0.942,-0.045,-0.326,0.85,0.21,0.82
506949.750000,-0.939,-0.044,-0.329,1.83,0.18,1.31
506949.796000,-0.936,-0.047,-0.33,0.76,0.18,1.19
506949.843000,-0.938,-0.047,-0.329,0.21,0.85,0.73
506949.890000,-0.942,-0.047,-0.318,0.03,0.76,0.43
506949.937000,-0.94,-0.05,-0.317,-0.27,0.09,-0.15
506949.984000,-0.938,-0.048,-0.322,0.43,-0.18,-0.67
506950.031000,-0.939,-0.042,-0.321,0.67,-0.27,-1.07
506950.078000,-0.939,-0.037,-0.323,0.12,-0.67,-0.79
506950.125000,-0.939,-0.04,-0.335,0.52,-0.76,-0.61
506950.187000,-0.94,-0.035,-0.329,-1.1,-0.06,-0.03
506950.234000,-0.937,-0.042,-0.325,-0.58,0.06,0.61
506950.281000,-0.941,-0.044,-0.315,-0.85,0.37,0.24
506950.328000,-0.944,-0.04,-0.313,-0.06,-0.79,0.15
506950.375000,-0.941,-0.042,-0.321,0.4,-1.31,0.27
506950.421000,-0.948,-0.04,-0.321,1.01,-0.73,0.82
506950.468000,-0.94,-0.049,-0.332,1.62,-0.27,1.77
506950.515000,-0.939,-0.056,-0.331,0.92,1.22,0.18
506950.562000,-0.937,-0.046,-0.313,1.07,1.65,-2.41
506950.609000,-0.951,-0.012,-0.309,2.01,0.15,-0.89
506950.656000,-0.943,-0.019,-0.327,-0.03,-0.61,1.92
506950.703000,-0.936,-0.029,-0.331,-1.01,1.53,4.52
506950.750000,-0.934,-0.051,-0.332,-1.31,0.73,5.13
506950.796000,-0.935,-0.065,-0.328,-0.46,1.92,3.23
506950.843000,-0.945,-0.063,-0.307,3.75,1.43,-0.18
506950.890000,-0.951,-0.042,-0.296,4.88,-0.06,-2.78
506950.937000,-0.943,-0.029,-0.313,3.45,-2.56,-3.11
506950.984000,-0.934,-0.02,-0.328,1.43,-1.77,-0.31
506951.031000,-0.933,-0.034,-0.333,0.82,-1.22,2.5
506951.078000,-0.942,-0.049,-0.328,0.98,0.12,2.72
506951.125000,-0.952,-0.053,-0.31,0.52,0.73,1.13
506951.171000,-0.946,-0.057,-0.311,0.24,-0.34,0.15
506951.218000,-0.942,-0.056,-0.319,0.73,0.15,-1.1
506951.265000,-0.941,-0.044,-0.317,-0.52,-0.06,-2.84
506951.312000,-0.942,-0.027,-0.329,0.27,0.34,-2.44
506951.359000,-0.941,-0.028,-0.319,0.98,1.01,0.34
506951.406000,-0.944,-0.034,-0.318,1.53,0.43,1.68
506951.453000,-0.945,-0.042,-0.316,1.95,0.34,2.01
506951.500000,-0.943,-0.048,-0.317,0.15,-0.06,1.34
506951.546000,-0.942,-0.046,-0.324,0.43,0.64,0.03
506951.593000,-0.947,-0.032,-0.326,1.01,1.4,-0.12
506951.640000,-0.954,-0.005,-0.244,11.11,-6.13,8.91
506951.687000,-0.924,-0.001,-0.382,-16.54,-14.01,5.95
506951.734000,-0.935,-0.075,-0.305,-56.67,16.85,-8.7
506951.781000,-0.962,-0.071,-0.272,-34.79,4.61,-7.75
506951.828000,-0.931,-0.067,-0.33,-5.68,-2.84,-8.55
506951.875000,-0.901,-0.015,-0.317,30.09,0.46,-4.76
506951.921000,-0.949,0.013,-0.33,33.14,3.94,-1.56
506951.968000,-0.986,0.023,-0.335,27.38,2.23,0.79
506952.015000,-0.933,0.002,-0.367,25.06,-3.48,7.23
506952.062000,-0.895,-0.045,-0.382,14.16,-1.25,12.15
506952.109000,-0.912,-0.061,-0.371,6.65,3.23,13.34
506952.156000,-0.939,-0.068,-0.35,-14.16,14.5,3.63
506952.203000,-0.966,-0.093,-0.277,-8.48,15.05,2.96
506952.250000,-0.962,-0.062,-0.284,7.54,3.27,0.4
506952.296000,-0.94,-0.047,-0.282,0.85,-0.18,-5.13
506952.343000,-0.929,-0.037,-0.303,-0.7,-4.12,-7.2
506952.390000,-0.936,-0.022,-0.339,-1.34,-4.55,-4.55
506952.437000,-0.932,-0.032,-0.358,2.96,-2.78,-0.18
506952.484000,-0.931,-0.038,-0.367,1.25,-2.01,-0.89
506952.531000,-0.932,-0.035,-0.371,0.24,-0.98,-0.98
506952.578000,-0.932,-0.039,-0.345,0.85,3.14,0.82
506952.625000,-0.938,-0.051,-0.321,2.14,2.5,1.98
506952.671000,-0.944,-0.054,-0.32,2.29,0.7,-0.09
506952.718000,-0.933,-0.044,-0.336,1.37,-0.64,-1.5
506952.765000,-0.928,-0.037,-0.346,1.98,0.27,-0.21
506952.812000,-0.931,-0.038,-0.341,2.01,0.55,1.46
506952.859000,-0.934,-0.053,-0.33,1.31,0.06,2.01
506952.906000,-0.935,-0.059,-0.328,0.79,-0.49,0.52
506952.953000,-0.939,-0.051,-0.335,0.34,-0.95,-0.52
506953.000000,-0.938,-0.038,-0.343,-0.37,-0.27,-0.73
506953.046000,-0.934,-0.041,-0.35,-1.86,-0.34,0.18
506953.093000,-0.94,-0.036,-0.348,-2.9,2.04,0.43
506953.140000,-0.93,-0.046,-0.336,-5.77,1.53,2.78
506953.187000,-0.936,-0.053,-0.34,-5.13,1.89,3.85
506953.234000,-0.927,-0.07,-0.329,-5.86,1.68,1.53
506953.281000,-0.892,-0.098,-0.339,0.61,-1.68,-1.89
506953.328000,-0.888,-0.178,-0.468,25.42,-17.61,10.65
506953.375000,-0.9,-1.175,-1.433,120.94,-125.52,43.06
506953.421000,-1.34,-0.948,-1.419,269.14,62.2,-94.33
506953.468000,-1.482,-0.564,-0.88,255.96,93.69,-138.1
506953.515000,-1.309,-0.383,-0.647,226.17,73.37,-142.61
506953.562000,-1.207,-0.29,-0.358,181.4,110.84,-126.35
506953.609000,-1.161,-0.297,-0.026,154.18,111.85,-138.46
506953.656000,-1.048,-0.081,0.122,183.72,58.87,-135.01
506953.703000,-0.835,0.068,0.167,117.62,-10.01,-114.14
506953.765000,-0.69,0.125,0.033,61.62,-73.61,-68.18
506953.812000,-0.546,0.199,-0.106,9.98,-87.68,-34.36
506953.859000,-0.565,0.231,-0.233,-39.92,-69.34,28.11
506953.906000,-0.651,0.12,-0.241,-47.0,-32.53,91.19
506953.953000,-0.825,-0.085,-0.463,-80.48,-21.12,157.99
506954.000000,-0.932,-0.253,-0.561,-42.94,10.07,204.05
506954.046000,-1.142,-0.162,-0.741,17.21,86.31,205.05
506954.093000,-1.747,0.105,-0.472,178.38,180.58,307.72
506954.140000,-2.182,0.021,-0.433,174.63,199.44,373.42
506954.187000,-2.202,-0.348,-0.034,184.24,271.03,390.06
506954.234000,-3.859,-3.256,3.909,355.94,222.57,340.28
506954.281000,-1.447,0.667,-0.107,413.25,-127.02,108.04
506954.328000,-1.45,-0.341,0.056,-565.78,-12.45,-153.81
506954.375000,-1.604,-0.381,0.511,15.29,-53.74,-121.83
506954.421000,-1.532,0.009,-0.271,21.64,-182.23,-59.72
506954.468000,-1.514,-0.325,-0.28,-110.11,-174.75,-108.4
506954.515000,-1.501,-0.305,-0.346,-92.26,-146.31,-169.32
506954.562000,-1.422,-0.168,-0.235,-85.82,-117.47,-203.83
506954.609000,-1.198,-0.137,-0.27,-80.26,-136.39,-205.73
506954.656000,-0.963,-0.128,-0.343,-145.24,-123.91,-231.79
506954.703000,-0.828,-0.107,-0.231,-219.15,-65.13,-266.37
506954.750000,-0.801,-0.046,-0.074,-202.22,-33.11,-254.77
506954.796000,-0.602,0.134,-0.007,-100.28,-50.23,-184.27
506954.843000,-0.432,0.218,-0.121,-68.42,-86.46,-77.33
506954.890000,-0.387,0.135,-0.212,-85.6,-82.25,32.96
506954.937000,-0.513,0.096,-0.303,-128.51,-84.29,71.29
506954.984000,-0.905,0.054,-0.511,-166.3,-104.56,146.43
506955.031000,-1.366,-0.208,-0.665,-154.45,-132.18,192.66
506955.078000,-1.366,-0.392,-1.071,-153.11,-163.0,229.01
506955.125000,-1.403,-0.623,-1.071,-97.87,-104.22,214.27
506955.171000,-1.555,-0.605,-0.91,-1.83,-102.6,264.69
506955.218000,-1.487,-0.738,-0.749,161.17,-65.28,220.04
506955.265000,-1.266,-0.638,-0.643,280.59,-24.99,169.32
506955.312000,-0.997,-0.512,-0.452,172.09,-1.22,93.6
506955.359000,-0.939,-0.49,-0.396,60.58,36.93,37.6
506955.406000,-0.998,-0.437,-0.21,-17.67,55.7,-46.82
506955.453000,-1.085,-0.262,-0.15,22.61,33.78,-82.52
506955.500000,-1.049,-0.144,-0.183,35.07,1.5,-104.37
506955.546000,-1.129,-0.08,-0.248,29.24,-0.82,-120.67
506955.593000,-1.248,-0.018,-0.253,-31.34,-7.51,-132.54
506955.640000,-1.296,-0.016,-0.314,-28.69,-27.86,-127.9
506955.687000,-1.09,-0.076,-0.358,-3.91,-63.6,-106.66
506955.734000,-0.907,-0.219,-0.493,30.34,-116.49,-70.68
506955.781000,-0.908,-0.309,-0.633,17.49,-110.54,-75.01
506955.828000,-0.951,-0.216,-0.691,-23.01,-74.43,-100.92
506955.875000,-0.986,-0.202,-0.569,-80.87,-44.8,-144.84
506955.921000,-0.81,-0.197,-0.535,-31.07,-45.29,-79.93
506955.984000,-0.656,-0.224,-0.442,-46.78,-19.71,-56.86
506956.031000,-0.603,-0.192,-0.322,-75.66,-9.09,-41.17
506956.078000,-0.638,-0.121,-0.282,-59.97,2.17,-11.9
506956.125000,-0.794,-0.151,-0.354,-40.5,15.11,32.78
506956.171000,-0.84,-0.435,-0.295,-30.7,21.55,92.56
506956.218000,-0.91,-0.591,-0.281,-0.12,21.45,79.44
506956.265000,-0.875,-0.819,-0.377,-4.58,12.76,59.6
506956.312000,-0.875,-1.125,-0.482,-19.71,19.32,3.48
506956.359000,-0.995,-1.481,-0.845,55.39,61.34,-104.07
506956.406000,-1.14,-1.383,-0.923,54.87,129.89,-209.17
506956.453000,-1.139,-1.365,-1.035,0.4,195.59,-252.17
506956.500000,-0.868,-1.316,-0.892,-83.59,321.39,-306.44
506956.546000,-0.564,-1.114,-0.453,-44.71,298.99,-268.35
506956.593000,-0.417,-0.708,-0.429,79.01,243.08,-235.18
506956.640000,-0.299,-0.492,-0.582,-17.76,174.26,-258.74
506956.687000,0.046,-0.012,0.162,91.92,206.95,-239.57
506956.734000,0.423,1.129,0.11,290.81,135.65,-139.35
506956.781000,0.429,1.419,0.008,74.13,138.46,-132.3
506956.828000,0.683,-0.509,0.268,-88.08,89.27,90.15
506956.875000,1.014,-1.182,0.14,24.29,67.81,57.59
506956.921000,0.963,-0.235,0.188,31.37,43.18,-97.66
506956.968000,0.766,0.03,0.425,58.81,47.15,-44.04
506957.015000,0.902,-0.457,0.363,123.81,9.22,82.09
506957.062000,0.867,-0.863,0.497,96.99,-48.01,41.05
506957.109000,0.813,-0.352,0.226,157.99,-78.74,5.77
506957.156000,1.264,0.338,-0.418,79.47,-106.17,-96.35
506957.203000,1.094,0.661,-0.296,-32.84,10.1,-104.31
506957.250000,1.001,-0.043,0.038,13.55,33.72,78.07
506957.296000,0.829,-0.403,0.219,-2.44,41.96,31.62
506957.343000,0.765,-0.282,0.397,-7.32,7.66,-27.68
506957.390000,0.838,-0.11,0.283,0.12,-34.76,-25.39
506957.437000,0.912,-0.09,0.227,6.84,-38.15,5.77
506957.484000,0.975,-0.197,0.208,-0.27,-31.68,32.99
506957.531000,1.045,-0.288,0.165,-4.97,-18.77,37.39
506957.578000,1.065,-0.177,0.05,-6.68,7.84,16.39
506957.625000,0.999,-0.095,0.112,-19.65,21.85,14.71
506957.671000,0.961,-0.187,0.134,-11.35,19.07,27.95
506957.718000,0.941,-0.293,0.194,-18.31,18.43,6.68
506957.765000,0.918,-0.324,0.223,-11.2,-1.56,-3.97
506957.812000,0.914,-0.292,0.219,4.64,-6.26,-9.74
506957.859000,0.88,-0.233,0.225,10.53,-15.56,-8.67
506957.906000,0.831,-0.125,0.288,20.81,-18.71,5.86
506957.953000,0.979,-0.354,0.113,8.33,-48.25,16.48
506958.000000,1.023,-0.286,0.059,26.37,-18.1,2.69
506958.046000,1.016,-0.182,0.047,16.6,-12.76,0.73
506958.093000,0.98,-0.188,0.034,7.84,-8.09,11.54
506958.140000,0.957,-0.274,0.035,1.34,-1.59,14.4
506958.187000,0.919,-0.312,0.074,4.43,1.68,13.98
506958.234000,0.912,-0.331,0.099,4.27,0.31,8.3
506958.281000,0.908,-0.302,0.093,4.12,-1.8,3.45
506958.328000,0.926,-0.301,0.095,7.81,-2.23,8.45
506958.375000,0.954,-0.294,0.07,3.33,-5.31,6.56
506958.421000,0.963,-0.296,0.061,3.11,-1.8,5.07
506958.468000,0.955,-0.293,0.066,1.46,1.53,2.2
506958.515000,0.94,-0.293,0.088,-0.27,2.29,0.31
506958.562000,0.944,-0.315,0.084,-1.4,2.72,-2.29
506958.609000,0.943,-0.326,0.078,1.77,3.69,-3.51
506958.656000,0.931,-0.312,0.086,8.7,10.68,-6.35
506958.703000,0.929,-0.302,0.122,8.45,7.05,-3.36
506958.750000,0.931,-0.293,0.106,5.28,5.1,-3.11
506958.796000,0.936,-0.309,0.11,4.85,3.94,-1.25
506958.843000,0.918,-0.239,0.138,3.3,9.09,-2.23
506958.890000,0.897,-0.203,0.191,-9.06,5.37,-1.65
506958.937000,0.874,-0.232,0.281,-15.66,7.14,3.94
506958.984000,0.873,-0.294,0.414,-15.23,-11.47,-23.65
506959.031000,0.851,0.043,0.509,-16.6,4.55,-56.67
506959.078000,0.948,0.117,0.481,-30.61,-39.58,-61.77
506959.125000,1.032,0.042,0.391,-32.04,-52.98,-42.12
506959.171000,1.074,-0.034,0.291,-27.74,-66.1,-25.36
506959.218000,1.208,0.064,-0.055,-29.08,-49.59,-26.64
506959.265000,1.031,0.046,0.093,-62.81,-73.76,-30.12
506959.312000,1.018,0.044,-0.073,-71.38,-88.87,-15.78
506959.359000,0.905,-0.052,-0.398,-75.81,-114.87,-1.25
506959.406000,0.581,0.001,-0.56,-95.83,-142.92,-13.58
506959.453000,-0.157,0.071,-0.779,-119.36,-186.04,39.95
506959.500000,-0.078,0.009,-1.299,-137.7,-265.27,42.02
506959.546000,0.6,0.013,-1.566,-172.37,-160.22,-34.73
506959.593000,1.103,-0.214,-1.228,-5.07,-37.29,33.2
506959.640000,0.604,0.285,-0.897,18.49,47.7,-35.07
506959.687000,0.594,0.41,-0.762,-1.25,-9.52,1.43
506959.734000,0.788,0.189,-0.9,7.02,2.04,19.35
506959.781000,0.668,0.183,-0.794,-2.23,16.21,-3.63
506959.828000,0.626,0.181,-0.732,0.43,16.63,3.11
506959.890000,0.58,0.161,-0.704,5.43,13.67,4.52
506959.937000,0.556,0.144,-0.661,6.23,9.7,14.28
506959.984000,0.615,0.152,-0.718,-3.33,0.89,-5.28
506960.031000,0.659,0.194,-0.722,-3.63,6.44,-6.01
506960.078000,0.655,0.202,-0.714,-3.27,3.42,-2.47
506960.125000,0.677,0.19,-0.723,-2.2,-0.06,3.88
506960.171000,0.698,0.151,-0.751,-1.92,1.43,8.39
506960.218000,0.662,0.135,-0.735,-7.2,6.68,-2.5
506960.265000,0.626,0.163,-0.689,3.14,8.06,7.2
506960.312000,0.563,0.106,-0.648,-2.08,3.57,7.48
506960.359000,0.592,0.162,-0.644,-6.96,-1.34,-12.6
506960.406000,0.619,0.215,-0.673,-6.84,-9.64,-3.72
506960.453000,0.699,0.191,-0.74,-2.75,-9.28,7.05
506960.500000,0.697,0.189,-0.744,-1.98,-6.04,5.4
506960.546000,0.684,0.178,-0.753,-0.7,-4.64,8.91
506960.593000,0.675,0.145,-0.718,-1.34,1.1,0.34
506960.640000,0.641,0.178,-0.704,0.27,1.95,2.9
506960.687000,0.634,0.174,-0.708,1.98,0.06,7.57
506960.734000,0.638,0.153,-0.703,-3.23,-0.09,2.04
506960.781000,0.652,0.163,-0.714,-5.58,-2.17,-1.4
506960.828000,0.655,0.16,-0.716,-2.41,-1.46,-1.16
506960.875000,0.654,0.168,-0.713,-1.5,0.09,-0.24
506960.921000,0.652,0.165,-0.717,-1.8,-0.67,-0.27
506960.968000,0.665,0.159,-0.721,0.7,-0.24,2.59
506961.015000,0.652,0.16,-0.713,2.66,-1.46,-1.34
506961.062000,0.65,0.184,-0.726,0.21,3.78,-2.41
506961.109000,0.64,0.182,-0.709,-0.09,1.62,0.06
506961.156000,0.642,0.183,-0.71,-2.84,1.04,-0.46
506961.203000,0.65,0.187,-0.702,-2.26,0.55,0.89
506961.250000,0.639,0.204,-0.715,-3.91,-2.47,1.98
506961.296000,0.637,0.202,-0.712,-8.55,-3.91,5.58
506961.343000,0.653,0.167,-0.718,-7.69,-4.79,8.15
506961.390000,0.662,0.15,-0.736,-3.6,-2.66,3.23
506961.437000,0.654,0.166,-0.735,-1.31,1.74,-0.76
506961.484000,0.649,0.171,-0.708,1.46,2.29,2.08
506961.531000,0.642,0.177,-0.707,1.25,1.53,1.71
506961.578000,0.637,0.176,-0.701,-0.03,0.67,1.89
506961.640000,0.638,0.177,-0.711,-1.89,0.43,3.48
506961.687000,0.638,0.167,-0.702,-2.17,-0.92,4.85
506961.734000,0.647,0.166,-0.705,-1.89,-2.11,-0.18
506961.781000,0.658,0.174,-0.716,-0.67,-1.53,-1.25
506961.828000,0.653,0.178,-0.725,-0.09,0.67,-0.95
506961.875000,0.649,0.184,-0.718,-1.19,1.04,-2.44
506961.921000,0.653,0.188,-0.719,-0.4,0.85,-0.95
506961.968000,0.649,0.184,-0.725,-2.26,0.76,-1.77
506962.015000,0.654,0.188,-0.726,-0.89,1.1,-0.85
506962.078000,0.658,0.184,-0.718,-0.52,1.86,-0.89
506962.125000,0.644,0.193,-0.709,-1.8,3.27,-1.56
506962.171000,0.647,0.202,-0.707,-1.5,1.28,-1.56
506962.218000,0.645,0.196,-0.71,-0.92,2.14,1.22
506962.265000,0.652,0.179,-0.709,1.1,1.83,2.72
506962.312000,0.655,0.193,-0.719,4.15,5.43,2.56
506962.359000,0.669,0.195,-0.718,6.07,5.62,3.33
506962.406000,0.707,0.182,-0.741,20.66,12.94,13.61
506962.453000,0.712,0.172,-0.755,34.61,24.81,19.32
506962.500000,0.723,0.135,-0.765,47.21,33.17,30.52
506962.546000,0.71,0.087,-0.744,59.63,45.32,36.59
506962.593000,0.743,-0.025,-0.766,64.55,49.38,39.22
506962.640000,0.729,-0.089,-0.826,78.74,65.19,38.21
506962.687000,0.743,-0.125,-0.792,86.98,78.31,37.08
506962.734000,0.732,-0.19,-0.836,87.1,97.66,35.25
506962.781000,0.694,-0.212,-0.83,72.24,112.83,24.14
506962.828000,0.704,-0.204,-0.771,89.85,130.8,41.84
506962.875000,0.601,-0.251,-0.579,67.29,132.51,25.18
506962.921000,0.607,-0.272,-0.406,54.72,147.71,22.28
506962.968000,0.55,-0.269,0.077,3.54,144.41,-20.02
506963.015000,0.635,-0.251,0.37,-24.23,122.07,-25.24
506963.062000,0.695,-0.243,0.679,-56.7,73.34,-29.05
506963.109000,0.791,-0.253,0.874,-72.48,-9.86,13.7
506963.156000,0.972,-0.345,0.666,-106.08,-62.78,22.71
506963.203000,0.995,-0.618,0.62,-52.46,-44.65,58.41
506963.250000,1.19,-0.699,0.287,-21.67,-12.45,8.12
506963.296000,1.107,-0.66,0.295,-1.65,48.01,-35.71
506963.343000,0.935,-0.571,0.206,43.24,63.36,-34.7
506963.390000,0.819,-0.243,0.194,44.5,57.1,-45.38
506963.437000,0.783,-0.167,0.232,17.27,31.31,-31.5
506963.484000,0.788,-0.231,0.196,5.37,9.09,4.43
506963.531000,0.784,-0.313,0.238,3.11,0.52,15.2
