t_monotonic,event,trial_index,gesture,note
507148.125000,trial_start,27,Clockwise,
507150.187000,trial_end,27,Clockwise,
507152.000000,trial_accept,27,Clockwise,
507153.765000,trial_start,28,Clockwise,
507155.859000,trial_end,28,Clockwise,
507157.109000,trial_accept,28,Clockwise,
507158.562000,trial_start,29,Clockwise,
507160.625000,trial_end,29,Clockwise,
507161.968000,trial_accept,29,Clockwise,
507164.078000,trial_start,30,Clockwise,
507166.156000,trial_end,30,Clockwise,
507198.359000,trial_accept,30,Clockwise,
507201.390000,trial_start,31,Anti-clockwise,
507203.406000,trial_end,31,Anti-clockwise,
507204.687000,trial_accept,31,Anti-clockwise,
507205.984000,trial_start,32,Anti-clockwise,
507208.046000,trial_end,32,Anti-clockwise,
507209.187000,trial_accept,32,Anti-clockwise,
507210.484000,trial_start,33,Anti-clockwise,
507212.531000,trial_end,33,Anti-clockwise,
507213.671000,trial_accept,33,Anti-clockwise,
507214.921000,trial_start,34,Anti-clockwise,
507216.968000,trial_end,34,Anti-clockwise,
507217.984000,trial_accept,34,Anti-clockwise,
507219.203000,trial_start,35,Anti-clockwise,
507221.281000,trial_end,35,Anti-clockwise,
507222.406000,trial_accept,35,Anti-clockwise,
507223.656000,trial_start,36,Anti-clockwise,
507225.687000,trial_end,36,Anti-clockwise,
507227.718000,trial_accept,36,Anti-clockwise,
507228.906000,trial_start,37,Anti-clockwise,
507230.968000,trial_end,37,Anti-clockwise,
507232.328000,trial_accept,37,Anti-clockwise,
507233.734000,trial_start,38,Anti-clockwise,
507235.796000,trial_end,38,Anti-clockwise,
507236.937000,trial_accept,38,Anti-clockwise,
507238.296000,trial_start,39,Anti-clockwise,
507240.296000,trial_end,39,Anti-clockwise,
507241.515000,trial_accept,39,Anti-clockwise,
507242.703000,trial_start,40,Anti-clockwise,
507244.812000,trial_end,40,Anti-clockwise,
507246.500000,trial_accept,40,Anti-clockwise,
507255.296000,trial_start,41,Right,
507257.390000,trial_end,41,Right,
507262.062000,trial_accept,41,Right,
507276.250000,trial_start,42,Right,
507278.250000,trial_end,42,Right,
507279.406000,trial_accept,42,Right,
507281.906000,trial_start,43,Right,
507283.937000,trial_end,43,Right,
507285.078000,trial_accept,43,Right,
507286.968000,trial_start,44,Right,
507289.000000,trial_end,44,Right,
507290.875000,trial_accept,44,Right,
507292.906000,trial_start,45,Right,
507294.984000,trial_end,45,Right,
507296.437000,trial_accept,45,Right,
507298.890000,trial_start,46,Right,
507300.937000,trial_end,46,Right,
507303.406000,trial_accept,46,Right,
507305.500000,trial_start,47,Right,
507307.593000,trial_end,47,Right,
507308.703000,trial_accept,47,Right,
507310.953000,trial_start,48,Right,
507313.015000,trial_end,48,Right,
507314.437000,trial_accept,48,Right,
507316.703000,trial_start,49,Right,
507318.703000,trial_end,49,Right,
507321.093000,trial_accept,49,Right,
507323.390000,trial_start,50,Right,
507325.468000,trial_end,50,Right,
507327.218000,trial_accept,50,Right,
507331.609000,trial_start,51,Left,
507333.703000,trial_end,51,Left,
507335.703000,trial_accept,51,Left,
507339.906000,trial_start,52,Left,
507341.984000,trial_end,52,Left,
507357.484000,trial_accept,52,Left,
507359.515000,trial_start,53,Left,
507361.609000,trial_end,53,Left,
507363.140000,trial_accept,53,Left,
507365.156000,trial_start,54,Left,
507367.250000,trial_end,54,Left,
507368.937000,trial_accept,54,Left,
507370.781000,trial_start,55,Left,
507372.875000,trial_end,55,Left,
507377.437000,trial_accept,55,Left,
507380.453000,trial_start,56,Left,
507382.500000,trial_end,56,Left,
507384.468000,trial_accept,56,Left,
507387.500000,trial_start,57,Left,
507389.578000,trial_end,57,Left,
507391.109000,trial_accept,57,Left,
507398.796000,trial_start,58,Left,
507400.843000,trial_end,58,Left,
507402.296000,trial_accept,58,Left,
507405.421000,trial_start,59,Left,
507407.421000,trial_end,59,Left,
507408.812000,trial_accept,59,Left,
507412.328000,trial_start,60,Left,
507414.421000,trial_end,60,Left,
507416.093000,trial_accept,60,Left,
507422.359000,trial_start,61,Bye-Bye,
507424.421000,trial_end,61,Bye-Bye,
507426.687000,trial_accept,61,Bye-Bye,
507427.562000,trial_start,62,Bye-Bye,
507429.671000,trial_end,62,Bye-Bye,
507430.875000,trial_accept,62,Bye-Bye,
507431.281000,trial_start,63,Bye-Bye,
507433.312000,trial_end,63,Bye-Bye,
507434.500000,trial_accept,63,Bye-Bye,
507434.984000,trial_start,64,Bye-Bye,
507437.078000,trial_end,64,Bye-Bye,
507438.187000,trial_accept,64,Bye-Bye,
507438.796000,trial_start,65,Bye-Bye,
507440.843000,trial_end,65,Bye-Bye,
507442.000000,trial_accept,65,Bye-Bye,
507442.609000,trial_start,66,Bye-Bye,
507444.718000,trial_end,66,Bye-Bye,
507445.859000,trial_accept,66,Bye-Bye,
507446.750000,trial_start,67,Bye-Bye,
507448.843000,trial_end,67,Bye-Bye,
507450.343000,trial_accept,67,Bye-Bye,
507450.953000,trial_start,68,Bye-Bye,
507453.000000,trial_end,68,Bye-Bye,
507454.609000,trial_accept,68,Bye-Bye,
507455.234000,trial_start,69,Bye-Bye,
507457.312000,trial_end,69,Bye-Bye,
507459.031000,trial_accept,69,Bye-Bye,
507459.609000,trial_start,70,Bye-Bye,
507461.640000,trial_end,70,Bye-Bye,
507463.390000,trial_accept,70,Bye-Bye,
507477.593000,trial_start,71,One-Arm Boxing,
507479.593000,trial_end,71,One-Arm Boxing,
507481.312000,trial_accept,71,One-Arm Boxing,
507484.109000,trial_start,72,One-Arm Boxing,
507486.171000,trial_end,72,One-Arm Boxing,
507487.421000,trial_accept,72,One-Arm Boxing,
507488.921000,trial_start,73,One-Arm Boxing,
507491.015000,trial_end,73,One-Arm Boxing,
507492.484000,trial_accept,73,One-Arm Boxing,
507494.015000,trial_start,74,One-Arm Boxing,
507496.062000,trial_end,74,One-Arm Boxing,
507497.281000,trial_accept,74,One-Arm Boxing,
507498.906000,trial_start,75,One-Arm Boxing,
507500.937000,trial_end,75,One-Arm Boxing,
507502.421000,trial_accept,75,One-Arm Boxing,
507503.843000,trial_start,76,One-Arm Boxing,
507505.921000,trial_end,76,One-Arm Boxing,
507507.187000,trial_accept,76,One-Arm Boxing,
507509.375000,trial_start,77,One-Arm Boxing,
507511.437000,trial_end,77,One-Arm Boxing,
507512.750000,trial_accept,77,One-Arm Boxing,
507515.250000,trial_start,78,One-Arm Boxing,
507517.328000,trial_end,78,One-Arm Boxing,
507518.609000,trial_accept,78,One-Arm Boxing,
507520.296000,trial_start,79,One-Arm Boxing,
507522.343000,trial_end,79,One-Arm Boxing,
507524.156000,trial_accept,79,One-Arm Boxing,
507525.609000,trial_start,80,One-Arm Boxing,
507527.703000,trial_end,80,One-Arm Boxing,
507529.406000,trial_accept,80,One-Arm Boxing,
507533.703000,trial_start,81,Clapping,
507535.781000,trial_end,81,Clapping,
507536.937000,trial_accept,81,Clapping,
507537.500000,trial_start,82,Clapping,
507539.578000,trial_end,82,Clapping,
507540.625000,trial_accept,82,Clapping,
507541.125000,trial_start,83,Clapping,
507543.203000,trial_end,83,Clapping,
507544.531000,trial_accept,83,Clapping,
507545.437000,trial_start,84,Clapping,
507547.468000,trial_end,84,Clapping,
507548.390000,trial_accept,84,Clapping,
507548.546000,trial_start,85,Clapping,
507550.656000,trial_end,85,Clapping,
507551.718000,trial_accept,85,Clapping,
507551.875000,trial_start,86,Clapping,
507553.890000,trial_end,86,Clapping,
507555.406000,trial_accept,86,Clapping,
507556.406000,trial_start,87,Clapping,
507558.468000,trial_end,87,Clapping,
507559.375000,trial_accept,87,Clapping,
507559.578000,trial_start,88,Clapping,
507561.640000,trial_end,88,Clapping,
507562.921000,trial_accept,88,Clapping,
507563.125000,trial_start,89,Clapping,
507565.171000,trial_end,89,Clapping,
507566.296000,trial_accept,89,Clapping,
507570.734000,trial_start,90,Clapping,
507572.781000,trial_end,90,Clapping,
507576.250000,trial_accept,90,Clapping,
507580.765000,trial_start,91,Two-Arm Boxing,
507582.828000,trial_end,91,Two-Arm Boxing,
507593.843000,trial_accept,91,Two-Arm Boxing,
507599.000000,trial_start,92,Two-Arm Boxing,
507601.093000,trial_end,92,Two-Arm Boxing,
507603.875000,trial_accept,92,Two-Arm Boxing,
507605.593000,trial_start,93,Two-Arm Boxing,
507607.671000,trial_end,93,Two-Arm Boxing,
507608.937000,trial_accept,93,Two-Arm Boxing,
507610.375000,trial_start,94,Two-Arm Boxing,
507612.453000,trial_end,94,Two-Arm Boxing,
507613.625000,trial_accept,94,Two-Arm Boxing,
507615.187000,trial_start,95,Two-Arm Boxing,
507617.281000,trial_end,95,Two-Arm Boxing,
507618.578000,trial_accept,95,Two-Arm Boxing,
507620.203000,trial_start,96,Two-Arm Boxing,
507622.250000,trial_end,96,Two-Arm Boxing,
507623.656000,trial_accept,96,Two-Arm Boxing,
507625.312000,trial_start,97,Two-Arm Boxing,
507627.375000,trial_end,97,Two-Arm Boxing,
507628.906000,trial_accept,97,Two-Arm Boxing,
507630.546000,trial_start,98,Two-Arm Boxing,
507632.625000,trial_end,98,Two-Arm Boxing,
507635.437000,trial_accept,98,Two-Arm Boxing,
507637.031000,trial_start,99,Two-Arm Boxing,
507639.109000,trial_end,99,Two-Arm Boxing,
507641.359000,trial_accept,99,Two-Arm Boxing,
507643.015000,trial_start,100,Two-Arm Boxing,
507645.046000,trial_end,100,Two-Arm Boxing,
507646.687000,trial_accept,100,Two-Arm Boxing,
507653.234000,trial_start,101,T-Arm,
507655.281000,trial_end,101,T-Arm,
507656.828000,trial_accept,101,T-Arm,
507658.390000,trial_start,102,T-Arm,
507660.484000,trial_end,102,T-Arm,
507663.031000,trial_accept,102,T-Arm,
507664.625000,trial_start,103,T-Arm,
507666.687000,trial_end,103,T-Arm,
507668.000000,trial_accept,103,T-Arm,
507669.640000,trial_start,104,T-Arm,
507671.703000,trial_end,104,T-Arm,
507672.906000,trial_accept,104,T-Arm,
507674.718000,trial_start,105,T-Arm,
507676.781000,trial_end,105,T-Arm,
507677.953000,trial_accept,105,T-Arm,
507680.031000,trial_start,106,T-Arm,
507682.078000,trial_end,106,T-Arm,
507683.343000,trial_accept,106,T-Arm,
507685.250000,trial_start,107,T-Arm,
507687.296000,trial_end,107,T-Arm,
507688.343000,trial_accept,107,T-Arm,
507689.953000,trial_start,108,T-Arm,
507692.031000,trial_end,108,T-Arm,
507693.218000,trial_accept,108,T-Arm,
507694.953000,trial_start,109,T-Arm,
507697.031000,trial_end,109,T-Arm,
507698.437000,trial_accept,109,T-Arm,
507700.234000,trial_start,110,T-Arm,
507702.312000,trial_end,110,T-Arm,
507704.062000,trial_accept,110,T-Arm,
507731.515000,trial_start,111,Raise Arms,
507733.578000,trial_end,111,Raise Arms,
507735.343000,trial_accept,111,Raise Arms,
507737.171000,trial_start,112,Raise Arms,
507739.234000,trial_end,112,Raise Arms,
507740.671000,trial_accept,112,Raise Arms,
507742.437000,trial_start,113,Raise Arms,
507744.500000,trial_end,113,Raise Arms,
507745.828000,trial_accept,113,Raise Arms,
507748.093000,trial_start,114,Raise Arms,
507750.171000,trial_end,114,Raise Arms,
507751.812000,trial_accept,114,Raise Arms,
507753.578000,trial_start,115,Raise Arms,
507755.656000,trial_end,115,Raise Arms,
507757.109000,trial_accept,115,Raise Arms,
507758.953000,trial_start,116,Raise Arms,
507761.015000,trial_end,116,Raise Arms,
507762.593000,trial_accept,116,Raise Arms,
507764.453000,trial_start,117,Raise Arms,
507766.453000,trial_end,117,Raise Arms,
507770.109000,trial_accept,117,Raise Arms,
507771.687000,trial_start,118,Raise Arms,
507773.718000,trial_end,118,Raise Arms,
507775.437000,trial_accept,118,Raise Arms,
507777.234000,trial_start,119,Raise Arms,
507779.234000,trial_end,119,Raise Arms,
507783.046000,trial_accept,119,Raise Arms,
507784.859000,trial_start,120,Raise Arms,
507786.921000,trial_end,120,Raise Arms,
507788.718000,trial_accept,120,Raise Arms,
507815.765000,trial_start,121,Soli,
507817.843000,trial_end,121,Soli,
507820.000000,trial_accept,121,Soli,
507821.625000,trial_start,122,Soli,
507823.687000,trial_end,122,Soli,
507824.875000,trial_accept,122,Soli,
507825.968000,trial_start,123,Soli,
507828.062000,trial_end,123,Soli,
507829.359000,trial_accept,123,Soli,
507830.562000,trial_start,124,Soli,
507832.640000,trial_end,124,Soli,
507834.171000,trial_accept,124,Soli,
507835.734000,trial_start,125,Soli,
507837.796000,trial_end,125,Soli,
507838.953000,trial_accept,125,Soli,
507840.234000,trial_start,126,Soli,
507842.281000,trial_end,126,Soli,
507843.234000,trial_accept,126,Soli,
507843.890000,trial_start,127,Soli,
507845.953000,trial_end,127,Soli,
507847.046000,trial_accept,127,Soli,
507847.250000,trial_start,128,Soli,
507849.281000,trial_end,128,Soli,
507850.406000,trial_accept,128,Soli,
507850.984000,trial_start,129,Soli,
507853.062000,trial_end,129,Soli,
507854.593000,trial_accept,129,Soli,
507855.296000,trial_start,130,Soli,
507857.359000,trial_end,130,Soli,
507858.546000,trial_accept,130,Soli,
507871.531000,trial_start,131,Making Fist and Open,
507873.609000,trial_end,131,Making Fist and Open,
507874.906000,trial_reject,131,Making Fist and Open,repeat requested
507894.046000,trial_start,131,Making Fist and Open,
507896.093000,trial_end,131,Making Fist and Open,
507897.234000,trial_accept,131,Making Fist and Open,
507898.593000,trial_start,132,Making Fist and Open,
507900.687000,trial_end,132,Making Fist and Open,
507901.781000,trial_accept,132,Making Fist and Open,
507903.000000,trial_start,133,Making Fist and Open,
507905.093000,trial_end,133,Making Fist and Open,
507909.296000,trial_accept,133,Making Fist and Open,
507910.625000,trial_start,134,Making Fist and Open,
507912.703000,trial_end,134,Making Fist and Open,
507913.890000,trial_accept,134,Making Fist and Open,
507915.156000,trial_start,135,Making Fist and Open,
507917.203000,trial_end,135,Making Fist and Open,
507918.421000,trial_accept,135,Making Fist and Open,
507919.703000,trial_start,136,Making Fist and Open,
507921.734000,trial_end,136,Making Fist and Open,
507922.843000,trial_accept,136,Making Fist and Open,
507988.296000,trial_start,137,Making Fist and Open,
507990.390000,trial_end,137,Making Fist and Open,
507992.406000,trial_accept,137,Making Fist and Open,
507993.968000,trial_start,138,Making Fist and Open,
507996.000000,trial_end,138,Making Fist and Open,
507997.109000,trial_accept,138,Making Fist and Open,
507998.562000,trial_start,139,Making Fist and Open,
508000.640000,trial_end,139,Making Fist and Open,
508002.093000,trial_accept,139,Making Fist and Open,
508003.562000,trial_start,140,Making Fist and Open,
508005.625000,trial_end,140,Making Fist and Open,
508007.359000,trial_accept,140,Making Fist and Open,
508014.500000,trial_start,141,Palm Up-Down,
508016.562000,trial_end,141,Palm Up-Down,
508029.359000,trial_accept,141,Palm Up-Down,
508039.921000,trial_start,142,Palm Up-Down,
508041.953000,trial_end,142,Palm Up-Down,
508045.140000,trial_accept,142,Palm Up-Down,
508046.437000,trial_start,143,Palm Up-Down,
508048.515000,trial_end,143,Palm Up-Down,
508050.109000,trial_accept,143,Palm Up-Down,
508066.234000,trial_start,144,Palm Up-Down,
508068.328000,trial_end,144,Palm Up-Down,
508070.375000,trial_accept,144,Palm Up-Down,
508075.031000,trial_start,145,Palm Up-Down,
508077.109000,trial_end,145,Palm Up-Down,
508086.203000,trial_accept,145,Palm Up-Down,
508105.296000,trial_start,146,Palm Up-Down,
508107.359000,trial_end,146,Palm Up-Down,
508113.109000,trial_accept,146,Palm Up-Down,
508119.953000,trial_start,147,Palm Up-Down,
508122.015000,trial_end,147,Palm Up-Down,
508124.140000,trial_accept,147,Palm Up-Down,
508126.015000,trial_start,148,Palm Up-Down,
508128.046000,trial_end,148,Palm Up-Down,
508162.000000,trial_accept,148,Palm Up-Down,
508165.734000,trial_start,149,Palm Up-Down,
508167.781000,trial_end,149,Palm Up-Down,
508169.968000,trial_accept,149,Palm Up-Down,
508171.546000,trial_start,150,Palm Up-Down,
508173.609000,trial_end,150,Palm Up-Down,
508176.015000,trial_accept,150,Palm Up-Down,
