t_monotonic,ax,ay,az,gx,gy,gz
1638192.094404,0.254,-0.789,-0.511,1.16,5.04,-3.39
1638192.144376,0.235,-0.803,-0.497,5.49,2.9,1.86
1638192.193706,0.253,-0.793,-0.501,-1.16,5.58,1.59
1638192.243364,0.262,-0.85,-0.472,1.53,2.9,5.65
1638192.287801,0.263,-0.814,-0.497,3.72,6.81,7.14
1638192.337758,0.261,-0.806,-0.477,-0.37,8.79,14.28
1638192.383141,0.216,-0.854,-0.475,-5.07,1.68,16.02
1638192.424784,0.255,-0.886,-0.457,2.62,-9.58,0.12
1638192.467671,0.184,-0.789,-0.485,-2.17,-22.95,-13.79
1638192.508045,0.242,-0.83,-0.552,-9.22,-21.79,-10.44
1638192.553719,0.261,-0.765,-0.52,-12.97,7.02,-7.75
1638192.603606,0.187,-0.816,-0.493,-18.86,23.93,8.64
1638192.643690,0.239,-0.888,-0.48,7.26,-4.36,-6.84
1638192.684273,0.227,-0.791,-0.538,7.54,-10.8,-5.19
1638192.734119,0.252,-0.821,-0.553,12.7,-14.44,-0.31
1638192.783545,0.238,-0.8,-0.473,1.13,-2.04,1.04
1638192.828050,0.217,-0.808,-0.501,4.94,4.82,1.16
1638192.874721,0.232,-0.815,-0.501,2.9,1.16,0.76
1638192.924495,0.23,-0.831,-0.505,4.18,0.4,-0.15
1638192.974220,0.237,-0.822,-0.509,0.67,1.13,-2.04
1638193.023686,0.24,-0.815,-0.49,0.64,-0.09,-1.1
1638193.074008,0.253,-0.831,-0.483,0.92,1.56,0.55
1638193.117992,0.24,-0.837,-0.49,2.35,0.49,0.03
1638193.164857,0.238,-0.828,-0.501,2.47,2.44,-3.3
1638193.214726,0.238,-0.829,-0.493,-0.61,0.46,-2.08
1638193.264632,0.241,-0.817,-0.489,-3.51,2.04,-1.98
1638193.316996,0.248,-0.82,-0.501,-1.07,1.86,-0.06
1638193.364188,0.247,-0.819,-0.495,-0.06,0.52,-0.92
1638193.408340,0.248,-0.816,-0.487,-0.31,0.24,0.55
1638193.454773,0.238,-0.833,-0.508,3.72,1.62,0.79
1638193.504411,0.241,-0.817,-0.476,1.04,0.82,1.68
1638193.554446,0.247,-0.8,-0.491,5.43,-3.75,5.89
1638193.603829,0.236,-0.844,-0.501,3.63,-0.76,5.86
1638193.643946,0.24,-0.853,-0.481,0.95,1.19,4.09
1638193.684590,0.22,-0.842,-0.5,3.02,3.23,0.82
1638193.734337,0.238,-0.823,-0.486,1.13,2.04,0.31
1638193.784055,0.222,-0.84,-0.464,2.01,-0.79,1.31
1638193.824082,0.227,-0.846,-0.472,4.97,-3.91,0.15
1638193.867966,0.228,-0.849,-0.493,8.3,-5.04,-1.16
1638193.914856,0.222,-0.825,-0.477,3.78,-5.71,-1.89
1638193.964732,0.227,-0.842,-0.471,2.08,-0.52,1.31
1638194.014131,0.224,-0.855,-0.476,-0.27,0.52,-2.35
1638194.064016,0.227,-0.831,-0.467,-2.72,1.1,-1.53
1638194.108355,0.233,-0.834,-0.471,-1.77,3.45,0.15
1638194.154861,0.234,-0.835,-0.473,-4.85,2.08,0.09
1638194.204767,0.234,-0.845,-0.476,-3.11,1.74,0.31
1638194.254661,0.23,-0.838,-0.48,-0.89,0.92,1.34
1638194.303906,0.236,-0.856,-0.479,-0.7,1.8,0.31
1638194.343957,0.234,-0.852,-0.439,-2.78,1.01,0.09
1638194.384909,0.226,-0.881,-0.503,2.59,-0.82,-3.78
1638194.434579,0.242,-0.794,-0.445,-4.91,-0.64,-2.56
1638194.484260,0.225,-0.85,-0.479,3.97,-1.1,1.98
1638194.548859,0.232,-0.826,-0.481,-0.15,1.16,0.31
1638194.593737,0.235,-0.85,-0.486,0.52,0.43,2.47
1638194.633929,0.238,-0.853,-0.502,2.75,-0.52,1.28
1638194.674928,0.231,-0.835,-0.458,-4.46,0.79,-1.31
1638194.724719,0.225,-0.829,-0.461,0.0,0.03,0.37
1638194.774058,0.241,-0.829,-0.458,0.18,0.49,0.49
1638194.823670,0.233,-0.851,-0.48,0.21,-1.04,0.55
1638194.873691,0.227,-0.853,-0.475,-0.34,0.98,-1.59
1638194.917809,0.238,-0.836,-0.467,-1.56,0.18,-1.34
1638194.964744,0.239,-0.838,-0.47,-0.49,-0.12,-0.82
1638195.014655,0.233,-0.841,-0.476,-1.01,0.37,-0.49
1638195.059920,0.234,-0.841,-0.475,-0.55,0.37,-0.46
1638195.103288,0.235,-0.867,-0.452,1.34,-4.64,-4.61
1638195.143305,0.201,-0.823,-0.471,16.17,-25.54,-10.13
1638195.184032,0.221,-0.851,-0.486,10.01,-26.22,-1.07
1638195.228470,0.246,-0.819,-0.491,-12.42,-16.51,-4.82
1638195.274666,0.24,-0.787,-0.532,-26.64,27.07,-3.33
1638195.324326,0.264,-0.942,-0.427,18.46,-13.34,-2.01
1638195.374733,0.229,-0.883,-0.485,26.18,-27.77,3.54
1638195.424647,0.231,-0.864,-0.489,-5.22,10.9,-1.37
1638195.464761,0.171,-0.874,-0.355,-35.16,27.1,-4.24
1638195.515355,0.21,-0.827,-0.488,11.6,-11.54,-8.09
1638195.568288,0.225,-0.884,-0.49,3.75,-10.59,1.68
1638195.617952,0.214,-0.842,-0.456,1.68,0.98,1.98
1638195.671582,0.21,-0.838,-0.469,2.17,6.74,7.26
1638195.714880,0.218,-0.859,-0.457,-4.03,11.17,5.04
1638195.764616,0.21,-0.849,-0.46,1.4,3.05,0.76
1638195.814570,0.225,-0.855,-0.453,-1.95,8.45,4.85
1638195.854750,0.23,-0.859,-0.468,-6.16,8.64,3.11
1638195.894858,0.204,-0.853,-0.449,-5.13,9.74,2.56
1638195.945043,0.24,-0.909,-0.501,7.78,0.34,-1.56
1638195.994699,0.223,-0.861,-0.462,3.54,-0.24,2.87
1638196.044781,0.236,-0.853,-0.445,1.71,17.73,10.04
1638196.098061,0.214,-0.839,-0.47,-6.01,35.4,14.37
1638196.138260,0.215,-0.845,-0.48,-22.58,45.75,14.31
1638196.184188,0.199,-0.873,-0.443,14.89,-0.46,24.99
1638196.224515,0.24,-0.867,-0.48,29.91,-22.22,-7.11
1638196.274873,0.124,-0.903,-0.371,-3.78,-21.15,-4.58
1638196.328149,0.296,-0.867,-0.473,-10.62,-17.85,-5.46
1638196.374626,0.224,-0.857,-0.471,-15.53,2.96,-5.62
1638196.418391,0.205,-0.868,-0.469,-30.49,28.41,-7.17
1638196.464230,0.235,-0.884,-0.482,8.36,-7.84,-6.04
1638196.508067,0.192,-0.83,-0.501,4.82,-13.52,-8.3
1638196.553936,0.225,-0.821,-0.512,13.21,-14.19,0.55
1638196.598035,0.228,-0.869,-0.458,3.51,-7.54,0.55
1638196.644797,0.211,-0.854,-0.455,-3.11,0.09,1.28
1638196.694717,0.205,-0.86,-0.457,-1.43,-2.93,-1.22
1638196.744523,0.185,-0.882,-0.433,0.31,-4.21,-0.06
1638196.784561,0.209,-0.878,-0.488,-0.67,0.27,-1.89
1638196.828185,0.194,-0.819,-0.47,1.5,0.31,-0.43
1638196.874942,0.176,-0.862,-0.463,4.09,0.15,-2.26
1638196.924515,0.203,-0.839,-0.491,0.52,2.38,1.16
1638196.973965,0.196,-0.866,-0.476,2.04,0.34,2.41
1638197.023762,0.204,-0.86,-0.478,-0.92,2.59,-0.79
1638197.073721,0.211,-0.849,-0.468,-0.89,-0.18,-1.07
1638197.117823,0.201,-0.862,-0.467,-0.92,0.61,-2.08
1638197.164979,0.193,-0.85,-0.427,-0.64,0.03,-1.28
1638197.214874,0.196,-0.857,-0.458,-1.74,4.09,-3.23
1638197.264443,0.214,-0.849,-0.468,-0.76,0.27,-2.11
1638197.313805,0.218,-0.842,-0.459,-0.55,1.95,-0.37
1638197.358703,0.21,-0.845,-0.456,-1.1,-0.21,0.85
1638197.408201,0.204,-0.849,-0.469,-0.73,0.64,-0.52
1638197.454822,0.206,-0.851,-0.47,0.85,1.34,-0.98
1638197.504416,0.208,-0.844,-0.463,0.43,1.53,-0.46
1638197.554207,0.209,-0.846,-0.473,0.15,0.95,0.4
1638197.603858,0.21,-0.855,-0.476,0.67,2.53,-0.31
1638197.648377,0.211,-0.851,-0.46,1.5,0.24,0.73
1638197.698163,0.215,-0.852,-0.46,-0.98,-0.24,0.37
1638197.744894,0.211,-0.859,-0.473,0.21,0.21,1.01
1638197.794696,0.214,-0.857,-0.463,0.49,1.19,-0.18
1638197.844237,0.211,-0.85,-0.463,0.18,0.09,0.12
1638197.893747,0.217,-0.86,-0.466,-0.31,-0.09,0.89
1638197.938277,0.217,-0.856,-0.458,-0.4,0.46,0.18
1638197.985014,0.21,-0.853,-0.452,-0.98,0.82,0.24
1638198.034767,0.206,-0.859,-0.454,-1.22,0.67,-0.89
1638198.076732,0.21,-0.855,-0.462,-1.37,1.16,-1.04
1638198.123904,0.214,-0.846,-0.469,-1.5,1.19,-0.27
1638198.168249,0.218,-0.855,-0.466,1.16,1.31,0.52
1638198.215204,0.208,-0.849,-0.464,1.16,3.02,-0.09
1638198.264894,0.216,-0.855,-0.455,1.59,0.43,0.06
1638198.314422,0.207,-0.849,-0.459,0.31,-0.7,-2.08
1638198.364040,0.219,-0.855,-0.453,0.52,-4.09,-5.98
1638198.404168,0.208,-0.863,-0.466,3.33,-11.66,-6.96
1638198.448347,0.235,-0.845,-0.449,-1.46,-1.1,0.09
1638198.495027,0.223,-0.845,-0.474,-3.11,9.22,1.31
1638198.545153,0.171,-0.878,-0.437,-8.03,10.68,4.64
1638198.594742,0.228,-0.833,-0.443,4.49,2.78,0.31
1638198.645159,0.225,-0.857,-0.503,24.11,-17.27,8.0
1638198.694923,0.214,-0.847,-0.447,-1.5,9.86,3.51
1638198.748198,0.203,-0.823,-0.436,-15.69,37.93,5.77
1638198.794340,0.276,-0.911,-0.496,11.69,-14.16,2.87
1638198.838260,0.172,-0.829,-0.448,3.81,-5.34,-13.06
1638198.884087,0.237,-0.875,-0.495,5.4,-13.95,0.03
1638198.925257,0.21,-0.843,-0.41,-2.69,-11.54,-5.92
1638198.975122,0.207,-0.851,-0.468,-3.2,-4.46,-5.1
1638199.024792,0.204,-0.841,-0.428,-0.89,-4.76,-1.28
1638199.074501,0.224,-0.876,-0.452,-4.0,6.29,1.68
1638199.124721,0.246,-0.96,-0.419,-0.85,1.65,10.04
1638199.174550,0.161,-0.834,-0.46,5.01,-9.95,-9.0
1638199.224500,0.221,-0.846,-0.459,0.31,-3.45,-4.09
1638199.274181,0.205,-0.81,-0.421,-8.42,2.38,-1.07
1638199.323937,0.212,-0.841,-0.449,-1.65,2.93,0.82
1638199.368284,0.207,-0.85,-0.44,-0.76,3.3,4.43
1638199.415160,0.216,-0.868,-0.465,-0.37,3.69,1.77
1638199.464735,0.221,-0.869,-0.462,1.37,4.91,1.89
1638199.514179,0.216,-0.862,-0.451,-0.24,5.74,1.04
1638199.564114,0.214,-0.855,-0.441,-1.95,6.38,2.32
1638199.613822,0.213,-0.843,-0.455,-1.8,10.44,6.16
1638199.664053,0.222,-0.862,-0.463,0.09,16.6,12.7
1638199.714886,0.202,-0.88,-0.438,0.7,12.21,14.01
1638199.768136,0.226,-0.829,-0.469,-3.23,12.21,18.49
1638199.808189,0.193,-0.865,-0.439,0.49,20.08,16.05
1638199.853603,0.192,-0.896,-0.436,0.31,15.11,10.59
1638199.898241,0.195,-0.871,-0.454,-6.65,19.04,3.17
1638199.944040,0.189,-0.903,-0.401,-0.76,3.2,1.16
1638199.987831,0.186,-0.873,-0.432,10.62,-7.39,-19.29
1638200.028386,0.175,-0.872,-0.407,8.24,-27.74,-5.28
1638200.078506,0.256,-0.826,-0.489,0.7,-7.05,-4.27
1638200.126967,0.189,-0.879,-0.421,0.76,-3.51,0.52
1638200.174865,0.203,-0.873,-0.446,-2.04,-0.24,-0.7
1638200.224607,0.205,-0.871,-0.448,-1.5,-2.84,0.15
1638200.274181,0.195,-0.862,-0.433,-1.4,-0.4,1.8
1638200.324041,0.199,-0.862,-0.45,-0.61,-1.92,2.35
1638200.368363,0.215,-0.856,-0.473,-2.56,2.29,5.58
1638200.415228,0.236,-0.834,-0.532,-6.35,5.71,5.1
1638200.468089,0.401,-0.915,-0.76,8.79,53.1,18.04
1638200.508144,0.403,-0.981,-0.621,2.14,86.98,13.52
1638200.553918,0.213,-1.105,-0.483,-16.21,111.06,0.55
1638200.593946,0.151,-1.031,-0.332,-34.09,119.66,-24.51
1638200.634801,0.102,-0.752,-0.247,-81.42,86.03,-38.88
1638200.678132,0.089,-0.767,-0.157,-113.86,25.03,-24.45
1638200.718236,0.193,-0.69,-0.304,-31.8,-5.65,-7.23
1638200.758422,0.282,-0.684,-0.432,-46.6,-17.76,0.95
1638200.803968,0.442,-0.704,-0.632,-69.73,33.69,2.99
1638200.844262,0.376,-0.729,-0.536,-40.99,24.93,5.92
1638200.893952,0.415,-0.731,-0.598,-7.84,-1.1,13.31
1638200.933982,0.379,-0.685,-0.588,-26.95,2.66,6.78
1638200.974651,0.361,-0.705,-0.614,-32.87,9.67,6.53
1638201.024226,0.347,-0.682,-0.597,-28.53,6.9,4.67
1638201.064397,0.38,-0.621,-0.645,-22.16,-4.82,9.28
1638201.108471,0.372,-0.633,-0.661,-26.55,7.63,3.23
1638201.154246,0.334,-0.666,-0.627,-20.63,15.23,5.95
1638201.198419,0.377,-0.653,-0.667,1.25,-8.48,6.68
1638201.248289,0.332,-0.654,-0.663,15.08,-7.29,-5.16
1638201.294372,0.359,-0.674,-0.669,48.01,-34.82,12.42
1638201.345007,0.37,-0.592,-0.735,46.45,-16.79,14.56
1638201.385039,0.337,-0.586,-0.678,24.9,12.33,16.97
1638201.428266,0.287,-0.638,-0.545,32.41,12.67,19.84
1638201.474521,0.21,-0.71,-0.405,66.81,-24.84,31.83
1638201.514751,0.142,-0.848,-0.346,89.36,-68.06,27.86
1638201.567970,0.152,-0.921,-0.344,78.68,-97.29,15.66
1638201.608229,0.179,-0.944,-0.369,73.79,-99.49,7.45
1638201.654114,0.165,-1.033,-0.405,79.5,-96.41,-4.49
1638201.694559,0.134,-1.048,-0.435,68.48,-84.32,-29.73
1638201.745148,0.144,-0.953,-0.408,46.45,-58.81,-36.84
1638201.792459,0.193,-0.922,-0.374,40.25,-31.77,-7.45
1638201.834188,0.136,-0.885,-0.204,56.89,-32.93,-13.43
1638201.874240,0.11,-0.903,-0.175,74.47,-58.6,-8.27
1638201.914271,0.124,-0.946,-0.115,88.41,-73.03,-9.06
1638201.954614,0.109,-0.86,-0.062,100.16,-80.69,-19.87
1638201.994893,0.131,-0.902,-0.098,68.24,-83.93,8.24
1638202.035109,0.062,-1.17,-0.055,119.24,-99.25,8.48
1638202.078384,0.116,-1.115,-0.045,73.73,-32.99,-14.04
1638202.124414,0.001,-1.024,0.121,74.71,-48.65,-38.67
1638202.164812,0.137,-1.037,0.097,59.69,-39.7,-17.09
1638202.204998,0.191,-1.047,0.206,67.38,-29.45,-20.17
1638202.248135,0.189,-0.992,0.199,84.87,-32.81,-27.92
1638202.288879,0.285,-1.003,0.192,53.32,-29.48,-16.11
1638202.334335,0.388,-1.009,0.198,44.4,-23.65,28.57
1638202.374728,0.376,-1.016,0.13,36.65,-17.91,24.81
