t_monotonic,ax,ay,az,gx,gy,gz
318668.937000,0.789,0.067,-0.444,-8.88,11.57,5.28
318668.937000,0.794,0.062,-0.446,-8.64,5.71,6.13
318668.953000,0.788,0.067,-0.444,-9.13,-0.21,5.62
318668.953000,0.78,0.069,-0.442,-9.74,-5.22,5.95
318668.968000,0.774,0.066,-0.425,-9.4,-8.48,7.26
318668.968000,0.78,0.055,-0.426,-8.48,-10.53,8.79
318669.000000,0.756,0.051,-0.408,-6.74,-9.86,9.58
318669.000000,0.725,0.069,-0.381,-6.65,-13.95,9.09
318669.015000,0.73,0.069,-0.368,-6.71,-23.74,9.31
318669.031000,0.747,0.052,-0.368,-7.45,-34.24,9.98
318669.031000,0.735,0.046,-0.378,-7.69,-42.7,8.85
318669.046000,0.724,0.057,-0.426,-8.06,-50.78,7.32
318669.046000,0.713,0.06,-0.494,-9.46,-57.1,7.29
318669.062000,0.719,0.034,-0.573,-10.53,-60.61,8.58
318669.078000,0.735,0.002,-0.637,-10.62,-60.64,9.55
318669.078000,0.742,-0.016,-0.674,-10.1,-57.68,9.19
318669.093000,0.738,-0.016,-0.695,-8.06,-51.97,7.87
318669.109000,0.737,-0.018,-0.706,-4.67,-44.89,6.71
318669.109000,0.73,-0.017,-0.7,-1.8,-38.33,5.46
318669.125000,0.721,-0.017,-0.684,0.0,-32.72,4.94
318669.125000,0.721,-0.024,-0.678,0.43,-29.3,5.1
318669.140000,0.728,-0.023,-0.676,1.34,-27.01,4.06
318669.140000,0.735,-0.011,-0.693,1.46,-25.64,2.66
318669.156000,0.745,0.0,-0.704,1.77,-23.16,1.83
318669.171000,0.761,0.003,-0.715,3.33,-19.14,1.34
318669.187000,0.767,0.011,-0.735,4.64,-14.1,1.25
318669.187000,0.771,0.02,-0.725,4.67,-8.58,1.19
318669.187000,0.776,0.021,-0.705,3.75,-4.88,1.31
318669.203000,0.777,0.012,-0.688,3.2,-3.66,1.37
318669.218000,0.783,0.005,-0.68,3.33,-3.75,0.92
318669.234000,0.789,0.011,-0.688,3.39,-4.46,-0.21
318669.250000,0.792,0.031,-0.701,3.69,-4.3,-1.13
318669.250000,0.798,0.046,-0.708,4.06,-3.36,-0.85
318669.265000,0.799,0.049,-0.718,4.09,-1.83,0.15
318669.265000,0.799,0.048,-0.711,4.94,1.07,1.37
318669.281000,0.805,0.043,-0.694,6.26,3.14,2.84
318669.296000,0.806,0.043,-0.684,7.48,3.81,3.66
318669.296000,0.803,0.05,-0.685,7.54,3.91,4.15
318669.312000,0.797,0.061,-0.682,6.53,4.3,4.76
318669.328000,0.803,0.062,-0.665,5.1,4.67,5.1
318669.328000,0.801,0.056,-0.66,3.63,3.66,5.04
318669.343000,0.799,0.054,-0.658,2.44,2.75,4.3
318669.343000,0.792,0.055,-0.652,1.37,1.77,3.6
318669.359000,0.784,0.049,-0.646,1.01,0.7,3.33
318669.375000,0.788,0.035,-0.64,0.7,-1.04,3.39
318669.375000,0.787,0.026,-0.65,0.98,-3.11,2.87
318669.390000,0.778,0.03,-0.664,1.46,-3.66,2.2
318669.406000,0.776,0.032,-0.667,1.5,-3.05,2.14
318669.406000,0.778,0.03,-0.66,1.01,-2.56,2.26
318669.421000,0.778,0.022,-0.657,0.7,-2.84,2.08
318669.421000,0.775,0.022,-0.666,0.37,-3.27,1.4
318669.437000,0.77,0.018,-0.681,0.27,-3.11,0.67
318669.453000,0.767,0.009,-0.688,0.21,-2.32,0.49
318669.453000,0.77,0.006,-0.689,0.24,-0.49,0.34
318669.468000,0.771,0.001,-0.683,0.89,1.95,0.06
318669.484000,0.771,0.003,-0.674,1.25,3.91,-1.1
318669.484000,0.77,0.014,-0.671,0.98,4.61,-2.41
318669.500000,0.766,0.029,-0.67,-0.06,5.31,-3.23
318669.515000,0.757,0.036,-0.661,-0.98,6.44,-2.93
318669.515000,0.755,0.029,-0.642,-1.31,7.57,-1.95
318669.531000,0.752,0.023,-0.629,-1.22,7.45,-1.16
318669.546000,0.747,0.024,-0.625,-0.76,7.14,-0.95
318669.546000,0.744,0.035,-0.622,-0.76,6.93,-0.55
318669.562000,0.746,0.04,-0.617,-1.04,6.35,0.24
318669.562000,0.744,0.042,-0.611,-1.28,5.49,1.22
318669.578000,0.743,0.045,-0.609,-1.77,4.39,2.01
318669.593000,0.745,0.042,-0.609,-2.29,3.51,3.08
318669.593000,0.741,0.044,-0.61,-2.69,2.78,3.57
318669.593000,0.73,0.05,-0.614,-3.02,2.53,4.09
318669.625000,0.722,0.053,-0.611,-2.72,2.75,5.31
318669.640000,0.713,0.054,-0.61,-2.08,2.44,6.68
318669.640000,0.695,0.066,-0.617,-0.82,2.04,8.12
318669.656000,0.684,0.084,-0.615,1.56,2.29,10.47
318669.656000,0.68,0.081,-0.601,4.52,1.77,15.17
318669.671000,0.694,0.031,-0.574,7.9,0.67,21.49
318669.687000,0.723,-0.032,-0.563,11.47,-0.7,25.12
318669.687000,0.73,-0.042,-0.599,14.04,-2.35,22.1
318669.703000,0.729,0.002,-0.633,12.94,-2.53,15.44
318669.703000,0.738,0.03,-0.661,7.51,-1.22,9.7
318669.718000,0.742,0.029,-0.681,0.18,1.77,5.71
318669.718000,0.739,0.017,-0.67,-5.77,5.58,3.23
318669.734000,0.73,-0.004,-0.645,-7.45,8.33,2.69
318669.750000,0.728,-0.028,-0.62,-5.28,9.16,3.51
318669.765000,0.736,-0.036,-0.611,-1.25,8.21,4.3
318669.765000,0.747,-0.027,-0.617,2.47,6.26,5.1
318669.765000,0.757,-0.014,-0.633,4.7,4.76,5.55
318669.796000,0.763,-0.002,-0.649,4.67,4.09,5.37
318669.796000,0.772,0.005,-0.649,2.66,4.06,4.91
318669.812000,0.774,0.001,-0.646,0.64,4.79,4.09
318669.812000,0.767,0.0,-0.642,-0.52,5.68,3.11
318669.828000,0.76,0.002,-0.627,-1.13,6.07,3.45
318669.843000,0.763,-0.007,-0.608,-0.06,5.52,5.34
318669.843000,0.763,-0.025,-0.603,1.95,4.09,7.17
318669.859000,0.766,-0.031,-0.608,3.72,2.5,8.0
318669.875000,0.77,-0.026,-0.617,4.39,1.1,7.6
318669.875000,0.775,-0.02,-0.626,3.51,0.09,6.84
318669.890000,0.781,-0.025,-0.627,1.8,0.27,5.65
318669.906000,0.782,-0.028,-0.628,-0.18,1.31,3.85
318669.921000,0.776,-0.021,-0.623,-1.65,2.72,1.77
318669.921000,0.772,-0.011,-0.611,-2.75,3.45,0.52
318669.921000,0.759,-0.008,-0.609,-3.23,3.48,0.61
318669.937000,0.756,-0.007,-0.605,-3.39,3.3,1.74
318669.953000,0.752,-0.01,-0.598,-3.05,2.75,3.08
318669.968000,0.751,-0.019,-0.604,-2.41,1.95,4.43
318669.968000,0.753,-0.033,-0.607,-1.62,1.46,5.58
318669.984000,0.759,-0.039,-0.61,-1.22,0.95,5.49
318669.984000,0.759,-0.038,-0.615,-1.22,0.49,4.24
318670.000000,0.759,-0.033,-0.62,-1.62,0.15,2.62
318670.015000,0.758,-0.021,-0.624,-2.53,0.27,1.07
318670.015000,0.756,-0.013,-0.625,-3.6,0.92,0.76
318670.031000,0.752,-0.013,-0.625,-4.18,1.46,1.4
318670.046000,0.752,-0.021,-0.617,-3.78,2.17,2.41
318670.062000,0.759,-0.03,-0.606,-3.02,2.38,3.54
318670.062000,0.76,-0.03,-0.602,-2.2,2.17,3.72
318670.078000,0.752,-0.024,-0.602,-1.92,1.83,3.33
318670.078000,0.756,-0.025,-0.601,-2.11,1.37,3.08
318670.093000,0.757,-0.028,-0.602,-2.23,0.95,2.81
318670.093000,0.757,-0.036,-0.616,-1.89,0.92,2.62
318670.109000,0.757,-0.039,-0.632,-0.98,2.14,2.2
318670.125000,0.757,-0.041,-0.64,-0.76,5.98,0.95
318670.140000,0.76,-0.038,-0.634,-1.04,7.32,0.4
318670.140000,0.757,-0.037,-0.62,-0.85,7.6,-0.12
318670.156000,0.756,-0.038,-0.603,-0.46,6.29,-0.24
318670.156000,0.752,-0.035,-0.587,0.46,4.3,0.34
318670.171000,0.748,-0.034,-0.579,1.68,2.69,1.37
318670.187000,0.746,-0.029,-0.576,3.2,1.13,2.62
318670.187000,0.748,-0.029,-0.58,4.55,-0.46,3.81
318670.203000,0.746,-0.024,-0.581,5.13,-1.5,4.58
318670.218000,0.749,-0.024,-0.582,5.28,-2.29,5.25
318670.218000,0.756,-0.027,-0.587,5.1,-3.17,5.43
318670.234000,0.757,-0.024,-0.595,3.91,-4.03,4.91
318670.234000,0.754,-0.025,-0.604,3.08,-4.21,4.43
318670.250000,0.757,-0.035,-0.61,2.59,-4.15,3.88
318670.265000,0.759,-0.04,-0.608,2.17,-4.27,2.96
318670.265000,0.759,-0.038,-0.61,2.11,-4.64,1.86
318670.281000,0.756,-0.033,-0.622,2.38,-4.61,1.16
318670.281000,0.755,-0.027,-0.622,2.5,-4.18,1.13
318670.296000,0.754,-0.031,-0.619,2.9,-4.0,1.71
318670.312000,0.761,-0.041,-0.618,3.48,-3.94,2.44
318670.328000,0.764,-0.051,-0.621,4.67,-3.88,2.9
318670.328000,0.765,-0.046,-0.625,6.07,-3.75,2.56
318670.343000,0.769,-0.034,-0.627,6.26,-3.66,2.32
318670.359000,0.773,-0.028,-0.637,5.74,-2.81,2.5
318670.359000,0.774,-0.031,-0.64,4.94,-1.56,2.81
318670.359000,0.773,-0.037,-0.635,4.39,-0.89,2.62
318670.375000,0.77,-0.043,-0.635,3.81,-0.85,2.44
318670.390000,0.772,-0.045,-0.636,3.57,-0.61,1.77
318670.390000,0.768,-0.037,-0.642,3.3,-0.27,1.34
318670.406000,0.764,-0.032,-0.643,3.3,0.37,1.46
318670.421000,0.764,-0.036,-0.637,3.48,0.98,1.98
318670.437000,0.766,-0.042,-0.639,3.66,1.19,2.41
318670.437000,0.765,-0.042,-0.648,3.81,1.65,2.41
318670.437000,0.763,-0.042,-0.645,3.39,2.75,2.56
318670.468000,0.765,-0.047,-0.637,3.23,3.63,2.75
318670.468000,0.76,-0.053,-0.628,3.36,4.03,2.75
318670.484000,0.763,-0.061,-0.615,3.66,4.15,2.69
318670.500000,0.768,-0.06,-0.61,4.09,3.23,1.83
318670.500000,0.769,-0.052,-0.61,4.3,2.14,1.1
318670.515000,0.776,-0.047,-0.607,4.03,1.43,0.76
318670.515000,0.782,-0.045,-0.604,3.75,1.13,0.27
318670.515000,0.779,-0.04,-0.613,3.39,0.98,-0.67
318670.546000,0.776,-0.032,-0.618,2.23,1.01,-1.86
318670.546000,0.772,-0.025,-0.615,0.34,1.25,-2.32
318670.562000,0.769,-0.03,-0.609,-0.89,1.71,-1.95
318670.578000,0.768,-0.042,-0.605,-1.07,2.08,-1.65
318670.578000,0.762,-0.046,-0.597,-0.85,1.86,-1.59
318670.593000,0.753,-0.041,-0.597,-0.43,0.92,-1.56
318670.593000,0.752,-0.037,-0.601,0.03,-0.12,-1.31
318670.609000,0.754,-0.034,-0.605,0.31,-0.89,-0.64
318670.625000,0.754,-0.035,-0.608,0.37,-1.65,-0.15
318670.625000,0.757,-0.041,-0.608,0.61,-1.92,0.34
318670.640000,0.757,-0.045,-0.613,1.16,-2.47,0.37
318670.640000,0.757,-0.04,-0.615,1.46,-2.47,0.15
318670.671000,0.759,-0.035,-0.621,1.65,-2.11,0.06
318670.671000,0.756,-0.033,-0.626,1.53,-1.62,-0.18
318670.687000,0.756,-0.034,-0.629,0.98,-1.07,-0.49
318670.687000,0.755,-0.037,-0.644,0.06,-0.82,-0.82
318670.703000,0.754,-0.035,-0.648,-1.13,0.46,-1.25
318670.703000,0.754,-0.039,-0.636,-1.95,2.01,-1.71
318670.703000,0.752,-0.046,-0.629,-2.04,2.72,-2.04
318670.718000,0.755,-0.048,-0.622,-1.43,2.75,-2.5
318670.734000,0.754,-0.043,-0.618,-0.4,2.47,-2.72
318670.734000,0.75,-0.039,-0.62,1.28,2.08,-2.2
318670.765000,0.756,-0.036,-0.612,2.87,1.86,-1.28
318670.765000,0.766,-0.037,-0.608,4.24,1.28,-0.24
318670.781000,0.773,-0.041,-0.615,5.25,0.82,0.43
318670.781000,0.773,-0.033,-0.619,5.19,1.01,0.0
318670.796000,0.77,-0.023,-0.621,4.21,1.5,-0.55
318670.812000,0.772,-0.025,-0.619,3.11,1.83,-0.46
318670.828000,0.771,-0.032,-0.619,2.32,2.14,-0.52
318670.828000,0.769,-0.034,-0.616,1.65,2.35,-0.58
318670.843000,0.766,-0.034,-0.611,1.71,2.23,-0.49
318670.843000,0.764,-0.037,-0.609,1.98,1.89,-0.06
318670.859000,0.766,-0.037,-0.607,2.2,1.46,0.4
318670.875000,0.764,-0.037,-0.608,2.59,1.1,0.7
318670.875000,0.767,-0.04,-0.605,2.47,0.7,0.85
318670.890000,0.773,-0.041,-0.608,2.01,0.4,0.92
318670.906000,0.771,-0.036,-0.615,1.4,0.58,0.31
318670.906000,0.77,-0.028,-0.614,-0.03,1.1,-0.55
318670.921000,0.773,-0.034,-0.615,-1.77,1.46,-1.07
318670.921000,0.774,-0.045,-0.611,-3.36,1.68,-2.01
318670.937000,0.768,-0.044,-0.611,-4.55,1.5,-3.05
318670.953000,0.763,-0.04,-0.607,-5.13,1.65,-3.72
318670.968000,0.764,-0.041,-0.606,-4.55,1.28,-3.66
318670.968000,0.762,-0.04,-0.61,-3.69,0.49,-2.93
318670.984000,0.762,-0.038,-0.612,-2.44,0.49,-1.71
318670.984000,0.765,-0.037,-0.609,-0.82,0.85,-0.37
318671.000000,0.763,-0.036,-0.609,1.07,0.89,1.04
318671.015000,0.763,-0.042,-0.611,2.56,0.89,2.23
318671.015000,0.769,-0.05,-0.611,3.42,0.92,2.59
318671.031000,0.766,-0.055,-0.618,3.51,0.73,2.41
318671.031000,0.765,-0.055,-0.627,2.35,1.07,1.37
318671.046000,0.766,-0.053,-0.622,0.7,2.04,0.0
318671.046000,0.765,-0.054,-0.62,-0.49,2.69,-1.1
318671.078000,0.765,-0.054,-0.617,-0.67,3.05,-1.86
318671.078000,0.762,-0.052,-0.606,-0.27,3.39,-2.11
318671.093000,0.764,-0.051,-0.6,0.7,3.36,-1.65
318671.093000,0.768,-0.055,-0.596,2.2,2.96,-0.95
318671.125000,0.767,-0.052,-0.604,3.57,2.35,-0.76
318671.125000,0.764,-0.045,-0.609,4.12,2.14,-0.64
318671.125000,0.763,-0.045,-0.606,4.55,2.29,-0.31
318671.140000,0.764,-0.045,-0.601,5.1,2.44,0.15
318671.156000,0.762,-0.042,-0.604,5.55,2.62,0.34
318671.156000,0.764,-0.035,-0.602,5.8,2.84,0.43
318671.171000,0.766,-0.028,-0.601,5.31,2.75,0.76
318671.187000,0.765,-0.024,-0.6,4.43,2.72,1.25
318671.187000,0.763,-0.031,-0.595,3.39,2.99,1.92
318671.203000,0.764,-0.042,-0.583,2.84,3.14,2.17
318671.218000,0.766,-0.051,-0.58,2.75,2.32,1.86
318671.218000,0.766,-0.051,-0.587,2.81,1.53,1.13
318671.234000,0.764,-0.044,-0.591,2.35,0.98,0.34
318671.234000,0.767,-0.036,-0.591,1.5,0.7,-0.09
318671.250000,0.77,-0.037,-0.595,0.7,0.34,-0.09
318671.250000,0.767,-0.041,-0.604,0.4,0.4,-0.18
318671.265000,0.765,-0.041,-0.601,0.24,0.85,-0.06
318671.281000,0.765,-0.042,-0.592,0.7,1.31,0.43
318671.281000,0.768,-0.049,-0.592,1.56,1.22,1.1
318671.296000,0.774,-0.05,-0.594,1.83,1.04,1.16
318671.296000,0.775,-0.04,-0.597,1.34,0.76,0.7
318671.328000,0.773,-0.035,-0.6,0.37,0.73,0.7
318671.328000,0.775,-0.037,-0.595,-0.52,1.16,0.95
318671.343000,0.775,-0.045,-0.595,-1.25,0.98,1.28
318671.343000,0.767,-0.053,-0.599,-1.19,0.92,1.43
318671.359000,0.769,-0.057,-0.594,-0.55,0.85,1.46
318671.375000,0.769,-0.062,-0.596,0.31,-0.03,1.65
318671.375000,0.768,-0.059,-0.6,1.31,-0.34,1.83
318671.390000,0.767,-0.05,-0.602,2.38,-0.06,2.01
318671.390000,0.766,-0.043,-0.603,2.59,0.31,2.38
318671.406000,0.767,-0.046,-0.605,2.56,0.61,3.08
318671.421000,0.771,-0.054,-0.599,2.44,0.89,3.54
318671.421000,0.771,-0.066,-0.6,2.44,0.49,3.66
318671.437000,0.768,-0.073,-0.602,2.32,0.31,2.75
318671.453000,0.769,-0.069,-0.602,2.01,0.4,1.46
318671.468000,0.771,-0.065,-0.6,1.71,0.4,0.43
318671.468000,0.768,-0.061,-0.6,1.28,0.43,-0.46
318671.484000,0.769,-0.052,-0.597,0.82,0.52,-0.92
318671.500000,0.777,-0.046,-0.588,1.01,0.49,-0.82
318671.500000,0.776,-0.04,-0.596,1.19,0.18,-0.55
318671.515000,0.765,-0.033,-0.598,1.5,0.43,0.24
318671.515000,0.766,-0.04,-0.593,2.14,0.76,1.8
318671.531000,0.767,-0.054,-0.595,2.81,0.34,2.99
318671.546000,0.764,-0.063,-0.597,3.54,-0.15,3.48
318671.546000,0.767,-0.069,-0.592,4.33,-0.21,3.57
318671.546000,0.776,-0.068,-0.597,4.91,-0.82,3.17
318671.578000,0.771,-0.057,-0.61,4.52,-1.53,2.11
318671.578000,0.766,-0.051,-0.609,3.75,-0.64,1.59
318671.593000,0.771,-0.06,-0.6,3.36,0.21,1.77
318671.609000,0.772,-0.065,-0.596,2.66,0.03,1.43
318671.609000,0.773,-0.061,-0.596,2.29,-0.03,0.85
318671.625000,0.777,-0.054,-0.598,2.53,0.06,1.13
318671.625000,0.78,-0.051,-0.599,2.66,0.27,1.53
318671.640000,0.784,-0.045,-0.598,2.47,0.12,1.8
318671.656000,0.782,-0.046,-0.6,2.53,-0.31,2.41
318671.656000,0.782,-0.054,-0.605,3.02,-0.21,3.08
318671.671000,0.786,-0.056,-0.605,3.3,-0.03,3.2
318671.687000,0.784,-0.055,-0.608,3.02,-0.18,2.84
318671.687000,0.78,-0.057,-0.612,2.56,-0.24,2.41
318671.703000,0.783,-0.065,-0.611,0.95,0.46,0.95
318671.718000,0.786,-0.067,-0.608,0.31,0.92,-0.37
318671.718000,0.778,-0.061,-0.609,-0.03,1.68,-1.19
318671.734000,0.771,-0.053,-0.608,-0.7,2.47,-1.5
318671.734000,0.761,-0.046,-0.605,-1.46,3.27,-1.31
318671.750000,0.756,-0.055,-0.575,-2.17,2.93,-0.98
318671.750000,0.764,-0.063,-0.573,-2.59,1.22,-1.01
318671.765000,0.772,-0.058,-0.579,-2.96,-0.49,-1.83
318671.781000,0.781,-0.042,-0.589,-3.63,-1.19,-2.5
318671.796000,0.79,-0.03,-0.602,-4.7,-1.4,-2.69
318671.796000,0.79,-0.028,-0.606,-6.2,-1.25,-2.81
318671.812000,0.79,-0.035,-0.604,-7.32,-0.98,-2.32
318671.812000,0.796,-0.045,-0.601,-7.81,-0.7,-1.77
318671.828000,0.791,-0.05,-0.611,-7.72,-0.37,-1.74
318671.843000,0.782,-0.051,-0.612,-7.45,0.49,-1.53
318671.843000,0.777,-0.058,-0.605,-7.2,0.85,-1.25
318671.859000,0.776,-0.068,-0.605,-7.05,0.21,-1.28
318671.875000,0.772,-0.074,-0.612,-6.78,-0.4,-1.62
318671.875000,0.768,-0.072,-0.61,-6.16,-0.03,-1.83
318671.890000,0.768,-0.074,-0.605,-5.01,0.21,-1.46
318671.906000,0.767,-0.077,-0.609,-4.24,-0.03,-1.01
318671.906000,0.766,-0.076,-0.613,-3.54,-0.37,-0.82
318671.921000,0.767,-0.071,-0.611,-2.75,-0.49,-0.43
318671.937000,0.771,-0.073,-0.606,-1.5,-0.4,0.24
318671.953000,0.766,-0.073,-0.607,-0.37,-0.46,0.73
318671.953000,0.759,-0.071,-0.611,0.89,-0.37,1.43
318671.968000,0.753,-0.073,-0.607,2.2,-0.24,2.17
318671.968000,0.749,-0.087,-0.606,3.85,-0.49,3.39
318671.968000,0.747,-0.1,-0.604,5.74,-0.58,3.91
318671.984000,0.741,-0.104,-0.597,7.97,-0.7,3.81
318672.000000,0.735,-0.104,-0.589,10.9,-1.28,3.97
318672.015000,0.731,-0.109,-0.584,14.22,-2.62,4.85
318672.015000,0.728,-0.118,-0.575,18.1,-4.36,6.2
318672.031000,0.728,-0.126,-0.563,23.38,-6.38,7.87
318672.046000,0.734,-0.136,-0.553,29.21,-8.58,9.46
318672.046000,0.74,-0.139,-0.553,33.57,-11.08,10.13
318672.062000,0.748,-0.134,-0.561,36.62,-12.88,9.95
318672.078000,0.756,-0.125,-0.584,38.33,-14.1,9.09
318672.078000,0.756,-0.108,-0.612,37.32,-13.92,7.69
318672.093000,0.763,-0.089,-0.627,32.96,-11.81,5.89
318672.109000,0.771,-0.08,-0.632,25.09,-8.88,3.69
318672.109000,0.776,-0.077,-0.621,15.56,-6.01,1.13
318672.125000,0.779,-0.08,-0.613,6.13,-4.18,-1.8
318672.125000,0.777,-0.09,-0.606,-1.86,-2.9,-4.58
318672.140000,0.772,-0.099,-0.602,-7.69,-2.78,-6.9
318672.156000,0.775,-0.104,-0.615,-11.29,-3.78,-8.58
318672.156000,0.778,-0.1,-0.636,-13.0,-4.88,-9.52
318672.171000,0.78,-0.091,-0.656,-13.21,-4.91,-9.58
318672.187000,0.797,-0.076,-0.67,-13.0,-3.97,-8.94
318672.187000,0.806,-0.066,-0.687,-11.96,-2.44,-7.35
318672.203000,0.807,-0.063,-0.691,-10.22,0.24,-5.43
318672.218000,0.809,-0.062,-0.68,-8.51,3.2,-3.75
318672.218000,0.807,-0.065,-0.67,-6.47,5.46,-2.35
318672.234000,0.806,-0.072,-0.654,-4.55,7.32,-1.59
318672.234000,0.804,-0.072,-0.638,-2.87,8.39,-1.31
318672.250000,0.789,-0.063,-0.616,-1.56,8.97,-1.68
318672.265000,0.777,-0.06,-0.591,-0.21,8.7,-1.74
318672.265000,0.773,-0.062,-0.568,1.31,6.78,-1.8
318672.281000,0.771,-0.051,-0.549,3.2,3.97,-1.95
318672.296000,0.768,-0.032,-0.549,5.16,0.79,-1.13
318672.296000,0.774,-0.021,-0.558,6.29,-1.68,0.52
318672.312000,0.791,-0.017,-0.561,6.01,-3.6,2.41
318672.328000,0.799,-0.013,-0.563,5.1,-5.1,3.97
318672.328000,0.793,-0.019,-0.576,4.7,-6.56,5.77
318672.343000,0.795,-0.033,-0.592,3.69,-8.03,7.42
318672.343000,0.793,-0.034,-0.599,1.5,-8.91,8.27
318672.359000,0.785,-0.042,-0.604,0.46,-9.34,9.49
318672.375000,0.776,-0.06,-0.615,0.58,-9.13,11.05
318672.375000,0.772,-0.075,-0.621,0.58,-8.36,12.15
318672.390000,0.768,-0.084,-0.634,0.12,-7.45,12.6
318672.406000,0.767,-0.091,-0.639,-1.04,-6.16,12.67
318672.406000,0.764,-0.101,-0.64,-2.9,-4.79,12.15
318672.421000,0.759,-0.113,-0.638,-4.97,-3.02,11.05
318672.437000,0.75,-0.126,-0.637,-7.11,-1.92,9.49
318672.437000,0.74,-0.138,-0.63,-8.61,-0.82,7.35
