t_monotonic,event,trial_index,gesture,note
575391.875000,trial_start,35,Anti-clockwise,
575393.953000,trial_end,35,Anti-clockwise,
575394.250000,trial_accept,35,Anti-clockwise,
575395.078000,trial_start,36,Anti-clockwise,
575397.171000,trial_end,36,Anti-clockwise,
575397.390000,trial_accept,36,Anti-clockwise,
575398.015000,trial_start,37,Anti-clockwise,
575400.093000,trial_end,37,Anti-clockwise,
575400.578000,trial_accept,37,Anti-clockwise,
575401.312000,trial_start,38,Anti-clockwise,
575403.406000,trial_end,38,Anti-clockwise,
575403.640000,trial_accept,38,Anti-clockwise,
575404.250000,trial_start,39,Anti-clockwise,
575406.343000,trial_end,39,Anti-clockwise,
575406.843000,trial_accept,39,Anti-clockwise,
575407.578000,trial_start,40,Anti-clockwise,
575409.656000,trial_end,40,Anti-clockwise,
575410.578000,trial_accept,40,Anti-clockwise,
575435.984000,trial_start,41,Right,
575438.062000,trial_end,41,Right,
575439.078000,trial_accept,41,Right,
575440.593000,trial_start,42,Right,
575442.609000,trial_end,42,Right,
575442.890000,trial_accept,42,Right,
575445.078000,trial_start,43,Right,
575447.156000,trial_end,43,Right,
575448.234000,trial_accept,43,Right,
575450.468000,trial_start,44,Right,
575452.546000,trial_end,44,Right,
575453.093000,trial_accept,44,Right,
575455.234000,trial_start,45,Right,
575457.296000,trial_end,45,Right,
575457.578000,trial_accept,45,Right,
575459.968000,trial_start,46,Right,
575462.015000,trial_end,46,Right,
575462.468000,trial_accept,46,Right,
575465.125000,trial_start,47,Right,
575467.203000,trial_end,47,Right,
575467.546000,trial_accept,47,Right,
575470.125000,trial_start,48,Right,
575472.125000,trial_end,48,Right,
575472.921000,trial_accept,48,Right,
575474.984000,trial_start,49,Right,
575477.078000,trial_end,49,Right,
575477.390000,trial_accept,49,Right,
575479.359000,trial_start,50,Right,
575481.453000,trial_end,50,Right,
575482.296000,trial_accept,50,Right,
575485.906000,trial_start,51,Left,
575488.000000,trial_end,51,Left,
575488.359000,trial_accept,51,Left,
575490.734000,trial_start,52,Left,
575492.812000,trial_end,52,Left,
575493.046000,trial_accept,52,Left,
575495.312000,trial_start,53,Left,
575497.359000,trial_end,53,Left,
575497.734000,trial_accept,53,Left,
575499.687000,trial_start,54,Left,
575501.781000,trial_end,54,Left,
575502.109000,trial_accept,54,Left,
575504.250000,trial_start,55,Left,
575506.250000,trial_end,55,Left,
575506.609000,trial_accept,55,Left,
575508.609000,trial_start,56,Left,
575510.703000,trial_end,56,Left,
575511.156000,trial_accept,56,Left,
575512.890000,trial_start,57,Left,
575514.953000,trial_end,57,Left,
575515.156000,trial_accept,57,Left,
575516.812000,trial_start,58,Left,
575518.812000,trial_end,58,Left,
575520.062000,trial_reject,58,Left,repeat requested
575521.640000,trial_start,58,Left,
575523.718000,trial_end,58,Left,
575524.671000,trial_accept,58,Left,
575529.453000,trial_start,59,Left,
575531.484000,trial_end,59,Left,
575531.937000,trial_accept,59,Left,
575533.937000,trial_start,60,Left,
575536.031000,trial_end,60,Left,
575536.640000,trial_accept,60,Left,
575563.921000,trial_start,61,Bye-Bye,
575565.921000,trial_end,61,Bye-Bye,
575566.593000,trial_accept,61,Bye-Bye,
575567.453000,trial_start,62,Bye-Bye,
575569.546000,trial_end,62,Bye-Bye,
575570.093000,trial_accept,62,Bye-Bye,
575570.890000,trial_start,63,Bye-Bye,
575572.921000,trial_end,63,Bye-Bye,
575573.312000,trial_accept,63,Bye-Bye,
575573.906000,trial_start,64,Bye-Bye,
575575.953000,trial_end,64,Bye-Bye,
575577.375000,trial_accept,64,Bye-Bye,
575578.468000,trial_start,65,Bye-Bye,
575580.578000,trial_end,65,Bye-Bye,
575581.062000,trial_accept,65,Bye-Bye,
575582.062000,trial_start,66,Bye-Bye,
575584.156000,trial_end,66,Bye-Bye,
575584.671000,trial_accept,66,Bye-Bye,
575585.562000,trial_start,67,Bye-Bye,
575587.640000,trial_end,67,Bye-Bye,
575587.859000,trial_accept,67,Bye-Bye,
575588.843000,trial_start,68,Bye-Bye,
575590.843000,trial_end,68,Bye-Bye,
575591.281000,trial_accept,68,Bye-Bye,
575592.187000,trial_start,69,Bye-Bye,
575594.187000,trial_end,69,Bye-Bye,
575594.531000,trial_accept,69,Bye-Bye,
575595.421000,trial_start,70,Bye-Bye,
575597.500000,trial_end,70,Bye-Bye,
575597.640000,trial_accept,70,Bye-Bye,
575622.359000,trial_start,71,One-Arm Boxing,
575624.453000,trial_end,71,One-Arm Boxing,
575626.906000,trial_reject,71,One-Arm Boxing,repeat requested
575628.296000,trial_start,71,One-Arm Boxing,
575630.296000,trial_end,71,One-Arm Boxing,
575631.250000,trial_accept,71,One-Arm Boxing,
575632.250000,trial_start,72,One-Arm Boxing,
575634.343000,trial_end,72,One-Arm Boxing,
575634.906000,trial_accept,72,One-Arm Boxing,
575635.921000,trial_start,73,One-Arm Boxing,
575638.015000,trial_end,73,One-Arm Boxing,
575638.281000,trial_accept,73,One-Arm Boxing,
575639.062000,trial_start,74,One-Arm Boxing,
575641.140000,trial_end,74,One-Arm Boxing,
575641.468000,trial_accept,74,One-Arm Boxing,
575642.375000,trial_start,75,One-Arm Boxing,
575644.453000,trial_end,75,One-Arm Boxing,
575644.734000,trial_accept,75,One-Arm Boxing,
575645.656000,trial_start,76,One-Arm Boxing,
575647.734000,trial_end,76,One-Arm Boxing,
575648.109000,trial_accept,76,One-Arm Boxing,
575648.640000,trial_start,77,One-Arm Boxing,
575650.734000,trial_end,77,One-Arm Boxing,
575651.093000,trial_accept,77,One-Arm Boxing,
575651.703000,trial_start,78,One-Arm Boxing,
575653.765000,trial_end,78,One-Arm Boxing,
575654.109000,trial_accept,78,One-Arm Boxing,
575654.875000,trial_start,79,One-Arm Boxing,
575656.968000,trial_end,79,One-Arm Boxing,
575657.281000,trial_accept,79,One-Arm Boxing,
575658.078000,trial_start,80,One-Arm Boxing,
575660.156000,trial_end,80,One-Arm Boxing,
575661.046000,trial_accept,80,One-Arm Boxing,
575666.921000,trial_start,81,Clapping,
575669.015000,trial_end,81,Clapping,
575669.453000,trial_accept,81,Clapping,
575670.453000,trial_start,82,Clapping,
575672.546000,trial_end,82,Clapping,
575673.187000,trial_accept,82,Clapping,
575673.968000,trial_start,83,Clapping,
575676.062000,trial_end,83,Clapping,
575676.531000,trial_accept,83,Clapping,
575677.296000,trial_start,84,Clapping,
575679.375000,trial_end,84,Clapping,
575679.781000,trial_accept,84,Clapping,
575680.593000,trial_start,85,Clapping,
575682.687000,trial_end,85,Clapping,
575682.968000,trial_accept,85,Clapping,
575683.781000,trial_start,86,Clapping,
575685.875000,trial_end,86,Clapping,
575686.328000,trial_accept,86,Clapping,
575687.250000,trial_start,87,Clapping,
575689.343000,trial_end,87,Clapping,
575689.671000,trial_accept,87,Clapping,
575690.640000,trial_start,88,Clapping,
575692.718000,trial_end,88,Clapping,
575693.062000,trial_accept,88,Clapping,
575694.062000,trial_start,89,Clapping,
575696.140000,trial_end,89,Clapping,
575696.531000,trial_accept,89,Clapping,
575697.390000,trial_start,90,Clapping,
575699.406000,trial_end,90,Clapping,
575700.359000,trial_accept,90,Clapping,
575712.921000,trial_start,91,Two-Arm Boxing,
575715.015000,trial_end,91,Two-Arm Boxing,
575715.937000,trial_accept,91,Two-Arm Boxing,
575717.750000,trial_start,92,Two-Arm Boxing,
575719.796000,trial_end,92,Two-Arm Boxing,
575720.359000,trial_accept,92,Two-Arm Boxing,
575722.265000,trial_start,93,Two-Arm Boxing,
575724.328000,trial_end,93,Two-Arm Boxing,
575724.796000,trial_accept,93,Two-Arm Boxing,
575726.687000,trial_start,94,Two-Arm Boxing,
575728.765000,trial_end,94,Two-Arm Boxing,
575729.703000,trial_accept,94,Two-Arm Boxing,
575731.250000,trial_start,95,Two-Arm Boxing,
575733.328000,trial_end,95,Two-Arm Boxing,
575734.171000,trial_accept,95,Two-Arm Boxing,
575735.796000,trial_start,96,Two-Arm Boxing,
575737.828000,trial_end,96,Two-Arm Boxing,
575738.375000,trial_accept,96,Two-Arm Boxing,
575740.000000,trial_start,97,Two-Arm Boxing,
575742.062000,trial_end,97,Two-Arm Boxing,
575744.250000,trial_accept,97,Two-Arm Boxing,
575745.484000,trial_start,98,Two-Arm Boxing,
575747.531000,trial_end,98,Two-Arm Boxing,
575748.343000,trial_accept,98,Two-Arm Boxing,
575749.625000,trial_start,99,Two-Arm Boxing,
575751.687000,trial_end,99,Two-Arm Boxing,
575752.500000,trial_accept,99,Two-Arm Boxing,
575754.125000,trial_start,100,Two-Arm Boxing,
575756.203000,trial_end,100,Two-Arm Boxing,
575757.453000,trial_accept,100,Two-Arm Boxing,
575776.265000,trial_start,101,T-Arm,
575778.343000,trial_end,101,T-Arm,
575779.062000,trial_accept,101,T-Arm,
575780.812000,trial_start,102,T-Arm,
575782.906000,trial_end,102,T-Arm,
575783.171000,trial_accept,102,T-Arm,
575785.125000,trial_start,103,T-Arm,
575787.187000,trial_end,103,T-Arm,
575787.656000,trial_accept,103,T-Arm,
575789.625000,trial_start,104,T-Arm,
575791.703000,trial_end,104,T-Arm,
575791.984000,trial_accept,104,T-Arm,
575793.921000,trial_start,105,T-Arm,
575795.921000,trial_end,105,T-Arm,
575796.218000,trial_accept,105,T-Arm,
575798.109000,trial_start,106,T-Arm,
575800.203000,trial_end,106,T-Arm,
575800.562000,trial_accept,106,T-Arm,
575802.359000,trial_start,107,T-Arm,
575804.437000,trial_end,107,T-Arm,
575804.718000,trial_accept,107,T-Arm,
575806.562000,trial_start,108,T-Arm,
575808.625000,trial_end,108,T-Arm,
575808.875000,trial_accept,108,T-Arm,
575810.828000,trial_start,109,T-Arm,
575812.890000,trial_end,109,T-Arm,
575813.484000,trial_accept,109,T-Arm,
575815.156000,trial_start,110,T-Arm,
575817.234000,trial_end,110,T-Arm,
575818.234000,trial_accept,110,T-Arm,
575840.656000,trial_start,111,Raise Arms,
575842.718000,trial_end,111,Raise Arms,
575843.093000,trial_accept,111,Raise Arms,
575844.875000,trial_start,112,Raise Arms,
575846.921000,trial_end,112,Raise Arms,
575847.265000,trial_accept,112,Raise Arms,
575849.375000,trial_start,113,Raise Arms,
575851.468000,trial_end,113,Raise Arms,
575851.718000,trial_accept,113,Raise Arms,
575853.562000,trial_start,114,Raise Arms,
575855.656000,trial_end,114,Raise Arms,
575855.812000,trial_accept,114,Raise Arms,
575857.687000,trial_start,115,Raise Arms,
575859.765000,trial_end,115,Raise Arms,
575860.062000,trial_accept,115,Raise Arms,
575862.281000,trial_start,116,Raise Arms,
575864.281000,trial_end,116,Raise Arms,
575864.656000,trial_accept,116,Raise Arms,
575866.671000,trial_start,117,Raise Arms,
575868.765000,trial_end,117,Raise Arms,
575869.031000,trial_accept,117,Raise Arms,
575871.203000,trial_start,118,Raise Arms,
575873.265000,trial_end,118,Raise Arms,
575873.609000,trial_accept,118,Raise Arms,
575875.515000,trial_start,119,Raise Arms,
575877.625000,trial_end,119,Raise Arms,
575878.062000,trial_accept,119,Raise Arms,
575879.968000,trial_start,120,Raise Arms,
575882.062000,trial_end,120,Raise Arms,
575883.312000,trial_accept,120,Raise Arms,
575909.062000,trial_start,121,Soli,
575911.109000,trial_end,121,Soli,
575911.578000,trial_accept,121,Soli,
575912.468000,trial_start,122,Soli,
575914.562000,trial_end,122,Soli,
575914.890000,trial_accept,122,Soli,
575915.890000,trial_start,123,Soli,
575917.968000,trial_end,123,Soli,
575918.390000,trial_accept,123,Soli,
575919.265000,trial_start,124,Soli,
575921.343000,trial_end,124,Soli,
575921.828000,trial_accept,124,Soli,
575922.750000,trial_start,125,Soli,
575924.843000,trial_end,125,Soli,
575925.203000,trial_accept,125,Soli,
575926.109000,trial_start,126,Soli,
575928.109000,trial_end,126,Soli,
575928.562000,trial_accept,126,Soli,
575929.546000,trial_start,127,Soli,
575931.593000,trial_end,127,Soli,
575931.968000,trial_accept,127,Soli,
575932.812000,trial_start,128,Soli,
575934.906000,trial_end,128,Soli,
575935.171000,trial_accept,128,Soli,
575936.171000,trial_start,129,Soli,
575938.265000,trial_end,129,Soli,
575938.625000,trial_accept,129,Soli,
575939.609000,trial_start,130,Soli,
575941.671000,trial_end,130,Soli,
575942.015000,trial_accept,130,Soli,
575960.578000,trial_start,131,Making Fist and Open,
575962.671000,trial_end,131,Making Fist and Open,
575964.156000,trial_accept,131,Making Fist and Open,
575968.312000,trial_start,132,Making Fist and Open,
575970.406000,trial_end,132,Making Fist and Open,
575970.812000,trial_accept,132,Making Fist and Open,
575971.750000,trial_start,133,Making Fist and Open,
575973.750000,trial_end,133,Making Fist and Open,
575974.234000,trial_accept,133,Making Fist and Open,
575975.015000,trial_start,134,Making Fist and Open,
575977.062000,trial_end,134,Making Fist and Open,
575977.437000,trial_accept,134,Making Fist and Open,
575978.328000,trial_start,135,Making Fist and Open,
575980.406000,trial_end,135,Making Fist and Open,
575980.921000,trial_accept,135,Making Fist and Open,
575981.953000,trial_start,136,Making Fist and Open,
575984.031000,trial_end,136,Making Fist and Open,
575984.515000,trial_accept,136,Making Fist and Open,
575985.406000,trial_start,137,Making Fist and Open,
575987.468000,trial_end,137,Making Fist and Open,
575987.828000,trial_accept,137,Making Fist and Open,
575988.843000,trial_start,138,Making Fist and Open,
575990.921000,trial_end,138,Making Fist and Open,
575991.218000,trial_accept,138,Making Fist and Open,
575992.062000,trial_start,139,Making Fist and Open,
575994.140000,trial_end,139,Making Fist and Open,
575994.453000,trial_accept,139,Making Fist and Open,
575995.406000,trial_start,140,Making Fist and Open,
575997.468000,trial_end,140,Making Fist and Open,
575998.312000,trial_accept,140,Making Fist and Open,
576014.968000,trial_start,141,Palm Up-Down,
576016.984000,trial_end,141,Palm Up-Down,
576018.500000,trial_accept,141,Palm Up-Down,
576019.984000,trial_start,142,Palm Up-Down,
576022.000000,trial_end,142,Palm Up-Down,
576022.375000,trial_accept,142,Palm Up-Down,
576023.421000,trial_start,143,Palm Up-Down,
576025.500000,trial_end,143,Palm Up-Down,
576026.125000,trial_accept,143,Palm Up-Down,
576027.406000,trial_start,144,Palm Up-Down,
576029.484000,trial_end,144,Palm Up-Down,
576030.078000,trial_accept,144,Palm Up-Down,
576030.859000,trial_start,145,Palm Up-Down,
576032.921000,trial_end,145,Palm Up-Down,
576033.343000,trial_accept,145,Palm Up-Down,
576034.218000,trial_start,146,Palm Up-Down,
576036.265000,trial_end,146,Palm Up-Down,
576036.656000,trial_accept,146,Palm Up-Down,
576037.515000,trial_start,147,Palm Up-Down,
576039.625000,trial_end,147,Palm Up-Down,
576039.984000,trial_accept,147,Palm Up-Down,
576040.906000,trial_start,148,Palm Up-Down,
576042.984000,trial_end,148,Palm Up-Down,
576043.562000,trial_accept,148,Palm Up-Down,
576044.484000,trial_start,149,Palm Up-Down,
576046.546000,trial_end,149,Palm Up-Down,
576047.078000,trial_accept,149,Palm Up-Down,
576052.718000,trial_start,150,Palm Up-Down,
576054.781000,trial_end,150,Palm Up-Down,
576056.187000,trial_accept,150,Palm Up-Down,
