t_monotonic,ax,ay,az,gx,gy,gz
575185.906000,0.169,-0.719,0.569,8.55,-16.33,-11.87
575185.953000,0.141,-0.768,0.611,2.35,-13.98,-4.55
575186.000000,0.168,-0.772,0.603,19.71,-29.24,-3.2
575186.046000,0.18,-0.772,0.589,2.62,-22.22,-2.72
575186.093000,0.18,-0.77,0.639,-3.08,-15.87,-7.87
575186.140000,0.189,-0.791,0.674,-4.3,-12.02,-3.91
575186.187000,0.196,-0.821,0.737,4.43,-3.6,-6.62
575186.234000,0.195,-0.828,0.749,-9.06,-11.47,-14.71
575186.281000,0.215,-0.831,0.726,-13.55,-21.3,-18.74
575186.328000,0.268,-0.785,0.656,-31.53,-37.6,-31.77
575186.375000,0.34,-0.806,0.642,-48.68,-43.0,-32.11
575186.421000,0.375,-0.755,0.629,-33.54,-38.09,-33.23
575186.468000,0.417,-0.695,0.549,-14.22,-54.23,-34.39
575186.515000,0.528,-0.542,0.337,21.79,-63.45,-31.89
575186.562000,0.535,-0.415,0.185,40.31,-37.63,-10.77
575186.609000,0.42,-0.546,0.265,39.98,45.01,26.49
575186.656000,0.221,-0.621,0.788,20.63,58.84,19.87
575186.703000,0.132,-0.338,0.6,-13.0,-115.85,1.31
575186.750000,0.162,-0.625,0.39,-47.61,-59.76,122.35
575186.796000,0.226,-1.051,0.071,-139.13,-65.74,115.48
575186.843000,0.383,-1.444,-0.271,-152.17,-55.76,57.31
575186.890000,0.419,-1.286,-0.373,-35.13,-37.51,33.85
575186.937000,0.457,-1.224,-0.363,23.16,12.54,22.64
575186.984000,0.39,-1.086,-0.11,42.33,73.58,15.23
575187.031000,0.317,-1.123,0.071,44.1,100.77,9.58
575187.078000,0.224,-1.076,0.234,54.87,100.65,-21.58
575187.125000,0.226,-0.998,0.331,38.0,82.86,-49.23
575187.171000,0.247,-0.894,0.361,14.44,61.71,-74.68
575187.218000,0.261,-0.808,0.43,4.52,61.62,-78.95
575187.265000,0.28,-0.69,0.502,5.07,44.8,-57.19
575187.312000,0.278,-0.638,0.518,1.13,18.31,-32.17
575187.359000,0.301,-0.647,0.45,-4.36,-3.05,-16.45
575187.406000,0.308,-0.681,0.442,-7.2,-4.12,2.26
575187.453000,0.261,-0.706,0.459,18.89,12.82,18.49
575187.500000,0.215,-0.775,0.483,12.15,24.93,34.7
575187.546000,0.219,-0.927,0.522,1.56,23.47,42.88
575187.593000,0.234,-0.927,0.487,8.94,14.37,34.85
575187.640000,0.198,-0.8,0.512,6.65,23.29,38.88
575187.687000,0.227,-0.88,0.463,-7.2,-6.71,41.26
575187.734000,0.175,-0.785,0.464,-10.53,15.35,39.49
575187.781000,0.12,-0.913,0.472,-15.69,11.54,54.08
575187.828000,0.143,-1.097,0.418,0.82,1.68,43.52
575187.875000,0.172,-1.131,0.307,-14.65,-0.27,21.82
575187.921000,0.158,-1.189,0.292,-7.11,15.5,3.14
575187.968000,0.138,-1.123,0.318,-3.45,22.1,-15.66
575188.015000,0.13,-0.999,0.362,-9.49,23.1,-35.4
575188.062000,0.074,-0.792,0.514,-13.09,25.79,-35.07
575188.109000,0.02,-0.728,0.62,1.25,20.54,-15.32
575188.156000,-0.016,-0.665,0.665,23.1,-3.08,7.57
575188.203000,-0.046,-0.643,0.681,50.51,-23.68,37.17
575188.250000,-0.065,-0.629,0.641,69.95,-42.09,81.12
575188.296000,0.03,-0.634,0.533,82.67,-76.94,92.75
575188.343000,-0.092,-0.615,0.55,205.6,-93.78,167.27
575188.390000,-0.101,-0.662,0.43,369.4,37.54,246.96
575188.437000,-0.219,-0.594,0.55,244.7,107.79,174.2
575188.484000,-0.588,-0.567,1.069,-36.87,101.23,25.3
575188.531000,-0.661,-0.482,0.948,-10.5,48.28,50.05
575188.578000,-0.597,-0.67,0.891,5.49,52.83,50.33
575188.625000,-0.577,-0.613,0.898,-54.38,8.58,-3.36
575188.671000,-0.514,-0.558,0.86,4.79,24.51,18.98
575188.734000,-0.536,-0.559,0.872,-10.32,4.94,-2.53
575188.781000,-0.507,-0.506,0.884,-3.27,-5.4,-13.82
575188.828000,-0.484,-0.441,0.822,-3.72,-26.76,-40.04
575188.875000,-0.448,-0.354,0.782,-31.16,-19.93,-52.31
575188.921000,-0.421,-0.332,0.741,-98.73,-57.16,-57.65
575188.968000,-0.429,-0.42,0.868,-140.93,-27.07,-34.64
575189.015000,-0.386,-0.556,0.867,-133.52,-61.22,-23.47
575189.062000,-0.273,-0.771,0.778,-152.71,-72.63,-21.0
575189.109000,-0.213,-0.857,0.735,-101.96,-74.71,-8.51
575189.156000,-0.095,-0.846,0.543,7.23,-69.46,7.02
575189.203000,-0.049,-0.798,0.419,21.24,-43.76,12.82
575189.250000,-0.203,-0.952,0.666,2.38,-26.7,7.29
575189.312000,-0.308,-1.02,0.782,-53.29,-151.04,-41.05
575189.359000,0.005,-0.798,0.376,-36.84,-139.68,-38.79
575189.406000,0.181,-0.619,0.139,-14.98,-79.07,-20.6
575189.453000,0.275,-0.625,0.063,21.49,18.74,-6.07
575189.500000,0.056,-0.673,0.295,108.4,130.25,37.87
575189.546000,-0.142,-0.743,0.564,139.38,187.84,51.3
575189.593000,-0.394,-0.624,0.951,99.15,140.72,38.45
575189.640000,-0.436,-0.575,0.905,-2.35,26.15,13.06
575189.687000,-0.304,-0.6,0.801,-15.14,-13.06,19.93
575189.734000,-0.201,-0.666,0.673,-22.43,-17.0,26.55
575189.781000,-0.161,-0.745,0.695,-38.67,-0.64,3.11
575189.828000,-0.227,-0.753,0.735,-48.71,10.9,-2.56
575189.875000,-0.267,-0.775,0.8,2.08,15.53,18.59
575189.921000,-0.265,-0.729,0.708,5.89,-4.85,14.16
575189.968000,-0.265,-0.756,0.689,-6.01,0.92,11.75
575190.015000,-0.271,-0.78,0.696,6.87,-3.14,15.05
575190.062000,-0.296,-0.785,0.669,-0.21,-7.84,6.68
575190.109000,-0.294,-0.753,0.659,-9.52,-14.28,-6.04
575190.156000,-0.266,-0.767,0.61,-15.78,-16.39,-6.32
575190.203000,-0.247,-0.773,0.604,-20.63,-12.54,-12.05
575190.250000,-0.23,-0.786,0.605,-7.57,-8.12,-7.2
575190.296000,-0.207,-0.775,0.587,-1.16,1.22,-12.21
575190.343000,-0.218,-0.728,0.636,-0.46,6.53,-15.2
575190.390000,-0.218,-0.679,0.622,-3.42,7.93,-12.27
575190.437000,-0.251,-0.681,0.682,-3.54,14.98,-0.43
575190.484000,-0.259,-0.678,0.694,3.27,8.39,9.64
575190.531000,-0.25,-0.733,0.669,1.22,6.62,16.6
575190.578000,-0.249,-0.773,0.673,-2.29,3.45,13.76
575190.625000,-0.25,-0.805,0.647,0.4,-2.32,10.56
575190.671000,-0.254,-0.812,0.635,-1.77,-5.65,5.71
575190.718000,-0.24,-0.813,0.593,-3.45,-9.03,0.27
575190.765000,-0.222,-0.766,0.565,-4.79,0.92,-6.1
575190.812000,-0.246,-0.742,0.608,4.39,8.55,-2.04
575190.875000,-0.291,-0.746,0.668,1.98,11.08,0.52
575190.921000,-0.29,-0.751,0.679,-0.43,4.55,-2.29
575190.968000,-0.272,-0.768,0.638,-2.99,2.5,-2.08
575191.015000,-0.26,-0.781,0.635,3.63,3.6,-2.04
575191.062000,-0.256,-0.787,0.606,-0.76,5.07,-3.88
575191.109000,-0.247,-0.786,0.598,1.13,4.91,-5.68
575191.156000,-0.254,-0.794,0.612,0.12,9.86,-9.64
575191.203000,-0.268,-0.774,0.632,-2.29,7.51,-11.96
575191.250000,-0.242,-0.807,0.622,3.23,5.13,-12.05
575191.296000,-0.231,-0.783,0.595,1.19,4.33,-18.62
575191.343000,-0.23,-0.748,0.613,6.2,8.7,-17.91
575191.390000,-0.251,-0.71,0.645,3.94,9.92,-14.5
575191.437000,-0.25,-0.678,0.648,1.5,5.28,-12.51
575191.484000,-0.252,-0.622,0.651,-6.74,0.55,2.01
575191.531000,-0.251,-0.623,0.632,-10.13,-3.75,15.44
575191.578000,-0.283,-0.686,0.633,-13.52,-6.29,33.66
575191.625000,-0.304,-0.95,0.815,50.97,-10.77,26.22
575191.671000,-0.268,-0.813,0.645,54.05,-30.21,26.4
575191.718000,-0.232,-0.765,0.612,7.84,-13.79,2.14
575191.765000,-0.23,-0.707,0.614,-13.67,-6.41,0.4
575191.812000,-0.269,-0.723,0.66,1.28,-0.52,13.31
575191.859000,-0.262,-0.785,0.649,-6.74,-1.68,9.4
575191.906000,-0.271,-0.768,0.681,-9.89,-0.09,-0.82
575191.953000,-0.275,-0.753,0.668,-4.82,-2.04,0.15
575192.000000,-0.287,-0.749,0.684,-1.74,-3.63,-5.46
575192.046000,-0.262,-0.763,0.651,10.8,-4.12,-4.67
575192.093000,-0.24,-0.733,0.648,9.86,-5.28,-12.3
575192.140000,-0.217,-0.702,0.64,9.13,-1.77,-11.6
575192.187000,-0.222,-0.668,0.649,2.84,-0.34,-9.4
575192.234000,-0.234,-0.701,0.673,-1.74,6.81,-2.14
575192.281000,-0.279,-0.709,0.744,-2.35,5.01,-2.84
575192.328000,-0.277,-0.727,0.74,2.59,-3.6,1.59
575192.375000,-0.262,-0.712,0.707,2.29,-7.39,-1.77
575192.421000,-0.228,-0.673,0.65,0.46,-10.59,-1.34
575192.468000,-0.216,-0.651,0.624,-0.98,-2.9,5.13
575192.515000,-0.227,-0.716,0.675,3.75,4.46,11.66
575192.562000,-0.236,-0.742,0.703,2.53,0.95,5.37
575192.609000,-0.222,-0.736,0.693,-0.27,2.99,1.37
575192.656000,-0.238,-0.738,0.693,6.38,4.06,-0.09
575192.703000,-0.262,-0.761,0.72,1.01,6.71,-1.53
575192.750000,-0.273,-0.735,0.732,5.04,-0.89,-7.17
575192.796000,-0.236,-0.707,0.693,-3.39,-5.46,-9.16
575192.843000,-0.223,-0.713,0.7,-2.17,0.15,-9.77
575192.890000,-0.204,-0.703,0.717,-6.44,1.19,-6.13
575192.937000,-0.177,-0.669,0.629,-7.05,14.01,3.3
575192.984000,-0.226,-0.681,0.678,0.43,9.06,-1.34
575193.031000,-0.232,-0.685,0.632,1.92,3.97,1.37
575193.078000,-0.262,-0.732,0.678,7.02,5.58,3.27
575193.125000,-0.285,-0.739,0.691,12.3,-0.49,6.81
575193.171000,-0.259,-0.71,0.677,32.62,-2.75,11.11
575193.218000,-0.251,-0.684,0.674,44.01,-5.01,17.24
575193.265000,-0.235,-0.673,0.682,55.18,-0.79,15.35
575193.312000,-0.267,-0.641,0.741,37.97,14.31,7.29
575193.359000,-0.288,-0.596,0.79,28.47,6.29,0.43
575193.406000,-0.306,-0.577,0.833,27.92,3.81,4.0
575193.453000,-0.308,-0.582,0.858,24.17,1.07,-1.8
575193.500000,-0.304,-0.536,0.83,11.11,-5.07,-9.52
575193.546000,-0.282,-0.541,0.816,4.06,-3.45,-6.13
575193.593000,-0.267,-0.548,0.776,-9.95,0.79,-6.29
575193.640000,-0.283,-0.578,0.826,-4.12,11.41,-7.17
575193.687000,-0.274,-0.578,0.776,-3.69,6.99,-9.09
575193.734000,-0.268,-0.538,0.75,-8.36,17.21,-10.56
575193.781000,-0.305,-0.541,0.78,1.4,23.96,3.17
575193.828000,-0.324,-0.541,0.804,-2.26,18.98,6.29
575193.875000,-0.333,-0.587,0.792,2.96,15.84,0.49
575193.921000,-0.339,-0.545,0.788,3.14,11.75,-2.59
575193.968000,-0.325,-0.55,0.753,-0.12,14.5,-1.98
575194.015000,-0.333,-0.562,0.766,0.4,13.25,1.4
575194.062000,-0.362,-0.57,0.82,-0.34,15.08,1.43
575194.109000,-0.356,-0.563,0.792,3.27,-2.56,5.58
575194.156000,-0.361,-0.55,0.795,5.28,-2.81,5.65
575194.218000,-0.372,-0.555,0.837,17.82,-20.45,9.64
575194.265000,-0.347,-0.523,0.805,15.93,-25.54,9.09
575194.312000,-0.332,-0.514,0.814,10.83,-28.5,8.73
575194.359000,-0.286,-0.514,0.757,-2.2,-10.53,8.06
575194.406000,-0.302,-0.556,0.816,-7.72,0.76,4.55
575194.453000,-0.31,-0.559,0.821,-2.17,0.31,2.72
575194.500000,-0.312,-0.563,0.82,-2.78,1.71,-0.85
575194.546000,-0.305,-0.558,0.799,1.46,5.77,-5.62
575194.593000,-0.314,-0.577,0.821,-0.12,10.1,-7.54
575194.640000,-0.306,-0.581,0.793,2.78,13.06,-15.38
575194.687000,-0.302,-0.566,0.754,-4.27,18.16,-20.23
575194.734000,-0.338,-0.596,0.813,-10.74,29.94,-30.88
575194.781000,-0.356,-0.576,0.768,-9.13,32.65,-35.37
575194.828000,-0.43,-0.568,0.937,-28.84,25.03,-40.16
575194.875000,-0.347,-0.565,0.76,-18.98,-0.37,-27.99
575194.921000,-0.315,-0.594,0.789,-30.0,-12.63,-30.76
575194.968000,-0.269,-0.589,0.727,-9.09,-36.38,-17.46
575195.015000,-0.239,-0.611,0.662,0.15,-12.39,-6.35
575195.062000,-0.274,-0.63,0.725,1.62,-0.89,-9.46
575195.109000,-0.262,-0.607,0.707,2.17,-0.58,-5.19
575195.156000,-0.23,-0.67,0.71,-9.83,2.47,-0.76
575195.203000,-0.23,-0.731,0.71,-6.07,9.49,-0.09
575195.250000,-0.225,-0.789,0.739,-13.34,9.37,-8.76
575195.296000,-0.241,-0.816,0.791,-12.94,5.25,-19.93
575195.343000,-0.205,-0.772,0.762,-24.63,11.38,-31.92
575195.390000,-0.179,-0.738,0.741,-12.18,-3.11,-31.68
575195.437000,-0.169,-0.75,0.724,13.52,-20.11,-25.3
575195.484000,-0.153,-0.748,0.726,-9.37,-12.57,-35.28
575195.531000,-0.162,-0.806,0.727,-31.31,-14.44,-49.38
575195.578000,-0.112,-0.789,0.714,-39.19,-29.45,-58.41
575195.625000,-0.023,-0.769,0.623,-36.5,-18.01,-54.99
575195.671000,0.029,-0.858,0.625,-21.67,2.2,-39.86
575195.734000,0.066,-0.965,0.584,-4.06,-0.61,-56.37
575195.781000,0.062,-1.238,0.559,-86.61,22.86,-128.09
575195.828000,0.097,-1.377,0.469,-171.85,7.08,-218.6
575195.875000,0.167,-1.141,0.38,-209.91,3.51,-296.61
575195.921000,0.306,-0.726,0.31,-196.69,14.68,-316.29
575195.968000,0.428,-0.398,0.261,-123.69,-8.79,-256.08
575196.015000,0.587,-0.215,0.11,-77.91,-24.96,-196.26
575196.062000,0.761,-0.032,-0.074,-123.23,1.13,-143.31
575196.109000,0.827,-0.006,-0.142,-139.1,53.62,-94.97
575196.156000,0.826,-0.153,0.088,-152.47,75.78,-57.28
575196.203000,0.898,-0.256,0.114,-132.3,61.92,-22.61
575196.250000,0.837,-0.493,0.42,-110.93,59.82,-8.12
575196.296000,0.757,-0.558,0.672,-76.17,57.16,-30.4
575196.343000,0.849,-0.243,0.45,-62.2,26.49,-79.1
575196.390000,1.0,0.338,0.24,26.31,-17.18,-96.16
575196.437000,0.989,0.522,0.643,45.66,-70.86,-33.72
575196.484000,0.969,0.324,0.191,-17.98,-101.93,27.28
575196.531000,0.972,0.09,0.078,-45.38,-100.5,28.72
575196.578000,0.961,-0.053,-0.075,-55.42,-85.45,45.96
575196.625000,0.844,-0.159,-0.311,-55.42,-101.08,50.94
575196.687000,0.719,-0.201,-0.619,-55.27,-122.62,12.79
575196.734000,0.527,-0.193,-0.824,-24.81,-125.16,27.89
575196.781000,0.553,-0.388,-0.905,-16.3,-95.28,41.84
575196.828000,0.636,-0.337,-1.239,4.18,-73.18,17.61
575196.875000,0.642,-0.145,-0.579,27.86,19.2,-41.81
575196.937000,0.731,-0.006,-0.511,40.35,-3.75,-28.29
575196.984000,0.825,-0.06,-0.744,53.9,-12.12,-17.12
575197.031000,0.763,-0.158,-0.617,39.22,-9.25,-9.89
575197.093000,0.901,-0.145,-0.764,71.5,-23.59,-27.92
575197.140000,0.918,-0.096,-0.58,41.96,-8.94,-27.65
575197.187000,0.919,-0.032,-0.618,27.99,5.16,-30.06
575197.234000,0.91,-0.023,-0.678,26.83,9.16,-18.22
575197.296000,0.813,-0.106,-0.505,13.15,20.48,-3.85
575197.343000,0.766,-0.163,-0.485,23.93,15.69,3.51
575197.390000,0.684,-0.218,-0.395,43.73,-0.18,15.32
575197.437000,0.737,-0.254,-0.442,29.36,-17.21,-2.81
575197.484000,0.706,-0.276,-0.388,40.19,-15.32,6.62
575197.531000,0.799,-0.288,-0.404,55.27,-17.09,15.96
575197.578000,0.79,-0.295,-0.359,46.14,-2.69,20.48
575197.625000,0.815,-0.342,-0.364,39.43,-2.66,21.39
575197.671000,0.849,-0.384,-0.508,39.0,-20.75,12.94
575197.718000,0.862,-0.396,-0.622,38.09,-4.36,12.76
575197.765000,0.874,-0.396,-0.644,16.97,2.35,-5.22
575197.812000,0.912,-0.319,-0.677,2.08,6.96,-16.24
575197.859000,0.888,-0.337,-0.647,-12.24,30.95,-5.04
575197.906000,0.832,-0.314,-0.548,18.16,47.3,13.34
575197.953000,0.792,-0.308,-0.48,12.85,47.58,16.85
575198.000000,0.818,-0.356,-0.462,-10.01,53.22,7.72
575198.046000,0.813,-0.41,-0.362,-9.16,69.25,15.11
575198.093000,0.844,-0.446,-0.242,-12.54,71.87,10.13
575198.140000,0.868,-0.453,-0.227,-19.01,62.29,-10.93
575198.187000,0.792,-0.339,-0.102,-7.78,57.59,-15.11
575198.234000,0.741,-0.207,-0.017,37.08,47.0,8.24
575198.281000,0.747,-0.197,-0.013,33.72,42.15,30.24
575198.328000,0.748,-0.369,0.07,-13.52,35.89,36.41
575198.375000,0.783,-0.482,0.052,-34.42,23.87,24.87
575198.421000,0.796,-0.508,0.059,-25.36,3.78,19.17
575198.468000,0.884,-0.551,-0.052,-16.51,-10.07,14.8
575198.515000,0.905,-0.502,-0.082,-14.71,-15.47,7.72
575198.562000,0.93,-0.453,-0.154,-4.85,-20.45,1.92
575198.609000,0.978,-0.54,-0.253,-25.09,-7.02,5.8
575198.656000,1.016,-0.592,-0.327,-19.5,3.88,-7.17
575198.703000,1.004,-0.564,-0.333,-33.36,28.05,-27.19
575198.750000,0.978,-0.481,-0.329,-12.05,40.04,-36.77
575198.796000,0.888,-0.434,-0.236,-4.21,66.65,-27.77
575198.843000,0.827,-0.506,-0.084,15.63,79.47,-18.28
575198.890000,0.812,-0.513,-0.025,29.11,77.73,-27.77
575198.953000,0.792,-0.454,0.227,-20.78,77.79,-99.37
575199.000000,0.866,-0.027,0.239,-4.46,75.05,-70.28
575199.046000,0.89,0.11,0.258,29.54,68.94,-48.59
575199.093000,0.851,0.097,0.357,-28.08,67.35,-2.23
575199.140000,0.839,0.005,0.427,-33.54,64.39,16.14
575199.187000,0.815,-0.308,0.458,6.87,47.09,51.94
575199.234000,0.824,-0.4,0.495,3.72,36.13,36.35
575199.281000,0.83,-0.303,0.473,-11.35,20.69,-14.71
575199.328000,0.851,-0.245,0.512,-28.08,-8.42,-45.41
575199.375000,0.89,-0.172,0.406,-29.69,-19.99,-49.29
575199.421000,0.904,-0.034,0.375,-23.83,-28.57,-42.33
575199.484000,0.927,-0.096,0.379,-40.28,-34.64,-49.01
575199.531000,0.942,-0.04,0.296,-24.41,-25.12,-24.41
575199.578000,0.928,-0.113,0.296,-40.59,-11.51,-18.1
575199.625000,0.915,-0.124,0.323,-50.66,-15.9,-24.11
575199.671000,0.915,-0.123,0.388,-58.02,-21.27,-31.19
575199.718000,0.938,-0.138,0.468,-21.76,-50.33,-22.16
575199.765000,1.008,-0.024,0.116,18.34,-65.16,-21.79
575199.812000,0.945,0.009,0.214,40.59,-47.27,-7.6
575199.859000,0.979,0.042,0.048,61.56,-28.17,24.11
575199.906000,0.923,-0.079,0.232,-6.81,2.84,-12.73
575199.953000,0.91,-0.137,0.37,13.18,-33.42,-1.77
575200.000000,0.993,-0.067,-0.104,15.66,-90.37,-13.09
575200.046000,0.951,0.129,-0.181,24.99,-16.66,-15.99
575200.109000,0.902,0.151,-0.142,13.79,-12.82,24.93
575200.156000,0.875,0.036,-0.142,29.82,11.41,59.82
575200.203000,0.939,-0.188,0.079,12.57,2.72,57.77
575200.250000,0.915,-0.203,0.267,21.36,7.66,43.98
575200.296000,0.939,-0.262,0.204,14.4,-48.1,39.55
575200.343000,0.944,-0.245,-0.212,13.34,-87.71,21.18
575200.390000,0.924,-0.523,-0.662,26.95,-92.17,55.09
575200.437000,1.105,-0.798,-0.975,3.48,-48.4,24.29
575200.484000,1.025,-0.282,-0.852,41.75,68.21,-80.54
575200.531000,0.926,0.023,-0.183,-0.52,128.06,-47.3
575200.578000,0.912,0.149,0.055,8.0,86.43,-18.4
575200.625000,0.92,0.178,0.201,-1.71,54.14,-35.95
575200.671000,0.908,-0.163,0.085,-24.05,17.61,-22.74
575200.718000,0.913,-0.222,0.052,-15.47,41.87,-33.85
575200.765000,0.825,-0.116,0.397,-40.56,35.98,-31.77
575200.812000,0.789,-0.045,0.504,-33.72,22.0,-3.88
575200.859000,0.796,-0.074,0.692,-16.21,18.49,10.8
575200.906000,1.043,-0.25,0.425,6.68,-39.31,12.27
575200.953000,1.089,-0.146,0.225,24.57,-37.84,-4.97
575201.000000,1.049,0.004,0.204,41.11,1.65,27.16
575201.046000,0.972,-0.096,0.138,39.61,-15.99,48.37
575201.093000,0.865,-0.092,0.03,52.37,-14.4,19.81
575201.140000,0.903,-0.015,0.137,6.84,-14.04,13.79
575201.187000,0.952,-0.143,0.106,24.87,-33.69,35.89
575201.234000,0.937,-0.206,0.107,34.64,-40.1,48.83
575201.281000,0.876,-0.327,0.06,22.28,-50.29,50.05
575201.328000,0.88,-0.356,-0.038,33.05,-65.1,30.67
575201.375000,0.97,-0.237,-0.09,-3.45,-58.47,-8.0
575201.421000,1.014,-0.151,-0.093,8.85,-66.53,4.64
575201.484000,0.992,-0.266,-0.251,12.76,-105.44,27.95
575201.531000,0.847,-0.275,-0.303,7.32,-135.53,42.85
575201.578000,0.698,-0.32,-0.386,9.92,-162.27,68.0
575201.625000,0.74,-0.449,-0.611,23.26,-119.27,50.14
575201.671000,0.709,-0.445,-0.65,20.14,-70.28,51.76
575201.718000,0.756,-0.54,-0.737,10.1,4.7,27.77
575201.765000,0.731,-0.536,-0.734,-18.43,50.33,-3.85
575201.812000,0.821,-0.612,-0.775,-14.77,131.23,-27.04
575201.859000,0.743,-0.411,-0.388,-11.26,135.62,-63.2
575201.906000,0.867,-0.28,-0.356,-1.92,116.89,-24.23
575201.953000,0.879,-0.503,-0.214,-30.67,122.44,-16.69
575202.000000,0.829,-0.634,0.017,-134.8,162.6,-69.83
575202.046000,0.72,-0.716,0.538,-92.78,182.56,-119.36
575202.093000,0.647,-0.149,0.789,35.52,86.03,-146.79
575202.140000,0.858,0.448,0.479,20.33,-17.64,-105.72
575202.187000,0.994,0.671,0.364,-3.66,7.14,-41.02
575202.234000,0.898,0.554,0.665,3.88,2.62,10.35
575202.281000,0.838,0.299,0.549,-46.63,-89.3,70.89
575202.328000,0.786,0.007,0.126,-58.78,-146.0,94.49
575202.375000,0.72,-0.184,-0.383,-99.15,-147.31,58.6
575202.421000,0.77,-0.162,-0.9,-93.91,-110.51,54.14
575202.468000,0.508,-0.0,-0.618,-94.06,-128.7,7.57
575202.515000,0.284,0.057,-0.8,-113.25,-172.0,41.96
575202.562000,0.636,0.012,-1.734,-183.17,-187.96,-6.2
575202.609000,0.822,-0.022,-1.705,-123.45,-48.68,46.02
575202.656000,0.756,-0.628,-0.709,1.07,36.1,90.43
575202.703000,0.649,-0.091,-0.646,12.76,47.27,-66.74
575202.750000,0.589,0.379,-0.534,38.73,15.35,-74.71
575202.796000,0.775,0.196,-0.692,17.18,-2.56,-16.17
575202.843000,0.905,-0.034,-0.905,86.98,8.36,24.51
575202.890000,0.687,-0.2,-1.221,169.01,39.06,60.0
575202.937000,0.668,-0.337,-1.254,198.68,86.61,54.78
575202.984000,0.367,-0.325,-1.215,132.3,104.98,-29.73
575203.031000,0.543,-0.023,-0.826,161.08,130.38,-42.7
575203.078000,0.621,-0.088,-0.062,135.56,124.15,-10.47
575203.125000,0.837,0.001,0.042,107.43,120.06,-5.1
575203.171000,0.874,-0.158,0.269,67.23,125.1,6.01
575203.218000,1.038,-0.172,0.213,57.37,123.05,-18.52
575203.265000,0.961,-0.225,0.504,-8.0,122.81,-36.81
575203.312000,0.757,-0.1,0.815,42.6,103.67,-21.39
575203.359000,0.741,-0.069,0.754,13.4,32.29,-22.58
575203.406000,0.855,-0.089,0.387,-1.65,-12.27,-14.44
575203.453000,0.855,-0.183,0.304,-23.35,-4.88,-15.02
575203.515000,0.791,-0.168,0.415,-16.08,7.93,0.15
575203.562000,0.82,-0.203,0.391,-7.69,-7.93,2.66
575203.609000,0.742,-0.178,0.464,-13.09,-14.04,2.99
575203.656000,0.836,-0.263,0.457,-3.2,-30.09,23.41
575203.703000,0.953,-0.215,0.348,-13.61,-30.58,2.08
575203.750000,0.928,-0.177,0.292,-12.88,-18.46,13.89
575203.812000,1.0,-0.318,0.21,-13.79,-23.56,10.47
575203.859000,0.913,-0.377,0.269,3.39,-3.42,11.02
575203.906000,0.837,-0.302,0.387,-3.23,-7.2,-11.84
575203.953000,0.928,-0.314,0.279,17.09,-32.81,8.09
575204.000000,0.991,-0.247,0.133,22.64,-20.81,12.51
575204.046000,0.935,-0.33,0.214,33.39,-9.28,28.26
575204.093000,0.873,-0.339,0.186,59.82,-1.28,57.44
575204.140000,0.905,-0.445,0.246,65.68,-4.21,65.1
575204.187000,0.925,-0.431,0.211,60.55,3.42,41.51
575204.234000,0.856,-0.408,0.327,60.95,0.49,41.44
575204.296000,0.804,-0.418,0.383,45.08,8.21,51.36
575204.343000,0.85,-0.419,0.269,78.1,-3.23,57.22
575204.390000,0.781,-0.452,0.32,69.31,13.67,77.76
