t_monotonic,event,trial_index,gesture,note
573764.578000,trial_accept,37,Anti-clockwise,
573766.453000,trial_start,38,Anti-clockwise,
573768.453000,trial_end,38,Anti-clockwise,
573769.140000,trial_accept,38,Anti-clockwise,
573770.937000,trial_start,39,Anti-clockwise,
573773.015000,trial_end,39,Anti-clockwise,
573773.718000,trial_accept,39,Anti-clockwise,
573775.421000,trial_start,40,Anti-clockwise,
573777.500000,trial_end,40,Anti-clockwise,
573778.109000,trial_accept,40,Anti-clockwise,
573789.812000,trial_start,41,Right,
573791.890000,trial_end,41,Right,
573792.546000,trial_accept,41,Right,
573794.468000,trial_start,42,Right,
573796.468000,trial_end,42,Right,
573797.281000,trial_accept,42,Right,
573799.312000,trial_start,43,Right,
573801.390000,trial_end,43,Right,
573802.218000,trial_accept,43,Right,
573804.609000,trial_start,44,Right,
573806.687000,trial_end,44,Right,
573808.531000,trial_accept,44,Right,
573810.671000,trial_start,45,Right,
573812.671000,trial_end,45,Right,
573814.250000,trial_accept,45,Right,
573816.234000,trial_start,46,Right,
573818.312000,trial_end,46,Right,
573820.000000,trial_accept,46,Right,
573834.406000,trial_start,47,Right,
573836.468000,trial_end,47,Right,
573837.171000,trial_accept,47,Right,
573839.171000,trial_start,48,Right,
573841.187000,trial_end,48,Right,
573841.890000,trial_accept,48,Right,
573843.687000,trial_start,49,Right,
573845.765000,trial_end,49,Right,
573846.546000,trial_accept,49,Right,
573848.656000,trial_start,50,Right,
573850.718000,trial_end,50,Right,
573851.156000,trial_accept,50,Right,
573855.828000,trial_start,51,Left,
573857.906000,trial_end,51,Left,
573858.406000,trial_accept,51,Left,
573860.328000,trial_start,52,Left,
573862.375000,trial_end,52,Left,
573862.875000,trial_accept,52,Left,
573865.078000,trial_start,53,Left,
573867.140000,trial_end,53,Left,
573868.453000,trial_accept,53,Left,
573870.421000,trial_start,54,Left,
573872.500000,trial_end,54,Left,
573873.359000,trial_accept,54,Left,
573875.281000,trial_start,55,Left,
573877.375000,trial_end,55,Left,
573878.171000,trial_accept,55,Left,
573880.062000,trial_start,56,Left,
573882.156000,trial_end,56,Left,
573882.937000,trial_accept,56,Left,
573885.140000,trial_start,57,Left,
573887.218000,trial_end,57,Left,
573887.890000,trial_accept,57,Left,
573890.109000,trial_start,58,Left,
573892.187000,trial_end,58,Left,
573893.859000,trial_accept,58,Left,
573896.531000,trial_start,59,Left,
573898.562000,trial_end,59,Left,
573900.656000,trial_accept,59,Left,
573902.656000,trial_start,60,Left,
573904.656000,trial_end,60,Left,
573905.828000,trial_accept,60,Left,
573912.312000,trial_start,61,Bye-Bye,
573914.312000,trial_end,61,Bye-Bye,
573915.093000,trial_accept,61,Bye-Bye,
573915.578000,trial_start,62,Bye-Bye,
573917.656000,trial_end,62,Bye-Bye,
573918.265000,trial_accept,62,Bye-Bye,
573918.593000,trial_start,63,Bye-Bye,
573920.671000,trial_end,63,Bye-Bye,
573921.281000,trial_accept,63,Bye-Bye,
573921.718000,trial_start,64,Bye-Bye,
573923.765000,trial_end,64,Bye-Bye,
573924.343000,trial_accept,64,Bye-Bye,
573924.718000,trial_start,65,Bye-Bye,
573926.812000,trial_end,65,Bye-Bye,
573927.515000,trial_accept,65,Bye-Bye,
573928.109000,trial_start,66,Bye-Bye,
573930.203000,trial_end,66,Bye-Bye,
573930.828000,trial_accept,66,Bye-Bye,
573931.343000,trial_start,67,Bye-Bye,
573933.359000,trial_end,67,Bye-Bye,
573934.187000,trial_accept,67,Bye-Bye,
573934.625000,trial_start,68,Bye-Bye,
573936.687000,trial_end,68,Bye-Bye,
573937.265000,trial_accept,68,Bye-Bye,
573937.765000,trial_start,69,Bye-Bye,
573939.859000,trial_end,69,Bye-Bye,
573940.390000,trial_accept,69,Bye-Bye,
573940.921000,trial_start,70,Bye-Bye,
573942.937000,trial_end,70,Bye-Bye,
573943.937000,trial_accept,70,Bye-Bye,
573962.515000,trial_start,71,One-Arm Boxing,
573964.593000,trial_end,71,One-Arm Boxing,
573966.234000,trial_accept,71,One-Arm Boxing,
573968.218000,trial_start,72,One-Arm Boxing,
573970.281000,trial_end,72,One-Arm Boxing,
573971.375000,trial_accept,72,One-Arm Boxing,
573972.859000,trial_start,73,One-Arm Boxing,
573974.953000,trial_end,73,One-Arm Boxing,
573975.593000,trial_accept,73,One-Arm Boxing,
573976.984000,trial_start,74,One-Arm Boxing,
573979.062000,trial_end,74,One-Arm Boxing,
573980.031000,trial_accept,74,One-Arm Boxing,
573981.718000,trial_start,75,One-Arm Boxing,
573983.796000,trial_end,75,One-Arm Boxing,
573984.578000,trial_accept,75,One-Arm Boxing,
573986.015000,trial_start,76,One-Arm Boxing,
573988.109000,trial_end,76,One-Arm Boxing,
573988.796000,trial_accept,76,One-Arm Boxing,
573990.578000,trial_start,77,One-Arm Boxing,
573992.656000,trial_end,77,One-Arm Boxing,
573993.531000,trial_accept,77,One-Arm Boxing,
573995.281000,trial_start,78,One-Arm Boxing,
573997.359000,trial_end,78,One-Arm Boxing,
573998.015000,trial_accept,78,One-Arm Boxing,
573999.750000,trial_start,79,One-Arm Boxing,
574001.843000,trial_end,79,One-Arm Boxing,
574002.453000,trial_accept,79,One-Arm Boxing,
574004.250000,trial_start,80,One-Arm Boxing,
574006.250000,trial_end,80,One-Arm Boxing,
574007.359000,trial_accept,80,One-Arm Boxing,
574012.343000,trial_start,81,Clapping,
574014.421000,trial_end,81,Clapping,
574020.031000,trial_reject,81,Clapping,repeat requested
574021.515000,trial_start,81,Clapping,
574023.609000,trial_end,81,Clapping,
574025.421000,trial_accept,81,Clapping,
574025.953000,trial_start,82,Clapping,
574028.015000,trial_end,82,Clapping,
574029.171000,trial_accept,82,Clapping,
574029.671000,trial_start,83,Clapping,
574031.750000,trial_end,83,Clapping,
574032.671000,trial_accept,83,Clapping,
574033.125000,trial_start,84,Clapping,
574035.125000,trial_end,84,Clapping,
574036.468000,trial_accept,84,Clapping,
574037.109000,trial_start,85,Clapping,
574039.156000,trial_end,85,Clapping,
574039.812000,trial_accept,85,Clapping,
574040.218000,trial_start,86,Clapping,
574042.265000,trial_end,86,Clapping,
574043.015000,trial_accept,86,Clapping,
574043.390000,trial_start,87,Clapping,
574045.437000,trial_end,87,Clapping,
574046.078000,trial_accept,87,Clapping,
574046.671000,trial_start,88,Clapping,
574048.750000,trial_end,88,Clapping,
574050.953000,trial_reject,88,Clapping,repeat requested
574051.687000,trial_start,88,Clapping,
574053.734000,trial_end,88,Clapping,
574054.578000,trial_accept,88,Clapping,
574055.156000,trial_start,89,Clapping,
574057.250000,trial_end,89,Clapping,
574058.046000,trial_accept,89,Clapping,
574058.437000,trial_start,90,Clapping,
574060.437000,trial_end,90,Clapping,
574062.156000,trial_reject,90,Clapping,repeat requested
574062.625000,trial_start,90,Clapping,
574064.718000,trial_end,90,Clapping,
574066.078000,trial_accept,90,Clapping,
574076.062000,trial_start,91,Two-Arm Boxing,
574078.156000,trial_end,91,Two-Arm Boxing,
574082.250000,trial_accept,91,Two-Arm Boxing,
574083.781000,trial_start,92,Two-Arm Boxing,
574085.875000,trial_end,92,Two-Arm Boxing,
574087.328000,trial_accept,92,Two-Arm Boxing,
574088.390000,trial_start,93,Two-Arm Boxing,
574090.453000,trial_end,93,Two-Arm Boxing,
574103.125000,trial_reject,93,Two-Arm Boxing,repeat requested
574104.781000,trial_start,93,Two-Arm Boxing,
574106.859000,trial_end,93,Two-Arm Boxing,
574109.500000,trial_reject,93,Two-Arm Boxing,repeat requested
574111.218000,trial_start,93,Two-Arm Boxing,
574113.265000,trial_end,93,Two-Arm Boxing,
574114.640000,trial_accept,93,Two-Arm Boxing,
574116.093000,trial_start,94,Two-Arm Boxing,
574118.093000,trial_end,94,Two-Arm Boxing,
574118.640000,trial_accept,94,Two-Arm Boxing,
574120.375000,trial_start,95,Two-Arm Boxing,
574122.468000,trial_end,95,Two-Arm Boxing,
574124.000000,trial_accept,95,Two-Arm Boxing,
574125.437000,trial_start,96,Two-Arm Boxing,
574127.531000,trial_end,96,Two-Arm Boxing,
574129.281000,trial_accept,96,Two-Arm Boxing,
574131.468000,trial_start,97,Two-Arm Boxing,
574133.546000,trial_end,97,Two-Arm Boxing,
574135.187000,trial_reject,97,Two-Arm Boxing,repeat requested
574136.812000,trial_start,97,Two-Arm Boxing,
574138.906000,trial_end,97,Two-Arm Boxing,
574140.390000,trial_accept,97,Two-Arm Boxing,
574142.125000,trial_start,98,Two-Arm Boxing,
574144.218000,trial_end,98,Two-Arm Boxing,
574144.984000,trial_accept,98,Two-Arm Boxing,
574146.781000,trial_start,99,Two-Arm Boxing,
574148.843000,trial_end,99,Two-Arm Boxing,
574149.703000,trial_accept,99,Two-Arm Boxing,
574151.437000,trial_start,100,Two-Arm Boxing,
574153.437000,trial_end,100,Two-Arm Boxing,
574154.656000,trial_accept,100,Two-Arm Boxing,
574165.484000,trial_start,101,T-Arm,
574167.562000,trial_end,101,T-Arm,
574168.859000,trial_accept,101,T-Arm,
574170.625000,trial_start,102,T-Arm,
574172.718000,trial_end,102,T-Arm,
574173.843000,trial_accept,102,T-Arm,
574175.531000,trial_start,103,T-Arm,
574177.593000,trial_end,103,T-Arm,
574178.437000,trial_accept,103,T-Arm,
574179.453000,trial_start,104,T-Arm,
574181.531000,trial_end,104,T-Arm,
574182.734000,trial_reject,104,T-Arm,repeat requested
574184.281000,trial_start,104,T-Arm,
574186.281000,trial_end,104,T-Arm,
574186.828000,trial_accept,104,T-Arm,
574188.718000,trial_start,105,T-Arm,
574190.781000,trial_end,105,T-Arm,
574191.500000,trial_accept,105,T-Arm,
574193.078000,trial_start,106,T-Arm,
574195.156000,trial_end,106,T-Arm,
574196.093000,trial_accept,106,T-Arm,
574197.640000,trial_start,107,T-Arm,
574199.703000,trial_end,107,T-Arm,
574200.796000,trial_accept,107,T-Arm,
574202.500000,trial_start,108,T-Arm,
574204.593000,trial_end,108,T-Arm,
574205.671000,trial_accept,108,T-Arm,
574207.171000,trial_start,109,T-Arm,
574209.234000,trial_end,109,T-Arm,
574210.156000,trial_accept,109,T-Arm,
574211.796000,trial_start,110,T-Arm,
574213.875000,trial_end,110,T-Arm,
574215.656000,trial_accept,110,T-Arm,
574230.812000,trial_start,111,Raise Arms,
574232.890000,trial_end,111,Raise Arms,
574234.000000,trial_accept,111,Raise Arms,
574235.609000,trial_start,112,Raise Arms,
574237.687000,trial_end,112,Raise Arms,
574238.500000,trial_accept,112,Raise Arms,
574240.187000,trial_start,113,Raise Arms,
574242.265000,trial_end,113,Raise Arms,
574243.015000,trial_accept,113,Raise Arms,
574244.687000,trial_start,114,Raise Arms,
574246.687000,trial_end,114,Raise Arms,
574247.421000,trial_accept,114,Raise Arms,
574249.078000,trial_start,115,Raise Arms,
574251.171000,trial_end,115,Raise Arms,
574251.937000,trial_accept,115,Raise Arms,
574253.609000,trial_start,116,Raise Arms,
574255.703000,trial_end,116,Raise Arms,
574256.406000,trial_accept,116,Raise Arms,
574259.906000,trial_start,117,Raise Arms,
574262.000000,trial_end,117,Raise Arms,
574262.921000,trial_accept,117,Raise Arms,
574271.000000,trial_start,118,Raise Arms,
574273.046000,trial_end,118,Raise Arms,
574273.750000,trial_accept,118,Raise Arms,
574282.875000,trial_start,119,Raise Arms,
574284.968000,trial_end,119,Raise Arms,
574285.625000,trial_accept,119,Raise Arms,
574288.140000,trial_start,120,Raise Arms,
574290.203000,trial_end,120,Raise Arms,
574292.015000,trial_accept,120,Raise Arms,
574370.265000,trial_start,121,Soli,
574372.359000,trial_end,121,Soli,
574378.750000,trial_reject,121,Soli,repeat requested
574381.265000,trial_start,121,Soli,
574383.359000,trial_end,121,Soli,
574384.984000,trial_accept,121,Soli,
574386.390000,trial_start,122,Soli,
574388.484000,trial_end,122,Soli,
574389.359000,trial_accept,122,Soli,
574390.781000,trial_start,123,Soli,
574392.859000,trial_end,123,Soli,
574394.921000,trial_reject,123,Soli,repeat requested
574396.703000,trial_start,123,Soli,
574398.781000,trial_end,123,Soli,
574399.531000,trial_accept,123,Soli,
574401.031000,trial_start,124,Soli,
574403.109000,trial_end,124,Soli,
574403.703000,trial_accept,124,Soli,
574404.203000,trial_start,125,Soli,
574406.203000,trial_end,125,Soli,
574407.718000,trial_accept,125,Soli,
574408.203000,trial_start,126,Soli,
574410.203000,trial_end,126,Soli,
574410.781000,trial_accept,126,Soli,
574411.125000,trial_start,127,Soli,
574413.203000,trial_end,127,Soli,
574429.546000,trial_reject,127,Soli,repeat requested
574430.953000,trial_start,127,Soli,
574432.953000,trial_end,127,Soli,
574434.453000,trial_reject,127,Soli,repeat requested
574435.437000,trial_start,127,Soli,
574437.531000,trial_end,127,Soli,
574438.203000,trial_accept,127,Soli,
574438.671000,trial_start,128,Soli,
574440.718000,trial_end,128,Soli,
574450.531000,trial_reject,128,Soli,repeat requested
574467.531000,trial_start,128,Soli,
574469.609000,trial_end,128,Soli,
574470.953000,trial_accept,128,Soli,
574471.703000,trial_start,129,Soli,
574473.796000,trial_end,129,Soli,
574474.406000,trial_accept,129,Soli,
574474.921000,trial_start,130,Soli,
574477.015000,trial_end,130,Soli,
574477.859000,trial_accept,130,Soli,
574496.046000,trial_start,131,Making Fist and Open,
574498.109000,trial_end,131,Making Fist and Open,
574499.390000,trial_accept,131,Making Fist and Open,
574499.953000,trial_start,132,Making Fist and Open,
574501.984000,trial_end,132,Making Fist and Open,
574502.656000,trial_accept,132,Making Fist and Open,
574503.046000,trial_start,133,Making Fist and Open,
574505.093000,trial_end,133,Making Fist and Open,
574505.750000,trial_accept,133,Making Fist and Open,
574506.140000,trial_start,134,Making Fist and Open,
574508.234000,trial_end,134,Making Fist and Open,
574508.859000,trial_accept,134,Making Fist and Open,
574509.296000,trial_start,135,Making Fist and Open,
574511.390000,trial_end,135,Making Fist and Open,
574512.015000,trial_accept,135,Making Fist and Open,
574512.421000,trial_start,136,Making Fist and Open,
574514.515000,trial_end,136,Making Fist and Open,
574515.125000,trial_accept,136,Making Fist and Open,
574515.578000,trial_start,137,Making Fist and Open,
574517.640000,trial_end,137,Making Fist and Open,
574518.265000,trial_accept,137,Making Fist and Open,
574518.703000,trial_start,138,Making Fist and Open,
574520.781000,trial_end,138,Making Fist and Open,
574521.453000,trial_accept,138,Making Fist and Open,
574521.859000,trial_start,139,Making Fist and Open,
574523.968000,trial_end,139,Making Fist and Open,
574524.468000,trial_accept,139,Making Fist and Open,
574524.875000,trial_start,140,Making Fist and Open,
574526.953000,trial_end,140,Making Fist and Open,
574527.906000,trial_accept,140,Making Fist and Open,
574538.203000,trial_start,141,Palm Up-Down,
574540.265000,trial_end,141,Palm Up-Down,
574541.359000,trial_accept,141,Palm Up-Down,
574541.875000,trial_start,142,Palm Up-Down,
574543.953000,trial_end,142,Palm Up-Down,
574544.734000,trial_accept,142,Palm Up-Down,
574545.171000,trial_start,143,Palm Up-Down,
574547.250000,trial_end,143,Palm Up-Down,
574547.984000,trial_accept,143,Palm Up-Down,
574548.421000,trial_start,144,Palm Up-Down,
574550.531000,trial_end,144,Palm Up-Down,
574551.031000,trial_accept,144,Palm Up-Down,
574551.546000,trial_start,145,Palm Up-Down,
574553.640000,trial_end,145,Palm Up-Down,
574554.203000,trial_accept,145,Palm Up-Down,
574554.640000,trial_start,146,Palm Up-Down,
574556.734000,trial_end,146,Palm Up-Down,
574557.390000,trial_accept,146,Palm Up-Down,
574557.812000,trial_start,147,Palm Up-Down,
574559.890000,trial_end,147,Palm Up-Down,
574560.484000,trial_accept,147,Palm Up-Down,
574560.953000,trial_start,148,Palm Up-Down,
574563.046000,trial_end,148,Palm Up-Down,
574563.515000,trial_accept,148,Palm Up-Down,
574563.906000,trial_start,149,Palm Up-Down,
574565.906000,trial_end,149,Palm Up-Down,
574566.375000,trial_accept,149,Palm Up-Down,
574567.093000,trial_start,150,Palm Up-Down,
574569.093000,trial_end,150,Palm Up-Down,
574569.703000,trial_accept,150,Palm Up-Down,
