t_monotonic,event,trial_index,gesture,note
509891.843000,trial_accept,26,Clockwise,
509893.968000,trial_start,27,Clockwise,
509896.062000,trial_end,27,Clockwise,
509898.468000,trial_accept,27,Clockwise,
509900.484000,trial_start,28,Clockwise,
509902.500000,trial_end,28,Clockwise,
509904.703000,trial_accept,28,Clockwise,
509906.453000,trial_start,29,Clockwise,
509908.484000,trial_end,29,Clockwise,
509910.078000,trial_accept,29,Clockwise,
509911.828000,trial_start,30,Clockwise,
509913.890000,trial_end,30,Clockwise,
509915.312000,trial_accept,30,Clockwise,
509920.984000,trial_start,31,Anti-clockwise,
509923.031000,trial_end,31,Anti-clockwise,
509924.515000,trial_accept,31,Anti-clockwise,
509926.296000,trial_start,32,Anti-clockwise,
509928.375000,trial_end,32,Anti-clockwise,
509929.562000,trial_accept,32,Anti-clockwise,
509931.468000,trial_start,33,Anti-clockwise,
509933.531000,trial_end,33,Anti-clockwise,
509934.718000,trial_accept,33,Anti-clockwise,
509936.406000,trial_start,34,Anti-clockwise,
509938.484000,trial_end,34,Anti-clockwise,
509939.937000,trial_accept,34,Anti-clockwise,
509941.515000,trial_start,35,Anti-clockwise,
509943.578000,trial_end,35,Anti-clockwise,
509945.593000,trial_accept,35,Anti-clockwise,
509947.500000,trial_start,36,Anti-clockwise,
509949.609000,trial_end,36,Anti-clockwise,
509950.953000,trial_accept,36,Anti-clockwise,
509952.812000,trial_start,37,Anti-clockwise,
509954.875000,trial_end,37,Anti-clockwise,
509956.187000,trial_accept,37,Anti-clockwise,
509958.078000,trial_start,38,Anti-clockwise,
509960.171000,trial_end,38,Anti-clockwise,
509961.156000,trial_accept,38,Anti-clockwise,
509962.968000,trial_start,39,Anti-clockwise,
509965.000000,trial_end,39,Anti-clockwise,
509966.281000,trial_accept,39,Anti-clockwise,
509968.390000,trial_start,40,Anti-clockwise,
509970.437000,trial_end,40,Anti-clockwise,
509971.625000,trial_accept,40,Anti-clockwise,
509973.906000,trial_start,41,Right,
509975.984000,trial_end,41,Right,
509977.312000,trial_reject,41,Right,repeat requested
509981.640000,trial_start,41,Right,
509983.687000,trial_end,41,Right,
509984.921000,trial_accept,41,Right,
509989.515000,trial_start,42,Right,
509991.546000,trial_end,42,Right,
509992.906000,trial_accept,42,Right,
509995.015000,trial_start,43,Right,
509997.031000,trial_end,43,Right,
509998.437000,trial_accept,43,Right,
510000.484000,trial_start,44,Right,
510002.546000,trial_end,44,Right,
510003.703000,trial_accept,44,Right,
510006.109000,trial_start,45,Right,
510008.187000,trial_end,45,Right,
510009.343000,trial_accept,45,Right,
510011.828000,trial_start,46,Right,
510013.906000,trial_end,46,Right,
510014.921000,trial_accept,46,Right,
510017.156000,trial_start,47,Right,
510019.250000,trial_end,47,Right,
510020.406000,trial_accept,47,Right,
510022.671000,trial_start,48,Right,
510024.734000,trial_end,48,Right,
510025.640000,trial_accept,48,Right,
510028.468000,trial_start,49,Right,
510030.468000,trial_end,49,Right,
510031.671000,trial_accept,49,Right,
510033.843000,trial_start,50,Right,
510035.859000,trial_end,50,Right,
510038.328000,trial_reject,50,Right,repeat requested
510040.515000,trial_start,50,Right,
510042.593000,trial_end,50,Right,
510044.046000,trial_accept,50,Right,
510052.046000,trial_start,51,Left,
510054.109000,trial_end,51,Left,
510055.187000,trial_accept,51,Left,
510057.625000,trial_start,52,Left,
510059.718000,trial_end,52,Left,
510062.312000,trial_accept,52,Left,
510064.062000,trial_start,53,Left,
510066.125000,trial_end,53,Left,
510067.203000,trial_accept,53,Left,
510070.062000,trial_start,54,Left,
510072.062000,trial_end,54,Left,
510073.109000,trial_accept,54,Left,
510075.421000,trial_start,55,Left,
510077.515000,trial_end,55,Left,
510078.593000,trial_accept,55,Left,
510081.234000,trial_start,56,Left,
510083.296000,trial_end,56,Left,
510084.140000,trial_accept,56,Left,
510086.859000,trial_start,57,Left,
510088.937000,trial_end,57,Left,
510089.921000,trial_accept,57,Left,
510092.343000,trial_start,58,Left,
510094.359000,trial_end,58,Left,
510095.328000,trial_accept,58,Left,
510097.406000,trial_start,59,Left,
510099.421000,trial_end,59,Left,
510100.515000,trial_accept,59,Left,
510102.750000,trial_start,60,Left,
510104.828000,trial_end,60,Left,
510105.859000,trial_accept,60,Left,
510113.281000,trial_start,61,Bye-Bye,
510115.375000,trial_end,61,Bye-Bye,
510116.750000,trial_accept,61,Bye-Bye,
510117.984000,trial_start,62,Bye-Bye,
510120.062000,trial_end,62,Bye-Bye,
510121.109000,trial_accept,62,Bye-Bye,
510122.078000,trial_start,63,Bye-Bye,
510124.156000,trial_end,63,Bye-Bye,
510125.265000,trial_accept,63,Bye-Bye,
510126.640000,trial_start,64,Bye-Bye,
510128.671000,trial_end,64,Bye-Bye,
510129.828000,trial_accept,64,Bye-Bye,
510131.062000,trial_start,65,Bye-Bye,
510133.156000,trial_end,65,Bye-Bye,
510134.406000,trial_accept,65,Bye-Bye,
510135.390000,trial_start,66,Bye-Bye,
510137.468000,trial_end,66,Bye-Bye,
510138.531000,trial_accept,66,Bye-Bye,
510139.937000,trial_start,67,Bye-Bye,
510142.000000,trial_end,67,Bye-Bye,
510143.062000,trial_accept,67,Bye-Bye,
510143.468000,trial_start,68,Bye-Bye,
510145.531000,trial_end,68,Bye-Bye,
510147.250000,trial_accept,68,Bye-Bye,
510148.421000,trial_start,69,Bye-Bye,
510150.468000,trial_end,69,Bye-Bye,
510151.859000,trial_accept,69,Bye-Bye,
510153.062000,trial_start,70,Bye-Bye,
510155.156000,trial_end,70,Bye-Bye,
510157.281000,trial_accept,70,Bye-Bye,
510169.828000,trial_start,71,One-Arm Boxing,
510171.890000,trial_end,71,One-Arm Boxing,
510173.062000,trial_accept,71,One-Arm Boxing,
510175.187000,trial_start,72,One-Arm Boxing,
510177.234000,trial_end,72,One-Arm Boxing,
510178.328000,trial_accept,72,One-Arm Boxing,
510180.437000,trial_start,73,One-Arm Boxing,
510182.515000,trial_end,73,One-Arm Boxing,
510183.625000,trial_accept,73,One-Arm Boxing,
510185.625000,trial_start,74,One-Arm Boxing,
510187.703000,trial_end,74,One-Arm Boxing,
510188.875000,trial_accept,74,One-Arm Boxing,
510190.859000,trial_start,75,One-Arm Boxing,
510192.953000,trial_end,75,One-Arm Boxing,
510193.859000,trial_accept,75,One-Arm Boxing,
510196.187000,trial_start,76,One-Arm Boxing,
510198.281000,trial_end,76,One-Arm Boxing,
510199.203000,trial_accept,76,One-Arm Boxing,
510201.203000,trial_start,77,One-Arm Boxing,
510203.281000,trial_end,77,One-Arm Boxing,
510205.656000,trial_accept,77,One-Arm Boxing,
510210.015000,trial_start,78,One-Arm Boxing,
510212.062000,trial_end,78,One-Arm Boxing,
510213.015000,trial_accept,78,One-Arm Boxing,
510214.828000,trial_start,79,One-Arm Boxing,
510216.890000,trial_end,79,One-Arm Boxing,
510218.031000,trial_accept,79,One-Arm Boxing,
510219.828000,trial_start,80,One-Arm Boxing,
510221.859000,trial_end,80,One-Arm Boxing,
510223.234000,trial_accept,80,One-Arm Boxing,
510227.078000,trial_start,81,Clapping,
510229.125000,trial_end,81,Clapping,
510230.390000,trial_accept,81,Clapping,
510231.578000,trial_start,82,Clapping,
510233.656000,trial_end,82,Clapping,
510234.718000,trial_accept,82,Clapping,
510235.421000,trial_start,83,Clapping,
510237.468000,trial_end,83,Clapping,
510238.875000,trial_accept,83,Clapping,
510239.906000,trial_start,84,Clapping,
510241.921000,trial_end,84,Clapping,
510242.921000,trial_accept,84,Clapping,
510243.734000,trial_start,85,Clapping,
510245.796000,trial_end,85,Clapping,
510247.140000,trial_accept,85,Clapping,
510248.718000,trial_start,86,Clapping,
510250.812000,trial_end,86,Clapping,
510252.093000,trial_accept,86,Clapping,
510252.906000,trial_start,87,Clapping,
510254.984000,trial_end,87,Clapping,
510256.000000,trial_accept,87,Clapping,
510256.921000,trial_start,88,Clapping,
510258.968000,trial_end,88,Clapping,
510260.093000,trial_accept,88,Clapping,
510260.671000,trial_start,89,Clapping,
510262.718000,trial_end,89,Clapping,
510263.906000,trial_accept,89,Clapping,
510264.656000,trial_start,90,Clapping,
510266.687000,trial_end,90,Clapping,
510268.109000,trial_accept,90,Clapping,
510290.515000,trial_start,91,Two-Arm Boxing,
510292.609000,trial_end,91,Two-Arm Boxing,
510294.046000,trial_accept,91,Two-Arm Boxing,
510297.515000,trial_start,92,Two-Arm Boxing,
510299.562000,trial_end,92,Two-Arm Boxing,
510302.515000,trial_accept,92,Two-Arm Boxing,
510304.203000,trial_start,93,Two-Arm Boxing,
510306.281000,trial_end,93,Two-Arm Boxing,
510307.609000,trial_accept,93,Two-Arm Boxing,
510309.296000,trial_start,94,Two-Arm Boxing,
510311.390000,trial_end,94,Two-Arm Boxing,
510312.515000,trial_accept,94,Two-Arm Boxing,
510314.421000,trial_start,95,Two-Arm Boxing,
510316.500000,trial_end,95,Two-Arm Boxing,
510318.015000,trial_accept,95,Two-Arm Boxing,
510319.828000,trial_start,96,Two-Arm Boxing,
510321.906000,trial_end,96,Two-Arm Boxing,
510323.000000,trial_accept,96,Two-Arm Boxing,
510325.828000,trial_start,97,Two-Arm Boxing,
510327.890000,trial_end,97,Two-Arm Boxing,
510329.109000,trial_accept,97,Two-Arm Boxing,
510331.687000,trial_start,98,Two-Arm Boxing,
510333.781000,trial_end,98,Two-Arm Boxing,
510334.921000,trial_accept,98,Two-Arm Boxing,
510347.546000,trial_start,99,Two-Arm Boxing,
510349.640000,trial_end,99,Two-Arm Boxing,
510351.062000,trial_accept,99,Two-Arm Boxing,
510356.562000,trial_start,100,Two-Arm Boxing,
510358.640000,trial_end,100,Two-Arm Boxing,
510360.140000,trial_accept,100,Two-Arm Boxing,
510369.000000,trial_start,101,T-Arm,
510371.062000,trial_end,101,T-Arm,
510372.375000,trial_accept,101,T-Arm,
510387.218000,trial_start,102,T-Arm,
510389.296000,trial_end,102,T-Arm,
510390.312000,trial_accept,102,T-Arm,
510394.375000,trial_start,103,T-Arm,
510396.437000,trial_end,103,T-Arm,
510397.531000,trial_accept,103,T-Arm,
510400.000000,trial_start,104,T-Arm,
510402.046000,trial_end,104,T-Arm,
510403.234000,trial_accept,104,T-Arm,
510405.656000,trial_start,105,T-Arm,
510407.765000,trial_end,105,T-Arm,
510409.359000,trial_accept,105,T-Arm,
510411.718000,trial_start,106,T-Arm,
510413.812000,trial_end,106,T-Arm,
510414.875000,trial_accept,106,T-Arm,
510417.218000,trial_start,107,T-Arm,
510419.281000,trial_end,107,T-Arm,
510420.343000,trial_accept,107,T-Arm,
510423.109000,trial_start,108,T-Arm,
510425.187000,trial_end,108,T-Arm,
510426.859000,trial_accept,108,T-Arm,
510432.968000,trial_start,109,T-Arm,
510435.046000,trial_end,109,T-Arm,
510436.796000,trial_accept,109,T-Arm,
510439.593000,trial_start,110,T-Arm,
510441.671000,trial_end,110,T-Arm,
510442.875000,trial_accept,110,T-Arm,
510468.000000,trial_start,111,Raise Arms,
510470.093000,trial_end,111,Raise Arms,
510487.781000,trial_reject,111,Raise Arms,repeat requested
510495.875000,trial_start,111,Raise Arms,
510497.937000,trial_end,111,Raise Arms,
510501.609000,trial_accept,111,Raise Arms,
510504.312000,trial_start,112,Raise Arms,
510506.375000,trial_end,112,Raise Arms,
510511.250000,trial_accept,112,Raise Arms,
510515.187000,trial_start,113,Raise Arms,
510517.281000,trial_end,113,Raise Arms,
510519.015000,trial_accept,113,Raise Arms,
510539.343000,trial_start,114,Raise Arms,
510541.343000,trial_end,114,Raise Arms,
510543.437000,trial_accept,114,Raise Arms,
510548.203000,trial_start,115,Raise Arms,
510550.234000,trial_end,115,Raise Arms,
510552.125000,trial_accept,115,Raise Arms,
510579.156000,trial_start,116,Raise Arms,
510581.218000,trial_end,116,Raise Arms,
510582.218000,trial_accept,116,Raise Arms,
510584.000000,trial_start,117,Raise Arms,
510586.062000,trial_end,117,Raise Arms,
510587.281000,trial_accept,117,Raise Arms,
510589.187000,trial_start,118,Raise Arms,
510591.265000,trial_end,118,Raise Arms,
510592.312000,trial_accept,118,Raise Arms,
510594.953000,trial_start,119,Raise Arms,
510596.984000,trial_end,119,Raise Arms,
510598.203000,trial_accept,119,Raise Arms,
510600.765000,trial_start,120,Raise Arms,
510602.859000,trial_end,120,Raise Arms,
510604.312000,trial_accept,120,Raise Arms,
510612.390000,trial_start,121,Soli,
510614.468000,trial_end,121,Soli,
510615.937000,trial_accept,121,Soli,
510617.687000,trial_start,122,Soli,
510619.718000,trial_end,122,Soli,
510620.781000,trial_accept,122,Soli,
510621.875000,trial_start,123,Soli,
510623.953000,trial_end,123,Soli,
510625.046000,trial_accept,123,Soli,
510625.984000,trial_start,124,Soli,
510628.015000,trial_end,124,Soli,
510629.296000,trial_accept,124,Soli,
510636.546000,trial_start,125,Soli,
510638.640000,trial_end,125,Soli,
510639.078000,trial_accept,125,Soli,
510642.890000,trial_start,126,Soli,
510644.937000,trial_end,126,Soli,
510646.093000,trial_accept,126,Soli,
510646.843000,trial_start,127,Soli,
510648.906000,trial_end,127,Soli,
510650.140000,trial_accept,127,Soli,
510650.890000,trial_start,128,Soli,
510652.984000,trial_end,128,Soli,
510656.265000,trial_accept,128,Soli,
510657.531000,trial_start,129,Soli,
510659.609000,trial_end,129,Soli,
510660.703000,trial_accept,129,Soli,
510661.359000,trial_start,130,Soli,
510663.359000,trial_end,130,Soli,
510664.609000,trial_accept,130,Soli,
510669.281000,trial_start,131,Making Fist and Open,
510671.375000,trial_end,131,Making Fist and Open,
510672.687000,trial_accept,131,Making Fist and Open,
510678.468000,trial_start,132,Making Fist and Open,
510680.515000,trial_end,132,Making Fist and Open,
510681.750000,trial_accept,132,Making Fist and Open,
510682.671000,trial_start,133,Making Fist and Open,
510684.765000,trial_end,133,Making Fist and Open,
510686.156000,trial_accept,133,Making Fist and Open,
510687.125000,trial_start,134,Making Fist and Open,
510689.156000,trial_end,134,Making Fist and Open,
510690.546000,trial_accept,134,Making Fist and Open,
510691.781000,trial_start,135,Making Fist and Open,
510693.843000,trial_end,135,Making Fist and Open,
510695.140000,trial_accept,135,Making Fist and Open,
510696.078000,trial_start,136,Making Fist and Open,
510698.156000,trial_end,136,Making Fist and Open,
510699.359000,trial_accept,136,Making Fist and Open,
510700.156000,trial_start,137,Making Fist and Open,
510702.203000,trial_end,137,Making Fist and Open,
510703.453000,trial_accept,137,Making Fist and Open,
510705.250000,trial_start,138,Making Fist and Open,
510707.343000,trial_end,138,Making Fist and Open,
510708.515000,trial_accept,138,Making Fist and Open,
510709.609000,trial_start,139,Making Fist and Open,
510711.687000,trial_end,139,Making Fist and Open,
510712.671000,trial_accept,139,Making Fist and Open,
510713.781000,trial_start,140,Making Fist and Open,
510715.875000,trial_end,140,Making Fist and Open,
510716.375000,trial_accept,140,Making Fist and Open,
510723.406000,trial_start,141,Palm Up-Down,
510725.484000,trial_end,141,Palm Up-Down,
510726.328000,trial_accept,141,Palm Up-Down,
510727.375000,trial_start,142,Palm Up-Down,
510729.468000,trial_end,142,Palm Up-Down,
510730.406000,trial_accept,142,Palm Up-Down,
510731.187000,trial_start,143,Palm Up-Down,
510733.203000,trial_end,143,Palm Up-Down,
510734.031000,trial_accept,143,Palm Up-Down,
510736.359000,trial_start,144,Palm Up-Down,
510738.390000,trial_end,144,Palm Up-Down,
510739.171000,trial_accept,144,Palm Up-Down,
510739.875000,trial_start,145,Palm Up-Down,
510741.968000,trial_end,145,Palm Up-Down,
510742.703000,trial_accept,145,Palm Up-Down,
510743.328000,trial_start,146,Palm Up-Down,
510745.390000,trial_end,146,Palm Up-Down,
510746.218000,trial_accept,146,Palm Up-Down,
510746.781000,trial_start,147,Palm Up-Down,
510748.859000,trial_end,147,Palm Up-Down,
510749.750000,trial_accept,147,Palm Up-Down,
510752.546000,trial_start,148,Palm Up-Down,
510754.625000,trial_end,148,Palm Up-Down,
510755.500000,trial_accept,148,Palm Up-Down,
510756.843000,trial_start,149,Palm Up-Down,
510758.906000,trial_end,149,Palm Up-Down,
510759.796000,trial_accept,149,Palm Up-Down,
510760.937000,trial_start,150,Palm Up-Down,
510763.031000,trial_end,150,Palm Up-Down,
510764.187000,trial_accept,150,Palm Up-Down,
