t_monotonic,ax,ay,az,gx,gy,gz
592263.531000,-0.936,0.05,-0.325,1.92,-0.92,-0.24
592263.578000,-0.938,0.048,-0.326,2.53,0.0,1.25
592263.625000,-0.928,0.047,-0.338,1.5,0.18,0.24
592263.671000,-0.932,0.055,-0.333,2.69,-0.24,0.58
592263.718000,-0.94,0.047,-0.334,2.96,0.15,0.52
592263.765000,-0.94,0.047,-0.332,2.81,0.09,-0.09
592263.812000,-0.939,0.055,-0.333,3.36,0.7,0.31
592263.859000,-0.936,0.065,-0.323,5.01,1.07,2.17
592263.906000,-0.928,0.048,-0.335,5.37,0.03,1.89
592263.968000,-0.937,0.049,-0.342,7.6,0.09,2.5
592264.015000,-0.938,0.033,-0.335,5.31,0.4,1.71
592264.062000,-0.936,0.033,-0.33,5.74,-1.16,1.1
592264.109000,-0.94,0.031,-0.336,1.98,0.12,0.27
592264.156000,-0.94,0.032,-0.325,2.23,0.0,-1.1
592264.203000,-0.932,0.043,-0.333,0.98,0.06,-0.76
592264.250000,-0.932,0.044,-0.337,2.53,-0.49,0.34
592264.296000,-0.942,0.043,-0.335,2.11,0.76,0.34
592264.343000,-0.937,0.035,-0.341,-0.4,0.61,0.27
592264.390000,-0.937,0.045,-0.333,0.09,0.55,-0.7
592264.437000,-0.939,0.037,-0.339,0.52,1.04,0.18
592264.484000,-0.938,0.044,-0.331,-0.34,1.8,-1.8
592264.531000,-0.933,0.053,-0.335,-0.73,1.19,-1.89
592264.578000,-0.932,0.044,-0.334,2.17,0.64,1.19
592264.625000,-0.932,0.038,-0.336,2.23,-0.52,-0.31
592264.671000,-0.932,0.042,-0.334,4.12,-1.04,1.07
592264.734000,-0.939,0.031,-0.333,4.55,-1.22,1.8
592264.781000,-0.936,0.037,-0.33,4.7,-1.34,0.55
592264.828000,-0.941,0.047,-0.336,5.13,-1.04,1.19
592264.875000,-0.935,0.017,-0.353,-0.24,1.8,1.77
592264.937000,-0.937,0.009,-0.31,-1.68,3.94,0.79
592264.984000,-0.936,0.04,-0.321,-2.35,1.34,-2.99
592265.031000,-0.927,0.071,-0.331,3.69,-0.09,-0.92
592265.078000,-0.929,0.053,-0.34,4.94,-0.92,1.8
592265.125000,-0.926,0.043,-0.338,8.85,-3.78,3.2
592265.187000,-0.935,0.034,-0.328,7.51,-1.59,2.59
592265.234000,-0.944,0.02,-0.322,4.33,-2.53,1.98
592265.281000,-0.955,0.005,-0.326,1.37,-2.35,2.04
592265.328000,-0.961,0.004,-0.338,-2.41,0.09,-0.31
592265.375000,-0.935,0.018,-0.339,-11.84,2.66,-3.81
592265.421000,-0.932,0.043,-0.341,-13.7,2.93,-4.21
592265.468000,-0.928,0.041,-0.329,-8.85,0.55,-2.04
592265.515000,-0.943,0.055,-0.323,-7.66,2.53,-2.11
592265.562000,-0.94,0.048,-0.331,-5.4,0.76,-1.65
592265.609000,-0.931,0.045,-0.333,-4.21,0.37,-1.25
592265.656000,-0.931,0.043,-0.33,-2.29,-0.58,-0.15
592265.703000,-0.932,0.037,-0.331,-2.35,-0.64,0.0
592265.765000,-0.945,0.035,-0.315,-3.05,0.12,0.18
592265.812000,-0.943,0.04,-0.324,-2.84,-0.67,-1.25
592265.859000,-0.93,0.04,-0.324,-4.09,0.03,-1.13
592265.906000,-0.935,0.042,-0.325,-4.88,0.58,-0.79
592265.953000,-0.942,0.033,-0.324,-1.71,-0.12,-0.31
592266.000000,-0.938,0.044,-0.32,-3.27,0.73,-1.19
592266.046000,-0.934,0.052,-0.322,-1.28,1.07,-0.58
592266.093000,-0.943,0.05,-0.327,0.79,1.77,0.89
592266.140000,-0.949,0.047,-0.336,1.19,1.89,0.55
592266.187000,-0.942,0.045,-0.35,2.29,1.37,0.73
592266.234000,-0.941,0.033,-0.341,2.23,0.98,0.21
592266.281000,-0.94,0.049,-0.327,3.3,0.4,-0.15
592266.328000,-0.934,0.055,-0.324,4.85,-0.64,0.18
592266.375000,-0.926,0.043,-0.323,5.43,-0.61,1.04
592266.437000,-0.929,0.049,-0.33,6.38,-1.16,1.62
592266.484000,-0.94,0.038,-0.328,6.1,-0.61,2.17
592266.531000,-0.944,0.032,-0.335,5.04,-0.27,1.28
592266.578000,-0.941,0.04,-0.343,5.58,-0.58,1.53
592266.625000,-0.941,0.028,-0.34,3.14,0.18,1.95
592266.671000,-0.944,0.013,-0.332,0.7,0.95,0.46
592266.718000,-0.943,0.03,-0.331,-1.37,0.92,-1.25
592266.765000,-0.933,0.032,-0.327,-1.34,0.95,-0.21
592266.828000,-0.937,0.043,-0.334,-1.34,0.37,-1.04
592266.875000,-0.93,0.037,-0.329,-0.52,0.46,0.09
592266.937000,-0.936,0.033,-0.329,-0.24,0.0,-0.7
592267.000000,-0.937,0.044,-0.339,-1.16,1.13,-0.49
592267.046000,-0.94,0.035,-0.323,-1.4,0.43,-0.58
592267.093000,-0.935,0.036,-0.336,-2.26,0.82,-0.85
592267.140000,-0.93,0.035,-0.33,-0.76,0.52,-0.27
592267.187000,-0.935,0.046,-0.328,-0.82,0.67,-0.03
592267.234000,-0.94,0.041,-0.33,0.52,0.46,0.61
592267.281000,-0.938,0.043,-0.329,0.09,0.43,0.37
592267.328000,-0.936,0.032,-0.342,-0.37,0.49,0.61
592267.375000,-0.939,0.032,-0.344,0.43,0.24,0.55
592267.421000,-0.938,0.035,-0.335,-0.76,0.49,-0.06
592267.468000,-0.928,0.032,-0.33,-2.26,0.89,-0.27
592267.515000,-0.935,0.034,-0.341,-2.11,0.34,0.24
592267.562000,-0.935,0.032,-0.332,-1.53,-0.06,-0.06
592267.609000,-0.934,0.033,-0.326,-1.53,-0.09,0.06
592267.656000,-0.938,0.03,-0.324,-0.92,-0.18,0.64
592267.703000,-0.94,0.028,-0.326,-2.32,-0.03,-0.09
592267.750000,-0.935,0.035,-0.326,-2.38,-0.52,-1.19
592267.796000,-0.938,0.035,-0.333,-2.75,0.15,-0.58
592267.843000,-0.943,0.038,-0.332,-2.9,0.73,-0.55
592267.890000,-0.94,0.032,-0.338,-2.59,0.24,-0.85
592267.937000,-0.939,0.042,-0.34,-1.31,-0.7,-1.65
592267.984000,-0.936,0.042,-0.34,-3.27,0.12,-1.34
592268.031000,-0.935,0.032,-0.342,-2.47,0.46,-0.79
592268.078000,-0.943,0.031,-0.339,-1.46,0.64,-1.07
592268.125000,-0.934,0.031,-0.333,-1.19,1.71,-1.4
592268.171000,-0.934,0.038,-0.333,-0.7,1.98,-0.98
592268.218000,-0.943,0.039,-0.335,-2.72,3.42,0.15
592268.281000,-0.939,0.027,-0.336,-1.92,1.59,-2.17
592268.328000,-0.924,0.033,-0.349,-2.78,2.56,-1.98
592268.375000,-0.946,0.026,-0.334,0.21,2.59,-1.77
592268.421000,-0.933,0.023,-0.333,0.09,1.19,-3.23
592268.468000,-0.929,0.054,-0.337,1.28,1.62,-3.08
592268.515000,-0.931,0.038,-0.335,-1.86,1.31,-0.92
592268.562000,-0.935,0.033,-0.334,-1.28,2.23,-0.98
592268.609000,-0.931,0.025,-0.335,-0.98,1.01,-0.92
592268.656000,-0.934,0.03,-0.335,0.15,0.98,-1.31
592268.703000,-0.934,0.028,-0.334,-0.79,0.4,-1.16
592268.750000,-0.936,0.03,-0.34,0.85,-0.03,-1.46
592268.812000,-0.93,0.04,-0.344,-0.34,-0.73,-0.79
592268.859000,-0.92,0.053,-0.344,2.04,-0.21,1.1
592268.906000,-0.927,0.047,-0.336,-0.31,-0.58,2.26
592268.953000,-0.922,0.034,-0.347,2.53,-1.68,2.59
592269.000000,-0.905,0.03,-0.352,3.11,-2.41,1.46
592269.046000,-0.886,0.047,-0.342,6.81,-0.67,2.23
592269.093000,-0.876,0.047,-0.332,11.72,-0.18,4.91
592269.140000,-0.896,0.082,-0.315,18.4,-0.21,9.34
592269.187000,-0.901,0.094,-0.316,16.57,-3.23,14.04
592269.250000,-0.916,0.119,-0.334,17.7,-1.92,18.71
592269.296000,-0.938,0.136,-0.339,11.63,-0.85,25.91
592269.343000,-0.934,0.125,-0.333,7.08,-1.07,30.58
592269.390000,-0.92,0.11,-0.339,-2.75,0.67,30.52
592269.437000,-0.967,0.134,-0.339,-8.06,3.2,31.53
592269.500000,-1.0,0.12,-0.346,-10.93,2.75,34.0
592269.546000,-0.989,0.074,-0.306,-6.32,1.19,25.61
592269.593000,-0.963,0.121,-0.278,-3.54,-3.54,17.27
592269.640000,-0.956,0.123,-0.297,-5.34,-10.5,7.63
592269.687000,-0.926,0.135,-0.296,-8.39,-8.76,-2.53
592269.750000,-0.927,0.177,-0.298,-3.85,-9.49,-2.75
592269.796000,-0.933,0.177,-0.293,-5.07,-11.54,0.43
592269.843000,-0.937,0.188,-0.285,-4.76,-8.27,-0.24
592269.890000,-0.967,0.196,-0.292,-5.58,-5.77,-0.98
592269.953000,-0.964,0.2,-0.285,-1.86,-8.88,-1.77
592270.000000,-0.952,0.213,-0.322,-8.18,-8.36,-3.3
592270.046000,-0.949,0.202,-0.32,-9.64,-2.38,-3.51
592270.093000,-0.957,0.214,-0.317,-4.64,1.37,-3.94
592270.140000,-0.954,0.225,-0.32,-0.92,3.78,-2.75
592270.187000,-0.968,0.197,-0.28,2.44,4.88,-11.51
592270.234000,-0.965,0.241,-0.295,8.61,1.28,-7.2
592270.281000,-0.959,0.25,-0.301,1.71,7.23,0.73
592270.328000,-0.956,0.204,-0.276,-12.33,10.9,-4.43
592270.375000,-0.94,0.225,-0.289,-27.16,13.98,0.09
592270.421000,-0.949,0.146,-0.229,-32.35,9.46,-10.99
592270.468000,-0.926,0.153,-0.284,-16.63,-0.73,-9.67
592270.515000,-0.893,0.173,-0.303,-0.4,7.54,-7.39
592270.562000,-0.915,0.185,-0.297,-14.62,11.35,-14.47
592270.609000,-0.9,0.183,-0.307,-8.27,5.89,-11.2
592270.671000,-0.919,0.225,-0.304,-21.55,8.76,-9.03
592270.718000,-0.902,0.214,-0.317,-21.58,-0.7,-6.74
592270.765000,-0.856,0.208,-0.324,-45.08,13.15,-5.83
592270.812000,-0.953,0.213,-0.212,-101.93,1.28,-21.82
592270.859000,-0.933,0.132,-0.254,-18.62,-24.41,17.55
592270.906000,-0.96,0.151,-0.194,-21.73,-27.86,6.38
592270.953000,-0.938,0.124,-0.176,-3.33,-31.37,0.55
592271.000000,-0.971,0.154,-0.166,24.29,-51.88,-5.46
592271.046000,-0.924,0.119,-0.193,16.27,-27.13,-21.03
592271.093000,-0.939,0.219,-0.227,5.34,-17.09,-18.8
592271.140000,-0.933,0.185,-0.247,-11.02,-10.1,-12.94
592271.187000,-1.002,0.14,-0.098,8.45,-4.24,-15.29
592271.234000,-0.952,0.223,-0.188,-10.9,-18.25,-5.13
592271.281000,-1.009,0.123,-0.094,-18.43,-4.73,-0.7
592271.328000,-0.909,0.121,-0.171,1.77,2.9,3.48
592271.375000,-0.958,0.142,-0.126,12.05,29.24,-10.25
592271.421000,-0.959,0.161,-0.15,23.96,17.27,6.62
592271.468000,-0.973,0.108,-0.192,35.37,43.76,-5.16
592271.515000,-1.002,0.165,-0.199,32.69,26.64,6.65
592271.562000,-1.092,0.145,-0.186,-1.89,9.67,5.01
592271.609000,-1.039,0.19,-0.198,-19.04,-16.6,3.33
592271.656000,-0.926,0.284,-0.218,-33.51,-17.55,5.86
592271.703000,-0.937,0.192,-0.181,-13.0,-9.25,10.35
592271.750000,-0.859,0.146,-0.301,27.56,15.69,17.7
592271.796000,-0.941,0.223,-0.245,28.38,70.68,15.35
592271.843000,-1.024,0.154,-0.179,28.78,44.13,16.91
592271.890000,-0.996,0.141,-0.243,15.84,1.22,8.36
592271.937000,-0.955,0.14,-0.277,0.24,-5.46,-6.84
592271.984000,-0.926,0.151,-0.306,-0.89,0.15,-1.53
592272.031000,-0.948,0.127,-0.309,5.22,-3.45,-6.41
592272.078000,-0.948,0.141,-0.329,12.85,-4.49,-8.76
592272.125000,-0.93,0.151,-0.338,10.83,0.43,-10.41
592272.171000,-0.923,0.164,-0.33,7.72,2.93,-13.31
592272.218000,-0.933,0.161,-0.329,7.02,3.2,-10.8
592272.265000,-0.94,0.145,-0.319,6.2,6.84,-9.31
592272.312000,-0.929,0.15,-0.293,12.33,5.71,-10.59
592272.359000,-0.936,0.144,-0.297,14.44,2.47,-6.84
592272.406000,-0.93,0.139,-0.287,8.3,3.94,-4.03
592272.453000,-0.925,0.15,-0.264,1.53,4.46,-5.25
592272.500000,-0.919,0.159,-0.265,1.59,3.69,1.25
592272.546000,-0.953,0.12,-0.264,-8.67,-5.01,0.82
592272.593000,-0.945,0.101,-0.311,-12.51,-11.05,2.41
592272.640000,-0.948,0.075,-0.336,-14.95,-3.69,3.36
592272.687000,-0.922,0.052,-0.37,-8.0,-1.95,-0.7
592272.734000,-0.923,0.076,-0.379,-1.83,12.45,-1.95
592272.781000,-0.927,0.063,-0.349,-4.0,8.45,-6.29
592272.828000,-0.942,0.076,-0.342,-0.03,0.37,-4.52
592272.875000,-0.961,0.06,-0.31,-8.36,3.88,-8.79
592272.921000,-0.96,0.067,-0.299,-1.86,0.95,-10.38
592272.968000,-0.939,0.091,-0.306,3.48,-1.43,-10.28
592273.031000,-0.927,0.094,-0.305,0.4,3.08,-9.37
592273.078000,-0.927,0.108,-0.32,1.4,-0.82,-8.73
592273.125000,-0.951,0.097,-0.33,-7.02,-0.95,-7.54
592273.171000,-0.924,0.087,-0.357,-8.09,1.46,-8.03
592273.218000,-0.929,0.094,-0.343,-1.34,1.95,-4.36
592273.265000,-0.931,0.086,-0.335,2.53,-1.1,-0.27
592273.328000,-0.939,0.078,-0.313,4.21,-0.7,-0.43
592273.375000,-0.926,0.079,-0.319,1.34,0.03,0.18
592273.421000,-0.941,0.06,-0.308,-0.92,2.87,0.34
592273.468000,-0.952,0.057,-0.316,3.72,2.23,1.37
592273.515000,-0.941,0.051,-0.321,7.87,3.69,1.92
592273.578000,-0.94,0.055,-0.332,8.48,3.17,0.82
592273.640000,-0.939,0.035,-0.335,5.77,1.28,0.06
592273.687000,-0.938,0.071,-0.338,11.23,-2.84,-1.8
592273.734000,-0.943,0.041,-0.366,5.52,-1.92,0.79
592273.781000,-0.941,0.018,-0.336,-4.27,0.27,-0.15
592273.828000,-0.941,0.028,-0.334,-3.54,-0.12,0.95
592273.875000,-0.936,0.024,-0.31,-1.04,0.85,1.65
592273.921000,-0.924,0.028,-0.32,-2.96,0.67,-1.04
592273.968000,-0.935,0.038,-0.314,-1.31,2.44,0.37
592274.015000,-0.942,0.041,-0.324,1.13,1.16,-2.2
592274.062000,-0.93,0.062,-0.346,0.73,3.6,-2.29
592274.109000,-0.916,0.075,-0.353,-2.17,3.6,-0.4
592274.156000,-0.931,0.059,-0.35,2.2,0.06,1.37
592274.203000,-0.938,0.039,-0.331,2.14,-0.31,1.56
592274.250000,-0.924,0.044,-0.334,0.52,-0.64,-0.15
592274.296000,-0.932,0.051,-0.34,1.07,0.21,2.5
592274.343000,-0.941,0.044,-0.322,0.92,0.89,2.2
592274.390000,-0.933,0.034,-0.335,1.98,-0.46,1.65
592274.437000,-0.937,0.055,-0.335,1.56,0.61,1.01
592274.484000,-0.94,0.035,-0.343,0.95,0.18,2.41
592274.531000,-0.93,0.053,-0.343,1.07,-0.31,1.4
592274.578000,-0.937,0.053,-0.333,-0.37,-0.12,1.43
592274.625000,-0.934,0.057,-0.343,0.18,0.06,2.17
592274.671000,-0.93,0.053,-0.341,0.52,0.37,2.26
592274.718000,-0.935,0.057,-0.337,-0.09,1.37,1.8
592274.765000,-0.937,0.054,-0.34,0.03,1.89,2.72
592274.812000,-0.931,0.051,-0.345,1.07,0.82,1.5
592274.859000,-0.931,0.059,-0.341,-0.64,1.5,1.68
592274.906000,-0.923,0.04,-0.342,-1.71,1.43,0.46
592274.953000,-0.928,0.054,-0.346,-2.32,0.4,0.03
592275.000000,-0.944,0.051,-0.335,-4.03,1.37,-0.09
592275.046000,-0.934,0.06,-0.333,-1.56,0.55,-2.01
592275.093000,-0.918,0.078,-0.349,-2.5,0.95,-1.25
592275.140000,-0.927,0.063,-0.35,-3.6,1.1,-0.64
592275.187000,-0.936,0.047,-0.353,-4.49,1.04,-1.25
592275.234000,-0.946,0.051,-0.349,-4.15,1.25,-2.99
592275.281000,-0.945,0.055,-0.345,-1.56,0.12,-3.05
592275.328000,-0.934,0.055,-0.341,2.14,0.15,-2.38
592275.375000,-0.925,0.062,-0.345,-0.4,0.24,-3.33
592275.421000,-0.923,0.069,-0.354,1.92,-0.21,-2.81
592275.468000,-0.924,0.07,-0.348,0.89,1.4,-1.34
592275.515000,-0.932,0.053,-0.347,1.19,1.22,-0.31
592275.562000,-0.928,0.059,-0.34,2.08,1.62,-0.15
592275.609000,-0.931,0.057,-0.338,-0.27,1.25,-0.37
592275.656000,-0.931,0.048,-0.343,0.76,0.98,0.7
592275.703000,-0.931,0.04,-0.342,1.43,1.22,0.15
592275.750000,-0.937,0.041,-0.336,1.46,1.25,-0.67
592275.796000,-0.927,0.048,-0.345,2.38,-0.52,-0.34
592275.843000,-0.926,0.05,-0.336,0.55,0.4,-0.55
592275.890000,-0.935,0.047,-0.341,0.12,-0.34,-0.18
592275.937000,-0.939,0.042,-0.337,0.09,-0.24,-0.15
592275.984000,-0.932,0.046,-0.348,-0.06,-1.07,-1.62
592276.031000,-0.929,0.05,-0.356,0.4,-0.52,-0.43
592276.078000,-0.932,0.043,-0.353,1.19,-0.03,-0.37
592276.125000,-0.929,0.048,-0.353,0.7,0.18,-0.4
592276.171000,-0.926,0.045,-0.352,0.31,0.37,0.52
592276.218000,-0.932,0.045,-0.344,1.01,0.73,0.43
592276.265000,-0.93,0.048,-0.339,1.65,-0.24,1.13
592276.312000,-0.933,0.048,-0.338,0.73,0.31,1.04
592276.359000,-0.935,0.046,-0.338,0.85,-0.49,1.65
592276.406000,-0.941,0.045,-0.338,1.1,-0.15,1.62
592276.453000,-0.929,0.03,-0.349,1.22,-1.01,1.04
592276.500000,-0.929,0.035,-0.358,1.19,0.82,-0.03
592276.546000,-0.938,0.035,-0.352,0.82,-0.43,0.43
592276.593000,-0.932,0.04,-0.345,-0.24,0.34,-0.92
592276.640000,-0.933,0.048,-0.337,0.7,0.43,-0.18
592276.687000,-0.935,0.045,-0.337,-0.64,0.64,-0.31
592276.734000,-0.931,0.048,-0.34,0.4,0.21,0.03
592276.781000,-0.935,0.041,-0.34,0.37,0.24,0.24
592276.828000,-0.937,0.038,-0.344,0.18,0.37,0.27
592276.890000,-0.932,0.04,-0.35,0.34,0.12,0.06
592276.937000,-0.93,0.044,-0.347,0.7,-0.24,-0.37
592276.984000,-0.929,0.045,-0.342,0.76,-0.15,0.03
592277.031000,-0.932,0.046,-0.339,0.7,0.34,0.18
592277.078000,-0.933,0.042,-0.334,0.64,0.4,0.49
592277.125000,-0.933,0.038,-0.337,-0.49,0.18,0.7
592277.171000,-0.942,0.043,-0.337,0.27,0.15,0.58
592277.218000,-0.93,0.033,-0.346,-0.55,-0.49,0.31
592277.265000,-0.928,0.046,-0.347,-0.15,0.18,-0.09
592277.312000,-0.936,0.04,-0.347,0.09,-0.03,1.19
592277.359000,-0.94,0.04,-0.339,-0.06,-0.03,-0.24
592277.406000,-0.926,0.05,-0.343,-0.18,-0.18,0.21
592277.453000,-0.932,0.043,-0.336,0.18,0.64,0.67
592277.500000,-0.934,0.034,-0.337,-0.09,-0.09,0.18
592277.546000,-0.935,0.042,-0.343,0.03,0.43,-0.24
592277.593000,-0.934,0.042,-0.343,0.89,-0.18,0.37
592277.640000,-0.934,0.044,-0.338,0.49,-0.06,0.34
592277.687000,-0.933,0.044,-0.339,1.01,-0.67,0.24
592277.734000,-0.934,0.043,-0.336,0.49,-0.27,0.24
592277.781000,-0.934,0.038,-0.336,0.7,-0.31,0.7
592277.828000,-0.936,0.04,-0.336,0.27,0.03,0.43
592277.875000,-0.934,0.044,-0.337,0.49,-0.03,0.37
592277.921000,-0.934,0.04,-0.341,0.18,0.49,0.64
592277.968000,-0.942,0.044,-0.338,0.06,0.52,0.58
592278.015000,-0.93,0.038,-0.342,0.52,-0.34,0.21
592278.062000,-0.932,0.048,-0.337,2.2,-0.52,-0.21
592278.109000,-0.941,0.04,-0.333,0.92,-0.12,0.43
592278.156000,-0.934,0.047,-0.334,0.89,-0.4,-0.21
592278.203000,-0.934,0.048,-0.332,-1.28,0.37,0.61
592278.250000,-0.939,0.043,-0.331,-0.79,0.12,0.58
592278.296000,-0.933,0.046,-0.34,-0.55,0.09,0.43
592278.343000,-0.934,0.052,-0.338,0.31,0.37,0.73
592278.390000,-0.938,0.047,-0.341,1.19,-0.12,1.25
592278.437000,-0.939,0.046,-0.34,-0.03,0.46,0.58
592278.500000,-0.934,0.046,-0.343,-1.1,0.15,0.34
592278.546000,-0.932,0.042,-0.339,-1.13,1.01,0.43
592278.593000,-0.931,0.044,-0.342,-0.43,1.13,0.34
592278.640000,-0.936,0.046,-0.333,-0.46,1.71,0.27
592278.687000,-0.939,0.048,-0.33,-1.16,1.4,0.24
592278.734000,-0.94,0.05,-0.332,-0.43,0.64,-0.52
592278.781000,-0.936,0.051,-0.336,-0.95,0.7,-0.06
592278.828000,-0.926,0.048,-0.344,-0.24,0.24,-0.03
592278.875000,-0.934,0.054,-0.341,-0.12,1.22,0.24
592278.921000,-0.936,0.043,-0.341,-1.07,1.13,0.34
592278.968000,-0.927,0.04,-0.344,-0.67,1.13,-0.4
592279.015000,-0.927,0.051,-0.344,0.73,1.68,0.0
592279.062000,-0.933,0.049,-0.331,0.73,1.19,0.4
592279.109000,-0.932,0.057,-0.336,-0.31,1.1,0.0
592279.156000,-0.939,0.06,-0.328,0.76,0.4,0.43
592279.203000,-0.93,0.054,-0.334,0.12,-0.64,0.61
592279.250000,-0.93,0.063,-0.339,0.15,-0.4,0.7
592279.296000,-0.932,0.058,-0.345,-0.64,-0.55,1.83
592279.343000,-0.931,0.049,-0.349,-0.21,-0.37,1.65
592279.390000,-0.931,0.055,-0.349,-0.85,0.06,1.98
592279.437000,-0.931,0.042,-0.348,-2.14,0.98,1.95
592279.484000,-0.94,0.037,-0.346,-0.03,0.85,0.76
592279.531000,-0.936,0.048,-0.339,0.46,1.01,-0.27
