t_monotonic,ax,ay,az,gx,gy,gz
318116.468000,-0.191,-0.457,0.898,-0.31,-2.56,2.08
318116.468000,-0.192,-0.456,0.892,-0.76,-2.62,2.04
318116.484000,-0.193,-0.456,0.886,-1.4,-2.53,2.11
318116.500000,-0.193,-0.456,0.885,-1.95,-2.17,2.17
318116.500000,-0.193,-0.456,0.886,-2.17,-1.77,2.26
318116.515000,-0.196,-0.458,0.884,-2.23,-1.62,2.35
318116.531000,-0.198,-0.461,0.884,-2.23,-1.46,2.2
318116.531000,-0.198,-0.463,0.884,-1.86,-1.19,1.65
318116.546000,-0.199,-0.462,0.886,-1.37,-1.19,1.22
318116.546000,-0.201,-0.464,0.885,-0.7,-1.07,0.79
318116.562000,-0.202,-0.463,0.887,0.0,-0.85,0.34
318116.578000,-0.202,-0.463,0.887,0.76,-0.52,-0.03
318116.578000,-0.203,-0.459,0.885,1.01,-0.58,-0.18
318116.593000,-0.204,-0.454,0.884,0.82,-0.61,-0.4
318116.609000,-0.204,-0.454,0.884,0.52,-0.46,-0.46
318116.609000,-0.205,-0.454,0.885,0.15,-0.15,-0.49
318116.625000,-0.205,-0.455,0.885,-0.24,-0.03,-0.55
318116.640000,-0.204,-0.455,0.884,-0.15,0.31,-0.61
318116.640000,-0.202,-0.452,0.882,0.24,0.37,-0.67
318116.656000,-0.203,-0.449,0.882,0.55,0.61,-0.58
318116.671000,-0.202,-0.448,0.881,0.64,1.16,-0.34
318116.671000,-0.202,-0.449,0.881,0.15,1.62,0.03
318116.671000,-0.2,-0.45,0.883,-0.52,1.92,0.34
318116.687000,-0.201,-0.45,0.882,-1.43,2.29,0.7
318116.703000,-0.201,-0.455,0.885,-2.01,2.5,0.85
318116.718000,-0.201,-0.46,0.887,-2.35,2.44,0.64
318116.718000,-0.199,-0.461,0.892,-1.8,2.23,0.4
318116.734000,-0.2,-0.46,0.895,-0.95,2.08,0.0
318116.734000,-0.199,-0.458,0.889,-0.12,1.89,-0.55
318116.750000,-0.198,-0.458,0.886,0.58,1.89,-0.82
318116.765000,-0.195,-0.459,0.885,0.89,2.26,-1.01
318116.765000,-0.196,-0.459,0.885,0.98,2.62,-1.25
318116.781000,-0.198,-0.461,0.889,1.13,2.93,-1.5
318116.796000,-0.2,-0.461,0.891,1.46,3.02,-1.86
318116.796000,-0.201,-0.46,0.894,1.74,3.05,-2.04
318116.812000,-0.203,-0.456,0.892,1.8,2.78,-2.32
318116.828000,-0.202,-0.454,0.888,1.46,2.56,-2.38
318116.828000,-0.201,-0.455,0.89,1.25,2.78,-2.14
318116.843000,-0.203,-0.456,0.891,0.7,3.11,-2.14
318116.843000,-0.206,-0.455,0.894,0.12,3.27,-2.08
318116.859000,-0.205,-0.46,0.898,-0.12,2.99,-1.92
318116.875000,-0.205,-0.462,0.9,-0.12,2.69,-1.98
318116.890000,-0.205,-0.46,0.897,0.09,2.04,-2.08
318116.890000,-0.204,-0.459,0.891,0.43,1.53,-2.14
318116.890000,-0.201,-0.46,0.888,0.46,1.77,-2.17
318116.906000,-0.202,-0.462,0.888,0.12,1.98,-2.35
318116.906000,-0.204,-0.461,0.889,0.0,1.89,-2.72
318116.937000,-0.201,-0.462,0.886,0.27,1.83,-2.75
318116.937000,-0.2,-0.462,0.885,0.55,1.71,-2.84
318116.937000,-0.2,-0.464,0.886,0.73,2.04,-2.9
318116.968000,-0.2,-0.465,0.885,0.7,2.44,-2.99
318116.968000,-0.201,-0.463,0.882,0.73,2.5,-3.36
318116.968000,-0.202,-0.461,0.883,0.89,2.56,-3.63
318116.984000,-0.2,-0.462,0.885,1.22,2.69,-3.88
318116.984000,-0.201,-0.46,0.885,1.53,2.59,-4.09
318117.000000,-0.199,-0.459,0.882,1.8,2.75,-4.21
318117.031000,-0.198,-0.454,0.881,2.17,2.87,-4.15
318117.031000,-0.198,-0.45,0.882,1.89,3.23,-3.94
318117.046000,-0.203,-0.45,0.883,1.5,3.57,-3.63
318117.062000,-0.204,-0.45,0.889,0.82,3.78,-3.54
318117.062000,-0.203,-0.456,0.894,0.64,3.88,-3.05
318117.078000,-0.204,-0.457,0.901,0.85,3.57,-3.14
318117.078000,-0.203,-0.456,0.902,1.5,3.3,-3.23
318117.093000,-0.203,-0.454,0.901,2.08,2.81,-3.23
318117.109000,-0.203,-0.452,0.898,2.29,2.26,-3.23
318117.109000,-0.2,-0.452,0.898,2.35,2.11,-3.2
318117.125000,-0.197,-0.449,0.895,2.26,1.77,-3.08
318117.140000,-0.195,-0.447,0.892,1.74,1.92,-2.81
318117.140000,-0.194,-0.447,0.889,1.62,2.23,-2.62
318117.156000,-0.192,-0.447,0.887,1.53,2.17,-2.53
318117.171000,-0.192,-0.448,0.891,1.74,2.41,-2.5
318117.171000,-0.195,-0.448,0.892,2.29,2.5,-2.66
318117.187000,-0.197,-0.447,0.895,2.96,2.47,-2.75
318117.203000,-0.198,-0.443,0.896,3.6,2.26,-2.62
318117.203000,-0.2,-0.439,0.895,3.75,2.01,-2.44
318117.218000,-0.196,-0.438,0.894,3.33,1.98,-2.01
318117.218000,-0.198,-0.439,0.895,2.87,2.04,-1.59
318117.234000,-0.199,-0.437,0.896,2.35,2.23,-1.22
318117.234000,-0.201,-0.438,0.9,1.92,2.23,-0.98
318117.250000,-0.2,-0.439,0.903,2.04,1.86,-0.82
318117.265000,-0.202,-0.438,0.905,2.23,1.46,-0.73
318117.281000,-0.202,-0.441,0.904,2.26,0.95,-0.43
318117.281000,-0.201,-0.437,0.9,2.23,0.61,-0.09
318117.296000,-0.201,-0.434,0.898,1.86,0.46,0.21
318117.312000,-0.199,-0.437,0.9,1.53,0.34,0.58
318117.312000,-0.199,-0.442,0.899,1.31,0.24,0.89
318117.328000,-0.199,-0.443,0.895,1.04,0.06,0.89
318117.328000,-0.2,-0.442,0.893,0.98,-0.15,0.67
318117.343000,-0.201,-0.442,0.893,0.95,-0.15,0.61
318117.359000,-0.2,-0.444,0.889,0.92,0.0,0.67
318117.359000,-0.203,-0.444,0.885,0.76,0.06,0.7
318117.375000,-0.204,-0.443,0.888,0.82,0.55,0.76
318117.390000,-0.206,-0.443,0.894,1.13,1.28,0.82
318117.390000,-0.209,-0.443,0.898,1.34,1.62,0.85
318117.406000,-0.21,-0.444,0.899,1.56,1.65,1.1
318117.406000,-0.21,-0.445,0.901,1.37,1.56,1.16
318117.421000,-0.21,-0.443,0.9,0.89,0.95,1.4
318117.437000,-0.208,-0.444,0.901,0.55,0.31,1.59
318117.437000,-0.206,-0.444,0.897,0.43,0.06,1.62
318117.453000,-0.204,-0.445,0.891,0.31,-0.03,1.8
318117.453000,-0.205,-0.446,0.89,0.37,0.09,2.04
318117.468000,-0.203,-0.446,0.889,0.21,0.37,2.14
318117.484000,-0.204,-0.446,0.887,-0.24,0.52,2.08
318117.500000,-0.203,-0.449,0.886,-0.43,0.79,2.08
318117.500000,-0.203,-0.451,0.887,-0.46,0.98,2.11
318117.500000,-0.206,-0.451,0.89,-0.4,1.34,1.8
318117.515000,-0.207,-0.454,0.892,-0.24,1.56,1.53
318117.531000,-0.212,-0.458,0.897,0.37,1.8,0.95
318117.531000,-0.215,-0.456,0.902,1.22,1.71,0.31
318117.546000,-0.217,-0.452,0.899,1.83,1.22,-0.21
318117.562000,-0.216,-0.449,0.9,2.17,0.89,-0.46
318117.562000,-0.217,-0.447,0.9,2.11,0.98,-0.64
318117.578000,-0.218,-0.443,0.898,1.4,0.95,-0.58
318117.578000,-0.219,-0.444,0.896,-0.06,0.76,-0.21
318117.609000,-0.215,-0.445,0.898,-0.4,0.58,-0.15
318117.609000,-0.215,-0.445,0.898,-0.21,0.52,0.0
318117.609000,-0.216,-0.446,0.895,-0.12,0.58,0.03
318117.625000,-0.214,-0.444,0.89,-0.31,0.61,0.15
318117.640000,-0.212,-0.445,0.889,-0.79,0.76,0.06
318117.656000,-0.213,-0.444,0.885,-1.43,0.61,0.06
318117.656000,-0.213,-0.445,0.885,-1.68,0.64,0.21
318117.671000,-0.211,-0.449,0.887,-1.28,1.37,0.15
318117.671000,-0.215,-0.445,0.888,-1.34,1.86,-0.24
318117.687000,-0.219,-0.446,0.887,-1.71,2.08,-0.21
318117.687000,-0.221,-0.446,0.89,-2.56,2.04,0.12
318117.703000,-0.219,-0.444,0.894,-2.9,2.04,0.24
318117.734000,-0.217,-0.447,0.899,-2.84,1.92,0.12
318117.734000,-0.217,-0.454,0.898,-1.95,1.46,0.18
318117.750000,-0.216,-0.453,0.892,-0.98,1.31,-0.06
318117.750000,-0.212,-0.451,0.887,-0.18,1.43,-0.49
318117.765000,-0.208,-0.449,0.885,-0.06,1.46,-0.95
318117.781000,-0.21,-0.453,0.882,-0.09,1.65,-1.1
318117.781000,-0.211,-0.455,0.886,0.27,2.32,-1.53
318117.796000,-0.212,-0.453,0.89,0.46,2.53,-1.83
318117.812000,-0.213,-0.453,0.892,0.58,2.72,-1.86
318117.812000,-0.213,-0.453,0.895,0.82,2.84,-2.14
318117.828000,-0.215,-0.452,0.898,1.25,2.81,-2.08
318117.828000,-0.216,-0.449,0.9,1.37,2.35,-2.14
318117.843000,-0.215,-0.447,0.898,1.22,1.86,-2.14
318117.859000,-0.213,-0.446,0.898,0.98,1.77,-2.04
318117.859000,-0.215,-0.443,0.897,0.43,1.28,-2.01
318117.875000,-0.209,-0.445,0.896,0.43,1.31,-1.56
318117.890000,-0.207,-0.445,0.895,0.12,1.4,-1.43
318117.890000,-0.21,-0.442,0.894,-0.43,1.4,-1.22
318117.906000,-0.209,-0.446,0.895,-0.4,1.34,-1.01
318117.906000,-0.209,-0.447,0.9,-0.24,1.16,-1.16
318117.921000,-0.21,-0.45,0.902,0.18,1.1,-1.43
318117.937000,-0.21,-0.447,0.903,0.58,0.95,-1.86
318117.953000,-0.211,-0.442,0.898,0.7,0.49,-1.98
318117.953000,-0.21,-0.44,0.895,0.61,0.06,-1.68
318117.968000,-0.21,-0.438,0.894,0.21,-0.06,-1.4
318117.968000,-0.209,-0.439,0.894,-0.18,-0.09,-1.28
318117.984000,-0.211,-0.439,0.892,-0.37,-0.18,-1.16
318118.000000,-0.21,-0.44,0.892,-0.67,-0.43,-0.98
318118.000000,-0.21,-0.441,0.888,-0.82,-0.27,-0.64
318118.015000,-0.209,-0.441,0.892,-1.07,0.18,-0.52
318118.015000,-0.211,-0.44,0.895,-1.19,0.64,-0.43
318118.031000,-0.213,-0.443,0.896,-0.95,0.55,-0.4
318118.046000,-0.213,-0.447,0.897,-0.55,0.27,-0.34
318118.046000,-0.215,-0.446,0.901,-0.4,0.18,-0.46
318118.062000,-0.216,-0.447,0.901,-0.52,-0.27,-0.61
318118.078000,-0.213,-0.448,0.9,-0.64,-0.61,-0.79
318118.093000,-0.213,-0.445,0.896,-0.61,-0.7,-0.85
318118.093000,-0.213,-0.444,0.892,-0.27,-0.85,-0.92
318118.093000,-0.209,-0.438,0.891,-0.09,-0.73,-0.85
318118.109000,-0.21,-0.437,0.892,0.24,-0.4,-0.52
318118.109000,-0.211,-0.434,0.888,0.18,0.09,-0.03
318118.125000,-0.211,-0.436,0.887,-0.43,0.21,0.52
318118.140000,-0.212,-0.441,0.887,-1.4,0.4,0.95
318118.140000,-0.211,-0.441,0.892,-2.5,0.49,1.13
318118.171000,-0.209,-0.443,0.895,-2.66,0.46,1.28
318118.171000,-0.208,-0.448,0.9,-2.14,0.58,1.46
318118.187000,-0.211,-0.447,0.896,-1.4,0.34,1.43
318118.187000,-0.212,-0.445,0.894,-1.13,-0.03,1.43
318118.187000,-0.211,-0.446,0.892,-1.25,-0.18,1.65
318118.203000,-0.213,-0.444,0.889,-2.04,-0.46,1.8
318118.218000,-0.215,-0.446,0.89,-2.9,-0.58,1.8
318118.234000,-0.214,-0.449,0.888,-3.39,-0.61,1.86
318118.234000,-0.216,-0.451,0.887,-3.3,-0.61,1.71
318118.250000,-0.218,-0.457,0.886,-2.84,-0.34,1.5
318118.265000,-0.219,-0.461,0.887,-2.04,-0.06,1.07
318118.265000,-0.221,-0.459,0.884,-1.25,0.12,0.52
318118.265000,-0.221,-0.457,0.879,-0.67,0.43,0.09
318118.296000,-0.223,-0.454,0.876,-0.58,0.89,-0.18
318118.312000,-0.224,-0.456,0.878,-0.73,1.46,-0.43
318118.312000,-0.227,-0.459,0.883,-1.01,2.04,-0.49
318118.328000,-0.228,-0.463,0.884,-1.34,2.2,-0.82
318118.343000,-0.226,-0.466,0.884,-1.1,1.92,-1.28
318118.343000,-0.229,-0.464,0.884,-0.49,1.68,-1.92
318118.359000,-0.229,-0.465,0.88,0.09,1.56,-2.38
318118.359000,-0.228,-0.465,0.879,0.34,1.59,-2.62
318118.375000,-0.229,-0.465,0.872,0.21,1.68,-2.81
318118.390000,-0.226,-0.465,0.872,0.15,1.92,-3.11
318118.390000,-0.227,-0.468,0.874,0.12,2.41,-3.42
318118.406000,-0.227,-0.467,0.874,0.34,2.44,-3.75
318118.421000,-0.224,-0.466,0.871,0.7,2.69,-4.09
318118.421000,-0.222,-0.465,0.87,1.16,3.05,-4.46
318118.437000,-0.222,-0.464,0.87,1.5,3.3,-4.61
318118.453000,-0.221,-0.461,0.871,1.5,3.85,-4.91
318118.453000,-0.221,-0.457,0.873,1.46,4.24,-4.94
318118.468000,-0.22,-0.456,0.877,1.56,4.55,-5.01
318118.468000,-0.219,-0.453,0.881,2.04,5.07,-4.82
318118.484000,-0.223,-0.451,0.884,2.38,5.22,-4.61
318118.500000,-0.224,-0.446,0.887,2.35,5.37,-4.27
318118.500000,-0.221,-0.445,0.889,2.08,5.22,-3.72
318118.515000,-0.22,-0.443,0.891,1.31,5.16,-2.84
318118.531000,-0.222,-0.444,0.895,0.12,5.1,-2.14
318118.531000,-0.219,-0.444,0.9,-1.19,4.7,-1.74
318118.546000,-0.218,-0.445,0.902,-1.77,4.3,-1.19
318118.546000,-0.219,-0.448,0.902,-1.89,3.91,-0.64
318118.562000,-0.216,-0.447,0.901,-1.65,3.39,-0.24
318118.578000,-0.214,-0.443,0.896,-1.53,2.69,0.09
318118.578000,-0.214,-0.441,0.89,-2.04,2.23,0.61
318118.593000,-0.213,-0.44,0.887,-2.66,2.32,1.31
318118.609000,-0.212,-0.441,0.884,-3.14,2.5,1.98
318118.609000,-0.213,-0.439,0.882,-3.72,2.78,2.62
318118.625000,-0.216,-0.442,0.884,-4.3,3.33,3.17
318118.640000,-0.219,-0.447,0.887,-4.55,3.48,3.75
318118.640000,-0.223,-0.449,0.893,-4.61,3.36,4.15
318118.656000,-0.227,-0.454,0.897,-4.43,3.02,4.39
318118.671000,-0.229,-0.459,0.902,-4.09,2.53,4.27
318118.671000,-0.232,-0.461,0.9,-3.63,1.86,4.21
318118.687000,-0.23,-0.464,0.894,-3.33,0.89,4.24
318118.703000,-0.227,-0.462,0.89,-3.36,0.58,4.43
318118.703000,-0.226,-0.463,0.887,-3.75,0.43,4.46
318118.718000,-0.226,-0.462,0.881,-4.18,0.4,4.58
318118.718000,-0.224,-0.463,0.877,-4.43,0.52,4.82
318118.734000,-0.224,-0.465,0.875,-4.64,0.82,5.01
318118.750000,-0.223,-0.466,0.874,-5.04,0.92,5.07
318118.750000,-0.222,-0.471,0.874,-5.71,0.85,5.16
318118.765000,-0.222,-0.474,0.875,-5.86,0.89,5.07
318118.781000,-0.221,-0.475,0.877,-5.68,0.95,4.7
318118.781000,-0.22,-0.476,0.879,-5.07,1.31,4.46
318118.796000,-0.222,-0.477,0.879,-4.12,1.43,4.15
318118.796000,-0.225,-0.478,0.881,-3.33,1.74,3.66
318118.812000,-0.229,-0.477,0.884,-2.99,1.86,3.3
318118.828000,-0.231,-0.478,0.885,-3.2,1.4,3.17
318118.843000,-0.23,-0.48,0.887,-3.51,1.16,2.84
318118.843000,-0.231,-0.479,0.888,-3.78,0.82,2.5
318118.843000,-0.23,-0.477,0.885,-3.66,0.34,2.32
318118.875000,-0.231,-0.476,0.883,-3.72,0.12,2.17
318118.875000,-0.236,-0.476,0.882,-3.69,0.03,2.17
318118.890000,-0.228,-0.479,0.879,-3.17,0.18,2.38
318118.890000,-0.227,-0.477,0.875,-2.99,0.34,2.29
318118.906000,-0.238,-0.47,0.869,-4.18,-0.46,1.71
318118.921000,-0.233,-0.476,0.868,-4.82,-0.21,1.95
318118.921000,-0.23,-0.479,0.864,-5.07,-0.34,1.68
318118.937000,-0.23,-0.48,0.858,-5.1,-0.49,1.77
318118.953000,-0.231,-0.477,0.855,-4.61,-0.37,1.28
318118.953000,-0.232,-0.472,0.853,-4.18,-0.27,0.95
318118.968000,-0.231,-0.476,0.85,-3.48,0.15,1.1
318118.968000,-0.234,-0.476,0.854,-2.72,0.95,0.82
318118.984000,-0.236,-0.474,0.857,-1.8,1.46,0.37
318119.000000,-0.237,-0.473,0.856,-1.01,1.43,0.0
318119.000000,-0.239,-0.475,0.863,0.03,1.5,-0.31
318119.015000,-0.243,-0.472,0.868,0.82,1.74,-0.89
318119.031000,-0.249,-0.467,0.871,0.89,1.22,-1.22
318119.031000,-0.247,-0.467,0.875,1.1,0.92,-1.22
318119.046000,-0.246,-0.47,0.879,1.34,1.04,-1.01
318119.062000,-0.246,-0.468,0.883,1.25,1.16,-0.95
318119.062000,-0.248,-0.466,0.885,1.13,1.1,-1.07
318119.078000,-0.247,-0.466,0.884,1.07,0.4,-1.07
318119.093000,-0.244,-0.469,0.881,0.98,-0.46,-1.01
318119.093000,-0.241,-0.467,0.876,1.13,-1.01,-0.85
318119.109000,-0.24,-0.464,0.87,1.37,-1.34,-1.04
318119.109000,-0.235,-0.463,0.865,1.22,-1.22,-0.89
318119.125000,-0.231,-0.464,0.863,1.07,-0.61,-0.52
318119.140000,-0.229,-0.464,0.862,1.16,-0.12,-0.43
318119.140000,-0.228,-0.46,0.858,1.4,0.24,-0.4
318119.156000,-0.227,-0.458,0.856,1.56,0.82,-0.06
318119.171000,-0.226,-0.46,0.858,0.67,2.26,0.98
318119.171000,-0.226,-0.462,0.864,0.34,2.93,1.22
318119.187000,-0.228,-0.467,0.874,-0.12,3.39,1.25
318119.187000,-0.233,-0.471,0.882,-0.61,2.93,1.65
318119.203000,-0.237,-0.473,0.893,-1.28,2.23,2.11
318119.218000,-0.238,-0.48,0.896,-2.04,1.4,2.2
318119.218000,-0.237,-0.491,0.897,-3.02,0.27,1.86
318119.234000,-0.232,-0.493,0.891,-3.57,-0.79,1.43
318119.234000,-0.227,-0.494,0.885,-3.63,-1.53,0.76
318119.250000,-0.225,-0.495,0.878,-3.36,-1.56,0.24
318119.265000,-0.224,-0.498,0.875,-2.29,-1.25,-0.49
318119.281000,-0.221,-0.496,0.869,-1.53,-1.04,-1.31
318119.281000,-0.224,-0.494,0.864,-0.67,-0.67,-2.26
318119.296000,-0.226,-0.49,0.866,-0.03,-0.18,-3.02
318119.312000,-0.227,-0.493,0.871,0.7,0.46,-3.54
318119.312000,-0.237,-0.491,0.876,0.95,0.61,-4.39
318119.328000,-0.238,-0.489,0.881,1.01,0.4,-5.19
318119.328000,-0.239,-0.488,0.884,1.46,0.12,-5.77
318119.343000,-0.241,-0.482,0.884,2.11,-0.4,-6.29
318119.343000,-0.244,-0.48,0.885,2.69,-1.01,-6.26
318119.359000,-0.243,-0.476,0.878,2.99,-1.62,-6.35
318119.375000,-0.24,-0.471,0.869,2.9,-2.14,-6.32
318119.375000,-0.237,-0.468,0.863,2.41,-2.38,-6.1
318119.390000,-0.235,-0.466,0.859,1.53,-2.17,-5.65
318119.390000,-0.233,-0.467,0.852,0.73,-1.59,-5.22
318119.406000,-0.232,-0.472,0.855,0.27,-0.95,-4.88
318119.406000,-0.232,-0.473,0.857,0.27,-0.58,-4.7
318119.437000,-0.232,-0.471,0.857,0.61,-0.43,-4.73
318119.453000,-0.233,-0.471,0.859,1.37,-0.24,-4.58
318119.453000,-0.234,-0.471,0.859,1.92,-0.37,-4.58
318119.468000,-0.232,-0.467,0.86,2.04,-0.4,-4.73
318119.484000,-0.23,-0.462,0.856,2.11,-0.4,-4.39
318119.484000,-0.23,-0.463,0.856,1.68,0.06,-3.78
318119.500000,-0.228,-0.465,0.86,1.19,0.92,-3.14
318119.500000,-0.227,-0.465,0.864,0.85,1.59,-2.69
318119.515000,-0.229,-0.467,0.87,0.85,1.8,-2.62
318119.531000,-0.228,-0.467,0.872,1.16,1.56,-2.41
318119.531000,-0.227,-0.471,0.868,1.07,1.46,-2.04
318119.531000,-0.228,-0.471,0.87,0.64,1.65,-1.8
318119.562000,-0.228,-0.474,0.876,0.21,1.71,-1.8
318119.562000,-0.225,-0.477,0.879,-0.18,1.65,-1.71
318119.578000,-0.226,-0.477,0.878,-0.24,1.31,-1.71
318119.578000,-0.224,-0.479,0.878,0.49,1.25,-1.74
318119.593000,-0.222,-0.478,0.878,1.28,1.77,-1.77
318119.609000,-0.224,-0.475,0.877,1.28,1.92,-1.77
318119.625000,-0.221,-0.473,0.876,1.16,2.2,-1.43
318119.625000,-0.217,-0.474,0.876,0.82,2.44,-1.16
318119.640000,-0.219,-0.475,0.881,0.03,2.78,-0.76
318119.640000,-0.219,-0.48,0.883,-1.01,2.66,-0.34
318119.656000,-0.219,-0.483,0.887,-2.04,2.17,-0.31
318119.671000,-0.221,-0.485,0.891,-2.56,1.22,-0.27
318119.671000,-0.216,-0.488,0.887,-2.38,0.34,-0.21
318119.687000,-0.214,-0.492,0.883,-1.74,0.0,-0.21
318119.703000,-0.214,-0.489,0.88,-1.53,-0.15,-0.46
318119.703000,-0.215,-0.487,0.877,-1.59,-0.06,-0.73
318119.718000,-0.218,-0.489,0.875,-1.71,0.18,-0.92
318119.718000,-0.221,-0.491,0.877,-2.11,0.27,-1.22
318119.734000,-0.224,-0.49,0.877,-2.2,0.21,-1.46
318119.750000,-0.225,-0.492,0.879,-2.32,0.06,-1.83
318119.750000,-0.228,-0.49,0.881,-2.11,-0.27,-2.26
318119.765000,-0.228,-0.489,0.881,-1.31,-0.92,-2.41
318119.781000,-0.226,-0.484,0.877,-0.4,-1.46,-2.56
318119.781000,-0.227,-0.479,0.87,0.24,-1.8,-2.69
318119.796000,-0.225,-0.472,0.864,0.7,-1.56,-2.5
318119.812000,-0.226,-0.466,0.858,0.4,-0.98,-2.14
318119.812000,-0.225,-0.464,0.855,-0.37,-0.61,-1.56
318119.828000,-0.224,-0.463,0.851,-1.28,-0.52,-1.16
318119.843000,-0.227,-0.461,0.85,-1.5,-0.37,-0.67
318119.843000,-0.228,-0.462,0.85,-1.74,0.18,-0.21
318119.859000,-0.228,-0.461,0.85,-1.74,0.73,0.18
318119.859000,-0.228,-0.462,0.851,-1.59,1.37,0.67
318119.875000,-0.228,-0.466,0.852,-1.43,2.17,1.07
318119.890000,-0.231,-0.463,0.856,-1.65,2.72,1.28
318119.890000,-0.233,-0.464,0.855,-2.29,3.08,1.62
318119.906000,-0.234,-0.469,0.856,-2.81,3.39,2.11
318119.921000,-0.237,-0.474,0.863,-3.08,3.66,2.26
318119.921000,-0.238,-0.478,0.869,-2.81,3.63,2.17
318119.921000,-0.24,-0.482,0.872,-2.26,3.63,2.04
318119.953000,-0.24,-0.483,0.868,-1.77,3.54,1.98
318119.953000,-0.242,-0.485,0.871,-1.13,3.69,1.89
318119.968000,-0.24,-0.487,0.872,-0.67,3.42,1.74
318119.984000,-0.24,-0.486,0.87,-0.85,2.87,1.46
318119.984000,-0.239,-0.484,0.866,-1.01,2.5,1.22
318120.000000,-0.238,-0.482,0.863,-1.13,2.04,1.22
318120.000000,-0.232,-0.482,0.861,-1.01,1.8,1.34
318120.015000,-0.229,-0.482,0.859,-0.49,1.74,1.46
318120.015000,-0.232,-0.479,0.851,-0.46,1.8,1.22
318120.031000,-0.23,-0.48,0.851,-0.58,2.32,1.22
318120.031000,-0.232,-0.48,0.852,-0.58,2.75,1.28
318120.046000,-0.235,-0.48,0.853,-0.76,2.84,1.19
318120.062000,-0.24,-0.484,0.854,-0.61,3.14,1.22
318120.062000,-0.245,-0.487,0.859,-0.46,3.05,0.79
318120.078000,-0.246,-0.487,0.86,0.15,2.99,0.34
318120.093000,-0.248,-0.489,0.866,1.46,3.33,0.0
318120.093000,-0.248,-0.489,0.869,3.05,3.81,-0.46
318120.109000,-0.246,-0.489,0.87,4.03,4.21,-0.92
318120.109000,-0.245,-0.487,0.868,4.15,4.85,-1.16
318120.140000,-0.246,-0.489,0.882,3.57,4.94,-1.4
318120.156000,-0.242,-0.5,0.886,3.11,3.97,-1.53
318120.156000,-0.244,-0.506,0.886,3.11,3.17,-2.29
318120.171000,-0.242,-0.507,0.885,3.91,2.47,-3.14
318120.171000,-0.24,-0.507,0.882,4.33,1.34,-3.85
318120.171000,-0.235,-0.511,0.872,4.85,0.55,-4.61
318120.187000,-0.234,-0.51,0.867,5.13,0.55,-5.52
318120.187000,-0.235,-0.509,0.868,5.37,0.61,-6.5
318120.218000,-0.239,-0.508,0.867,5.98,0.64,-7.05
318120.218000,-0.231,-0.511,0.865,7.39,1.31,-7.54
318120.218000,-0.23,-0.507,0.859,8.12,1.89,-8.42
318120.250000,-0.238,-0.502,0.856,6.68,1.68,-9.64
318120.250000,-0.241,-0.502,0.858,4.91,1.43,-10.44
318120.265000,-0.236,-0.507,0.862,4.67,1.89,-10.53
318120.265000,-0.232,-0.51,0.865,6.23,2.56,-10.8
318120.296000,-0.234,-0.5,0.862,7.9,2.44,-11.87
318120.296000,-0.235,-0.492,0.855,8.67,2.23,-12.76
318120.296000,-0.237,-0.485,0.848,8.58,2.32,-13.25
318120.296000,-0.238,-0.481,0.848,8.03,2.9,-13.03
318120.312000,-0.238,-0.48,0.854,7.57,3.81,-12.57
