t_monotonic,ax,ay,az,gx,gy,gz
1628860.755894,-0.057,0.021,1.464,130.13,112.89,13.25
1628860.803177,-0.505,0.192,1.405,7.32,-61.92,8.85
1628860.853658,-0.442,-0.042,1.067,-59.97,-113.93,6.62
1628860.899855,-0.052,-0.512,0.68,-81.06,-133.09,7.84
1628860.940007,0.175,-0.989,0.463,-104.04,-95.13,-41.84
1628860.980157,0.212,-1.021,0.342,-33.63,-88.5,-89.79
1628861.020841,0.15,-0.708,0.379,32.84,-32.72,-96.62
1628861.073243,0.097,-0.228,0.569,54.9,37.17,-106.14
1628861.113708,0.063,0.072,0.778,27.04,62.5,-92.56
1628861.153828,0.07,0.229,0.898,-18.68,69.43,-40.86
1628861.203726,0.091,0.161,1.0,-103.4,61.74,33.51
1628861.249986,0.192,-0.306,1.027,-176.12,45.17,90.0
1628861.290283,0.261,-0.681,1.11,-141.06,32.47,88.69
1628861.330397,0.215,-0.91,1.183,-57.19,31.5,80.32
1628861.383418,0.015,-0.861,1.219,37.23,-9.55,24.84
1628861.433923,-0.051,-0.726,1.0,34.39,-53.13,-11.05
1628861.479602,0.067,-0.753,0.765,-7.54,-64.91,-59.11
1628861.523851,0.132,-0.682,0.653,-6.5,-50.97,-80.81
1628861.569550,0.171,-0.52,0.592,6.74,-18.52,-60.7
1628861.613622,0.143,-0.427,0.634,12.54,-3.91,-27.68
1628861.660438,0.158,-0.384,0.643,-17.55,-10.93,17.24
1628861.700462,0.196,-0.397,0.646,-49.75,-12.36,24.84
1628861.750457,0.238,-0.484,0.625,-88.99,14.98,41.41
1628861.793388,0.19,-0.577,0.608,-135.38,47.73,48.59
1628861.833861,0.096,-0.672,0.764,-180.15,77.82,42.66
1628861.879994,-0.006,-0.691,0.931,-100.92,55.88,55.82
1628861.920367,-0.128,-0.607,0.856,-30.21,-19.62,78.89
1628861.973420,-0.302,-0.526,0.618,-20.94,-87.04,135.17
1628862.013834,-0.372,-0.718,0.567,-40.89,-91.62,180.55
1628862.060206,-0.521,-0.515,0.29,-86.18,-122.9,142.12
1628862.103543,-0.5,-0.67,0.211,-125.77,-95.65,185.49
1628862.150397,-0.763,-1.083,-0.111,-181.52,-76.33,210.24
1628862.193395,-0.61,-1.381,-0.003,-119.08,9.28,103.98
1628862.233658,-0.777,-1.252,-0.132,-57.95,10.74,102.11
1628862.279061,-0.587,-1.462,-0.103,30.52,-42.21,122.9
1628862.329664,-0.564,-1.185,-0.103,91.04,-10.74,63.72
1628862.380078,-0.552,-0.935,0.062,69.58,38.54,8.67
1628862.433297,-0.617,-0.77,0.183,34.3,69.64,-30.82
1628862.478883,-0.699,-0.696,0.257,1.92,70.41,-50.54
1628862.523365,-0.738,-0.685,0.289,-5.98,55.27,-40.59
1628862.573585,-0.73,-0.686,0.285,-1.19,24.72,-23.13
1628862.613608,-0.707,-0.671,0.271,-2.9,11.84,-21.61
1628862.660491,-0.673,-0.652,0.27,0.06,5.34,-18.71
1628862.710268,-0.638,-0.635,0.238,-10.96,2.78,-15.2
1628862.760491,-0.639,-0.648,0.232,-21.09,4.97,-5.98
1628862.805748,-0.656,-0.682,0.219,-25.85,1.1,5.28
1628862.849312,-0.698,-0.725,0.209,-20.33,-9.92,22.77
1628862.891387,-0.697,-0.786,0.189,-4.09,-28.9,35.25
1628862.939371,-0.642,-0.868,0.116,14.77,-51.88,44.37
1628862.979387,-0.626,-1.01,0.174,57.16,-62.87,36.04
1628863.019387,-0.665,-0.994,0.169,95.65,-84.38,12.82
1628863.069674,-0.617,-0.924,0.292,98.51,-73.0,-19.68
1628863.110186,-0.633,-0.87,0.483,109.26,-61.22,-38.97
1628863.154040,-0.636,-0.825,0.69,115.79,-86.46,-27.8
1628863.199548,-0.554,-0.723,0.919,156.96,-108.22,4.09
1628863.239918,-0.419,-0.579,1.191,151.52,-147.22,0.49
1628863.280422,-0.417,-0.45,1.203,75.84,-165.9,-23.26
1628863.333643,-0.355,-0.347,1.092,0.98,-183.42,-69.61
1628863.373687,-0.256,-0.225,0.843,16.11,-183.84,-55.76
1628863.420003,-0.128,-0.188,0.624,-5.62,-144.41,-48.22
1628863.472076,-0.032,-0.247,0.514,-10.74,-101.29,-33.36
1628863.523409,0.135,-0.302,0.517,-18.89,-35.83,-15.35
1628863.563626,0.048,-0.416,0.678,-41.75,15.11,-24.87
1628863.613574,0.153,-0.477,0.722,5.19,-5.52,10.32
1628863.663778,0.253,-0.479,0.682,24.75,16.66,4.09
1628863.713849,0.198,-0.431,0.851,18.1,25.06,-10.19
1628863.754989,0.169,-0.415,0.941,15.02,16.94,0.92
1628863.800305,0.189,-0.339,0.937,-1.28,-0.82,5.46
1628863.849956,0.2,-0.355,1.009,-31.62,-8.48,3.14
1628863.899937,0.173,-0.361,0.977,-26.52,-23.53,17.21
1628863.939956,0.197,-0.426,0.916,-43.21,-32.78,23.56
1628863.993100,0.33,-0.613,0.774,-58.05,-30.12,8.0
1628864.043327,0.323,-0.683,0.745,-17.55,-4.91,2.81
1628864.093241,0.216,-0.503,0.866,26.95,-50.6,23.53
1628864.144303,0.233,-0.59,0.813,-29.85,11.44,-0.06
1628864.193257,0.063,-0.654,0.759,26.58,-13.64,16.88
1628864.233591,0.255,-0.493,0.907,72.94,-42.73,22.64
1628864.279620,0.367,-0.493,0.78,63.63,-32.17,7.63
1628864.323811,0.236,-0.428,0.887,34.39,-7.05,-13.43
1628864.369269,0.322,-0.344,0.857,7.26,-24.2,-16.51
1628864.409296,0.382,-0.376,0.797,-1.43,-11.57,-12.09
1628864.451931,0.356,-0.415,0.824,-28.38,-9.09,-8.61
1628864.500510,0.403,-0.408,0.795,-22.43,-4.36,-10.56
1628864.553798,0.422,-0.457,0.796,-38.76,24.9,-7.39
1628864.603668,0.301,-0.472,0.869,-38.27,27.53,-12.82
1628864.649537,0.286,-0.484,0.881,-26.83,20.11,2.38
1628864.693607,0.273,-0.544,0.869,-19.07,5.4,-0.98
1628864.740257,0.336,-0.485,0.817,-1.28,-20.72,1.04
1628864.789952,0.369,-0.483,0.805,-3.02,-27.74,-0.27
1628864.839632,0.379,-0.51,0.781,0.79,-14.59,5.74
1628864.883892,0.351,-0.516,0.808,1.56,-11.93,-0.61
1628864.933626,0.4,-0.496,0.748,4.33,-26.67,1.83
1628864.980306,0.403,-0.517,0.762,1.77,-1.13,5.77
1628865.030074,0.394,-0.517,0.772,11.32,15.23,12.21
1628865.070781,0.38,-0.489,0.783,26.12,13.76,4.27
1628865.120129,0.37,-0.49,0.77,29.69,13.89,4.73
1628865.169982,0.361,-0.499,0.758,16.69,15.66,-4.52
1628865.222555,0.381,-0.469,0.733,30.06,33.11,-6.96
1628865.270559,0.265,-0.457,0.873,61.4,14.59,-10.04
1628865.320647,0.269,-0.427,0.995,20.87,6.26,-16.48
1628865.373544,0.281,-0.437,0.997,35.49,-13.92,-20.33
1628865.413567,0.35,-0.256,0.87,52.77,-18.19,-14.44
1628865.463972,0.355,-0.188,0.883,-17.91,-4.61,-12.94
1628865.504022,0.359,-0.261,0.941,-43.58,-12.24,-21.52
1628865.549506,0.448,-0.201,0.681,-168.98,28.32,-41.38
1628865.589818,0.339,-0.49,0.849,-327.04,58.99,-88.08
1628865.630053,0.349,-0.622,0.657,-366.77,37.84,-95.0
1628865.670832,0.421,-0.789,0.47,-412.61,7.32,-103.24
1628865.723940,0.453,-0.852,0.248,-373.79,10.47,-95.25
1628865.770268,0.506,-0.864,0.024,-300.61,-32.75,-98.73
1628865.810427,0.475,-0.629,-0.075,-232.28,-44.19,-80.48
1628865.853710,0.696,-0.718,-0.443,-133.85,-56.43,-45.26
1628865.903934,0.639,-0.755,-0.468,39.95,5.07,-22.06
1628865.949811,0.643,-0.749,-0.339,45.44,-17.61,18.49
1628865.999379,0.692,-0.759,-0.41,40.93,-4.24,1.34
1628866.043693,0.646,-0.765,-0.408,29.08,11.26,-8.48
1628866.093656,0.639,-0.741,-0.284,18.8,8.67,4.58
1628866.140419,0.6,-0.74,-0.323,26.55,4.73,1.4
1628866.190364,0.579,-0.782,-0.243,9.03,16.02,-17.46
1628866.230703,0.584,-0.715,-0.283,10.47,25.82,-12.21
1628866.280652,0.613,-0.626,-0.219,-22.49,21.55,-0.67
1628866.330799,0.623,-0.629,-0.158,-11.6,15.59,-4.3
1628866.383551,0.634,-0.597,-0.208,-16.63,14.34,7.35
1628866.433855,0.658,-0.637,-0.232,17.18,74.31,-27.07
1628866.479782,0.756,-0.818,-0.353,107.06,72.18,-8.09
1628866.520562,0.77,-0.973,-0.127,267.71,54.14,99.8
1628866.573613,0.578,-0.859,0.29,443.68,64.46,176.82
1628866.620863,0.348,-0.597,0.661,469.77,21.36,191.53
1628866.673914,0.485,-0.169,0.705,379.22,-21.39,149.85
1628866.720487,0.364,-0.043,0.813,155.16,-12.24,87.34
1628866.773428,0.283,-0.113,0.935,12.85,20.14,37.87
1628866.820610,0.285,-0.266,0.947,8.39,-4.21,51.21
1628866.870667,0.387,-0.322,0.797,-15.17,6.65,28.96
1628866.923880,0.176,-0.373,0.998,-29.05,8.36,30.58
1628866.970458,0.322,-0.533,0.935,-34.18,34.58,19.04
1628867.019440,0.234,-0.448,0.874,-38.18,48.52,-3.11
1628867.059896,0.156,-0.44,0.983,-81.67,65.92,-17.98
1628867.109778,0.153,-0.411,0.969,-60.0,38.0,-2.01
1628867.159883,0.144,-0.488,0.837,-8.42,5.89,18.95
1628867.209231,0.057,-0.554,0.917,-1.59,-1.89,7.35
1628867.254257,0.124,-0.571,0.862,-42.27,1.13,-15.35
1628867.303628,0.181,-0.548,0.811,-51.79,7.39,-28.99
1628867.349175,0.193,-0.539,0.723,-64.82,20.45,-29.27
1628867.399726,0.124,-0.548,0.816,-30.27,14.53,-10.53
1628867.449153,0.107,-0.567,0.737,-9.37,-1.1,11.14
1628867.499208,0.076,-0.49,0.566,-76.2,0.82,6.32
1628867.549390,0.069,-0.572,0.443,-91.8,34.55,-8.06
1628867.589444,-0.054,-0.718,0.39,-110.93,19.5,33.75
1628867.629584,-0.038,-0.931,0.318,-64.52,24.48,40.8
1628867.669925,-0.032,-0.925,0.313,9.77,69.15,51.39
1628867.720588,-0.146,-0.953,0.381,38.94,169.62,47.58
1628867.760672,-0.294,-0.835,0.427,65.58,224.07,5.98
1628867.813686,-0.577,-0.716,0.658,99.0,249.09,12.79
1628867.860356,-0.615,-0.653,0.827,120.18,149.94,29.45
1628867.903251,-0.598,-0.572,0.853,149.48,147.34,19.81
1628867.949909,-0.58,-0.388,0.877,108.92,123.57,-26.86
1628867.990277,-0.545,-0.312,0.823,55.76,103.27,-67.51
1628868.033447,-0.406,-0.226,0.603,-45.14,101.41,-90.15
1628868.080101,-0.608,-0.36,0.552,-145.82,166.11,-78.28
1628868.120688,-0.503,-0.299,0.22,-217.96,108.43,-81.21
1628868.163860,-0.91,-0.447,0.241,-199.53,146.7,35.68
1628868.210382,-0.89,-0.424,-0.063,-89.75,62.56,114.96
1628868.254312,-1.073,-0.424,-0.188,-89.63,52.77,160.1
1628868.299764,-1.256,-0.626,-0.068,68.03,102.3,185.77
1628868.340323,-1.31,-0.563,0.004,130.86,81.64,159.67
1628868.383611,-1.308,-0.472,0.095,181.68,71.78,113.41
1628868.423936,-1.139,-0.344,0.079,118.11,7.45,42.97
1628868.470906,-1.046,-0.364,0.064,33.2,-28.66,12.33
1628868.520438,-1.03,-0.488,0.078,3.88,-5.95,13.25
1628868.570469,-1.038,-0.513,0.051,-7.26,-17.94,-15.66
1628868.619500,-1.01,-0.442,0.038,10.47,-20.54,-18.98
1628868.670441,-0.981,-0.401,0.02,0.98,-33.81,-25.85
1628868.720335,-0.973,-0.371,0.01,-0.37,-42.51,-26.67
1628868.770592,-0.946,-0.333,0.015,-0.15,-40.62,-27.13
1628868.820453,-0.937,-0.348,0.047,24.17,-38.54,-17.21
1628868.860588,-0.918,-0.34,0.082,29.94,-37.17,-12.39
1628868.913190,-0.949,-0.362,0.174,31.53,-27.16,-0.89
1628868.963436,-0.949,-0.39,0.247,22.03,-35.49,-3.48
1628869.013437,-1.069,-0.458,0.464,2.14,-49.23,-9.37
1628869.059059,-1.039,-0.489,0.472,-43.09,-107.03,-40.25
1628869.099898,-0.933,-0.546,0.478,-45.9,-114.35,-46.54
1628869.139928,-0.878,-0.511,0.48,-24.78,-111.12,-54.05
1628869.180318,-0.843,-0.479,0.493,-17.27,-110.63,-52.31
1628869.220579,-0.787,-0.457,0.484,-40.71,-107.43,-62.78
1628869.263691,-0.804,-0.521,0.577,-12.7,-104.65,-51.48
1628869.304462,-0.763,-0.536,0.598,-12.36,-125.16,-41.66
1628869.350047,-0.83,-0.742,0.858,-27.13,-125.64,-44.5
1628869.404152,-0.75,-0.821,0.917,-58.66,-206.46,-67.35
1628869.449990,-0.47,-0.92,0.823,-114.96,-224.46,-94.0
1628869.490638,-0.323,-0.939,0.802,-81.85,-240.03,-129.92
1628869.534003,-0.099,-0.792,0.515,-92.72,-260.57,-138.13
1628869.583562,0.099,-0.73,0.301,-161.9,-168.74,-184.3
1628869.630695,0.078,-0.588,0.177,-120.52,-149.45,-196.87
1628869.673961,0.201,-0.47,-0.028,-52.71,-142.19,-173.56
1628869.720498,0.37,-0.364,-0.235,-32.44,-94.7,-137.85
1628869.763393,0.455,-0.349,-0.245,-40.04,-56.18,-116.21
1628869.803562,0.539,-0.346,-0.23,-33.94,-48.86,-86.95
1628869.843644,0.675,-0.324,-0.29,-12.51,-46.82,-64.0
1628869.893935,0.79,-0.273,-0.335,10.41,-39.74,-25.76
1628869.933972,0.901,-0.337,-0.302,14.65,-23.59,-0.06
1628869.979410,0.977,-0.329,-0.208,21.73,-5.83,21.39
1628870.023708,0.971,-0.371,-0.178,4.85,13.0,32.41
1628870.073617,0.931,-0.471,-0.083,-14.19,-6.23,26.28
1628870.123886,0.889,-0.538,-0.155,-1.71,-12.39,-3.2
1628870.173849,0.815,-0.494,-0.179,-10.13,-13.92,-21.06
1628870.219706,0.794,-0.465,-0.174,-22.64,-6.23,-19.84
1628870.264056,0.793,-0.425,-0.187,-17.09,-3.88,-15.02
1628870.310825,0.826,-0.438,-0.21,-4.39,-0.58,-6.68
1628870.359928,0.859,-0.462,-0.23,6.26,4.12,-3.3
1628870.409173,0.869,-0.477,-0.222,2.04,9.22,-3.57
1628870.450400,0.88,-0.485,-0.202,2.56,8.64,-2.84
1628870.499719,0.879,-0.458,-0.176,3.11,1.56,-4.94
1628870.543867,0.872,-0.424,-0.186,14.59,-2.78,-3.42
1628870.590564,0.863,-0.404,-0.204,5.52,2.23,-2.26
1628870.639861,0.846,-0.415,-0.161,-5.01,7.11,-0.21
1628870.689126,0.839,-0.462,-0.145,-2.81,8.03,2.84
1628870.730203,0.839,-0.49,-0.16,3.05,4.67,1.98
1628870.779341,0.854,-0.484,-0.183,4.97,3.6,-4.12
1628870.823695,0.866,-0.46,-0.19,3.17,5.95,-4.97
1628870.869951,0.867,-0.442,-0.164,4.76,7.45,-3.66
1628870.919272,0.867,-0.42,-0.142,8.88,2.32,-0.24
1628870.960494,0.869,-0.415,-0.14,3.72,3.94,-0.21
1628871.009478,0.863,-0.435,-0.124,-2.04,5.04,-1.65
1628871.054266,0.868,-0.426,-0.138,-1.77,-2.35,-0.49
1628871.100162,0.878,-0.435,-0.153,-4.43,-1.56,-1.1
1628871.149192,0.882,-0.455,-0.149,0.52,3.97,-1.71
1628871.190600,0.872,-0.453,-0.143,1.4,2.08,-2.84
1628871.239813,0.881,-0.429,-0.143,1.68,-0.82,-4.49
1628871.284037,0.877,-0.419,-0.145,2.56,1.62,-3.78
1628871.330304,0.873,-0.428,-0.137,2.41,1.25,-2.08
1628871.379457,0.868,-0.448,-0.127,2.38,1.04,-1.86
1628871.420913,0.868,-0.442,-0.133,3.11,0.31,-2.81
1628871.470430,0.872,-0.431,-0.139,1.34,0.46,-2.26
1628871.519145,0.877,-0.436,-0.141,2.23,0.52,-1.74
1628871.560485,0.878,-0.426,-0.141,0.89,0.03,-2.08
1628871.609537,0.886,-0.416,-0.144,1.34,0.06,-0.76
1628871.654334,0.879,-0.423,-0.138,0.21,1.19,-0.15
1628871.700195,0.873,-0.425,-0.134,0.31,0.89,0.52
1628871.749420,0.873,-0.43,-0.134,2.29,1.74,0.7
1628871.790482,0.874,-0.425,-0.133,0.55,0.12,0.52
1628871.839607,0.877,-0.436,-0.136,-0.76,-0.4,0.21
1628871.883384,0.883,-0.442,-0.142,-0.52,-1.01,-0.85
1628871.930047,0.87,-0.439,-0.13,-0.21,0.76,-2.08
1628871.979254,0.862,-0.444,-0.119,2.78,-1.01,-2.04
1628872.020614,0.855,-0.455,-0.117,4.91,-0.98,-2.75
1628872.070315,0.835,-0.475,-0.116,8.82,0.06,-5.43
1628872.113986,0.837,-0.469,-0.131,8.55,2.17,-10.53
1628872.160810,0.901,-0.281,-0.235,3.75,4.03,-9.37
1628872.210479,1.079,-0.077,-0.209,10.28,12.7,26.15
1628872.250549,1.22,0.085,-0.144,9.8,12.39,80.72
1628872.303994,1.372,0.238,-0.055,-51.58,-27.44,157.32
1628872.350504,1.319,0.245,-0.114,-184.27,-130.65,239.36
1628872.393724,1.096,0.082,-0.186,-257.39,-165.11,247.11
1628872.443523,0.778,0.333,-0.544,-281.93,-222.3,333.63
1628872.490589,0.318,0.761,-0.647,-268.53,-114.69,382.73
1628872.533994,-1.652,1.496,-0.759,-359.66,116.21,440.08
1628872.583674,-2.855,-0.791,-4.0,-789.79,15.41,363.08
1628872.630063,-0.857,-1.015,-1.828,195.1,-39.28,35.16
1628872.670806,-0.198,1.037,-1.794,125.89,2.11,-139.32
1628872.713594,-0.337,0.456,-1.248,-12.57,57.1,-94.27
1628872.754616,-0.759,-0.397,-1.26,123.87,83.32,-167.46
1628872.803629,-0.979,-0.253,-1.441,214.91,169.56,-253.15
1628872.850830,-0.491,-0.152,-1.231,293.01,110.93,-228.61
1628872.899852,-0.156,-0.32,-0.745,296.43,116.21,-275.7
1628872.943357,0.147,-0.172,-0.448,372.69,100.07,-281.17
1628872.990265,0.608,0.014,-0.543,311.35,36.74,-231.3
1628873.033513,0.745,0.243,-0.691,175.97,48.65,-184.61
1628873.080274,0.999,0.188,-0.567,119.05,64.18,-119.45
1628873.123203,1.039,0.284,-0.459,102.66,49.68,-75.35
1628873.163428,1.166,0.21,-0.347,65.71,71.69,-50.17
1628873.204659,1.083,0.154,-0.223,22.13,37.78,-21.06
1628873.254051,1.014,-0.16,-0.07,-10.96,52.83,-7.78
1628873.300685,0.876,-0.246,-0.02,0.85,14.16,11.6
1628873.350105,0.927,-0.355,0.002,-7.54,-8.12,6.29
1628873.399370,0.95,-0.414,-0.06,-4.24,4.49,1.53
1628873.440722,0.936,-0.418,-0.025,14.68,-4.3,0.37
1628873.482483,0.923,-0.344,-0.03,13.89,-6.47,-3.45
1628873.529453,0.897,-0.351,-0.031,21.0,-11.66,-1.46
1628873.570248,0.913,-0.323,-0.091,20.14,-20.05,0.06
1628873.614656,0.914,-0.362,-0.08,8.73,-1.86,-0.43
1628873.660156,0.895,-0.38,-0.06,18.37,-5.4,-1.74
1628873.700340,0.901,-0.345,-0.079,12.36,-12.88,1.13
1628873.749535,0.899,-0.334,-0.068,6.07,-8.18,3.33
1628873.793615,0.9,-0.351,-0.066,-2.5,-14.37,3.88
1628873.840420,0.91,-0.354,-0.099,-1.65,-11.9,-0.64
1628873.889834,0.913,-0.384,-0.118,10.77,-5.92,8.21
1628873.939265,0.906,-0.384,-0.103,8.85,-1.65,8.33
1628873.983547,0.914,-0.402,-0.095,-0.37,-0.98,7.54
1628874.029883,0.904,-0.388,-0.09,5.19,-3.51,3.69
1628874.079424,0.921,-0.366,-0.119,8.03,-11.32,6.9
1628874.120607,0.912,-0.375,-0.148,-3.45,-5.22,6.38
1628874.170930,0.876,-0.425,-0.121,-15.38,-6.35,5.43
1628874.220391,0.888,-0.431,-0.102,-8.45,-5.34,1.07
1628874.264099,0.897,-0.377,-0.089,-6.81,-4.36,-4.21
1628874.310185,0.9,-0.354,-0.105,-2.2,-1.34,-4.36
1628874.359328,0.912,-0.341,-0.151,-9.4,-2.23,-1.83
1628874.404372,0.905,-0.354,-0.119,-11.29,-5.28,2.53
1628874.450564,0.887,-0.412,-0.152,0.89,-2.66,11.47
1628874.500008,0.875,-0.467,-0.146,-3.08,-1.34,5.16
1628874.548995,0.881,-0.433,-0.139,-0.43,0.58,-2.9
1628874.590220,0.889,-0.382,-0.144,4.06,0.31,-4.18
1628874.639493,0.894,-0.36,-0.133,1.04,2.44,-2.5
1628874.683993,0.892,-0.37,-0.127,0.09,3.39,-0.03
1628874.730201,0.897,-0.399,-0.133,4.43,-0.7,2.9
1628874.779397,0.904,-0.41,-0.153,1.04,-1.13,1.68
1628874.820384,0.902,-0.418,-0.144,1.77,0.43,0.37
1628874.870178,0.884,-0.413,-0.134,6.16,-1.86,-0.03
1628874.914135,0.893,-0.396,-0.139,3.39,-1.77,-2.26
1628874.960329,0.882,-0.369,-0.144,-2.38,-3.05,-3.05
1628875.009395,0.881,-0.372,-0.158,-0.64,0.46,-0.55
1628875.050817,0.873,-0.382,-0.138,-0.58,1.4,0.24
1628875.099969,0.881,-0.403,-0.138,-0.85,3.81,0.92
1628875.149523,0.889,-0.412,-0.129,1.65,2.84,0.4
1628875.190256,0.904,-0.395,-0.126,-2.56,1.16,-1.77
1628875.239640,0.922,-0.388,-0.142,1.43,-3.57,-2.14
1628875.283856,0.908,-0.381,-0.146,0.64,-3.02,-1.4
1628875.330338,0.886,-0.387,-0.149,-1.77,-1.53,-3.2
1628875.379539,0.877,-0.379,-0.143,0.37,0.89,-2.75
1628875.420795,0.884,-0.363,-0.147,2.26,2.62,-0.79
1628875.470540,0.891,-0.37,-0.131,2.26,4.73,0.95
1628875.514066,0.896,-0.382,-0.133,1.95,2.69,2.11
1628875.560232,0.909,-0.401,-0.128,2.2,1.04,1.71
1628875.609429,0.9,-0.402,-0.131,-0.46,0.76,-0.06
1628875.650747,0.899,-0.396,-0.138,0.64,0.15,-1.13
1628875.699917,0.892,-0.396,-0.125,-0.55,0.58,-1.86
1628875.749211,0.895,-0.393,-0.129,-1.31,-0.06,-2.32
1628875.790313,0.896,-0.377,-0.14,-1.62,0.7,-0.67
1628875.839625,0.9,-0.385,-0.141,-2.87,1.86,0.34
1628875.883819,0.893,-0.389,-0.136,-2.56,3.97,-0.43
1628875.930228,0.895,-0.393,-0.116,-1.28,0.82,-0.98
1628875.979471,0.901,-0.378,-0.129,-2.01,0.46,-2.01
1628876.020563,0.906,-0.373,-0.13,-1.43,1.4,-2.17
1628876.070693,0.901,-0.36,-0.129,0.09,1.04,-0.73
1628876.113957,0.9,-0.37,-0.126,-0.89,2.9,-0.85
1628876.159862,0.901,-0.375,-0.122,0.09,1.31,-0.64
1628876.209087,0.903,-0.365,-0.125,0.21,2.23,0.55
1628876.250801,0.901,-0.384,-0.122,-0.27,4.55,0.24
1628876.299608,0.903,-0.382,-0.112,0.7,2.99,0.4
1628876.343697,0.907,-0.375,-0.112,0.92,2.41,-0.43
1628876.390249,0.906,-0.372,-0.115,-0.73,0.67,-0.15
1628876.439336,0.908,-0.375,-0.118,0.73,-0.31,0.27
1628876.481193,0.907,-0.375,-0.115,0.18,0.7,-0.4
1628876.530026,0.903,-0.372,-0.116,1.13,0.67,-0.79
1628876.579207,0.904,-0.365,-0.118,0.89,0.79,-0.12
1628876.620764,0.901,-0.369,-0.111,0.37,0.73,0.52
1628876.670056,0.905,-0.383,-0.112,0.76,-0.79,1.01
1628876.713821,0.902,-0.386,-0.112,0.95,-0.98,0.18
1628876.759908,0.903,-0.383,-0.116,0.31,-1.16,-1.43
1628876.809358,0.905,-0.378,-0.127,-1.04,-1.4,-1.07
1628876.850531,0.896,-0.378,-0.125,0.24,-1.46,-0.7
1628876.899858,0.899,-0.37,-0.123,-0.4,-0.7,-0.89
1628876.944004,0.9,-0.37,-0.13,-0.15,0.24,-0.12
1628876.990250,0.901,-0.38,-0.115,-0.15,0.67,-0.49
1628877.039235,0.9,-0.368,-0.123,-0.24,0.4,-0.58
1628877.081300,0.902,-0.364,-0.128,-0.61,0.43,0.67
1628877.130002,0.905,-0.381,-0.117,-0.55,1.28,1.1
1628877.179119,0.898,-0.382,-0.113,0.85,1.86,-0.55
1628877.220394,0.903,-0.371,-0.119,1.53,1.25,-0.64
1628877.269229,0.902,-0.372,-0.124,-0.06,0.67,-0.46
