t_monotonic,ax,ay,az,gx,gy,gz
592089.281000,-0.491,-0.451,0.846,-42.09,74.16,13.92
592089.328000,-0.488,-0.479,0.713,-74.31,52.83,4.61
592089.375000,-0.46,-0.527,0.673,-91.22,60.82,3.69
592089.421000,-0.34,-0.476,0.408,-129.58,50.63,-5.55
592089.468000,-0.399,-0.467,0.174,-226.08,95.31,9.25
592089.515000,-0.566,-0.618,0.115,-282.36,170.35,49.62
592089.562000,-0.83,-0.638,0.045,-278.66,122.65,76.66
592089.609000,-0.908,-0.686,-0.008,-199.13,64.91,113.65
592089.656000,-1.041,-0.615,-0.197,-50.26,-10.16,155.03
592089.703000,-1.063,-0.641,-0.371,-8.27,-4.67,152.47
592089.765000,-1.049,-0.522,-0.373,-18.92,21.97,91.59
592089.812000,-1.031,-0.427,-0.294,12.27,29.36,75.84
592089.859000,-0.97,-0.317,-0.355,14.31,27.38,59.11
592089.906000,-0.97,-0.246,-0.351,-14.8,39.67,38.64
592089.953000,-1.002,-0.221,-0.323,-38.15,41.02,34.49
592090.000000,-1.023,-0.241,-0.339,-48.22,19.2,29.24
592090.046000,-0.967,-0.254,-0.381,-47.7,1.46,8.24
592090.093000,-0.901,-0.232,-0.374,-19.29,-5.86,-10.44
592090.140000,-0.88,-0.164,-0.373,10.71,-8.45,-12.67
592090.187000,-0.887,-0.103,-0.388,33.69,-5.83,0.79
592090.234000,-0.897,-0.106,-0.391,20.78,-1.1,14.98
592090.281000,-0.936,-0.156,-0.412,-1.8,-2.47,14.53
592090.328000,-0.925,-0.188,-0.371,-10.47,-3.97,7.14
592090.375000,-0.923,-0.169,-0.382,1.83,-5.34,-1.25
592090.421000,-0.918,-0.142,-0.388,4.06,-4.39,-5.28
592090.468000,-0.914,-0.125,-0.383,-0.43,-2.72,-7.6
592090.515000,-0.915,-0.12,-0.37,-0.89,-2.32,-6.5
592090.562000,-0.917,-0.121,-0.372,-7.93,-2.99,-8.48
592090.609000,-0.923,-0.114,-0.368,-7.6,-3.69,-9.61
592090.656000,-0.922,-0.104,-0.376,-7.45,-3.69,-9.52
592090.703000,-0.916,-0.094,-0.379,-6.23,-2.17,-8.15
592090.750000,-0.912,-0.088,-0.387,-1.34,-4.91,-4.94
592090.796000,-0.902,-0.093,-0.399,6.29,-2.75,3.85
592090.843000,-0.91,-0.104,-0.381,-1.89,2.17,6.44
592090.890000,-0.916,-0.114,-0.365,-5.1,2.38,7.78
592090.937000,-0.919,-0.128,-0.366,-9.22,2.04,7.75
592090.984000,-0.931,-0.141,-0.378,-9.31,2.32,4.7
592091.031000,-0.927,-0.13,-0.381,-5.71,2.44,-1.04
592091.078000,-0.916,-0.104,-0.375,0.06,3.85,-0.06
592091.125000,-0.908,-0.097,-0.371,-2.35,4.46,2.11
592091.171000,-0.914,-0.105,-0.358,-5.68,4.03,5.01
592091.218000,-0.916,-0.121,-0.36,-6.41,2.87,5.92
592091.265000,-0.929,-0.126,-0.351,-3.75,3.36,4.67
592091.312000,-0.927,-0.131,-0.351,-2.44,0.06,1.89
592091.359000,-0.916,-0.117,-0.372,-3.72,-2.93,-4.52
592091.406000,-0.912,-0.114,-0.37,-4.97,-1.98,-6.44
592091.453000,-0.917,-0.107,-0.375,-2.23,-2.26,-6.71
592091.500000,-0.918,-0.107,-0.379,-0.98,-1.77,-6.59
592091.546000,-0.923,-0.09,-0.379,0.89,-0.73,-7.11
592091.593000,-0.919,-0.088,-0.381,1.01,-1.01,-6.44
592091.656000,-0.911,-0.082,-0.381,1.31,-0.21,-4.39
592091.703000,-0.909,-0.08,-0.378,1.37,0.73,-0.92
592091.750000,-0.911,-0.092,-0.376,2.66,0.06,3.27
592091.796000,-0.912,-0.097,-0.374,-0.34,0.61,3.78
592091.843000,-0.915,-0.104,-0.371,-1.86,0.27,5.28
592091.890000,-0.912,-0.112,-0.372,-3.02,0.98,5.77
592091.937000,-0.916,-0.118,-0.367,-2.04,1.31,5.49
592091.984000,-0.919,-0.126,-0.367,0.12,1.01,4.82
592092.031000,-0.925,-0.127,-0.362,1.89,1.04,3.42
592092.078000,-0.923,-0.124,-0.36,3.05,-0.67,0.67
592092.125000,-0.919,-0.115,-0.37,2.62,-1.37,-1.22
592092.171000,-0.915,-0.11,-0.368,0.82,-0.52,-2.29
592092.218000,-0.917,-0.106,-0.371,1.25,-0.92,-2.01
592092.265000,-0.92,-0.103,-0.373,-0.12,-0.52,-2.14
592092.312000,-0.92,-0.1,-0.373,-0.09,0.06,-2.17
592092.359000,-0.92,-0.096,-0.375,-0.85,-0.31,-2.62
592092.406000,-0.923,-0.092,-0.373,0.18,0.52,-0.27
592092.453000,-0.918,-0.098,-0.373,-0.98,-0.37,0.37
592092.500000,-0.918,-0.099,-0.377,-1.83,0.46,0.55
592092.546000,-0.92,-0.101,-0.369,-2.01,0.67,0.73
592092.593000,-0.922,-0.108,-0.366,-1.43,0.7,1.04
592092.640000,-0.919,-0.108,-0.362,-0.95,0.18,0.06
592092.687000,-0.922,-0.103,-0.362,-0.52,0.15,0.46
592092.734000,-0.915,-0.104,-0.365,0.67,-1.31,-0.06
592092.781000,-0.915,-0.099,-0.375,0.7,-0.15,0.21
592092.828000,-0.918,-0.102,-0.374,0.73,0.15,0.55
592092.875000,-0.917,-0.1,-0.376,0.0,0.58,0.52
592092.921000,-0.92,-0.099,-0.369,-0.85,1.37,0.73
592092.968000,-0.917,-0.102,-0.371,-0.85,1.04,1.04
592093.015000,-0.921,-0.102,-0.368,-1.92,1.77,0.76
592093.062000,-0.92,-0.104,-0.365,-1.89,1.04,0.61
592093.109000,-0.919,-0.102,-0.368,-2.72,1.31,0.18
592093.156000,-0.918,-0.104,-0.366,-2.5,0.73,0.12
592093.203000,-0.915,-0.105,-0.367,-1.77,1.25,0.03
592093.250000,-0.918,-0.103,-0.368,-1.13,0.55,-0.7
592093.296000,-0.918,-0.103,-0.365,0.24,1.01,-0.82
592093.343000,-0.918,-0.1,-0.366,0.76,0.37,-1.19
592093.406000,-0.916,-0.092,-0.368,0.52,0.15,-1.77
592093.453000,-0.913,-0.092,-0.367,0.31,-0.24,-0.98
592093.500000,-0.923,-0.088,-0.367,0.18,-0.03,-0.12
592093.546000,-0.918,-0.1,-0.369,-0.31,-1.37,0.98
592093.593000,-0.913,-0.101,-0.375,-0.15,0.09,0.46
592093.640000,-0.923,-0.102,-0.365,-0.21,0.06,0.67
592093.687000,-0.919,-0.107,-0.371,0.18,-0.73,0.58
592093.750000,-0.918,-0.107,-0.366,-0.37,0.15,-0.73
592093.796000,-0.921,-0.099,-0.365,-0.09,0.61,-0.67
592093.843000,-0.92,-0.099,-0.361,0.0,0.46,-0.7
592093.890000,-0.917,-0.097,-0.37,-0.21,0.03,-0.82
592093.937000,-0.924,-0.094,-0.367,0.21,0.95,-0.15
592093.984000,-0.92,-0.098,-0.365,0.95,-0.21,0.31
592094.031000,-0.916,-0.097,-0.371,1.04,-0.27,0.37
592094.078000,-0.92,-0.1,-0.37,3.51,0.06,1.28
592094.125000,-0.92,-0.103,-0.368,2.59,0.43,1.25
592094.171000,-0.921,-0.103,-0.367,2.99,0.85,1.74
592094.218000,-0.919,-0.103,-0.367,0.76,0.7,1.65
592094.265000,-0.919,-0.108,-0.367,0.79,0.4,-0.52
592094.312000,-0.922,-0.104,-0.366,0.4,1.01,-1.16
592094.359000,-0.92,-0.1,-0.364,0.85,0.98,-0.95
592094.406000,-0.92,-0.094,-0.367,2.32,0.52,-0.64
592094.453000,-0.919,-0.097,-0.366,1.89,0.61,0.49
592094.500000,-0.92,-0.099,-0.364,1.65,0.55,1.19
592094.546000,-0.918,-0.101,-0.367,0.43,-0.7,1.25
592094.593000,-0.918,-0.105,-0.373,1.68,-0.58,1.86
592094.640000,-0.921,-0.106,-0.369,1.89,0.52,2.14
592094.687000,-0.913,-0.112,-0.367,0.95,0.09,0.95
592094.734000,-0.919,-0.106,-0.37,0.49,1.74,0.27
592094.781000,-0.926,-0.105,-0.36,1.07,0.76,0.18
592094.828000,-0.92,-0.104,-0.369,0.49,-0.15,-0.49
592094.875000,-0.917,-0.1,-0.369,1.16,0.09,-0.09
592094.921000,-0.921,-0.1,-0.37,0.58,-0.03,0.82
592094.968000,-0.917,-0.107,-0.37,-1.89,0.76,0.21
592095.015000,-0.922,-0.103,-0.369,-0.79,1.86,0.24
592095.062000,-0.923,-0.101,-0.364,-1.37,1.28,-0.09
592095.109000,-0.919,-0.1,-0.369,-0.58,1.19,-0.21
592095.156000,-0.919,-0.098,-0.368,0.06,0.4,0.0
592095.203000,-0.919,-0.101,-0.369,0.12,0.79,0.64
592095.250000,-0.919,-0.104,-0.369,-0.09,0.67,0.34
592095.296000,-0.918,-0.101,-0.37,-1.13,1.37,-0.49
592095.343000,-0.921,-0.1,-0.366,-0.37,1.25,-0.06
592095.390000,-0.918,-0.098,-0.371,-1.62,0.92,-0.4
592095.437000,-0.917,-0.099,-0.371,-0.82,0.76,-0.06
592095.484000,-0.916,-0.099,-0.371,-1.34,0.15,-0.09
592095.531000,-0.918,-0.101,-0.368,-1.04,0.67,-0.06
592095.578000,-0.919,-0.099,-0.366,-0.34,-0.18,0.12
592095.625000,-0.917,-0.099,-0.368,-0.34,-0.46,0.15
592095.671000,-0.92,-0.101,-0.367,0.46,-0.34,0.64
592095.718000,-0.919,-0.102,-0.367,-0.43,-0.67,-0.06
592095.765000,-0.917,-0.104,-0.369,-0.55,-0.61,-0.15
592095.812000,-0.92,-0.103,-0.37,-0.24,-0.49,-0.4
592095.859000,-0.921,-0.098,-0.369,0.15,-0.43,-0.61
592095.906000,-0.926,-0.093,-0.36,0.55,-0.55,1.28
592095.953000,-0.916,-0.103,-0.37,-2.04,-1.56,0.12
592096.000000,-0.92,-0.099,-0.365,-0.18,0.82,-0.09
592096.046000,-0.924,-0.101,-0.362,-0.31,0.31,-0.82
592096.093000,-0.921,-0.098,-0.362,-0.03,-0.15,-1.43
592096.140000,-0.92,-0.095,-0.366,0.52,-0.27,-0.98
592096.187000,-0.928,-0.098,-0.366,-0.55,0.4,0.21
592096.234000,-0.921,-0.105,-0.367,-0.92,-0.09,-0.89
592096.281000,-0.919,-0.094,-0.372,-0.55,0.49,-0.98
592096.328000,-0.924,-0.094,-0.366,-1.31,1.1,0.24
592096.375000,-0.923,-0.099,-0.366,-1.62,0.95,0.21
592096.421000,-0.921,-0.099,-0.369,-1.92,0.98,-0.15
592096.484000,-0.921,-0.097,-0.367,-0.46,1.31,0.89
592096.531000,-0.921,-0.101,-0.367,-0.82,1.34,0.52
592096.578000,-0.919,-0.101,-0.369,-0.89,1.16,0.24
592096.625000,-0.919,-0.098,-0.371,-0.98,1.46,0.21
592096.671000,-0.918,-0.099,-0.368,-1.8,1.62,0.24
592096.718000,-0.918,-0.099,-0.369,-1.86,1.34,-0.24
592096.765000,-0.919,-0.097,-0.371,-1.92,1.46,-0.18
592096.812000,-0.918,-0.098,-0.368,-1.71,1.59,0.03
592096.859000,-0.918,-0.097,-0.369,-2.14,1.31,-0.21
592096.906000,-0.918,-0.095,-0.369,-1.98,1.16,-0.49
592096.953000,-0.918,-0.091,-0.37,-2.17,0.73,-0.43
592097.000000,-0.917,-0.092,-0.369,-2.38,0.43,-0.34
592097.046000,-0.914,-0.092,-0.37,-1.92,0.58,-0.03
592097.093000,-0.914,-0.094,-0.368,-1.8,0.06,0.27
592097.156000,-0.92,-0.086,-0.371,-0.31,0.49,0.76
592097.203000,-0.917,-0.092,-0.37,-0.95,-0.43,1.01
592097.250000,-0.908,-0.092,-0.381,0.82,-0.03,0.85
592097.296000,-0.918,-0.089,-0.37,0.85,0.67,1.5
592097.343000,-0.92,-0.096,-0.375,0.12,-0.73,1.01
592097.390000,-0.916,-0.097,-0.372,0.79,0.0,0.52
592097.437000,-0.919,-0.094,-0.379,1.37,0.03,0.21
592097.484000,-0.919,-0.096,-0.373,1.22,0.43,0.24
592097.531000,-0.916,-0.094,-0.376,0.92,0.03,-0.43
592097.578000,-0.921,-0.088,-0.371,0.06,1.31,-0.43
592097.625000,-0.919,-0.092,-0.371,-0.09,0.67,-0.58
592097.671000,-0.919,-0.089,-0.375,0.82,0.82,-0.76
592097.718000,-0.918,-0.084,-0.372,1.65,0.49,-0.15
592097.765000,-0.916,-0.087,-0.375,1.8,-0.03,0.4
592097.812000,-0.917,-0.09,-0.376,1.74,0.12,0.79
592097.859000,-0.917,-0.093,-0.374,1.25,0.15,0.79
592097.906000,-0.917,-0.098,-0.372,0.98,0.31,0.4
592097.953000,-0.92,-0.098,-0.367,0.61,0.64,0.03
592098.000000,-0.919,-0.095,-0.367,0.43,-0.06,-0.37
592098.046000,-0.918,-0.094,-0.365,0.43,-0.24,-0.27
592098.093000,-0.919,-0.093,-0.368,-0.37,-0.64,-0.24
592098.140000,-0.919,-0.094,-0.371,-0.85,-0.92,-0.15
592098.187000,-0.919,-0.093,-0.376,-0.15,-1.1,-0.06
592098.234000,-0.921,-0.09,-0.374,-0.18,-0.27,-0.24
592098.281000,-0.919,-0.091,-0.373,0.21,-0.79,-0.09
592098.328000,-0.923,-0.088,-0.374,1.34,0.79,0.49
592098.375000,-0.923,-0.097,-0.364,0.46,-0.03,1.19
592098.421000,-0.917,-0.098,-0.368,0.06,0.27,0.46
592098.468000,-0.922,-0.098,-0.367,0.27,0.09,0.24
592098.515000,-0.922,-0.1,-0.366,1.53,-0.27,0.03
592098.562000,-0.916,-0.098,-0.367,0.37,-0.61,-0.92
592098.609000,-0.92,-0.091,-0.371,-1.07,0.0,-0.76
592098.656000,-0.922,-0.101,-0.369,-2.17,0.4,-0.4
592098.703000,-0.917,-0.096,-0.368,-1.89,0.46,-1.43
592098.750000,-0.922,-0.091,-0.365,-0.85,1.13,-0.73
592098.796000,-0.923,-0.093,-0.364,-0.24,0.15,-0.49
592098.843000,-0.92,-0.09,-0.366,-0.18,0.61,-0.52
592098.890000,-0.923,-0.092,-0.364,-0.06,0.31,0.31
592098.937000,-0.921,-0.095,-0.365,0.95,0.27,0.49
592098.984000,-0.919,-0.095,-0.369,0.79,-0.27,0.34
592099.046000,-0.92,-0.097,-0.37,1.34,1.16,0.55
592099.093000,-0.919,-0.096,-0.371,0.4,1.16,0.24
592099.140000,-0.92,-0.098,-0.368,0.85,1.56,0.46
592099.187000,-0.922,-0.098,-0.366,1.46,1.4,0.27
592099.234000,-0.919,-0.098,-0.364,1.04,0.85,0.52
592099.281000,-0.917,-0.099,-0.369,1.34,0.37,0.46
592099.328000,-0.919,-0.102,-0.369,1.04,0.27,0.46
592099.375000,-0.919,-0.103,-0.369,1.31,0.52,0.15
592099.421000,-0.916,-0.097,-0.367,-0.09,0.34,-0.73
592099.468000,-0.919,-0.096,-0.367,-1.28,0.4,0.03
592099.515000,-0.921,-0.098,-0.37,-0.67,0.61,0.0
592099.562000,-0.92,-0.094,-0.37,-0.15,0.15,-0.43
592099.625000,-0.921,-0.093,-0.369,2.04,0.76,0.27
592099.671000,-0.925,-0.088,-0.362,3.75,0.37,1.28
592099.734000,-0.913,-0.097,-0.371,2.66,-0.85,1.56
592099.781000,-0.921,-0.103,-0.376,1.37,0.67,1.71
592099.828000,-0.921,-0.107,-0.379,0.82,1.16,0.89
592099.875000,-0.921,-0.101,-0.374,-0.95,2.75,-0.82
592099.921000,-0.919,-0.095,-0.367,-0.52,1.86,-0.58
592099.968000,-0.92,-0.092,-0.367,0.64,1.31,1.01
592100.015000,-0.914,-0.102,-0.368,-0.27,-0.18,0.58
592100.062000,-0.914,-0.097,-0.374,-0.34,0.27,0.58
592100.109000,-0.918,-0.102,-0.369,-1.07,1.22,0.73
592100.156000,-0.917,-0.103,-0.375,-1.8,0.64,-0.15
592100.203000,-0.916,-0.098,-0.378,-1.28,1.01,-0.58
592100.250000,-0.915,-0.096,-0.377,-0.46,0.82,-0.55
592100.296000,-0.916,-0.097,-0.372,-0.46,0.89,-0.27
592100.343000,-0.915,-0.097,-0.373,-1.16,0.58,-0.09
592100.390000,-0.916,-0.1,-0.372,-1.25,0.79,-0.27
592100.437000,-0.918,-0.098,-0.369,-0.55,1.19,-0.46
592100.484000,-0.919,-0.095,-0.368,-0.31,0.46,-0.43
592100.531000,-0.915,-0.094,-0.369,0.61,0.67,-0.18
592100.593000,-0.919,-0.092,-0.368,1.62,0.21,0.49
592100.640000,-0.917,-0.09,-0.371,1.62,-0.46,0.49
592100.687000,-0.917,-0.087,-0.377,2.44,-0.37,1.01
592100.734000,-0.916,-0.094,-0.377,3.08,-0.46,1.71
592100.781000,-0.919,-0.094,-0.375,4.09,0.09,1.83
592100.828000,-0.917,-0.099,-0.374,2.01,-0.09,1.62
592100.875000,-0.951,-0.083,-0.389,-3.51,7.42,0.09
592100.921000,-0.918,-0.103,-0.375,3.2,-0.92,2.78
592100.968000,-0.912,-0.104,-0.378,0.09,-0.55,0.61
592101.015000,-0.915,-0.097,-0.375,0.58,0.73,0.4
592101.062000,-0.923,-0.1,-0.373,-0.67,0.12,0.4
592101.109000,-0.914,-0.097,-0.372,-0.15,0.09,-0.55
592101.156000,-0.916,-0.092,-0.378,-0.73,0.03,-0.73
592101.203000,-0.919,-0.094,-0.374,0.12,1.07,0.4
592101.250000,-0.916,-0.094,-0.376,-0.15,0.37,-0.24
592101.296000,-0.917,-0.091,-0.378,-0.49,0.98,-0.12
592101.343000,-0.916,-0.096,-0.373,-0.4,1.19,0.34
592101.390000,-0.918,-0.097,-0.376,0.27,0.92,-0.06
592101.437000,-0.918,-0.092,-0.37,0.24,0.76,-0.73
592101.484000,-0.919,-0.091,-0.374,0.67,0.67,0.18
592101.531000,-0.916,-0.095,-0.377,0.24,0.03,-0.12
592101.578000,-0.917,-0.094,-0.379,-0.21,0.09,-0.31
592101.625000,-0.918,-0.099,-0.383,0.52,0.58,0.58
592101.671000,-0.914,-0.107,-0.386,2.72,1.53,0.82
592101.718000,-0.909,-0.092,-0.378,-3.36,3.42,-0.95
592101.765000,-0.916,-0.098,-0.375,-2.11,4.46,0.67
592101.828000,-0.927,-0.097,-0.363,-0.85,2.23,0.09
592101.875000,-0.913,-0.094,-0.374,1.16,-1.4,-1.62
592101.921000,-0.922,-0.09,-0.382,12.09,-1.8,0.95
592101.968000,-0.894,-0.098,-0.389,8.03,-4.36,0.37
592102.015000,-0.903,-0.098,-0.384,1.22,0.95,0.15
592102.062000,-0.919,-0.095,-0.393,-0.67,1.98,1.8
592102.109000,-0.897,-0.112,-0.424,-1.31,17.79,3.17
592102.156000,-0.874,-0.11,-0.456,7.63,30.88,4.33
592102.203000,-0.903,-0.106,-0.418,-1.83,36.47,2.04
592102.250000,-0.878,-0.109,-0.467,3.3,33.97,1.37
592102.296000,-0.891,-0.103,-0.438,1.01,26.92,-4.03
592102.343000,-0.846,-0.092,-0.497,4.24,28.38,-2.23
592102.390000,-0.868,-0.081,-0.47,-1.77,36.41,-4.52
592102.437000,-0.849,-0.09,-0.508,6.2,19.99,1.68
592102.484000,-0.848,-0.089,-0.517,-3.02,24.99,-0.55
592102.531000,-0.826,-0.095,-0.539,2.35,9.46,0.15
592102.578000,-0.82,-0.099,-0.555,0.34,5.98,-0.7
592102.625000,-0.818,-0.106,-0.559,1.31,5.07,0.52
592102.687000,-0.828,-0.108,-0.547,-1.98,-10.56,-0.21
592102.734000,-0.843,-0.115,-0.517,-10.96,-30.64,-4.46
592102.781000,-0.819,-0.099,-0.565,-7.54,-25.45,-0.79
592102.828000,-0.808,-0.111,-0.56,-2.96,8.97,-0.4
592102.875000,-0.855,-0.127,-0.49,3.94,7.93,0.24
592102.921000,-0.855,-0.143,-0.492,3.81,-14.68,-15.47
592102.968000,-0.872,-0.114,-0.487,-6.32,-28.26,-20.91
592103.015000,-0.89,-0.121,-0.448,-5.8,-50.66,-15.35
592103.062000,-0.866,-0.126,-0.482,-1.22,-46.39,-12.18
592103.109000,-0.862,-0.13,-0.47,-2.87,-26.15,-10.38
592103.156000,-0.872,-0.138,-0.444,-0.49,-8.18,-8.12
592103.203000,-0.893,-0.127,-0.421,0.85,-7.23,-5.25
592103.250000,-0.892,-0.135,-0.413,-4.33,-7.11,-3.57
592103.296000,-0.888,-0.135,-0.412,-1.8,-3.91,-0.31
592103.343000,-0.896,-0.139,-0.398,-3.02,2.11,2.38
592103.390000,-0.896,-0.148,-0.378,0.31,-0.43,3.54
592103.437000,-0.913,-0.141,-0.381,0.49,-0.92,2.99
592103.484000,-0.906,-0.156,-0.383,-3.33,-6.47,2.35
592103.531000,-0.895,-0.152,-0.408,-1.74,-3.97,2.04
592103.578000,-0.901,-0.156,-0.403,0.06,-0.64,2.47
592103.625000,-0.9,-0.152,-0.4,3.51,0.61,2.44
592103.671000,-0.9,-0.141,-0.391,4.7,2.29,1.59
592103.718000,-0.907,-0.134,-0.389,4.0,1.86,2.41
592103.765000,-0.904,-0.141,-0.383,3.81,1.16,3.14
592103.812000,-0.906,-0.143,-0.387,1.68,0.4,2.9
592103.859000,-0.901,-0.155,-0.391,3.6,-1.01,2.78
592103.906000,-0.906,-0.153,-0.389,-0.52,-0.67,0.55
592103.953000,-0.904,-0.153,-0.393,0.82,-1.04,-0.03
592104.000000,-0.902,-0.148,-0.398,-1.01,-0.49,-1.19
592104.046000,-0.904,-0.143,-0.397,-1.83,1.31,-1.4
592104.093000,-0.907,-0.138,-0.394,-1.46,1.28,-1.86
592104.140000,-0.905,-0.134,-0.395,-1.4,0.24,-1.8
592104.187000,-0.903,-0.128,-0.389,-2.2,1.16,-1.37
592104.234000,-0.905,-0.134,-0.389,-2.2,0.67,-0.21
592104.281000,-0.908,-0.139,-0.386,-1.89,0.4,0.06
592104.328000,-0.904,-0.142,-0.385,-1.53,-0.18,-0.24
592104.375000,-0.907,-0.136,-0.382,-1.74,0.15,-0.27
592104.421000,-0.908,-0.14,-0.385,-2.75,-0.82,0.64
592104.484000,-0.902,-0.144,-0.394,-2.99,-1.19,0.09
592104.531000,-0.901,-0.141,-0.402,-3.36,-0.46,-1.5
592104.578000,-0.909,-0.128,-0.395,-2.32,1.68,-0.52
592104.625000,-0.902,-0.134,-0.395,-3.78,-0.64,-0.46
592104.671000,-0.899,-0.129,-0.399,-4.06,0.4,-0.92
592104.718000,-0.908,-0.137,-0.391,-1.71,1.13,0.46
592104.765000,-0.909,-0.142,-0.383,-1.22,0.49,-1.1
592104.812000,-0.903,-0.133,-0.384,-0.27,-0.31,-1.71
592104.859000,-0.907,-0.122,-0.39,-0.06,0.15,-0.49
592104.906000,-0.905,-0.132,-0.388,-0.12,-0.95,0.46
592104.953000,-0.903,-0.13,-0.396,-0.7,-1.95,-0.43
592105.000000,-0.906,-0.132,-0.396,1.28,0.15,1.25
592105.046000,-0.91,-0.137,-0.388,2.04,0.67,1.43
592105.093000,-0.906,-0.132,-0.388,2.23,0.7,0.92
592105.140000,-0.904,-0.132,-0.386,1.95,0.95,1.56
592105.187000,-0.906,-0.139,-0.386,1.01,0.46,1.65
592105.234000,-0.907,-0.14,-0.39,0.7,-0.06,1.28
592105.281000,-0.906,-0.143,-0.395,-1.16,0.73,0.95
592105.328000,-0.903,-0.146,-0.388,-1.68,0.67,0.43
592105.375000,-0.902,-0.147,-0.39,-2.87,0.09,-0.49
592105.421000,-0.903,-0.145,-0.387,-2.72,0.37,-1.01
592105.468000,-0.906,-0.142,-0.387,-4.36,0.4,-2.29
592105.515000,-0.908,-0.134,-0.385,-3.6,0.0,-2.72
592105.562000,-0.909,-0.125,-0.392,-3.72,-0.64,-2.81
592105.609000,-0.908,-0.12,-0.395,-4.85,-0.76,-2.32
592105.656000,-0.909,-0.115,-0.396,-3.91,-0.21,-1.28
592105.703000,-0.904,-0.119,-0.401,-4.33,-0.49,-0.18
592105.750000,-0.909,-0.129,-0.396,-2.99,1.56,0.89
592105.796000,-0.911,-0.135,-0.391,-2.87,1.1,0.03
592105.843000,-0.909,-0.126,-0.394,-2.53,0.79,-0.92
592105.890000,-0.906,-0.126,-0.391,-4.09,1.46,0.55
592105.937000,-0.9,-0.134,-0.399,-3.85,1.46,0.18
592105.984000,-0.907,-0.129,-0.389,-2.9,2.08,-0.52
592106.031000,-0.903,-0.13,-0.393,-3.17,1.1,-0.95
592106.078000,-0.898,-0.132,-0.393,-2.81,0.92,-1.59
592106.125000,-0.907,-0.128,-0.399,0.18,1.71,-1.34
592106.187000,-0.91,-0.129,-0.39,1.65,1.92,-1.01
592106.234000,-0.9,-0.122,-0.397,0.31,0.0,-2.93
592106.281000,-0.901,-0.115,-0.401,-0.27,1.19,-1.8
592106.328000,-0.901,-0.12,-0.397,-0.64,0.82,-0.43
592106.375000,-0.899,-0.124,-0.395,-0.67,0.64,-0.4
592106.421000,-0.902,-0.122,-0.395,-0.18,0.46,-0.15
592106.468000,-0.9,-0.125,-0.39,1.4,-0.15,0.43
592106.515000,-0.899,-0.129,-0.392,0.67,-0.61,0.31
592106.562000,-0.9,-0.128,-0.392,1.25,-1.04,0.64
592106.609000,-0.901,-0.13,-0.394,-0.31,-1.46,1.07
592106.656000,-0.902,-0.142,-0.401,0.79,-1.77,1.37
592106.703000,-0.903,-0.144,-0.4,0.79,-1.04,0.15
592106.750000,-0.902,-0.135,-0.391,-0.79,-0.95,-1.25
